|6.6.6
Archiving\03_Data\frac/QFM_m3.75/LAR/LAR_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1817.04        2500.00        99.0990       0.900959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.0990       0.900958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.0990       0.900958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.0990       0.900957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.0990       0.900956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.0990       0.900956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.0990       0.900955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.0990       0.900954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.0990       0.900954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.0990       0.900953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.0990       0.900952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.0990       0.900952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.0990       0.900951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.0990       0.900950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.0991       0.900949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.0991       0.900949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.0991       0.900948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.0991       0.900947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.0991       0.900946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.0991       0.900945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.0991       0.900945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.0991       0.900944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.0991       0.900943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.0991       0.900942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.0991       0.900941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.0991       0.900941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.0991       0.900940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.0991       0.900939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.0991       0.900938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.0991       0.900937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.0991       0.900936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.0991       0.900936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.0991       0.900935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.0991       0.900934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.0991       0.900933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.0991       0.900932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.0991       0.900931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.0991       0.900930                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.0991       0.900929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.0991       0.900928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.0991       0.900927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.0991       0.900927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.0991       0.900926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.0991       0.900925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.0991       0.900924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.0991       0.900923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.0991       0.900922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.0991       0.900921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.0991       0.900920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.0991       0.900919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.0991       0.900917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.0991       0.900917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.0991       0.900916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.0991       0.900915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.0991       0.900914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.0991       0.900913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.0952       0.900911       0.391213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.0868       0.900946       0.122424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.0868       0.901055       0.121275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.0869       0.901163       0.119741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.0868       0.901269       0.119220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.0868       0.901376       0.118276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.0868       0.901481       0.117074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.0868       0.901585       0.116343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.0868       0.901689       0.115148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.0868       0.901792       0.114271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.0868       0.901894       0.113268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.0867       0.901994       0.112672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.0868       0.902095       0.111117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.0868       0.902194       0.110386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.0868       0.902292       0.109560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.6666       0.902393       0.115904E-001  0.419381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3173                 NaN  0.123962E-001  0.670265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.3566                 NaN  0.116611E-001  0.631719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.3389                 NaN  0.119758E-001  0.649128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.3420                 NaN  0.118808E-001  0.646147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.3325                 NaN  0.120610E-001  0.655463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4561                 NaN  0.980483E-002  0.534113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.2475                 NaN  0.135482E-001  0.738922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.3476                 NaN  0.117669E-001  0.640593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.3419                 NaN  0.118347E-001  0.646278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3682                 NaN  0.113860E-001  0.620378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.3589                 NaN  0.115554E-001  0.629532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.8761                 NaN  0.200615E-001   1.10384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.8476                 NaN  0.278059E-002  0.149575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.3664                 NaN  0.113884E-001  0.622212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.3693                 NaN  0.113338E-001  0.619414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7642                 NaN  0.220804E-001   1.21377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.7965                 NaN  0.302699E-002  0.200462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5652                 NaN  0.844679E-002  0.426383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.3832                 NaN  0.110749E-001  0.605688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.3863                 NaN  0.110453E-001  0.602616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.3896                 NaN  0.109744E-001  0.599406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.3926                 NaN  0.109381E-001  0.596459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3889                 NaN  0.110113E-001  0.600137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4083                 NaN  0.106475E-001  0.581010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4041                 NaN  0.107335E-001  0.585162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.4080                 NaN  0.106664E-001  0.581328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.4116                 NaN  0.106150E-001  0.577810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4149                 NaN  0.105512E-001  0.574528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.4198                 NaN  0.104742E-001  0.569684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.4232                 NaN  0.104117E-001  0.566370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.4279                 NaN  0.103401E-001  0.561798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.4283                 NaN  0.103391E-001  0.561407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.3410                 NaN  0.118879E-001  0.647160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5359                 NaN  0.838518E-002  0.455708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.4444                 NaN  0.100738E-001  0.545537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0237                 NaN            NaN  0.160550       0.815760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9167                 NaN  0.274650E-001  0.282410       0.773455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1950                 NaN            NaN  0.854918E-001  0.719474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0204                 NaN            NaN  0.113739       0.865819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0301                 NaN            NaN  0.114251       0.855669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0404                 NaN            NaN  0.107842       0.851736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0449                 NaN            NaN  0.743479E-001  0.880737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0658                 NaN            NaN  0.139908       0.794270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9323                 NaN            NaN  0.907424E-001  0.709122       0.267876                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9915                 NaN            NaN  0.381723E-001            NaN  0.970321                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.8909                 NaN            NaN  0.184190E-003  0.725130E-001   1.03640                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.8199                 NaN            NaN  0.514376E-001  0.675810E-001  0.610506E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.9872                 NaN            NaN  0.597581E-004  0.497307E-001   1.96297                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9021                 NaN            NaN            NaN  0.464951E-001   1.05144                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.9057                 NaN            NaN            NaN  0.372005E-001   1.05706                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9062                 NaN            NaN            NaN  0.286606E-001   1.06514                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9091                 NaN            NaN            NaN  0.196166E-001   1.07125                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8957                 NaN  0.774807E-002            NaN            NaN   1.09660                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8908                 NaN  0.105573E-001            NaN            NaN   1.09864                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8901                 NaN  0.103874E-001            NaN            NaN   1.09955                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8904                 NaN  0.102114E-001            NaN            NaN   1.09937                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8883                 NaN  0.100223E-001            NaN            NaN   1.10170                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8851                 NaN  0.983320E-002            NaN            NaN   1.10511                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8785                 NaN  0.964201E-002            NaN            NaN   1.11187                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8709                 NaN  0.940678E-002            NaN            NaN   1.11971                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8619                 NaN  0.920112E-002            NaN            NaN   1.12892                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8473                 NaN  0.897087E-002            NaN            NaN   1.14369                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8308                 NaN  0.871934E-002            NaN            NaN   1.16049                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8015                 NaN  0.844114E-002            NaN            NaN   1.19009                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7669                 NaN  0.803129E-002            NaN            NaN   1.22505                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.5910                 NaN  0.589088E-002            NaN            NaN  0.913765       0.489380                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3961                 NaN  0.291118E-002            NaN            NaN   1.24931       0.351661                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4185                 NaN  0.268752E-002            NaN            NaN  0.351963        1.22690                 NaN            NaN            NaN            NaN            NaN
