|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.75/WD94/WD94_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1599.36        500.000        99.3384       0.454098       0.207519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1597.86        500.000        98.9994       0.942336       0.582903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.36        500.000        99.0130       0.929836       0.571478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1594.85        500.000        99.0229       0.921129       0.559919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.35        500.000        99.0326       0.913135       0.543145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.85        500.000        99.0422       0.903448       0.543332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.35        500.000        99.0534       0.894992       0.515818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.84        500.000        99.0614       0.888058       0.505079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.34        500.000        99.0713       0.871228       0.574366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.84        500.000        99.0804       0.879224       0.404101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.34        500.000        99.0834       0.868205       0.483546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.84        500.000        99.1066       0.845756       0.475994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.33        500.000        99.0414       0.909655       0.489608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.83        500.000        99.1835       0.774471       0.420395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.33        500.000        99.1253       0.831355       0.433336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.83        500.000        99.1345       0.822499       0.430219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.33        500.000        99.0986       0.858847       0.425239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.82        500.000        99.1897       0.773454       0.368175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.32        500.000        99.1587       0.801338       0.399744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.82        500.000        99.1680       0.794398       0.376046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.32        500.000        99.1696       0.794623       0.357528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.81        500.000        99.1849       0.777792       0.373297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.31        500.000        99.1889       0.776466       0.346550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000        99.1931       0.774422       0.325120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.31        500.000        99.2044       0.767131       0.285113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.81        500.000        99.2097       0.755406       0.348687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.30        500.000        99.2159       0.754047       0.300075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.80        500.000        99.2237       0.747599       0.287062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        500.000        99.1353       0.838712       0.259865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        500.000        99.3260       0.650714       0.232779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.30        500.000        99.2224       0.726967       0.506157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        500.000        99.2652       0.728723       0.604853E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.29        500.000        99.2562       0.731622       0.121647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        500.000        99.2618       0.716334       0.218553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.29        500.000        99.2661       0.712690       0.212379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        500.000        99.2658       0.718177       0.159739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.28        500.000        99.2835       0.697754       0.187845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        500.000        99.2890       0.660606       0.503912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.28        500.000        99.3026       0.541980       0.155449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
