|6.6.6
Archiving\03_Data\eqLP/QFM_m0.5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1717.95        500.000        62.5107        36.3268                 NaN  0.468900       0.693607                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        62.0025        36.8276                 NaN  0.475994       0.693892                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        61.4940        37.3287                 NaN  0.483093       0.694177                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        60.9852        37.8302                 NaN  0.490196       0.694460                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        60.4760        38.3319                 NaN  0.497304       0.694742                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        59.9665        38.8340                 NaN  0.504418       0.695022                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        59.4568        39.3364                 NaN  0.511535       0.695301                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        58.9467        39.8391                 NaN  0.518658       0.695579                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        58.4364        40.3420                 NaN  0.525784       0.695855                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        57.9613        40.8101                 NaN  0.532430       0.696113                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        57.4860        41.2785                 NaN  0.539079       0.696370                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        57.0105        41.7471                 NaN  0.545732       0.696626                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        56.5348        42.2160                 NaN  0.552389       0.696880                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        56.0588        42.6850                 NaN  0.559050       0.697133                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.5825        43.1544                 NaN  0.565714       0.697384                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        55.1061        43.6239                 NaN  0.572382       0.697634                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        54.6294        44.0937                 NaN  0.579054       0.697882                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        54.1917        44.5250                 NaN  0.585276       0.698112                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        53.7537        44.9564                 NaN  0.591502       0.698340                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        53.3156        45.3881                 NaN  0.597730       0.698566                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        52.8774        45.8199                 NaN  0.603962       0.698792                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        52.4389        46.2519                 NaN  0.610196       0.699015                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        52.0003        46.6840                 NaN  0.616433       0.699238                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        51.5615        47.1163                 NaN  0.622673       0.699459                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        51.1226        47.5488                 NaN  0.628915       0.699678                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        50.7258        47.9396                 NaN  0.634791       0.699878                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        50.3288        48.3305                 NaN  0.640669       0.700077                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        49.9317        48.7215                 NaN  0.646549       0.700274                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        49.5345        49.1126                 NaN  0.652431       0.700470                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        49.1372        49.5038                 NaN  0.658315       0.700665                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        48.7398        49.8952                 NaN  0.664202       0.700858                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        48.3423        50.2866                 NaN  0.670090       0.701050                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        47.9446        50.6781                 NaN  0.675981       0.701241                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        47.5905        51.0264                 NaN  0.681662       0.701412                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        47.2363        51.3748                 NaN  0.687345       0.701582                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        46.8820        51.7232                 NaN  0.693030       0.701751                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        46.5277        52.0717                 NaN  0.698717       0.701918                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        46.1733        52.4202                 NaN  0.704405       0.702084                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        45.8188        52.7688                 NaN  0.710094       0.702249                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        45.4643        53.1175                 NaN  0.715786       0.702413                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        45.1097        53.4662                 NaN  0.721478       0.702575                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        44.7876        53.7830                 NaN  0.726702       0.702724                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        44.4654        54.0999                 NaN  0.731928       0.702871                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        44.1431        54.4167                 NaN  0.737154       0.703017                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        43.8208        54.7336                 NaN  0.742381       0.703163                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        43.5110        55.0380                 NaN  0.747690       0.703302                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        43.0633        55.2678                 NaN  0.750426       0.703599       0.214877                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        42.3054        55.3280                 NaN  0.746867       0.704256       0.915453                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        41.5461        55.3883                 NaN  0.743302       0.704913        1.61732                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        40.8922        55.4332                 NaN  0.739595       0.705491        2.22954                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        40.2372        55.4781                 NaN  0.735881       0.706068        2.84275                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        39.5813        55.5230                 NaN  0.732161       0.706646        3.45694                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        38.9244        55.5679                 NaN  0.728434       0.707224        4.07212                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        38.2664        55.6128                 NaN  0.724701       0.707802        4.68828                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        37.6075        55.6578                 NaN  0.720961       0.708381        5.30542                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        36.9475        55.7027                 NaN  0.717215       0.708960        5.92355                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        36.2866        55.7477                 NaN  0.713462       0.709539        6.54267                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        35.7522        55.7754                 NaN  0.709136       0.710021        7.05330                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        35.2171        55.8030                 NaN  0.704803       0.710504        7.56460                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        34.6813        55.8306                 NaN  0.700464       0.710987        8.07658                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        34.1449        55.8583                 NaN  0.696119       0.711470        8.58922                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        33.6078        55.8859                 NaN  0.691768       0.711953        9.10255                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        33.0701        55.9135                 NaN  0.687411       0.712436        9.61654                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        32.5317        55.9411                 NaN  0.683048       0.712920        10.1312                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        31.9926        55.9688                 NaN  0.678678       0.713403        10.6466                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        31.5350        55.9860                 NaN  0.673839       0.713825        11.0914                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        31.0769        56.0033                 NaN  0.668995       0.714247        11.5366                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        30.6183        56.0205                 NaN  0.664145       0.714670        11.9824                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        30.1592        56.0377                 NaN  0.659289       0.715092        12.4287                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        29.6996        56.0549                 NaN  0.654428       0.715515        12.8755                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        29.2395        56.0721                 NaN  0.649560       0.715937        13.3228                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        28.7790        56.0893                 NaN  0.644687       0.716360        13.7707                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        28.3179        56.1065                 NaN  0.639808       0.716782        14.2190                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        27.9094        56.1189                 NaN  0.634085       0.717165        14.6204                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        27.5005        56.1314                 NaN  0.628356       0.717548        15.0222                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        27.0912        56.1438                 NaN  0.622621       0.717931        15.4245                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        26.6815        56.1562                 NaN  0.616879       0.718314        15.8271                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        26.2714        56.1686                 NaN  0.611132       0.718697        16.2302                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        25.8609        56.1810                 NaN  0.605379       0.719080        16.6336                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        25.4501        56.1934                 NaN  0.599619       0.719463        17.0375                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        25.0389        56.2057                 NaN  0.593854       0.719846        17.4417                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        24.6474        56.2175                 NaN  0.587306       0.720215        17.8276                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        24.2556        56.2293                 NaN  0.580751       0.720585        18.2138                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        23.8634        56.2411                 NaN  0.574191       0.720954        18.6004                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        23.4709        56.2528                 NaN  0.567623       0.721323        18.9874                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        23.0894        56.2645                 NaN  0.560777       0.721684        19.3636                 NaN            NaN            NaN            NaN            NaN
  1442.31        500.000        22.6387        56.2833                 NaN  0.556176       0.722118        19.6910       0.108685                 NaN            NaN            NaN            NaN
  1439.10        500.000        22.0439        56.3168                 NaN  0.558956       0.722711        19.8757       0.481950                 NaN            NaN            NaN            NaN
  1435.90        500.000        21.4481        56.3502                 NaN  0.561743       0.723305        20.0608       0.855818                 NaN            NaN            NaN            NaN
  1432.69        500.000        20.9482        56.3683                 NaN  0.567371       0.723817        20.2146        1.17768                 NaN            NaN            NaN            NaN
  1429.49        500.000        20.4477        56.3863                 NaN  0.573009       0.724329        20.3686        1.49999                 NaN            NaN            NaN            NaN
  1426.28        500.000        19.9466        56.4044                 NaN  0.578656       0.724841        20.5228        1.82274                 NaN            NaN            NaN            NaN
  1423.08        500.000        19.4448        56.4223                 NaN  0.584313       0.725353        20.6773        2.14594                 NaN            NaN            NaN            NaN
  1419.87        500.000        18.9423        56.4403                 NaN  0.589979       0.725865        20.8319        2.46959                 NaN            NaN            NaN            NaN
  1416.67        500.000        18.4393        56.4583                 NaN  0.595655       0.726378        20.9868        2.79369                 NaN            NaN            NaN            NaN
  1413.46        500.000        17.9356        56.4762                 NaN  0.601340       0.726890        21.1418        3.11823                 NaN            NaN            NaN            NaN
  1410.26        500.000        17.4312        56.4941                 NaN  0.607034       0.727403        21.2971        3.44322                 NaN            NaN            NaN            NaN
  1407.05        500.000        17.0070        56.4989                 NaN  0.615473       0.727847        21.4274        3.72330                 NaN            NaN            NaN            NaN
  1403.85        500.000        16.5824        56.5038                 NaN  0.623923       0.728291        21.5579        4.00371                 NaN            NaN            NaN            NaN
  1400.64        500.000        16.0143        56.5747                 NaN  0.625511       0.728707        21.6701        4.23486                 NaN  0.151846                 NaN            NaN
  1397.44        500.000        15.4312        56.6605                 NaN  0.625352       0.729099        21.7691        4.44579                 NaN  0.338925                 NaN            NaN
  1394.23        500.000        14.9140        56.7365                 NaN  0.625614       0.729447        21.8526        4.63497                 NaN  0.506846                 NaN            NaN
  1391.03        500.000        14.3965        56.8124                 NaN  0.625875       0.729796        21.9362        4.82433                 NaN  0.674942                 NaN            NaN
  1387.82        500.000        13.9298        56.8768                 NaN  0.627609       0.730112        21.9704       0.462499E-001   4.99186       0.827093                 NaN            NaN
  1384.62        500.000        13.4313        56.9304                 NaN  0.635894       0.730450        21.7829        5.13363       0.366702       0.988734                 NaN            NaN
  1381.41        500.000        13.4308        56.9306                 NaN  0.635914       0.730462        21.7830        5.13365       0.366706       0.988799                 NaN            NaN
  1378.21        500.000        13.4303        56.9309                 NaN  0.635933       0.730475        21.7832        5.13368       0.366710       0.988864                 NaN            NaN
  1375.00        500.000        13.4298        56.9311                 NaN  0.635953       0.730487        21.7833        5.13371       0.366713       0.988929                 NaN            NaN
  1371.79        500.000        13.4294        56.9313                 NaN  0.635973       0.730499        21.7834        5.13373       0.366717       0.988994                 NaN            NaN
  1368.59        500.000        13.4289        56.9315                 NaN  0.635992       0.730511        21.7836        5.13376       0.366721       0.989058                 NaN            NaN
  1365.38        500.000        13.4284        56.9317                 NaN  0.636012       0.730524        21.7837        5.13379       0.366724       0.989123                 NaN            NaN
  1362.18        500.000        13.4279        56.9319                 NaN  0.636031       0.730536        21.7839        5.13381       0.366728       0.989188                 NaN            NaN
  1358.97        500.000        10.4714        57.2386                 NaN  0.690386       0.732472        20.6276        5.93099        2.29913        2.00937                 NaN            NaN
  1355.77        500.000        10.4711        57.2387                 NaN  0.690405       0.732482        20.6277        5.93101        2.29915        2.00950                 NaN            NaN
  1352.56        500.000        10.4708        57.2387                 NaN  0.690424       0.732492        20.6278        5.93102        2.29917        2.00962                 NaN            NaN
  1349.36        500.000        10.4705        57.2387                 NaN  0.690444       0.732502        20.6279        5.93104        2.29918        2.00975                 NaN            NaN
  1346.15        500.000        10.4702        57.2388                 NaN  0.690463       0.732512        20.6279        5.93105        2.29920        2.00988                 NaN            NaN
  1342.95        500.000        10.4699        57.2388                 NaN  0.690482       0.732522        20.6280        5.93106        2.29922        2.01000                 NaN            NaN
  1339.74        500.000        10.4696        57.2389                 NaN  0.690501       0.732531        20.6281        5.93108        2.29923        2.01013                 NaN            NaN
  1336.54        500.000        10.4692        57.2389                 NaN  0.690520       0.732541        20.6282        5.93109        2.29925        2.01025                 NaN            NaN
  1333.33        500.000        8.54337        57.4186                 NaN  0.731687       0.733832        19.8680        6.38438        3.56861        2.75146                 NaN            NaN
  1330.13        500.000        8.54317        57.4186                 NaN  0.731707       0.733841        19.8681        6.38439        3.56863        2.75162                 NaN            NaN
  1326.92        500.000        8.54298        57.4185                 NaN  0.731726       0.733849        19.8681        6.38439        3.56865        2.75179                 NaN            NaN
  1323.72        500.000        8.54278        57.4184                 NaN  0.731745       0.733857        19.8682        6.38440        3.56867        2.75196                 NaN            NaN
  1320.51        500.000        8.54258        57.4184                 NaN  0.731764       0.733866        19.8682        6.38441        3.56869        2.75212                 NaN            NaN
  1317.31        500.000        8.54238        57.4183                 NaN  0.731783       0.733874        19.8682        6.38441        3.56871        2.75229                 NaN            NaN
  1314.10        500.000        8.54218        57.4182                 NaN  0.731802       0.733883        19.8683        6.38442        3.56873        2.75246                 NaN            NaN
  1310.90        500.000        8.54197        57.4182                 NaN  0.731820       0.733891        19.8683        6.38442        3.56875        2.75262                 NaN            NaN
  1307.69        500.000        7.14423        57.5233                 NaN  0.764600       0.734874        19.3662        6.66636        4.46287        3.33759                 NaN            NaN
  1304.49        500.000        7.14410        57.5232                 NaN  0.764619       0.734881        19.3662        6.66636        4.46289        3.33778                 NaN            NaN
  1301.28        500.000        6.84893        57.5402                 NaN  0.771882       0.735104        19.2735        6.72080        4.64399        3.46562                 NaN            NaN
  1298.08        500.000        6.70742        57.5481                 NaN  0.775271       0.735215        19.2306        4.72946        6.74607        3.52785                 NaN            NaN
  1294.87        500.000        3.00285        57.8359                 NaN  0.784455       0.737169        19.0974        5.34592        7.01304        3.94881        2.23444                 NaN
  1291.67        500.000                 NaN   58.0689                 NaN  0.792051       0.738709        19.0028        7.22350        5.80980        4.27732        4.08698                 NaN
  1288.46        500.000                 NaN   58.0739                 NaN  0.794116       0.738701        19.0065        7.22237        5.78697        4.28929        4.08817                 NaN
  1285.26        500.000                 NaN   58.0736                 NaN  0.794133       0.738707        19.0065        7.22235        5.78698        4.28954        4.08824                 NaN
