|6.6.6
Archiving\03_Data\eqLP/QFM_m0.5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1897.44        500.000        97.0701        2.48960       0.440306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        96.5081        3.05157       0.440311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.9461        3.61355       0.440315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        95.3841        4.17554       0.440319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        94.8221        4.73754       0.440323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        94.1650        5.39470       0.440329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        93.5078        6.05187       0.440335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        92.8205        6.73911       0.440341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        92.1289        7.42901       0.440347       0.169544E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        91.4403        8.11558       0.440353       0.372736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.6497        8.86982       0.420115       0.229759E-001  0.373916E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        88.3954        10.7454       0.306694E-001  0.718234E-001  0.756716                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        87.5625        11.5331                 NaN  0.910702E-001  0.813375                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        86.8613        12.2178                 NaN  0.107458       0.813388                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        86.1602        12.9026                 NaN  0.123846       0.813400                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        85.4590        13.5874                 NaN  0.140235       0.813413                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        84.7578        14.2722                 NaN  0.156624       0.813425                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        84.0789        14.9356                 NaN  0.172004       0.813439                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        83.4000        15.5991                 NaN  0.187384       0.813452                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        82.7211        16.2626                 NaN  0.202765       0.813465                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.0422        16.9262                 NaN  0.218146       0.813479                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        81.3632        17.5897                 NaN  0.233528       0.813492                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        80.6843        18.2533                 NaN  0.248911       0.813505                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        80.0053        18.9169                 NaN  0.264293       0.813519                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.3263        19.5805                 NaN  0.279677       0.813532                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        78.6746        20.2180                 NaN  0.293838       0.813546                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        78.0229        20.8556                 NaN  0.307999       0.813560                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.3711        21.4931                 NaN  0.322161       0.813575                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        76.7194        22.1307                 NaN  0.336323       0.813589                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.0676        22.7683                 NaN  0.350486       0.813603                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        75.4158        23.4059                 NaN  0.364650       0.813617                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        74.7640        24.0436                 NaN  0.378814       0.813631                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.1122        24.6812                 NaN  0.392978       0.813645                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        73.4878        25.2925                 NaN  0.405977       0.813660                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        72.8634        25.9039                 NaN  0.418976       0.813675                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.2391        26.5153                 NaN  0.431975       0.813690                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        71.6146        27.1267                 NaN  0.444975       0.813704                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        70.9902        27.7381                 NaN  0.457975       0.813719                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        70.3658        28.3495                 NaN  0.470976       0.813734                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        69.7413        28.9610                 NaN  0.483978       0.813748                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.1168        29.5725                 NaN  0.496980       0.813763                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        68.5120        30.1653                 NaN  0.508942       0.813778                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        67.9072        30.7581                 NaN  0.520905       0.813793                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        67.3024        31.3509                 NaN  0.532868       0.813809                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        66.6976        31.9438                 NaN  0.544832       0.813824                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        66.0927        32.5366                 NaN  0.556796       0.813839                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        65.4878        33.1295                 NaN  0.568761       0.813855                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        64.8829        33.7225                 NaN  0.580726       0.813870                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        64.2780        34.3154                 NaN  0.592691       0.813885                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        63.6996        34.8830                 NaN  0.603573       0.813900                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        63.1211        35.4506                 NaN  0.614455       0.813916                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        62.5425        36.0182                 NaN  0.625337       0.813931                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        61.9640        36.5858                 NaN  0.636220       0.813947                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        61.3854        37.1535                 NaN  0.647103       0.813962                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        60.8069        37.7212                 NaN  0.657987       0.813977                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        60.2283        38.2889                 NaN  0.668871       0.813993                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        59.6496        38.8566                 NaN  0.679755       0.814008                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        59.1020        39.3941                 NaN  0.689868       0.814023                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        58.5544        39.9316                 NaN  0.699982       0.814038                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        58.0067        40.4691                 NaN  0.710095       0.814053                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        57.4591        41.0067                 NaN  0.720209       0.814068                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        56.9114        41.5442                 NaN  0.730324       0.814083                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        56.3637        42.0818                 NaN  0.740439       0.814098                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        55.8159        42.6194                 NaN  0.750554       0.814113                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        55.2682        43.1570                 NaN  0.760669       0.814128                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        54.7572        43.6586                 NaN  0.770028       0.814142                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        54.2462        44.1602                 NaN  0.779387       0.814157                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        53.7353        44.6618                 NaN  0.788747       0.814171                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        53.2243        45.1635                 NaN  0.798107       0.814185                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        52.7132        45.6651                 NaN  0.807467       0.814200                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        52.2022        46.1668                 NaN  0.816827       0.814214                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        51.6911        46.6685                 NaN  0.826188       0.814229                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        51.1800        47.1702                 NaN  0.835549       0.814243                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        50.7100        47.6316                 NaN  0.844222       0.814256                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        50.2399        48.0930                 NaN  0.852895       0.814270                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        49.7698        48.5544                 NaN  0.861569       0.814283                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        49.2996        49.0158                 NaN  0.870243       0.814297                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        48.8295        49.4773                 NaN  0.878917       0.814310                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        48.3593        49.9387                 NaN  0.887591       0.814324                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        47.8892        50.4002                 NaN  0.896266       0.814337                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        47.4190        50.8617                 NaN  0.904941       0.814351                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        46.9935        51.2791                 NaN  0.913031       0.814363                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        46.5680        51.6965                 NaN  0.921121       0.814375                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        46.1424        52.1140                 NaN  0.929212       0.814388                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        45.7169        52.5314                 NaN  0.937303       0.814400                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        45.2913        52.9489                 NaN  0.945394       0.814412                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        44.8658        53.3663                 NaN  0.953485       0.814425                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        44.4402        53.7838                 NaN  0.961576       0.814437                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        44.0146        54.2013                 NaN  0.969668       0.814450                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        43.6355        54.5727                 NaN  0.977384       0.814461                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        43.2564        54.9441                 NaN  0.985100       0.814472                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        42.8773        55.3155                 NaN  0.992816       0.814483                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        42.4981        55.6869                 NaN   1.00053       0.814494                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        42.1190        56.0583                 NaN   1.00825       0.814505                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        41.7398        56.4297                 NaN   1.01597       0.814516                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        41.3606        56.8011                 NaN   1.02368       0.814527                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        40.9815        57.1726                 NaN   1.03140       0.814538                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        40.6369        57.5101                 NaN   1.03846       0.814549                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        40.2923        57.8476                 NaN   1.04552       0.814559                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        39.9477        58.1851                 NaN   1.05258       0.814569                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        39.6031        58.5226                 NaN   1.05965       0.814579                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        39.2718        58.8468                 NaN   1.06677       0.814589                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        38.8137        59.0786                 NaN   1.06991       0.814599       0.223211                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        38.0711        59.1006                 NaN   1.06340       0.814609       0.950308                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        37.3285        59.1226                 NaN   1.05688       0.814619        1.67742                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        36.6901        59.1337                 NaN   1.05025       0.814627        2.31138                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        36.0516        59.1448                 NaN   1.04361       0.814635        2.94536                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        35.4131        59.1559                 NaN   1.03698       0.814644        3.57935                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        34.7746        59.1670                 NaN   1.03035       0.814652        4.21335                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        34.1361        59.1782                 NaN   1.02371       0.814661        4.84737                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        33.4976        59.1893                 NaN   1.01708       0.814669        5.48139                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        32.8590        59.2004                 NaN   1.01045       0.814677        6.11544                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        32.2205        59.2115                 NaN   1.00381       0.814686        6.74949                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        31.7056        59.2107                 NaN  0.996542       0.814692        7.27254                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        31.1907        59.2098                 NaN  0.989271       0.814699        7.79559                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        30.6757        59.2089                 NaN  0.982001       0.814705        8.31865                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        30.1608        59.2080                 NaN  0.974730       0.814712        8.84173                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        29.6458        59.2072                 NaN  0.967460       0.814718        9.36481                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        29.1309        59.2063                 NaN  0.960189       0.814725        9.88789                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        28.6159        59.2054                 NaN  0.952918       0.814732        10.4110                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        28.1010        59.2046                 NaN  0.945647       0.814738        10.9341                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        27.6651        59.1967                 NaN  0.937767       0.814743        11.3857                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        27.2292        59.1888                 NaN  0.929888       0.814748        11.8373                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        26.7934        59.1809                 NaN  0.922008       0.814754        12.2889                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        26.3575        59.1731                 NaN  0.914129       0.814759        12.7405                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        25.9216        59.1652                 NaN  0.906249       0.814764        13.1922                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        25.4857        59.1573                 NaN  0.898369       0.814769        13.6438                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        25.0498        59.1495                 NaN  0.890489       0.814774        14.0954                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        24.6139        59.1416                 NaN  0.882609       0.814779        14.5471                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        24.2292        59.1310                 NaN  0.873641       0.814783        14.9514                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        23.8444        59.1205                 NaN  0.864672       0.814787        15.3557                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        23.4596        59.1099                 NaN  0.855703       0.814791        15.7600                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        23.0749        59.0993                 NaN  0.846734       0.814795        16.1643                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        22.6901        59.0888                 NaN  0.837765       0.814799        16.5686                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        22.3053        59.0782                 NaN  0.828796       0.814803        16.9729                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        21.9205        59.0676                 NaN  0.819827       0.814807        17.3772                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        21.5357        59.0571                 NaN  0.810858       0.814811        17.7815                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        21.1705        59.0465                 NaN  0.800744       0.814814        18.1674                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        20.8054        59.0359                 NaN  0.790630       0.814817        18.5533                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        20.4402        59.0252                 NaN  0.780516       0.814820        18.9392                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        20.0750        59.0146                 NaN  0.770402       0.814823        19.3252                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        19.7208        59.0044                 NaN  0.759978       0.814826        19.7000                 NaN            NaN            NaN            NaN            NaN
  1442.31        500.000        19.3031        58.9969                 NaN  0.752335       0.814829        20.0238       0.109043                 NaN            NaN            NaN            NaN
  1439.10        500.000        18.7532        58.9944                 NaN  0.754108       0.814833        20.2002       0.483250                 NaN            NaN            NaN            NaN
  1435.90        500.000        18.2033        58.9919                 NaN  0.755880       0.814838        20.3766       0.857462                 NaN            NaN            NaN            NaN
  1432.69        500.000        17.7434        58.9780                 NaN  0.761523       0.814841        20.5228        1.17944                 NaN            NaN            NaN            NaN
  1429.49        500.000        17.2835        58.9641                 NaN  0.767165       0.814844        20.6690        1.50143                 NaN            NaN            NaN            NaN
  1426.28        500.000        16.8236        58.9502                 NaN  0.772808       0.814847        20.8152        1.82342                 NaN            NaN            NaN            NaN
  1423.08        500.000        16.3637        58.9363                 NaN  0.778450       0.814851        20.9614        2.14541                 NaN            NaN            NaN            NaN
  1419.87        500.000        15.9037        58.9224                 NaN  0.784093       0.814854        21.1076        2.46740                 NaN            NaN            NaN            NaN
  1416.67        500.000        15.4438        58.9084                 NaN  0.789736       0.814857        21.2538        2.78940                 NaN            NaN            NaN            NaN
  1413.46        500.000        14.9839        58.8945                 NaN  0.795378       0.814860        21.4000        3.11139                 NaN            NaN            NaN            NaN
  1410.26        500.000        14.5239        58.8806                 NaN  0.801021       0.814863        21.5462        3.43339                 NaN            NaN            NaN            NaN
  1407.05        500.000        14.1386        58.8569                 NaN  0.810335       0.814865        21.6686        3.71075                 NaN            NaN            NaN            NaN
  1403.85        500.000        13.7532        58.8332                 NaN  0.819648       0.814868        21.7910        3.98811                 NaN            NaN            NaN            NaN
  1400.64        500.000        13.2442        58.8834                 NaN  0.820994       0.814874        21.8943        4.21600                 NaN  0.126329                 NaN            NaN
  1397.44        500.000        12.7232        58.9518                 NaN  0.820374       0.814882        21.9845        4.42353                 NaN  0.281807                 NaN            NaN
  1394.23        500.000        12.2622        59.0117                 NaN  0.820344       0.814888        22.0602        4.60947                 NaN  0.421210                 NaN            NaN
  1391.03        500.000        11.8012        59.0717                 NaN  0.820314       0.814895        22.1359        4.79540                 NaN  0.560615                 NaN            NaN
  1387.82        500.000        11.3867        59.1215                 NaN  0.822211       0.814901        22.1621       0.462273E-001   4.95961       0.686667                 NaN            NaN
  1384.62        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1381.41        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1378.21        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1375.00        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1371.79        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1368.59        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1365.38        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1362.18        500.000        10.9445        59.1590                 NaN  0.832694       0.814910        21.9644        5.09778       0.366316       0.820453                 NaN            NaN
  1358.97        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1355.77        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1352.56        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1349.36        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1346.15        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1342.95        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1339.74        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1336.54        500.000        8.34641        59.3661                 NaN  0.901421       0.814958        20.7504        5.87032        2.28811        1.66222                 NaN            NaN
  1333.33        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1330.13        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1326.92        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1323.72        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1320.51        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1317.31        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1314.10        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1310.90        500.000        6.68753        59.4743                 NaN  0.953109       0.814988        19.9540        6.30433        3.54071        2.27108                 NaN            NaN
  1307.69        500.000        5.50914        59.5195                 NaN  0.993756       0.815007        19.4251        6.57148        4.41599        2.74995                 NaN            NaN
  1304.49        500.000        5.50914        59.5195                 NaN  0.993756       0.815007        19.4251        6.57148        4.41599        2.74995                 NaN            NaN
  1301.28        500.000        5.26407        59.5221                 NaN   1.00267       0.815011        19.3268        6.62275        4.59229        2.85428                 NaN            NaN
  1298.08        500.000        5.14704        59.5230                 NaN   1.00679       0.815012        19.2812        4.67541        6.64658        2.90495                 NaN            NaN
  1294.87        500.000        2.29481        59.6719                 NaN   1.01595       0.815038        19.0986        5.26825        6.88859        3.24291        1.70394                 NaN
  1291.67        500.000                 NaN   59.7945                 NaN   1.02364       0.815058        18.9659        7.07614        5.70997        3.50529        3.10947                 NaN
  1288.46        500.000                 NaN   59.8013                 NaN   1.02639       0.815059        18.9699        7.07471        5.68732        3.51497        3.11039                 NaN
  1285.26        500.000                 NaN   59.8013                 NaN   1.02639       0.815059        18.9699        7.07471        5.68732        3.51497        3.11039                 NaN
  1282.05        500.000                 NaN   59.8189                 NaN   1.03128       0.815062        18.9759        7.06924        5.64193        3.53503        3.11270                 NaN
