|6.6.6
Archiving\03_Data\eq/QFM_m4.75/KHA22/KHA22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1384.62        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1381.41        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1378.21        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1375.00        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1371.79        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1368.59        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1365.38        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1362.18        2500.00        9.52503                 NaN            NaN            NaN   50.7645       0.673266       0.963489        26.2739        7.25815        4.06535       0.476297                 NaN            NaN
  1358.97        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1355.77        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1352.56        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1349.36        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1346.15        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1342.95        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1339.74        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1336.54        2500.00        7.81409                 NaN            NaN            NaN   50.8422       0.673268        1.03150        25.7504        7.72482        5.04837        1.11533                 NaN            NaN
  1333.33        2500.00        6.54657                 NaN            NaN            NaN   50.8576       0.673269        1.09468        25.3736        5.78774        8.05604        1.61051                 NaN            NaN
  1330.13        2500.00        6.54657                 NaN            NaN            NaN   50.8576       0.673269        1.09468        25.3736        5.78774        8.05604        1.61051                 NaN            NaN
  1326.92        2500.00        6.27571                 NaN            NaN            NaN   50.8535       0.673269        1.10983        25.2991        8.12654        5.94462        1.71743                 NaN            NaN
  1323.72        2500.00        6.14592                 NaN            NaN            NaN   50.8491       0.673269        1.11757        25.2642        8.16114        6.02065        1.76814                 NaN            NaN
  1320.51        2500.00       0.635665E-001            NaN            NaN            NaN   51.6286       0.673273        1.15821        24.4433        6.89271        8.68832        2.49855        3.95343                 NaN
  1317.31        2500.00                 NaN            NaN            NaN            NaN   51.6377       0.673273        1.16345        24.4570        8.69411        6.86382        2.51373        3.99686                 NaN
  1314.10        2500.00                 NaN            NaN            NaN            NaN   51.6403       0.673273        1.16765        24.4799        8.69226        6.82491        2.52259        3.99911                 NaN
  1310.90        2500.00                 NaN            NaN            NaN            NaN   51.6403       0.673273        1.16765        24.4799        8.69226        6.82491        2.52259        3.99911                 NaN
  1307.69        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1304.49        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1301.28        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1298.08        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1294.87        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1291.67        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1288.46        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1285.26        2500.00                 NaN            NaN            NaN            NaN   51.6448       0.673273        1.17671        24.5236        8.69015        6.74934        2.53887        4.00330                 NaN
  1282.05        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1278.85        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1275.64        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1272.44        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1269.23        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1266.03        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1262.82        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1259.62        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673274        1.21523        24.6840        6.46944        8.68259        2.60006        4.01867                 NaN
  1256.41        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1253.21        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1250.00        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1246.79        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1243.59        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1240.38        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1237.18        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1233.97        2500.00                 NaN            NaN            NaN            NaN   51.6605       0.673274        1.25693        24.8247        8.67640        6.22098        2.65546        4.03175                 NaN
  1230.77        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1227.56        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1224.36        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1221.15        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1217.95        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1214.74        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1211.54        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1208.33        2500.00                 NaN            NaN            NaN            NaN   51.6567       0.673275        1.30178        24.9527        5.99613        8.67180        2.70478        4.04292                 NaN
  1205.13        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1201.92        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1198.72        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1195.51        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1192.31        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1189.10        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1185.90        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1182.69        2500.00                 NaN            NaN            NaN            NaN   51.6456       0.673275        1.34970        25.0707        8.66970        5.79074        2.74801        4.05227                 NaN
  1179.49        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1176.28        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1173.08        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1169.87        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1166.67        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1163.46        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1160.26        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1157.05        2500.00                 NaN            NaN            NaN            NaN   51.6255       0.673276        1.40110        25.1841        5.60119        8.67049        2.78471        4.05969                 NaN
  1153.85        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1150.64        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1147.44        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1144.23        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1141.03        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1137.82        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1134.62        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1131.41        2500.00                 NaN            NaN            NaN            NaN   51.5981       0.673276        1.45584        25.2948        8.67416        5.42346        2.81472        4.06556                 NaN
  1128.21        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1125.00        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1121.79        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1118.59        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1115.38        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1112.18        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1108.97        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1105.77        2500.00                 NaN            NaN            NaN            NaN   51.5605       0.673277        1.51468        25.4071        8.68100        5.25639        2.83755        4.06956                 NaN
  1102.56        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1099.36        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1096.15        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1092.95        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1089.74        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1086.54        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1083.33        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1080.13        2500.00                 NaN            NaN            NaN            NaN   51.5126       0.673277        1.57786        25.5228        8.69227        5.09724        2.85229        4.07160                 NaN
  1076.92        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1073.72        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1070.51        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1067.31        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1064.10        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1060.90        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1057.69        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1054.49        2500.00                 NaN            NaN            NaN            NaN   51.4537       0.673278        1.64571        25.6435        8.70717        4.94512        2.85983        4.07167                 NaN
  1051.28        2500.00                 NaN            NaN            NaN            NaN   51.3839       0.673278        1.71891        25.7707        8.72813        4.79820        2.85744        4.06945                 NaN
  1048.08        2500.00                 NaN            NaN            NaN            NaN   51.3711       0.673278        1.72906        25.7873        8.73363        4.78354        2.85646        3.53507       0.530582     
  1044.87        2500.00                 NaN            NaN            NaN            NaN   51.3573       0.673278        1.73917        25.8026        8.74041        4.77269        2.85626        2.50062        1.55767     
  1041.67        2500.00                 NaN            NaN            NaN            NaN   51.3573       0.673278        1.73917        25.8026        8.74041        4.77269        2.85626        2.50062        1.55767     
  1038.46        2500.00                 NaN            NaN            NaN            NaN   51.3297       0.673278        1.75966        25.8330        4.75179        8.75472        2.85528       0.707843        3.33474     
  1035.26        2500.00                 NaN            NaN            NaN            NaN   51.3133       0.673278        1.77084        25.8503        4.74057        8.76398        2.85290                 NaN   4.03476     
  1032.05        2500.00                 NaN            NaN            NaN            NaN   51.3024       0.673278        1.78101        25.8685        8.76628        4.72178        2.85073                 NaN   4.03603     
  1028.85        2500.00                 NaN            NaN            NaN            NaN   51.3024       0.673278        1.78101        25.8685        8.76628        4.72178        2.85073                 NaN   4.03603     
  1025.64        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1022.44        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1019.23        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1016.03        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1012.82        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1009.62        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1006.41        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1003.21        2500.00                 NaN            NaN            NaN            NaN   51.2818       0.673278        1.80150        25.9033        4.68311        8.77382        2.84486                 NaN   4.03834     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   51.1904       0.673279        1.88754        26.0494        4.53205        8.80237        2.81613                 NaN   4.04885     
