|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/KHA22/KHA22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.1407        1.44234                 NaN   7.14222        40.9025        39.7306       0.641541     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.93744        1.64619                 NaN   7.14467        40.9000        39.7306       0.641119     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.68841        1.89597                 NaN   7.14895        40.8962        39.7304       0.640026     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.47577        2.10914                 NaN   7.15158        40.8942        39.7302       0.639126     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.13315        2.45172                 NaN   7.15590        40.8917        39.7295       0.638019     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.84417        2.73939                 NaN   7.16069        40.8899        39.7289       0.636949     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51868        3.06686                 NaN   7.16431        40.8850        39.7291       0.636055     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.42526        3.16364                 NaN   7.16560        40.8808        39.7298       0.634947     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.70640        3.88259                 NaN   7.17780        40.8735        39.7281       0.631612     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5587       0.397053E-001            NaN   7.10712        40.9081        39.7386       0.647725     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.31396        2.27851                 NaN   7.17982        40.8678        39.7292       0.630742     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.41962        2.17446                 NaN   7.18657        40.8617        39.7289       0.628758     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.54004        2.05593                 NaN   7.19435        40.8547        39.7285       0.626465     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.67951        1.91867                 NaN   7.20345        40.8466        39.7280       0.623779     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.84405        1.75679                 NaN   7.21425        40.8368        39.7275       0.620580     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.46311        9.13592                 NaN   7.26497        40.8061        39.7215       0.608393     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.86982        9.73534                 NaN   7.26987        40.7966        39.7224       0.605978     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.23090        10.3806                 NaN   7.27489        40.7867        39.7234       0.603483     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.575103        11.0435                 NaN   7.28022        40.7760        39.7245       0.600785     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6242                 NaN            NaN   7.28447        40.7672        39.7253       0.598746     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.192141        11.4202                 NaN   7.27770        40.7830        39.7235       0.603393     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.5507        1.06796                 NaN   7.28097        40.7759        39.7236       0.600839     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.34023        1.88881        1.37619        7.14737        40.8738        39.7368       0.636767     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.41165        1.71257        2.48259        7.16255        40.8620        39.7361       0.632590     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.99278        2.48872        1.12970        7.15779        40.8609        39.7372       0.632938     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.51759        5.10563       0.377237E-004   7.28899        40.7629        39.7268       0.597968     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6491                 NaN            NaN   7.30564        40.7261        39.7298       0.589281     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6527                 NaN            NaN   7.30824        40.7204        39.7305       0.588195     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.76399        6.89076                 NaN   7.31172        40.7161        39.7309       0.586465     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.97333        3.70585                 NaN   7.32688        40.6813        39.7349       0.577778     
  1090.23        500.000                 NaN            NaN            NaN  0.192415                 NaN            NaN   11.3835                 NaN            NaN   7.29840        40.7464        39.7838       0.595438     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6876       0.153388E-005            NaN   7.33420        40.6681        39.7359       0.574143     
  1085.21        500.000                 NaN            NaN            NaN  0.551423                 NaN            NaN   10.8236       0.153405E-005            NaN   7.24017        40.8776        39.8744       0.632706     
  1082.71        500.000                 NaN            NaN            NaN  0.739619                 NaN            NaN   10.5415       0.168237E-005            NaN   7.21482        40.9322        39.9241       0.647836     
  1080.20        500.000                 NaN            NaN            NaN  0.897879                 NaN            NaN   10.3039       0.193140E-005            NaN   7.19347        40.9784        39.9657       0.660542     
  1077.69        500.000                 NaN            NaN            NaN  0.975369                 NaN            NaN   10.2027                 NaN            NaN   7.18678        40.9824        39.9891       0.663576     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.10539        4.56442                 NaN   7.32315        40.6893        39.7355       0.582240     
  1072.68        500.000                 NaN            NaN            NaN  0.431681                 NaN            NaN   11.0442                 NaN            NaN   7.28784        40.7794        39.8500       0.606931     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.37802        4.32216                 NaN   7.34907        40.6420        39.7394       0.569349     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.65308        7.05128       0.350649E-004   7.35064        40.6379        39.7400       0.567081     
  1065.16        500.000                 NaN            NaN            NaN  0.204701                 NaN            NaN   6.50727        4.86765                 NaN   7.30980        40.7269        39.7911       0.592572     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.427558E-001   4.85979        6.82043        7.36475        40.6092        39.7432       0.559875     
  1060.15        500.000                 NaN            NaN            NaN  0.297065                 NaN            NaN   6.19245        5.05217                 NaN   7.30449        40.7402        39.8169       0.596728     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.206054E-001   5.46048        6.25121        7.37883        40.5900        39.7440       0.554784     
  1055.14        500.000                 NaN            NaN            NaN  0.692596                 NaN            NaN  0.223011        10.4670                 NaN   7.27141        40.8032        39.9262       0.616526     
  1052.63        500.000                 NaN            NaN            NaN  0.685236                 NaN            NaN  0.648430        10.0569                 NaN   7.27562        40.7943        39.9252       0.614342     
  1050.13        500.000                 NaN            NaN            NaN  0.818127                 NaN            NaN   10.5168                 NaN            NaN   7.26718        40.8154        39.9622       0.620321     
  1047.62        500.000                 NaN            NaN            NaN  0.646847                 NaN            NaN   10.7994                 NaN            NaN   7.30590        40.7304        39.9206       0.596845     
  1045.11        500.000                 NaN            NaN            NaN  0.754967                 NaN            NaN   10.6388                 NaN            NaN   7.29202        40.7592        39.9496       0.605384     
  1042.61        500.000                 NaN            NaN            NaN   1.74336                 NaN            NaN   4.18515        4.88749                 NaN   7.10646        41.1628        40.1979       0.716864     
  1040.10        500.000                 NaN            NaN            NaN   1.05226                 NaN            NaN   10.1900                 NaN            NaN   7.24915        40.8491        40.0280       0.631571     
  1037.59        500.000                 NaN            NaN            NaN   1.13940                 NaN            NaN   10.0606                 NaN            NaN   7.23774        40.8723        40.0514       0.638530     
  1035.09        500.000                 NaN            NaN            NaN   1.23812                 NaN            NaN   9.91369                 NaN            NaN   7.22443        40.8976        40.0793       0.646921     
  1032.58        500.000                 NaN            NaN            NaN   1.25232                 NaN            NaN   9.89753                 NaN            NaN   7.22590        40.8955        40.0827       0.646062     
  1030.08        500.000                 NaN            NaN            NaN   1.95487                 NaN            NaN   8.76003                 NaN            NaN   7.08175        41.2146        40.2556       0.733162     
  1027.57        500.000                 NaN            NaN            NaN   1.46245                 NaN            NaN   9.57574                 NaN            NaN   7.19232        40.9655        40.1377       0.666293     
  1025.06        500.000                 NaN            NaN            NaN   1.46648                 NaN            NaN   9.57704                 NaN            NaN   7.19660        40.9560        40.1399       0.663976     
  1022.56        500.000                 NaN            NaN            NaN   1.51007                 NaN            NaN   9.51313                 NaN            NaN   7.19220        40.9658        40.1518       0.666988     
  1020.05        500.000                 NaN            NaN            NaN   1.55566                 NaN            NaN   9.44541                 NaN            NaN   7.18615        40.9773        40.1644       0.671080     
  1017.54        500.000                 NaN            NaN            NaN   1.57739                 NaN            NaN   9.42147                 NaN            NaN   7.18844        40.9709        40.1718       0.669988     
  1015.04        500.000                 NaN            NaN            NaN   1.64272                 NaN            NaN   9.32218                 NaN            NaN   7.17890        40.9912        40.1891       0.675942     
  1012.53        500.000                 NaN            NaN            NaN   1.69837                 NaN            NaN   9.23678                 NaN            NaN   7.17147        41.0089        40.2037       0.680743     
  1010.03        500.000                 NaN            NaN            NaN   1.74570                 NaN            NaN   9.16630                 NaN            NaN   7.16412        41.0219        40.2166       0.685336     
  1007.52        500.000                 NaN            NaN            NaN   1.81144                 NaN            NaN   9.06465                 NaN            NaN   7.15470        41.0447        40.2334       0.691085     
  1005.01        500.000                 NaN            NaN            NaN   2.15929                 NaN            NaN   8.48911                 NaN            NaN   7.07684        41.2185        40.3176       0.738661     
  1002.51        500.000                 NaN            NaN            NaN   1.80156                 NaN            NaN   9.10015                 NaN            NaN   7.16692        41.0119        40.2351       0.684452     
  1000.00        500.000                 NaN            NaN            NaN   1.83253                 NaN            NaN   9.05649                 NaN            NaN   7.16439        41.0164        40.2440       0.686232     
