|6.6.6
Archiving\03_Data\frac/QFM_m0.75/TIS/TIS_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1558.90        2500.00        97.7033                 NaN            NaN            NaN  0.312128       0.909838E-002   1.97546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.9873                 NaN            NaN            NaN  0.132130E-002            NaN  0.113499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8405                 NaN            NaN            NaN  0.134927                 NaN   1.02458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8458                 NaN            NaN            NaN  0.126156                 NaN   1.02802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.8725                 NaN            NaN            NaN  0.128522                 NaN  0.998966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.8817                 NaN            NaN            NaN  0.125060                 NaN  0.993287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.8800                 NaN            NaN            NaN  0.122094                 NaN  0.997894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9150                 NaN            NaN            NaN  0.118506                 NaN  0.966540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9172                 NaN            NaN            NaN  0.118976                 NaN  0.963789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9295                 NaN            NaN            NaN  0.115537                 NaN  0.954962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.3507                 NaN            NaN            NaN  0.675408E-001            NaN  0.581781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.5305                 NaN            NaN            NaN  0.151215                 NaN   1.31831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9652                 NaN            NaN            NaN  0.108545                 NaN  0.926286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9710                 NaN            NaN            NaN  0.106284                 NaN  0.922738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9802                 NaN            NaN            NaN  0.102935                 NaN  0.916889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9884                 NaN            NaN            NaN  0.991295E-001            NaN  0.912510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9953                 NaN            NaN            NaN  0.991262E-001            NaN  0.905555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.7957                 NaN            NaN            NaN  0.118838                 NaN   1.08551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2323                 NaN            NaN            NaN  0.706001E-001            NaN  0.697080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0204                 NaN            NaN            NaN  0.924583E-001            NaN  0.887111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0326                 NaN            NaN            NaN  0.835863E-001            NaN  0.883778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0384                 NaN            NaN            NaN  0.893025E-001            NaN  0.872303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0445                 NaN            NaN            NaN  0.830864E-001            NaN  0.872388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.6935                 NaN            NaN            NaN            NaN            NaN            NaN   1.30651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.6625                 NaN            NaN            NaN            NaN            NaN            NaN   1.33746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.6322                 NaN            NaN            NaN  0.167909E-004            NaN            NaN   1.36778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.5755                 NaN            NaN            NaN  0.137486E-005            NaN            NaN   1.42454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0363                 NaN            NaN            NaN            NaN            NaN            NaN  0.604309        1.35941                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0244                 NaN            NaN            NaN  0.374717E-001            NaN            NaN   1.46451       0.473608                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0543                 NaN            NaN            NaN  0.204485                 NaN            NaN   1.54867       0.192512                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.0778                 NaN            NaN            NaN  0.199766                 NaN            NaN   1.52516       0.197254                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1046                 NaN            NaN            NaN  0.194016                 NaN            NaN  0.205228        1.49612                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.1271                 NaN            NaN            NaN  0.188962                 NaN            NaN   1.46854       0.215365                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1531                 NaN            NaN            NaN  0.183201                 NaN            NaN  0.221446        1.44229                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1727                 NaN            NaN            NaN  0.178776                 NaN            NaN  0.227078        1.42140                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.1948                 NaN            NaN            NaN  0.174046                 NaN            NaN  0.233132        1.39807                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2170                 NaN            NaN            NaN  0.168532                 NaN            NaN   1.37283       0.241682                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2375                 NaN            NaN            NaN  0.164206                 NaN            NaN   1.35221       0.246042                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2553                 NaN            NaN            NaN  0.159540                 NaN            NaN   1.33094       0.254236                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2646                 NaN            NaN            NaN  0.155862                 NaN            NaN   1.31935       0.260216                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2979                 NaN            NaN            NaN  0.151002                 NaN            NaN  0.265703        1.28543                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3003                 NaN            NaN            NaN  0.141366                 NaN            NaN   1.27473       0.283571                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3323                 NaN            NaN            NaN  0.148593                 NaN            NaN   1.25238       0.266772                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3402                 NaN            NaN            NaN  0.138507                 NaN            NaN  0.281626        1.23966                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3548                 NaN            NaN            NaN  0.134928                 NaN            NaN  0.287574        1.22268                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3686                 NaN            NaN            NaN  0.131185                 NaN            NaN  0.292136        1.20805                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3815                 NaN            NaN            NaN  0.127572                 NaN            NaN   1.19333       0.297596                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3917                 NaN            NaN            NaN  0.124723                 NaN            NaN   1.18007       0.303512                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4098                 NaN            NaN            NaN  0.119529                 NaN            NaN  0.306484        1.16422                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        97.3246                 NaN            NaN            NaN  0.213376       0.367536E-002            NaN   1.96422       0.494120                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        99.4595                 NaN            NaN            NaN  0.226834E-001            NaN            NaN  0.128726       0.389068                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.4402                 NaN            NaN            NaN  0.109444                 NaN            NaN   1.13041       0.319927                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4485                 NaN            NaN            NaN  0.106382                 NaN            NaN  0.325197        1.11989                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4589                 NaN            NaN            NaN  0.102472                 NaN            NaN  0.328717        1.10988                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.4669                 NaN            NaN            NaN  0.991955E-001            NaN            NaN   1.10178       0.332132                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.1434                 NaN            NaN            NaN  0.136440       0.650811E-002            NaN  0.384385        1.32926                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8135                 NaN            NaN            NaN  0.483957E-001            NaN            NaN  0.292944       0.845112                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.4860                 NaN            NaN            NaN  0.892127E-001            NaN            NaN   1.08186       0.342960                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.4938                 NaN            NaN            NaN  0.860822E-001            NaN            NaN  0.348968        1.07116                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.4963                 NaN            NaN            NaN  0.830662E-001            NaN            NaN   1.06804       0.352552                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        97.9282                 NaN            NaN            NaN  0.279004                 NaN            NaN   1.13479       0.358935                 NaN            NaN  0.299043                 NaN            NaN            NaN
  1406.02        2500.00        96.6175                 NaN            NaN            NaN  0.754270                 NaN            NaN   1.29483       0.339488                 NaN            NaN  0.993943                 NaN            NaN            NaN
  1403.51        2500.00        96.6830                 NaN            NaN            NaN  0.758894                 NaN            NaN   1.28203       0.301261                 NaN            NaN  0.974851                 NaN            NaN            NaN
  1401.00        2500.00        96.7479                 NaN            NaN            NaN  0.762543                 NaN            NaN  0.264551        1.26966                 NaN            NaN  0.955399                 NaN            NaN            NaN
  1398.50        2500.00        96.8038                 NaN            NaN            NaN  0.767286                 NaN            NaN  0.229792        1.26104                 NaN            NaN  0.938082                 NaN            NaN            NaN
  1395.99        2500.00        96.8625                 NaN            NaN            NaN  0.770980                 NaN            NaN  0.195432        1.25052                 NaN            NaN  0.920570                 NaN            NaN            NaN
  1393.48        2500.00        96.9177                 NaN            NaN            NaN  0.774584                 NaN            NaN  0.163363        1.24070                 NaN            NaN  0.903628                 NaN            NaN            NaN
  1390.98        2500.00        96.9713                 NaN            NaN            NaN  0.777934                 NaN            NaN   1.23100       0.132534                 NaN            NaN  0.887245                 NaN            NaN            NaN
  1388.47        2500.00        97.0183                 NaN            NaN            NaN  0.781468                 NaN            NaN  0.996661E-001   1.22788                 NaN            NaN  0.872714                 NaN            NaN            NaN
  1385.96        2500.00        97.0748                 NaN            NaN            NaN  0.781425                 NaN            NaN  0.725057E-001   1.21607                 NaN            NaN  0.855243                 NaN            NaN            NaN
  1383.46        2500.00        97.1197                 NaN            NaN            NaN  0.784429                 NaN            NaN  0.451170E-001   1.20963                 NaN            NaN  0.841163                 NaN            NaN            NaN
  1380.95        2500.00        97.1645                 NaN            NaN            NaN  0.786279                 NaN            NaN  0.199493E-001   1.20207                 NaN            NaN  0.827234                 NaN            NaN            NaN
  1378.45        2500.00        97.2060                 NaN            NaN            NaN  0.785125                 NaN            NaN   1.19577                 NaN            NaN            NaN  0.813130                 NaN            NaN            NaN
  1375.94        2500.00        97.2483                 NaN            NaN            NaN  0.776868                 NaN            NaN   1.17657                 NaN            NaN            NaN  0.798235                 NaN            NaN            NaN
  1373.43        2500.00        97.2711                 NaN            NaN            NaN  0.787954                 NaN            NaN   1.15129                 NaN            NaN            NaN  0.789698                 NaN            NaN            NaN
  1370.93        2500.00        97.3257                 NaN            NaN            NaN  0.757794                 NaN            NaN   1.14668                 NaN            NaN            NaN  0.769818                 NaN            NaN            NaN
  1368.42        2500.00        97.3641                 NaN            NaN            NaN  0.751861                 NaN            NaN   1.12764                 NaN            NaN            NaN  0.756401                 NaN            NaN            NaN
  1365.91        2500.00        97.3936                 NaN            NaN            NaN  0.746815                 NaN            NaN   1.11467                 NaN            NaN            NaN  0.744955                 NaN            NaN            NaN
  1363.41        2500.00        97.4301                 NaN            NaN            NaN  0.731899                 NaN            NaN   1.10708                 NaN            NaN            NaN  0.730951                 NaN            NaN            NaN
  1360.90        2500.00        97.0480                 NaN            NaN            NaN  0.587494       0.233239                 NaN   1.35595                 NaN            NaN            NaN  0.775339                 NaN            NaN            NaN
  1358.40        2500.00        96.8162                 NaN            NaN            NaN  0.481944       0.384364                 NaN   1.51943                 NaN            NaN            NaN  0.798080                 NaN            NaN            NaN
  1355.89        2500.00        96.8451                 NaN            NaN            NaN  0.453724       0.394368                 NaN   1.52184                 NaN            NaN            NaN  0.784996                 NaN            NaN            NaN
  1353.38        2500.00        96.9005                 NaN            NaN            NaN  0.432800       0.393009                 NaN   1.50527                 NaN            NaN            NaN  0.768450                 NaN            NaN            NaN
  1350.88        2500.00        96.9612                 NaN            NaN            NaN  0.421724       0.387969                 NaN   1.47640                 NaN            NaN            NaN  0.752687                 NaN            NaN            NaN
  1348.37        2500.00        97.0250                 NaN            NaN            NaN  0.407254       0.380968                 NaN   1.45092                 NaN            NaN            NaN  0.735898                 NaN            NaN            NaN
  1345.86        2500.00        97.0659                 NaN            NaN            NaN  0.333385       0.374296                 NaN   1.33081       0.178566                 NaN            NaN  0.717080                 NaN            NaN            NaN
  1343.36        2500.00        97.1642                 NaN            NaN            NaN  0.388103       0.362448                 NaN   1.38336                 NaN            NaN            NaN  0.701867                 NaN            NaN            NaN
  1340.85        2500.00        97.2289                 NaN            NaN            NaN  0.377265       0.353157                 NaN   1.35422                 NaN            NaN            NaN  0.686463                 NaN            NaN            NaN
  1338.35        2500.00        97.2941                 NaN            NaN            NaN  0.365445       0.343361                 NaN   1.32649                 NaN            NaN            NaN  0.670582                 NaN            NaN            NaN
  1335.84        2500.00        97.3586                 NaN            NaN            NaN  0.361539       0.333811                 NaN   1.29036                 NaN            NaN            NaN  0.655699                 NaN            NaN            NaN
  1333.33        2500.00        97.4232                 NaN            NaN            NaN  0.352272       0.323870                 NaN   1.26027                 NaN            NaN            NaN  0.640340                 NaN            NaN            NaN
  1330.83        2500.00        97.4849                 NaN            NaN            NaN  0.346413       0.314458                 NaN   1.22819                 NaN            NaN            NaN  0.626092                 NaN            NaN            NaN
  1328.32        2500.00        97.5435                 NaN            NaN            NaN  0.335690       0.305693                 NaN   1.20337                 NaN            NaN            NaN  0.611768                 NaN            NaN            NaN
  1325.81        2500.00        97.6030                 NaN            NaN            NaN  0.328652       0.296748                 NaN   1.17377                 NaN            NaN            NaN  0.597824                 NaN            NaN            NaN
  1323.31        2500.00        97.6591                 NaN            NaN            NaN  0.319180       0.287830                 NaN   1.14951                 NaN            NaN            NaN  0.584343                 NaN            NaN            NaN
  1320.80        2500.00        97.7136                 NaN            NaN            NaN  0.311943       0.279340                 NaN   1.12367                 NaN            NaN            NaN  0.571467                 NaN            NaN            NaN
  1318.30        2500.00        97.7681                 NaN            NaN            NaN  0.303295       0.270937                 NaN   1.09915                 NaN            NaN            NaN  0.558502                 NaN            NaN            NaN
  1315.79        2500.00        97.8202                 NaN            NaN            NaN  0.295001       0.263046                 NaN   1.07585                 NaN            NaN            NaN  0.545888                 NaN            NaN            NaN
  1313.28        2500.00        97.8703                 NaN            NaN            NaN  0.287717       0.255161                 NaN   1.05288                 NaN            NaN            NaN  0.533973                 NaN            NaN            NaN
  1310.78        2500.00        97.9122                 NaN            NaN            NaN  0.255521       0.247902                 NaN  0.613128E-001   1.00169                 NaN            NaN  0.521389                 NaN            NaN            NaN
  1308.27        2500.00        97.9687                 NaN            NaN            NaN  0.273920       0.239974                 NaN   1.00673                 NaN            NaN            NaN  0.510641                 NaN            NaN            NaN
  1305.76        2500.00        98.0161                 NaN            NaN            NaN  0.265774       0.232718                 NaN  0.986227                 NaN            NaN            NaN  0.499228                 NaN            NaN            NaN
  1303.26        2500.00        98.0492                 NaN            NaN            NaN  0.221226       0.226318                 NaN  0.912563       0.103206                 NaN            NaN  0.487497                 NaN            NaN            NaN
  1300.75        2500.00        98.0912                 NaN            NaN            NaN  0.207185       0.219344                 NaN  0.880617       0.124906                 NaN            NaN  0.476780                 NaN            NaN            NaN
  1298.25        2500.00        98.1318                 NaN            NaN            NaN  0.194577       0.212734                 NaN  0.143456       0.850911                 NaN            NaN  0.466550                 NaN            NaN            NaN
  1295.74        2500.00        98.1714                 NaN            NaN            NaN  0.181771       0.206009                 NaN  0.163794       0.820586                 NaN            NaN  0.456414                 NaN            NaN            NaN
  1293.23        2500.00        98.2096                 NaN            NaN            NaN  0.169240       0.199713                 NaN  0.183697       0.790928                 NaN            NaN  0.446843                 NaN            NaN            NaN
  1290.73        2500.00        91.4245                 NaN            NaN            NaN  0.494931E-001  0.645866                 NaN   1.47914        1.54432                 NaN            NaN   1.26773        3.58899                 NaN            NaN
  1288.22        2500.00        76.4958                 NaN            NaN            NaN            NaN   1.47967                 NaN   3.00355        4.44047                 NaN            NaN   3.09961        11.4809                 NaN            NaN
  1285.71        2500.00        80.8048                 NaN            NaN            NaN            NaN   1.14758                 NaN   3.98079        2.24019                 NaN            NaN   2.56364        9.26295                 NaN            NaN
  1283.21        2500.00        83.7273                 NaN            NaN            NaN            NaN  0.926541                 NaN   1.71061        3.67202                 NaN            NaN   2.19653        7.76704                 NaN            NaN
  1280.70        2500.00        85.8582                 NaN            NaN            NaN            NaN  0.769480                 NaN   3.44235        1.31953                 NaN            NaN   1.92621        6.68427                 NaN            NaN
  1278.20        2500.00        87.4767                 NaN            NaN            NaN            NaN  0.651600                 NaN   3.27469        1.00965                 NaN            NaN   1.71926        5.86813                 NaN            NaN
  1275.69        2500.00        88.7068                 NaN            NaN            NaN            NaN  0.566159                 NaN   3.14105       0.776773                 NaN            NaN   1.56067        5.24854                 NaN            NaN
  1273.18        2500.00        89.2617                 NaN            NaN            NaN            NaN  0.536256                 NaN   3.12782       0.569418                 NaN            NaN   1.48957        5.01523                 NaN            NaN
  1270.68        2500.00        81.2914                 NaN            NaN            NaN            NaN            NaN            NaN   7.02402       0.390498E-005            NaN            NaN   2.61965        9.06496                 NaN            NaN
  1268.17        2500.00        97.9988                 NaN            NaN            NaN            NaN  0.642917                 NaN  0.537103       0.459462                 NaN            NaN  0.361742                 NaN            NaN            NaN
  1265.66        2500.00        94.9821                 NaN            NaN            NaN            NaN  0.506814                 NaN   1.48956                 NaN            NaN            NaN  0.613349        2.40821                 NaN            NaN
  1263.16        2500.00        91.5813                 NaN            NaN            NaN            NaN  0.336031                 NaN   2.70056       0.478494                 NaN            NaN   1.28418        3.61940                 NaN            NaN
  1260.65        2500.00        94.5207                 NaN            NaN            NaN            NaN  0.328060                 NaN   1.34864       0.384848                 NaN            NaN  0.661024        2.75668                 NaN            NaN
  1258.15        2500.00        92.1525                 NaN            NaN            NaN            NaN  0.554261                 NaN   2.29833       0.914257E-001            NaN            NaN  0.998847        3.90467                 NaN            NaN
  1255.64        2500.00        94.8030                 NaN            NaN            NaN            NaN            NaN            NaN   1.41494       0.816376                 NaN            NaN  0.839837        2.02627       0.995466E-001            NaN
  1253.13        2500.00        94.3080                 NaN            NaN            NaN            NaN            NaN            NaN  0.518419        1.59669                 NaN            NaN  0.778848        2.64089       0.157111                 NaN
  1250.63        2500.00        94.1426                 NaN            NaN            NaN            NaN            NaN            NaN   2.27814                 NaN            NaN            NaN  0.813216        2.62654       0.139502                 NaN
  1248.12        2500.00        94.7940                 NaN            NaN            NaN            NaN            NaN            NaN  0.515852        1.43013                 NaN            NaN  0.720523        2.40823       0.131280                 NaN
  1245.61        2500.00        68.6397                 NaN            NaN            NaN            NaN            NaN            NaN   7.26579       0.140518E-005            NaN            NaN   3.23073        12.3524       0.445716        8.06560     
  1243.11        2500.00        69.3603                 NaN            NaN            NaN            NaN            NaN            NaN   7.16729       0.446324                 NaN            NaN   3.32007        11.4056       0.356089        7.94430     
  1240.60        2500.00        73.8180                 NaN            NaN            NaN            NaN            NaN            NaN   4.33331        1.31732                 NaN            NaN   2.65088        10.1953       0.337686        7.34747     
  1238.10        2500.00        56.6395                 NaN            NaN            NaN            NaN            NaN            NaN   10.5059       0.335598E-003            NaN            NaN   4.44797        16.1883       0.482801        11.7352     
  1235.59        2500.00        74.7892                 NaN            NaN            NaN            NaN            NaN            NaN   6.23577                 NaN            NaN            NaN   2.73197        9.54569       0.242159        6.45521     
  1233.08        2500.00        75.6950                 NaN            NaN            NaN            NaN            NaN            NaN   3.85287        1.26875                 NaN            NaN   2.33929        9.42087       0.293001        7.13017     
  1230.58        2500.00        83.3226                 NaN            NaN            NaN            NaN            NaN            NaN   2.89408       0.905956                 NaN            NaN   1.67515        6.44331       0.202981        4.55588     
  1228.07        2500.00        82.8784                 NaN            NaN            NaN            NaN            NaN            NaN   2.62746        1.02332                 NaN            NaN   1.64855        6.86560       0.215655        4.74097     
  1225.56        2500.00        75.6478                 NaN            NaN            NaN            NaN            NaN            NaN   3.67067        1.21342                 NaN            NaN   2.27989        9.99365       0.293574        6.90097     
  1223.06        2500.00        36.6836                 NaN            NaN            NaN            NaN            NaN            NaN   6.99981        3.94569                 NaN            NaN   5.53536        26.9719       0.814285        19.0493     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.299257E-001  0.575656E-001   18.5360       0.328388E-005   8.74642        42.8887       0.947476        28.7940     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.4724                 NaN            NaN            NaN   8.83950        42.9943       0.968423        28.7254     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.76919        16.7322                 NaN            NaN   8.84786        42.9463       0.966025        28.7385     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.568884E-001   17.4894       0.976579                 NaN   8.85558        42.9277       0.953054        28.7408     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.4428                 NaN            NaN            NaN   8.83162        43.0470       0.963002        28.7155     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.327654        18.1851                 NaN            NaN   8.92473        42.8658       0.961268        28.7354     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.594009E-001   17.5493       0.804633                 NaN   8.93404        42.9553       0.974188        28.7232     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.103364        17.8153       0.544977                 NaN   8.73502        43.0717       0.987833        28.7418     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.5373       0.582864E-003            NaN            NaN   9.06727        42.7850       0.891104        28.7187     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.58339        16.6545       0.184455E-003            NaN   8.80515        43.2548        1.01083        28.6912     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.59589        16.6461       0.351925E-004            NaN   8.81140        43.2449        1.00959        28.6921     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.59763        16.6493                 NaN            NaN   8.82384        43.2284        1.00746        28.6933     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.60931       0.344948E-005   16.6416                 NaN   8.83601        43.2123        1.00594        28.6948     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.61670       0.328965E-005   16.6344                 NaN   8.84601        43.2039        1.00478        28.6941     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.62561       0.324100E-005   16.6271                 NaN   8.85454        43.1957        1.00332        28.6937     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.62938       0.856660E-005   16.6240                 NaN   8.86563        43.1860        1.00193        28.6930     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.64603       0.786510E-005   16.6085                 NaN   8.87354        43.1784        1.00059        28.6929     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.65503       0.727114E-005   16.6005                 NaN   8.88288        43.1699       0.999221        28.6924     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.66469       0.684533E-005   16.5921                 NaN   8.89194        43.1614       0.997825        28.6920     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.67385       0.638832E-005   16.5842                 NaN   8.90120        43.1527       0.996366        28.6916     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.68408       0.423099E-004   16.5752                 NaN   8.91017        43.1443       0.994993        28.6912     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.1001        2.23085                 NaN            NaN   8.93553        43.0452       0.983355        28.7050     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.0912        2.24204                 NaN            NaN   8.94490        43.0350       0.981791        28.7050     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.25061        16.0844                 NaN            NaN   8.95493        43.0248       0.980059        28.7052     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.0834        2.25428                 NaN            NaN   8.96402        43.0148       0.978596        28.7050     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.0301        2.30579                 NaN            NaN   8.97313        43.0080       0.978121        28.7048     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.0709        2.27144                 NaN            NaN   8.98295        42.9943       0.975361        28.7051     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.0595        2.28486                 NaN            NaN   8.99272        42.9839       0.973611        28.7054     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.0577        2.28936                 NaN            NaN   9.00179        42.9736       0.972092        28.7054     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.02951        15.3386                 NaN            NaN   9.01629        42.9483       0.965225        28.7021     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.92868        15.4399                 NaN            NaN   9.02403        42.9404       0.964581        28.7025     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.93958        15.3908                 NaN            NaN   8.99450        42.9975       0.978192        28.6995     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   6.49287                 NaN            NaN   8.70877       0.196893E-003            NaN            NaN   8.74423        44.1965        1.40317        30.4542     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.5474        2.82543                 NaN            NaN   9.05092        42.9117       0.960457        28.7040     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   6.60342                 NaN            NaN   8.54304       0.178119E-003            NaN            NaN   8.74240        44.2125        1.41134        30.4871     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.75885        15.7034                 NaN            NaN   8.99602        42.8247       0.978866        28.7382     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   6.69319                 NaN            NaN   8.40933       0.169432E-003            NaN            NaN   8.74180        44.2236        1.41775        30.5142     
