|6.6.6
Archiving\03_Data\frac/QFM_m0.75/TIS/TIS_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1558.90        2500.00        97.9622                 NaN            NaN            NaN  0.266467       0.589247E-002   1.76543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.9888                 NaN            NaN            NaN  0.112533E-002            NaN  0.101185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9709                 NaN            NaN            NaN  0.114972                 NaN  0.914168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9758                 NaN            NaN            NaN  0.107369                 NaN  0.916827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0002                 NaN            NaN            NaN  0.109311                 NaN  0.890486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0085                 NaN            NaN            NaN  0.106287                 NaN  0.885182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0076                 NaN            NaN            NaN  0.103635                 NaN  0.888751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0389                 NaN            NaN            NaN  0.100563                 NaN  0.860541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0415                 NaN            NaN            NaN  0.100868                 NaN  0.857644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0526                 NaN            NaN            NaN  0.978651E-001            NaN  0.849506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.4257                 NaN            NaN            NaN  0.571349E-001            NaN  0.517171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.6997                 NaN            NaN            NaN  0.127950                 NaN   1.17237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0855                 NaN            NaN            NaN  0.916917E-001            NaN  0.822824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0909                 NaN            NaN            NaN  0.897132E-001            NaN  0.819356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0994                 NaN            NaN            NaN  0.868091E-001            NaN  0.813816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1069                 NaN            NaN            NaN  0.835022E-001            NaN  0.809560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1135                 NaN            NaN            NaN  0.834129E-001            NaN  0.803107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9376                 NaN            NaN            NaN  0.100001                 NaN  0.962403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.3232                 NaN            NaN            NaN  0.593069E-001            NaN  0.617492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1368                 NaN            NaN            NaN  0.776042E-001            NaN  0.785547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1475                 NaN            NaN            NaN  0.701069E-001            NaN  0.782402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1533                 NaN            NaN            NaN  0.748307E-001            NaN  0.771887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1588                 NaN            NaN            NaN  0.695669E-001            NaN  0.771663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8382                 NaN            NaN            NaN            NaN            NaN            NaN   1.16178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8111                 NaN            NaN            NaN            NaN            NaN            NaN   1.18895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7846                 NaN            NaN            NaN  0.140112E-004            NaN            NaN   1.21543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7343                 NaN            NaN            NaN  0.114644E-005            NaN            NaN   1.26572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2448                 NaN            NaN            NaN            NaN            NaN            NaN  0.536847        1.21837                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2360                 NaN            NaN            NaN  0.311948E-001            NaN            NaN   1.31227       0.420560                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2724                 NaN            NaN            NaN  0.169992                 NaN            NaN   1.38686       0.170786                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2943                 NaN            NaN            NaN  0.165824                 NaN            NaN   1.36500       0.174859                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3193                 NaN            NaN            NaN  0.160795                 NaN            NaN  0.181768        1.33817                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3403                 NaN            NaN            NaN  0.156384                 NaN            NaN   1.31277       0.190590                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3645                 NaN            NaN            NaN  0.151357                 NaN            NaN  0.195777        1.28836                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3832                 NaN            NaN            NaN  0.147472                 NaN            NaN  0.200567        1.26880                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4037                 NaN            NaN            NaN  0.143355                 NaN            NaN  0.205745        1.24724                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4245                 NaN            NaN            NaN  0.138543                 NaN            NaN   1.22386       0.213071                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4436                 NaN            NaN            NaN  0.134827                 NaN            NaN   1.20484       0.216749                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4607                 NaN            NaN            NaN  0.130732                 NaN            NaN   1.18487       0.223710                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4699                 NaN            NaN            NaN  0.127531                 NaN            NaN   1.17377       0.228754                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5006                 NaN            NaN            NaN  0.123325                 NaN            NaN  0.233350        1.14274                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5036                 NaN            NaN            NaN  0.115324                 NaN            NaN   1.13230       0.248775                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5335                 NaN            NaN            NaN  0.120955                 NaN            NaN   1.11169       0.233823                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5412                 NaN            NaN            NaN  0.112556                 NaN            NaN  0.246618        1.09962                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5552                 NaN            NaN            NaN  0.109453                 NaN            NaN  0.251554        1.08376                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5685                 NaN            NaN            NaN  0.106234                 NaN            NaN  0.255297        1.06994                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5811                 NaN            NaN            NaN  0.103124                 NaN            NaN   1.05604       0.259768                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5913                 NaN            NaN            NaN  0.100650                 NaN            NaN   1.04340       0.264635                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6081                 NaN            NaN            NaN  0.962776E-001            NaN            NaN  0.266957        1.02865                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        97.6681                 NaN            NaN            NaN  0.170716       0.242949E-002            NaN   1.72997       0.428822                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        99.5274                 NaN            NaN            NaN  0.181829E-001            NaN            NaN  0.111735       0.342725                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6383                 NaN            NaN            NaN  0.876891E-001            NaN            NaN  0.996223       0.277754                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6469                 NaN            NaN            NaN  0.850793E-001            NaN            NaN  0.282007       0.986061                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6570                 NaN            NaN            NaN  0.818032E-001            NaN            NaN  0.284766       0.976470                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6651                 NaN            NaN            NaN  0.790338E-001            NaN            NaN  0.968445       0.287394                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.3889                 NaN            NaN            NaN  0.108194       0.434790E-002            NaN  0.332134        1.16645                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.9676                 NaN            NaN            NaN  0.383985E-001            NaN            NaN  0.252799       0.741174                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6853                 NaN            NaN            NaN  0.706883E-001            NaN            NaN  0.948250       0.295747                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6934                 NaN            NaN            NaN  0.680688E-001            NaN            NaN  0.300556       0.937982                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.6968                 NaN            NaN            NaN  0.655633E-001            NaN            NaN  0.934335       0.303282                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.1554                 NaN            NaN            NaN  0.219734                 NaN            NaN  0.991867       0.308436                 NaN            NaN  0.324595                 NaN            NaN            NaN
  1406.02        2500.00        96.9064                 NaN            NaN            NaN  0.592358                 NaN            NaN   1.13076       0.291396                 NaN            NaN   1.07912                 NaN            NaN            NaN
  1403.51        2500.00        96.9723                 NaN            NaN            NaN  0.593899                 NaN            NaN   1.11782       0.258108                 NaN            NaN   1.05787                 NaN            NaN            NaN
  1401.00        2500.00        97.0377                 NaN            NaN            NaN  0.594692                 NaN            NaN  0.226235        1.10517                 NaN            NaN   1.03620                 NaN            NaN            NaN
  1398.50        2500.00        97.0951                 NaN            NaN            NaN  0.596200                 NaN            NaN  0.196131        1.09579                 NaN            NaN   1.01680                 NaN            NaN            NaN
  1395.99        2500.00        97.1546                 NaN            NaN            NaN  0.596961                 NaN            NaN  0.166476        1.08475                 NaN            NaN  0.997164                 NaN            NaN            NaN
  1393.48        2500.00        97.2111                 NaN            NaN            NaN  0.597606                 NaN            NaN  0.138880        1.07435                 NaN            NaN  0.978115                 NaN            NaN            NaN
  1390.98        2500.00        97.2659                 NaN            NaN            NaN  0.598098                 NaN            NaN   1.06390       0.112433                 NaN            NaN  0.959643                 NaN            NaN            NaN
  1388.47        2500.00        97.3147                 NaN            NaN            NaN  0.598584                 NaN            NaN  0.843837E-001   1.05918                 NaN            NaN  0.943153                 NaN            NaN            NaN
  1385.96        2500.00        97.3717                 NaN            NaN            NaN  0.596529                 NaN            NaN  0.612584E-001   1.04702                 NaN            NaN  0.923458                 NaN            NaN            NaN
  1383.46        2500.00        97.4185                 NaN            NaN            NaN  0.596618                 NaN            NaN  0.380366E-001   1.03942                 NaN            NaN  0.907419                 NaN            NaN            NaN
  1380.95        2500.00        97.4651                 NaN            NaN            NaN  0.595835                 NaN            NaN  0.167813E-001   1.03077                 NaN            NaN  0.891522                 NaN            NaN            NaN
  1378.45        2500.00        97.5086                 NaN            NaN            NaN  0.592795                 NaN            NaN   1.02321                 NaN            NaN            NaN  0.875425                 NaN            NaN            NaN
  1375.94        2500.00        97.5522                 NaN            NaN            NaN  0.584465                 NaN            NaN   1.00483                 NaN            NaN            NaN  0.858469                 NaN            NaN            NaN
  1373.43        2500.00        97.5799                 NaN            NaN            NaN  0.589938                 NaN            NaN  0.981859                 NaN            NaN            NaN  0.848351                 NaN            NaN            NaN
  1370.93        2500.00        97.6329                 NaN            NaN            NaN  0.566027                 NaN            NaN  0.975032                 NaN            NaN            NaN  0.826017                 NaN            NaN            NaN
  1368.42        2500.00        97.6729                 NaN            NaN            NaN  0.559543                 NaN            NaN  0.956912                 NaN            NaN            NaN  0.810655                 NaN            NaN            NaN
  1365.91        2500.00        97.7051                 NaN            NaN            NaN  0.553729                 NaN            NaN  0.943807                 NaN            NaN            NaN  0.797411                 NaN            NaN            NaN
  1363.41        2500.00        97.7427                 NaN            NaN            NaN  0.540739                 NaN            NaN  0.935143                 NaN            NaN            NaN  0.781427                 NaN            NaN            NaN
  1360.90        2500.00        97.4492                 NaN            NaN            NaN  0.432649       0.146910                 NaN   1.14324                 NaN            NaN            NaN  0.827981                 NaN            NaN            NaN
  1358.40        2500.00        97.2767                 NaN            NaN            NaN  0.353558       0.241504                 NaN   1.27760                 NaN            NaN            NaN  0.850657                 NaN            NaN            NaN
  1355.89        2500.00        97.3119                 NaN            NaN            NaN  0.331339       0.246981                 NaN   1.27522                 NaN            NaN            NaN  0.834597                 NaN            NaN            NaN
  1353.38        2500.00        97.3683                 NaN            NaN            NaN  0.314677       0.245355                 NaN   1.25681                 NaN            NaN            NaN  0.814858                 NaN            NaN            NaN
  1350.88        2500.00        97.4290                 NaN            NaN            NaN  0.305164       0.241362                 NaN   1.22850                 NaN            NaN            NaN  0.796002                 NaN            NaN            NaN
  1348.37        2500.00        97.4914                 NaN            NaN            NaN  0.293354       0.236197                 NaN   1.20292                 NaN            NaN            NaN  0.776128                 NaN            NaN            NaN
  1345.86        2500.00        97.5314                 NaN            NaN            NaN  0.238873       0.231243                 NaN   1.09963       0.144615                 NaN            NaN  0.754242                 NaN            NaN            NaN
  1343.36        2500.00        97.6247                 NaN            NaN            NaN  0.277082       0.223147                 NaN   1.13893                 NaN            NaN            NaN  0.736178                 NaN            NaN            NaN
  1340.85        2500.00        97.6862                 NaN            NaN            NaN  0.268125       0.216685                 NaN   1.11100                 NaN            NaN            NaN  0.718018                 NaN            NaN            NaN
  1338.35        2500.00        97.7478                 NaN            NaN            NaN  0.258583       0.209942                 NaN   1.08425                 NaN            NaN            NaN  0.699451                 NaN            NaN            NaN
  1335.84        2500.00        97.8087                 NaN            NaN            NaN  0.254652       0.203377                 NaN   1.05122                 NaN            NaN            NaN  0.682014                 NaN            NaN            NaN
  1333.33        2500.00        97.8691                 NaN            NaN            NaN  0.247082       0.196636                 NaN   1.02304                 NaN            NaN            NaN  0.664172                 NaN            NaN            NaN
  1330.83        2500.00        97.9266                 NaN            NaN            NaN  0.241909       0.190261                 NaN  0.993623                 NaN            NaN            NaN  0.647576                 NaN            NaN            NaN
  1328.32        2500.00        97.9812                 NaN            NaN            NaN  0.233421       0.184306                 NaN  0.970068                 NaN            NaN            NaN  0.630992                 NaN            NaN            NaN
  1325.81        2500.00        98.0362                 NaN            NaN            NaN  0.227577       0.178308                 NaN  0.943024                 NaN            NaN            NaN  0.614890                 NaN            NaN            NaN
  1323.31        2500.00        98.0879                 NaN            NaN            NaN  0.220106       0.172364                 NaN  0.920262                 NaN            NaN            NaN  0.599353                 NaN            NaN            NaN
  1320.80        2500.00        98.1381                 NaN            NaN            NaN  0.214223       0.166707                 NaN  0.896492                 NaN            NaN            NaN  0.584522                 NaN            NaN            NaN
  1318.30        2500.00        98.1877                 NaN            NaN            NaN  0.207417       0.161159                 NaN  0.873991                 NaN            NaN            NaN  0.569684                 NaN            NaN            NaN
  1315.79        2500.00        98.2352                 NaN            NaN            NaN  0.200963       0.155939                 NaN  0.852567                 NaN            NaN            NaN  0.555291                 NaN            NaN            NaN
  1313.28        2500.00        98.2808                 NaN            NaN            NaN  0.195192       0.150761                 NaN  0.831586                 NaN            NaN            NaN  0.541689                 NaN            NaN            NaN
  1310.78        2500.00        98.3180                 NaN            NaN            NaN  0.172691       0.146004                 NaN  0.473120E-001  0.788478                 NaN            NaN  0.527499                 NaN            NaN            NaN
  1308.27        2500.00        98.3695                 NaN            NaN            NaN  0.184412       0.140862                 NaN  0.789986                 NaN            NaN            NaN  0.515233                 NaN            NaN            NaN
  1305.76        2500.00        98.4119                 NaN            NaN            NaN  0.178244       0.136161                 NaN  0.771366                 NaN            NaN            NaN  0.502370                 NaN            NaN            NaN
  1303.26        2500.00        98.4405                 NaN            NaN            NaN  0.147810       0.132002                 NaN  0.711500       0.788893E-001            NaN            NaN  0.489279                 NaN            NaN            NaN
  1300.75        2500.00        98.4776                 NaN            NaN            NaN  0.137922       0.127534                 NaN  0.684446       0.951828E-001            NaN            NaN  0.477280                 NaN            NaN            NaN
  1298.25        2500.00        98.5135                 NaN            NaN            NaN  0.129055       0.123300                 NaN  0.108990       0.659332                 NaN            NaN  0.465839                 NaN            NaN            NaN
  1295.74        2500.00        98.5483                 NaN            NaN            NaN  0.120121       0.119032                 NaN  0.124073       0.633906                 NaN            NaN  0.454561                 NaN            NaN            NaN
  1293.23        2500.00        98.5817                 NaN            NaN            NaN  0.111441       0.115040                 NaN  0.138743       0.609166                 NaN            NaN  0.443910                 NaN            NaN            NaN
  1290.73        2500.00        92.1843                 NaN            NaN            NaN  0.325869E-001  0.372570                 NaN   1.11836        1.19052                 NaN            NaN   1.26233        3.83936                 NaN            NaN
  1288.22        2500.00        77.9411                 NaN            NaN            NaN            NaN  0.859948                 NaN   2.32643        3.37478                 NaN            NaN   3.11238        12.3854                 NaN            NaN
  1285.71        2500.00        82.1107                 NaN            NaN            NaN            NaN  0.663236                 NaN   3.00207        1.72093                 NaN            NaN   2.56114        9.94197                 NaN            NaN
  1283.21        2500.00        84.9278                 NaN            NaN            NaN            NaN  0.532978                 NaN   1.30465        2.75063                 NaN            NaN   2.18462        8.29930                 NaN            NaN
  1280.70        2500.00        86.9763                 NaN            NaN            NaN            NaN  0.440773                 NaN   2.56289       0.999752                 NaN            NaN   1.90778        7.11253                 NaN            NaN
  1278.20        2500.00        88.5287                 NaN            NaN            NaN            NaN  0.371852                 NaN   2.42431       0.760216                 NaN            NaN   1.69595        6.21895                 NaN            NaN
  1275.69        2500.00        89.7101                 NaN            NaN            NaN            NaN  0.321764                 NaN   2.31270       0.581455                 NaN            NaN   1.53346        5.54049                 NaN            NaN
  1273.18        2500.00        90.2460                 NaN            NaN            NaN            NaN  0.303977                 NaN   2.29264       0.424154                 NaN            NaN   1.45821        5.27504                 NaN            NaN
  1270.68        2500.00        82.7334                 NaN            NaN            NaN            NaN            NaN            NaN   5.12833       0.289239E-005            NaN            NaN   2.57262        9.56563                 NaN            NaN
  1268.17        2500.00        98.5664                 NaN            NaN            NaN            NaN  0.359668                 NaN  0.386570       0.338013                 NaN            NaN  0.349385                 NaN            NaN            NaN
  1265.66        2500.00        95.5449                 NaN            NaN            NaN            NaN  0.283180                 NaN   1.08859                 NaN            NaN            NaN  0.590883        2.49245                 NaN            NaN
  1263.16        2500.00        92.5413                 NaN            NaN            NaN            NaN  0.187810                 NaN   1.93703       0.350786                 NaN            NaN   1.23719        3.74593                 NaN            NaN
  1260.65        2500.00        95.1106                 NaN            NaN            NaN            NaN  0.182291                 NaN  0.962179       0.278503                 NaN            NaN  0.632529        2.83390                 NaN            NaN
  1258.15        2500.00        93.0410                 NaN            NaN            NaN            NaN  0.307325                 NaN   1.62179       0.662831E-001            NaN            NaN  0.954626        4.00897                 NaN            NaN
  1255.64        2500.00        95.4855                 NaN            NaN            NaN            NaN            NaN            NaN   1.01613       0.576527                 NaN            NaN  0.798066        2.06852       0.552336E-001            NaN
  1253.13        2500.00        94.9957                 NaN            NaN            NaN            NaN            NaN            NaN  0.371293        1.12068                 NaN            NaN  0.737798        2.68766       0.868982E-001            NaN
  1250.63        2500.00        94.8938                 NaN            NaN            NaN            NaN            NaN            NaN   1.59656                 NaN            NaN            NaN  0.767967        2.66473       0.769172E-001            NaN
  1248.12        2500.00        95.4601                 NaN            NaN            NaN            NaN            NaN            NaN  0.357840       0.999574                 NaN            NaN  0.677506        2.43286       0.720700E-001            NaN
  1245.61        2500.00        70.4899                 NaN            NaN            NaN            NaN            NaN            NaN   5.17889       0.984036E-006            NaN            NaN   3.09577        12.7193       0.249346        8.26683     
  1243.11        2500.00        71.3546                 NaN            NaN            NaN            NaN            NaN            NaN   5.07941       0.323976                 NaN            NaN   3.17762        11.7321       0.198965        8.13333     
  1240.60        2500.00        75.4157                 NaN            NaN            NaN            NaN            NaN            NaN   3.03240       0.952142                 NaN            NaN   2.52000        10.4205       0.187401        7.47185     
  1238.10        2500.00        58.9696                 NaN            NaN            NaN            NaN            NaN            NaN   7.55260       0.239107E-003            NaN            NaN   4.29159        16.8011       0.271931        12.1129     
  1235.59        2500.00        76.6575                 NaN            NaN            NaN            NaN            NaN            NaN   4.38009                 NaN            NaN            NaN   2.58323        9.71534       0.133662        6.53016     
  1233.08        2500.00        77.2936                 NaN            NaN            NaN            NaN            NaN            NaN   2.69750       0.920248                 NaN            NaN   2.20134        9.54760       0.160945        7.17880     
  1230.58        2500.00        84.6194                 NaN            NaN            NaN            NaN            NaN            NaN   2.01320       0.652629                 NaN            NaN   1.56457        6.48664       0.110659        4.55286     
  1228.07        2500.00        84.1486                 NaN            NaN            NaN            NaN            NaN            NaN   1.82376       0.736843                 NaN            NaN   1.53689        6.90722       0.117348        4.72934     
  1225.56        2500.00        77.2463                 NaN            NaN            NaN            NaN            NaN            NaN   2.55551       0.878801                 NaN            NaN   2.13367        10.1144       0.160360        6.91101     
  1223.06        2500.00        38.4605                 NaN            NaN            NaN            NaN            NaN            NaN   5.01909        2.92899                 NaN            NaN   5.33111        28.1694       0.457717        19.6332     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.232602E-001  0.437249E-001   13.8225       0.253685E-005   8.69012        46.2543       0.549412        30.6167     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7530                 NaN            NaN            NaN   8.78153        46.3623       0.561472        30.5417     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.34441        12.4321                 NaN            NaN   8.79047        46.3135       0.560104        30.5593     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.432428E-001   12.9995       0.754329                 NaN   8.79778        46.2904       0.552542        30.5622     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7278                 NaN            NaN            NaN   8.77248        46.4098       0.558196        30.5317     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.249262        13.5627                 NaN            NaN   8.86486        46.2120       0.557166        30.5540     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.452062E-001   13.0509       0.621273                 NaN   8.87339        46.3045       0.564591        30.5401     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.786959E-001   13.2446       0.421019                 NaN   8.67736        46.4384       0.572588        30.5673     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.8027       0.447398E-003            NaN            NaN   9.00729        46.1292       0.516496        30.5439     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22960        12.3159       0.142526E-003            NaN   8.74405        46.6184       0.585680        30.5062     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23926        12.3098       0.271978E-004            NaN   8.75025        46.6069       0.584945        30.5087     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24205        12.3122                 NaN            NaN   8.76256        46.5881       0.583684        30.5114     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25248       0.266102E-005   12.3060                 NaN   8.77460        46.5697       0.582783        30.5144     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25817       0.253764E-005   12.3005                 NaN   8.78449        46.5596       0.582093        30.5151     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.26505       0.250013E-005   12.2949                 NaN   8.79293        46.5497       0.581225        30.5162     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.26792       0.661492E-005   12.2927                 NaN   8.80389        46.5383       0.580397        30.5168     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28081       0.607350E-005   12.2808                 NaN   8.81170        46.5290       0.579600        30.5180     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28775       0.561502E-005   12.2748                 NaN   8.82093        46.5188       0.578784        30.5189     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.29521       0.528644E-005   12.2684                 NaN   8.82988        46.5086       0.577954        30.5200     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.30227       0.493362E-005   12.2625                 NaN   8.83904        46.4982       0.577087        30.5209     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.31016       0.327084E-004   12.2560                 NaN   8.84787        46.4879       0.576269        30.5218     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9051        1.72700                 NaN            NaN   8.87378        46.3840       0.569556        30.5405     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8984        1.73586                 NaN            NaN   8.88304        46.3720       0.568630        30.5420     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.74291        11.8913                 NaN            NaN   8.89313        46.3610       0.567616        30.5441     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8927        1.74598                 NaN            NaN   8.90193        46.3480       0.566737        30.5447     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8508        1.78449                 NaN            NaN   8.91110        46.3407       0.566451        30.5464     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8831        1.75986                 NaN            NaN   8.92066        46.3239       0.564822        30.5477     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8722        1.77065                 NaN            NaN   8.93050        46.3128       0.563799        30.5501     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8730        1.77435                 NaN            NaN   8.93930        46.2996       0.562888        30.5508     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.32346        11.3393                 NaN            NaN   8.95411        46.2739       0.558920        30.5503     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.24976        11.4161                 NaN            NaN   8.96152        46.2628       0.558511        30.5513     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.25960        11.3586                 NaN            NaN   8.93310        46.3295       0.566432        30.5527     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   4.08795                 NaN            NaN   6.67870       0.144239E-003            NaN            NaN   8.65490        47.4568       0.809722        32.3118     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4929        2.17478                 NaN            NaN   8.98829        46.2301       0.556074        30.5578     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   4.15692                 NaN            NaN   6.55947       0.130506E-003            NaN            NaN   8.65248        47.4690       0.814329        32.3477     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.12641        11.6260                 NaN            NaN   8.93537        46.1427       0.566798        30.6027     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   4.21286                 NaN            NaN   6.46346       0.124216E-003            NaN            NaN   8.65139        47.4764       0.817928        32.3778     
