|6.6.6
Archiving\03_Data\eqLP/QFM_m2/TAY13/TAY13_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7308       0.260681       0.854232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7308       0.260700       0.854260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7307       0.260719       0.854288E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7307       0.260739       0.854317E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7307       0.260758       0.854345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7307       0.260777       0.854374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7307       0.260797       0.854403E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7306       0.260816       0.854433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7306       0.260836       0.854462E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7306       0.260855       0.854491E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7306       0.260875       0.854521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7306       0.260895       0.854550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7305       0.260914       0.854580E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7305       0.260934       0.854610E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7305       0.260954       0.854640E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7305       0.260973       0.854671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7305       0.260993       0.854702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7304       0.261013       0.854732E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7304       0.261033       0.854763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7304       0.261052       0.854794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7304       0.261072       0.854825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7304       0.261092       0.854856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7303       0.261112       0.854887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7303       0.261132       0.854919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.4357       0.261200       0.626980E-002  0.296864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.6161       0.261354                 NaN   1.12254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.4265       0.261407                 NaN   1.31209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        98.1358       0.261478                 NaN   1.60270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.8450       0.261549                 NaN   1.89349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.3563       0.261655                 NaN   2.38202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.8673       0.261760                 NaN   2.87098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.3778       0.261866                 NaN   3.36035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.8879       0.261970                 NaN   3.85015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.2298       0.262106                 NaN   4.50814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        94.5709       0.262242                 NaN   5.16684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        93.9114       0.262377                 NaN   5.82625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        93.2511       0.262512                 NaN   6.48637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        92.5902       0.262647                 NaN   7.14720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        91.9285       0.262781                 NaN   7.80873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        91.2661       0.262914                 NaN   8.47096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        90.6031       0.263048                 NaN   9.13389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        89.9253       0.263184                 NaN   9.81152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        88.3946       0.132679                 NaN   11.1351                 NaN  0.337666                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        86.8342                 NaN            NaN   12.4797       0.514439E-002  0.680997                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        86.1638                 NaN            NaN   13.1380       0.167745E-001  0.681387                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        85.4946                 NaN            NaN   13.7955       0.281324E-001  0.681779                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        84.8246                 NaN            NaN   14.4537       0.395033E-001  0.682171                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        84.1540                 NaN            NaN   15.1126       0.508874E-001  0.682561                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        83.4826                 NaN            NaN   15.7721       0.622844E-001  0.682950                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        82.8402                 NaN            NaN   16.4035       0.729578E-001  0.683329                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        82.1971                 NaN            NaN   17.0356       0.836430E-001  0.683706                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        81.5533                 NaN            NaN   17.6683       0.943399E-001  0.684082                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        80.9089                 NaN            NaN   18.3016       0.105049       0.684457                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        80.2638                 NaN            NaN   18.9356       0.115769       0.684831                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        79.6181                 NaN            NaN   19.5701       0.126500       0.685204                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        78.9718                 NaN            NaN   20.2054       0.137244       0.685576                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        78.3249                 NaN            NaN   20.8412       0.147999       0.685946                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        77.7131                 NaN            NaN   21.4428       0.157840       0.686304                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        77.1007                 NaN            NaN   22.0450       0.167692       0.686660                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        76.4877                 NaN            NaN   22.6477       0.177554       0.687015                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        75.8742                 NaN            NaN   23.2510       0.187425       0.687369                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        75.2602                 NaN            NaN   23.8548       0.197307       0.687721                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        74.6456                 NaN            NaN   24.4592       0.207198       0.688073                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        74.0304                 NaN            NaN   25.0641       0.217099       0.688423                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        73.4147                 NaN            NaN   25.6695       0.227010       0.688772                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        72.8313                 NaN            NaN   26.2435       0.236126       0.689108                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        72.2473                 NaN            NaN   26.8180       0.245251       0.689443                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        71.6629                 NaN            NaN   27.3929       0.254384       0.689776                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        71.0780                 NaN            NaN   27.9684       0.263525       0.690108                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        70.4926                 NaN            NaN   28.5443       0.272675       0.690439                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        69.9067                 NaN            NaN   29.1206       0.281833       0.690769                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        69.3204                 NaN            NaN   29.6975       0.290999       0.691097                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        68.7336                 NaN            NaN   30.2748       0.300174       0.691424                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        68.1777                 NaN            NaN   30.8219       0.308617       0.691738                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        67.6214                 NaN            NaN   31.3695       0.317068       0.692049                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        67.0647                 NaN            NaN   31.9174       0.325526       0.692360                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        66.5075                 NaN            NaN   32.4658       0.333991       0.692669                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        65.9500                 NaN            NaN   33.0146       0.342463       0.692977                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        65.3921                 NaN            NaN   33.5637       0.350942       0.693284                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        64.8337                 NaN            NaN   34.1133       0.359427       0.693590                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        64.2750                 NaN            NaN   34.6632       0.367920       0.693894                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        63.7485                 NaN            NaN   35.1816       0.375698       0.694182                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        63.2218                 NaN            NaN   35.7003       0.383482       0.694469                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        62.6946                 NaN            NaN   36.2194       0.391271       0.694755                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        62.1672                 NaN            NaN   36.7387       0.399066       0.695039                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        61.6394                 NaN            NaN   37.2585       0.406867       0.695322                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        61.1112                 NaN            NaN   37.7785       0.414674       0.695604                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        60.5828                 NaN            NaN   38.2988       0.422486       0.695884                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        60.0540                 NaN            NaN   38.8195       0.430303       0.696163                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        59.5621                 NaN            NaN   39.3039       0.437613       0.696424                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        59.0699                 NaN            NaN   39.7885       0.444929       0.696682                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        58.5774                 NaN            NaN   40.2734       0.452248       0.696940                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        58.0847                 NaN            NaN   40.7585       0.459573       0.697196                 NaN            NaN            NaN            NaN            NaN            NaN
