|6.6.6
Archiving\03_Data\eqLP/QFM_m0.25/EETA/EETA_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1929.49        500.000        99.0018       0.966561       0.316321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.0018       0.966558       0.316320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.0018       0.966555       0.316319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.0018       0.966552       0.316318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.0018       0.966549       0.316317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.0018       0.966546       0.316316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.0018       0.966543       0.316315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.0018       0.966540       0.316314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.0018       0.966537       0.316313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.0018       0.966534       0.316312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.0018       0.966531       0.316311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.0018       0.966528       0.316310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.0018       0.966525       0.316309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0018       0.966522       0.316308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.0019       0.966518       0.316307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.0019       0.966515       0.316306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.0019       0.966512       0.316305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.0019       0.966509       0.316304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.0019       0.966505       0.316303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.0019       0.966502       0.316302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.0019       0.966498       0.316300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.0019       0.966495       0.316299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.0019       0.966491       0.316298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.0019       0.966487       0.316297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.0019       0.966484       0.316296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.0019       0.966480       0.316295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.0019       0.966477       0.316293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.0019       0.966473       0.316292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.0019       0.966469       0.316291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.0019       0.966465       0.316290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.0019       0.966461       0.316288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.0019       0.966457       0.316287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.0019       0.966453       0.316286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.0019       0.966449       0.316284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.0019       0.966445       0.316283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.0019       0.966441       0.316282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.0019       0.966437       0.316280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        98.8746       0.966353                 NaN  0.159065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        98.8731       0.966349                 NaN  0.160557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        98.8712       0.966344                 NaN  0.162418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        98.8694       0.966340                 NaN  0.164280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        98.8675       0.966336                 NaN  0.166141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        98.8657       0.966332                 NaN  0.168002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        98.8634       0.966327                 NaN  0.170290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        98.8611       0.966323                 NaN  0.172578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        98.8588       0.966318                 NaN  0.174866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        98.8565       0.966314                 NaN  0.177154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        98.8542       0.966309                 NaN  0.179442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        98.8520       0.966304                 NaN  0.181729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.8497       0.966300                 NaN  0.184017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.8474       0.966295                 NaN  0.186305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.8443       0.966291                 NaN  0.189363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.8413       0.966286                 NaN  0.192422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.8382       0.966281                 NaN  0.195480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        98.8352       0.966276                 NaN  0.198539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        98.8321       0.966271                 NaN  0.201597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        98.8291       0.966266                 NaN  0.204656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        98.8260       0.966261                 NaN  0.207714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        98.8230       0.966256                 NaN  0.210773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        98.8188       0.966251                 NaN  0.214959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        98.8146       0.966246                 NaN  0.219145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        98.8104       0.966240                 NaN  0.223331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        98.8062       0.966235                 NaN  0.227518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        98.8021       0.966230                 NaN  0.231704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        98.7979       0.966225                 NaN  0.235890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        98.7937       0.966219                 NaN  0.240076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        98.7895       0.966214                 NaN  0.244262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        98.7833       0.966208                 NaN  0.250448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        98.7772       0.966203                 NaN  0.256635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        98.7710       0.966197                 NaN  0.262821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        98.7648       0.966191                 NaN  0.269007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        98.7586       0.966186                 NaN  0.275193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        98.7524       0.966180                 NaN  0.281379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        98.7463       0.966174                 NaN  0.287565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.7401       0.966169                 NaN  0.293751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.7298       0.966164                 NaN  0.304012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        98.7196       0.966159                 NaN  0.314272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        98.7093       0.966155                 NaN  0.324533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        98.6991       0.966150                 NaN  0.334794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        98.6888       0.966145                 NaN  0.345054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        98.6785       0.966141                 NaN  0.355315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        98.6683       0.966136                 NaN  0.365575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.6580       0.966131                 NaN  0.375835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        98.6422       0.966122                 NaN  0.391666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        98.6264       0.966114                 NaN  0.407497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        98.6106       0.966105                 NaN  0.423328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        98.5947       0.966096                 NaN  0.439158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.5587       0.966090                 NaN  0.459814       0.154379E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        98.5164       0.966083                 NaN  0.484559       0.329704E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        98.4741       0.966077                 NaN  0.509559       0.502570E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        98.4318       0.966070                 NaN  0.534558       0.675433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        98.3652       0.966064                 NaN  0.584594       0.841025E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        98.2987       0.966058                 NaN  0.634630       0.100662                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        98.2321       0.966052                 NaN  0.684665       0.117220                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        98.1655       0.966046                 NaN  0.734699       0.133779                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        98.0989       0.966040                 NaN  0.784733       0.150337                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        98.0323       0.966034                 NaN  0.834766       0.166895                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        97.9657       0.966028                 NaN  0.884798       0.183453                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        97.8991       0.966022                 NaN  0.934830       0.200011                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        97.6778       0.966023                 NaN   1.14074       0.215476                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        97.4564       0.966023                 NaN   1.34666       0.230941                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        97.2350       0.966024                 NaN   1.55257       0.246406                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        97.0136       0.966025                 NaN   1.75848       0.261871                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        96.7922       0.966025                 NaN   1.96440       0.277336                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        96.5709       0.966026                 NaN   2.17031       0.292801                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        96.3495       0.966026                 NaN   2.37623       0.308266                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        96.1281       0.966027                 NaN   2.58214       0.323731                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        95.5626       0.966044                 NaN   3.13328       0.338065                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        94.9971       0.966062                 NaN   3.68444       0.352399                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        94.4316       0.966079                 NaN   4.23562       0.366733                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        93.8660       0.966096                 NaN   4.78682       0.381069                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        93.3004       0.966114                 NaN   5.33803       0.395405                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        92.7349       0.966131                 NaN   5.88927       0.409741                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        92.1692       0.966148                 NaN   6.44053       0.424078                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        91.6036       0.966166                 NaN   6.99181       0.438415                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        90.9464       0.966189                 NaN   7.63570       0.451753                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        90.2891       0.966212                 NaN   8.27963       0.465091                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        89.6318       0.966236                 NaN   8.92358       0.478430                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        88.9744       0.966259                 NaN   9.56757       0.491770                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        88.3234       0.966283                 NaN   10.2058       0.504587                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        87.6723       0.966306                 NaN   10.8440       0.517405                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        87.0247       0.966331                 NaN   11.4791       0.529900                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        86.2835       0.966354                 NaN   12.0208       0.539028       0.190259                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        84.9339       0.966374                 NaN   11.9743       0.524114        1.60134                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        83.5842       0.966395                 NaN   11.9278       0.509198        3.01248                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        82.2344       0.966415                 NaN   11.8812       0.494282        4.42369                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        80.8846       0.966435                 NaN   11.8347       0.479366        5.83495                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        79.5347       0.966456                 NaN   11.7881       0.464449        7.24627                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        78.1848       0.966476                 NaN   11.7416       0.449531        8.65765                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        76.8348       0.966496                 NaN   11.6950       0.434612        10.0691                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        75.4847       0.966517                 NaN   11.6485       0.419693        11.4806                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        74.2973       0.966534                 NaN   11.5885       0.399762        12.7479                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        73.1099       0.966551                 NaN   11.5286       0.379829        14.0152                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        71.9224       0.966568                 NaN   11.4686       0.359896        15.2826                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        70.7348       0.966585                 NaN   11.4086       0.339963        16.5500                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        69.5472       0.966603                 NaN   11.3487       0.320028        17.8175                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        68.3596       0.966620                 NaN   11.2887       0.300093        19.0850                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        67.1719       0.966637                 NaN   11.2287       0.280157        20.3525                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        65.9842       0.966654                 NaN   11.1688       0.260221        21.6201                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        64.8482       0.966670                 NaN   11.1083       0.234286        22.8426                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        63.7120       0.966685                 NaN   11.0478       0.208350        24.0651                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        62.5759       0.966701                 NaN   10.9874       0.182413        25.2876                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        61.4397       0.966716                 NaN   10.9269       0.156475        26.5102                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        60.2961       0.966731                 NaN   10.8697       0.125896        27.7416                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        59.1524       0.966745                 NaN   10.8124       0.953158E-001   28.9731                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        58.0008       0.966759                 NaN   10.7595       0.617457E-001   30.2111                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        56.1797       0.966784                 NaN   10.7851       0.392585E-001   30.9138        1.11532                 NaN            NaN            NaN            NaN
  1458.33        500.000        54.3460       0.966810                 NaN   10.8184       0.187299E-001   31.5194        2.33066                 NaN            NaN            NaN            NaN
  1455.13        500.000        52.5757       0.966833                 NaN   10.8501                 NaN   32.0959        3.51156                 NaN            NaN            NaN            NaN
  1451.92        500.000        50.9315       0.966854                 NaN   10.8869                 NaN   32.5467        4.66798                 NaN            NaN            NaN            NaN
  1448.72        500.000        49.2873       0.966874                 NaN   10.9238                 NaN   32.9975        5.82444                 NaN            NaN            NaN            NaN
  1445.51        500.000        47.7436       0.966892                 NaN   10.9486                 NaN   33.4193        6.92158                 NaN            NaN            NaN            NaN
  1442.31        500.000        46.1998       0.966910                 NaN   10.9734                 NaN   33.8412        8.01876                 NaN            NaN            NaN            NaN
  1439.10        500.000        44.7310       0.966927                 NaN   10.9834                 NaN   34.2478        9.07083                 NaN            NaN            NaN            NaN
  1435.90        500.000        43.2729       0.966944                 NaN   10.9868                 NaN   34.5376        10.0952       0.140574                 NaN            NaN            NaN
  1432.69        500.000        43.2729       0.966944                 NaN   10.9868                 NaN   34.5376        10.0952       0.140574                 NaN            NaN            NaN
  1429.49        500.000        43.2729       0.966944                 NaN   10.9868                 NaN   34.5376        10.0952       0.140574                 NaN            NaN            NaN
  1426.28        500.000        43.2729       0.966944                 NaN   10.9868                 NaN   34.5376        10.0952       0.140574                 NaN            NaN            NaN
  1423.08        500.000        37.0719       0.967054                 NaN   10.7105                 NaN   32.3032        5.51372        13.4336                 NaN            NaN            NaN
  1419.87        500.000        35.6504       0.967077                 NaN   10.6385                 NaN   31.8899        6.62920        14.2249                 NaN            NaN            NaN
  1416.67        500.000        33.9069       0.967100                 NaN   10.3518       0.100645E-001   31.5058        15.0943        8.16394                 NaN            NaN            NaN
  1413.46        500.000        33.9069       0.967100                 NaN   10.3518       0.100645E-001   31.5058        15.0943        8.16394                 NaN            NaN            NaN
  1410.26        500.000        31.6231       0.967145                 NaN   10.3925       0.620159E-001   30.2398        10.1906        16.5249                 NaN            NaN            NaN
  1407.05        500.000        31.6231       0.967145                 NaN   10.3925       0.620159E-001   30.2398        10.1906        16.5249                 NaN            NaN            NaN
  1403.85        500.000        29.1837       0.967181                 NaN   10.2157       0.105891        29.4693        12.0917        17.9665                 NaN            NaN            NaN
  1400.64        500.000        28.0400       0.967196                 NaN   10.1257       0.125842        29.1971        18.6561        12.8880                 NaN            NaN            NaN
  1397.44        500.000        26.8444       0.967215                 NaN   10.0571       0.147873        28.8911        19.3188        13.7209       0.525522E-001            NaN            NaN
  1394.23        500.000        26.8444       0.967215                 NaN   10.0571       0.147873        28.8911        19.3188        13.7209       0.525522E-001            NaN            NaN
  1391.03        500.000        26.8444       0.967215                 NaN   10.0571       0.147873        28.8911        19.3188        13.7209       0.525522E-001            NaN            NaN
  1387.82        500.000        26.8444       0.967215                 NaN   10.0571       0.147873        28.8911        19.3188        13.7209       0.525522E-001            NaN            NaN
  1384.62        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1381.41        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1378.21        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1375.00        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1371.79        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1368.59        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1365.38        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1362.18        500.000        19.8940       0.967430                 NaN   10.7359       0.303140        25.1168        21.0915        19.7771        2.11419                 NaN            NaN
  1358.97        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1355.77        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1352.56        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1349.36        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1346.15        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1342.95        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1339.74        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1336.54        500.000        11.4971       0.967693                 NaN   11.5041       0.486542        20.6559        22.6102        27.2395        5.03891                 NaN            NaN
  1333.33        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1330.13        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1326.92        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1323.72        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1320.51        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1317.31        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1314.10        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1310.90        500.000        6.59717       0.967830                 NaN   11.8162       0.577881        18.4890        31.4577        22.9249        7.16937                 NaN            NaN
  1307.69        500.000        3.27121       0.967897                 NaN   11.8581       0.618474        17.5853        34.0174        22.7990        8.88259                 NaN            NaN
  1304.49        500.000        3.27121       0.967897                 NaN   11.8581       0.618474        17.5853        34.0174        22.7990        8.88259                 NaN            NaN
  1301.28        500.000        3.27121       0.967897                 NaN   11.8581       0.618474        17.5853        34.0174        22.7990        8.88259                 NaN            NaN
  1298.08        500.000        3.27121       0.967897                 NaN   11.8581       0.618474        17.5853        34.0174        22.7990        8.88259                 NaN            NaN
  1294.87        500.000        1.94279       0.967912                 NaN   11.8040       0.625158        17.4611        34.8920        22.6807        9.62625                 NaN            NaN
  1291.67        500.000        1.63570       0.967914                 NaN   11.7848       0.625435        17.4589        35.0722        22.6525        9.80246                 NaN            NaN
  1288.46        500.000                 NaN  0.967944                 NaN   11.8170       0.626906        17.4894        35.3890        22.7719        10.0459       0.891974                 NaN
  1285.26        500.000                 NaN  0.967944                 NaN   11.8170       0.626906        17.4894        35.3890        22.7719        10.0459       0.891974                 NaN
