|6.6.6
Archiving\03_Data\eq/QFM_m4.25/ALH/ALH_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7260       0.273956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7260       0.273977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7260       0.273999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7260       0.274020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7260       0.274042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7259       0.274063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7259       0.274085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7259       0.274107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7259       0.274129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7258       0.274151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7258       0.274172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7258       0.274194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7258       0.274216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7258       0.274238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7257       0.274260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7257       0.274282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7257       0.274304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7257       0.274327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7257       0.274349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7256       0.274371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7256       0.274393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7256       0.274415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7256       0.274438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7255       0.274460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7255       0.274483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7255       0.274505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7255       0.274528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7254       0.274550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7254       0.274573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7254       0.274595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7254       0.274618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.3969       0.274694       0.328383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        98.5958       0.274849        1.12937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        97.8339       0.274997        1.89113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        97.0711       0.275146        2.65376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        96.3075       0.275294        3.41725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        95.5430       0.275441        4.18159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        94.7776       0.275588        4.94680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        94.0114       0.275734        5.71285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        93.2444       0.275880        6.47975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        92.4765       0.276026        7.24750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        91.7421       0.276168        7.98170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        91.0070       0.276309        8.71667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.2928       0.276446        9.43072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        88.5430       0.126562        10.9431       0.387310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        86.9720                 NaN   12.3136       0.714436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        86.2772                 NaN   13.0080       0.714814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        85.5906                 NaN   13.6942       0.715189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        84.9034                 NaN   14.3811       0.715562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        84.3118                 NaN   14.9723       0.715885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        83.5511                 NaN   15.7325       0.716297       0.138074E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        82.8685                 NaN   16.4072       0.716677       0.767867E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        82.1852                 NaN   17.0825       0.717055       0.152273E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        81.5265                 NaN   17.7306       0.717423       0.254842E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        80.8672                 NaN   18.3793       0.717790       0.357517E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        80.2073                 NaN   19.0286       0.718156       0.460298E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        79.5467                 NaN   19.6784       0.718520       0.563184E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        78.9066                 NaN   20.3085       0.718880       0.660152E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        78.2660                 NaN   20.9391       0.719238       0.757217E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        77.6248                 NaN   21.5702       0.719595       0.854378E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        76.9830                 NaN   22.2019       0.719950       0.951635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        76.3406                 NaN   22.8342       0.720305       0.104899                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        75.6977                 NaN   23.4669       0.720657       0.114644                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        75.0543                 NaN   24.1003       0.721009       0.124398                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.4103                 NaN   24.7342       0.721359       0.134161                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        73.8040                 NaN   25.3312       0.721694       0.143142                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        73.1972                 NaN   25.9286       0.722029       0.152131                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.5899                 NaN   26.5266       0.722361       0.161128                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        71.9822                 NaN   27.1250       0.722693       0.170133                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.3739                 NaN   27.7239       0.723023       0.179146                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        70.7652                 NaN   28.3233       0.723352       0.188167                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        70.1561                 NaN   28.9231       0.723679       0.197196                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.5464                 NaN   29.5233       0.724005       0.206233                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        68.9751                 NaN   30.0861       0.724314       0.214517                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.4033                 NaN   30.6493       0.724623       0.222809                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        67.8311                 NaN   31.2128       0.724930       0.231107                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.2586                 NaN   31.7768       0.725235       0.239411                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        66.6856                 NaN   32.3411       0.725539       0.247722                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        66.1123                 NaN   32.9058       0.725842       0.256040                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        65.5386                 NaN   33.4709       0.726143       0.264364                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        64.9645                 NaN   34.0364       0.726443       0.272695                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        64.4250                 NaN   34.5678       0.726728       0.280501                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        63.8852                 NaN   35.0995       0.727012       0.288313                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        63.3451                 NaN   35.6315       0.727294       0.296131                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        62.8046                 NaN   36.1639       0.727575       0.303954                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        62.2638                 NaN   36.6965       0.727854       0.311782                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        61.7228                 NaN   37.2295       0.728132       0.319616                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        61.1814                 NaN   37.7628       0.728409       0.327456                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        60.6397                 NaN   38.2963       0.728684       0.335300                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        60.1424                 NaN   38.7862       0.728939       0.342486                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        59.6449                 NaN   39.2763       0.729192       0.349676                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        59.1471                 NaN   39.7666       0.729445       0.356871                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        58.6491                 NaN   40.2571       0.729695       0.364069                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        58.1509                 NaN   40.7479       0.729945       0.371273                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        57.6524                 NaN   41.2389       0.730192       0.378480                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        57.1537                 NaN   41.7302       0.730439       0.385692                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        56.6548                 NaN   42.2216       0.730684       0.392907                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        56.2021                 NaN   42.6674       0.730908       0.399621                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        55.7492                 NaN   43.1134       0.731131       0.406338                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        55.2961                 NaN   43.5595       0.731353       0.413059                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        54.8429                 NaN   44.0058       0.731573       0.419783                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        54.3895                 NaN   44.4522       0.731792       0.426510                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.9359                 NaN   44.8989       0.732010       0.433240                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        53.4822                 NaN   45.3456       0.732226       0.439974                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        53.0283                 NaN   45.7926       0.732440       0.446711                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        52.6211                 NaN   46.1932       0.732635       0.452997                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        52.2139                 NaN   46.5940       0.732829       0.459286                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        51.8065                 NaN   46.9949       0.733022       0.465578                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.3990                 NaN   47.3959       0.733213       0.471872                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.9915                 NaN   47.7970       0.733403       0.478169                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        50.5838                 NaN   48.1982       0.733591       0.484468                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        50.1760                 NaN   48.5995       0.733779       0.490770                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        49.7681                 NaN   49.0009       0.733964       0.497074                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        49.4081                 NaN   49.3549       0.734130       0.502930                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        49.0480                 NaN   49.7089       0.734295       0.508788                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        48.6878                 NaN   50.0631       0.734459       0.514649                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        48.3276                 NaN   50.4173       0.734621       0.520511                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        47.9673                 NaN   50.7715       0.734782       0.526375                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        47.6070                 NaN   51.1258       0.734942       0.532240                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        47.2466                 NaN   51.4802       0.735101       0.538108                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        46.8862                 NaN   51.8346       0.735258       0.543977                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        46.5689                 NaN   52.1461       0.735400       0.549528                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        46.2517                 NaN   52.4577       0.735540       0.555080                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        45.9344                 NaN   52.7693       0.735680       0.560634                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        45.6171                 NaN   53.0809       0.735818       0.566189                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        45.2998                 NaN   53.3925       0.735956       0.571746                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        44.9824                 NaN   53.7042       0.736092       0.577304                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        44.6651                 NaN   54.0159       0.736227       0.582864                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        44.3477                 NaN   54.3276       0.736361       0.588424                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        44.0568                 NaN   54.6130       0.736482       0.593736                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        43.7306                 NaN   54.8789       0.736646       0.598219       0.557240E-001            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        43.0264                 NaN   54.9655       0.737234       0.596263       0.674552                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        42.3213                 NaN   55.0522       0.737823       0.594304        1.29435                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        41.6688                 NaN   55.1287       0.738374       0.591781        1.87225                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        41.0155                 NaN   55.2053       0.738926       0.589254        2.45099                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        40.3613                 NaN   55.2819       0.739478       0.586722        3.03057                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        39.7062                 NaN   55.3586       0.740029       0.584187        3.61100                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        39.1329                 NaN   55.4194       0.740523       0.580734        4.12648                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        38.5589                 NaN   55.4802       0.741017       0.577277        4.64262                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        37.9842                 NaN   55.5410       0.741512       0.573814        5.15943                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        37.4089                 NaN   55.6019       0.742006       0.570347        5.67691                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        36.8328                 NaN   55.6627       0.742500       0.566875        6.19506                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        36.2561                 NaN   55.7237       0.742994       0.563398        6.71387                 NaN            NaN            NaN            NaN            NaN
