|6.6.6
Archiving\03_Data\eq/QFM_m0.5/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1660.26        2500.00        51.6353                 NaN  0.895239        46.6197       0.849714                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        51.1524                 NaN  0.904010        47.0939       0.849727                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        50.6694                 NaN  0.912782        47.5681       0.849741                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.1864                 NaN  0.921554        48.0423       0.849755                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        49.7034                 NaN  0.930326        48.5165       0.849768                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        49.2204                 NaN  0.939098        48.9908       0.849782                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        48.7373                 NaN  0.947871        49.4650       0.849795                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        48.2817                 NaN  0.955836        49.9126       0.849808                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        47.4636                 NaN  0.957487        50.2167       0.849822       0.512425                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        46.3472                 NaN  0.952708        50.3790       0.849838        1.47131                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        45.2307                 NaN  0.947930        50.5412       0.849853        2.43023                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        44.2422                 NaN  0.942503        50.6817       0.849866        3.28371                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        43.2536                 NaN  0.937075        50.8222       0.849880        4.13720                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        42.2650                 NaN  0.931648        50.9627       0.849893        4.99073                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        41.2764                 NaN  0.926220        51.1032       0.849907        5.84428                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        40.4761                 NaN  0.920358        51.2092       0.849918        6.54437                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        39.6759                 NaN  0.914495        51.3152       0.849929        7.24448                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        38.8756                 NaN  0.908632        51.4213       0.849940        7.94461                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        38.0752                 NaN  0.902770        51.5273       0.849950        8.64475                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        37.2749                 NaN  0.896907        51.6333       0.849961        9.34491                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        36.4745                 NaN  0.891044        51.7394       0.849972        10.0451                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        35.6741                 NaN  0.885180        51.8454       0.849983        10.7453                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        34.8737                 NaN  0.879317        51.9515       0.849994        11.4455                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        34.2488                 NaN  0.872620        52.0255       0.850003        12.0030                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        33.6239                 NaN  0.865924        52.0995       0.850011        12.5606                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        32.9990                 NaN  0.859227        52.1736       0.850020        13.1181                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        32.3741                 NaN  0.852531        52.2476       0.850028        13.6757                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        31.7491                 NaN  0.845834        52.3217       0.850036        14.2333                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        31.1242                 NaN  0.839137        52.3958       0.850045        14.7909                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        30.4992                 NaN  0.832440        52.4698       0.850053        15.3485                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        29.8742                 NaN  0.825742        52.5439       0.850062        15.9061                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        29.3649                 NaN  0.818295        52.5958       0.850068        16.3709                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        28.8555                 NaN  0.810847        52.6478       0.850075        16.8358                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        28.3461                 NaN  0.803399        52.6998       0.850081        17.3006                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        27.8367                 NaN  0.795952        52.7518       0.850088        17.7655                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        27.3273                 NaN  0.788504        52.8037       0.850094        18.2303                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        26.8179                 NaN  0.781056        52.8557       0.850101        18.6952                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        26.3085                 NaN  0.773607        52.9077       0.850107        19.1601                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        25.7991                 NaN  0.766159        52.9597       0.850114        19.6250                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        25.3612                 NaN  0.757670        52.9976       0.850119        20.0333                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        24.9233                 NaN  0.749181        53.0356       0.850124        20.4417                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        24.4854                 NaN  0.740692        53.0736       0.850128        20.8501                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        24.0475                 NaN  0.732203        53.1116       0.850133        21.2585                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        23.6096                 NaN  0.723714        53.1496       0.850138        21.6669                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        23.1717                 NaN  0.715224        53.1876       0.850143        22.0753                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        22.7338                 NaN  0.706735        53.2256       0.850148        22.4837                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        22.2959                 NaN  0.698245        53.2636       0.850153        22.8921                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        21.9051                 NaN  0.688537        53.2926       0.850157        23.2636                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        21.5144                 NaN  0.678828        53.3216       0.850161        23.6350                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        21.1236                 NaN  0.669120        53.3507       0.850164        24.0064                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        20.7329                 NaN  0.659411        53.3797       0.850168        24.3779                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        20.3421                 NaN  0.649702        53.4087       0.850171        24.7493                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        19.9514                 NaN  0.639993        53.4377       0.850175        25.1208                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        19.5606                 NaN  0.630284        53.4667       0.850179        25.4922                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        19.1698                 NaN  0.620575        53.4958       0.850182        25.8637                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        18.8029                 NaN  0.609993        53.5185       0.850185        26.2184                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        18.4360                 NaN  0.599410        53.5413       0.850187        26.5731                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        18.0691                 NaN  0.588827        53.5640       0.850189        26.9279                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        17.7022                 NaN  0.578244        53.5867       0.850191        27.2826                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        17.3356                 NaN  0.568624        53.6116       0.850194        27.6108       0.231633E-001            NaN            NaN            NaN            NaN
  1467.95        2500.00        16.7706                 NaN  0.570779        53.6451       0.850198        27.7152       0.448147                 NaN            NaN            NaN            NaN
  1464.74        2500.00        16.2377                 NaN  0.574468        53.6723       0.850202        27.8119       0.853341                 NaN            NaN            NaN            NaN
  1461.54        2500.00        15.7049                 NaN  0.578156        53.6996       0.850205        27.9086        1.25854                 NaN            NaN            NaN            NaN
  1458.33        2500.00        15.2630                 NaN  0.585912        53.7078       0.850208        27.9878        1.60529                 NaN            NaN            NaN            NaN
  1455.13        2500.00        14.8211                 NaN  0.593667        53.7161       0.850211        28.0669        1.95203                 NaN            NaN            NaN            NaN
  1451.92        2500.00        14.3792                 NaN  0.601422        53.7243       0.850213        28.1460        2.29879                 NaN            NaN            NaN            NaN
  1448.72        2500.00        13.9373                 NaN  0.609177        53.7326       0.850216        28.2251        2.64554                 NaN            NaN            NaN            NaN
  1445.51        2500.00        13.4954                 NaN  0.616933        53.7408       0.850218        28.3043        2.99229                 NaN            NaN            NaN            NaN
  1442.31        2500.00        13.0536                 NaN  0.624688        53.7491       0.850221        28.3834        3.33905                 NaN            NaN            NaN            NaN
  1439.10        2500.00        12.6117                 NaN  0.632443        53.7573       0.850223        28.4625        3.68581                 NaN            NaN            NaN            NaN
  1435.90        2500.00        12.1698                 NaN  0.640199        53.7656       0.850226        28.5417        4.03257                 NaN            NaN            NaN            NaN
  1432.69        2500.00        11.8216                 NaN  0.651691        53.7572       0.850228        28.6014        4.31784                 NaN            NaN            NaN            NaN
  1429.49        2500.00        11.4734                 NaN  0.663184        53.7488       0.850229        28.6612        4.60311                 NaN            NaN            NaN            NaN
  1426.28        2500.00        11.1252                 NaN  0.674676        53.7405       0.850231        28.7210        4.88838                 NaN            NaN            NaN            NaN
  1423.08        2500.00        10.7771                 NaN  0.686169        53.7321       0.850233        28.7808        5.17365                 NaN            NaN            NaN            NaN
  1419.87        2500.00        10.4258                 NaN  0.703012        53.7204       0.850237        28.7345       0.129358        5.43675                 NaN            NaN            NaN
  1416.67        2500.00        10.1018                 NaN  0.723990        53.6814       0.850238        28.6371       0.339046        5.66635                 NaN            NaN            NaN
  1413.46        2500.00        10.1018                 NaN  0.723990        53.6814       0.850238        28.6371       0.339046        5.66635                 NaN            NaN            NaN
  1410.26        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1407.05        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1403.85        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1400.64        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1397.44        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1394.23        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1391.03        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1387.82        2500.00        9.47407                 NaN  0.764557        53.6255       0.850243        28.4456        6.11217       0.727794                 NaN            NaN            NaN
  1384.62        2500.00        7.43682                 NaN  0.925742        53.3471       0.850255        28.0061        7.58505        1.84891                 NaN            NaN            NaN
  1381.41        2500.00        7.43682                 NaN  0.925742        53.3471       0.850255        28.0061        7.58505        1.84891                 NaN            NaN            NaN
  1378.21        2500.00        7.01287                 NaN  0.965720        53.2803       0.850258        27.9302        7.90099        2.05970                 NaN            NaN            NaN
  1375.00        2500.00        6.81448                 NaN  0.985492        53.2430       0.850259        27.9029        8.04954        2.15438                 NaN            NaN            NaN
  1371.79        2500.00        6.59100                 NaN  0.997137        53.2579       0.850263        27.8062        8.12582        2.29854       0.732091E-001            NaN            NaN
  1368.59        2500.00        6.59100                 NaN  0.997137        53.2579       0.850263        27.8062        8.12582        2.29854       0.732091E-001            NaN            NaN
  1365.38        2500.00        6.59100                 NaN  0.997137        53.2579       0.850263        27.8062        8.12582        2.29854       0.732091E-001            NaN            NaN
  1362.18        2500.00        6.59100                 NaN  0.997137        53.2579       0.850263        27.8062        8.12582        2.29854       0.732091E-001            NaN            NaN
  1358.97        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1355.77        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1352.56        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1349.36        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1346.15        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1342.95        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1339.74        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1336.54        2500.00        5.77525                 NaN   1.03727        53.3247       0.850278        27.4225        8.37001        2.83819       0.381814                 NaN            NaN
  1333.33        2500.00        4.47906                 NaN   1.10878        53.4082       0.850301        26.8326        8.74370        3.67579       0.901501                 NaN            NaN
  1330.13        2500.00        4.47906                 NaN   1.10878        53.4082       0.850301        26.8326        8.74370        3.67579       0.901501                 NaN            NaN
  1326.92        2500.00        4.47906                 NaN   1.10878        53.4082       0.850301        26.8326        8.74370        3.67579       0.901501                 NaN            NaN
  1323.72        2500.00        4.47906                 NaN   1.10878        53.4082       0.850301        26.8326        8.74370        3.67579       0.901501                 NaN            NaN
  1320.51        2500.00        3.94151                 NaN   1.14338        53.4119       0.850308        26.6254        8.90746        4.00216        1.11796                 NaN            NaN
  1317.31        2500.00        3.81524                 NaN   1.15185        53.4095       0.850309        26.5822        8.94632        4.07610        1.16849                 NaN            NaN
  1314.10        2500.00       0.879478                 NaN   1.18219        53.8711       0.850341        26.0031        9.21186        4.62018        1.56785        1.81383                 NaN
  1310.90        2500.00                 NaN            NaN   1.19443        54.0191       0.850352        25.8234        9.27883        4.76958        1.69634        2.36795                 NaN
  1307.69        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
  1304.49        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
  1301.28        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
  1298.08        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
  1294.87        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
