|6.6.6
Archiving\03_Data\eq/QFM_m0.5/WD94/WD94_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1865.38        2500.00        92.0169                 NaN  0.697294E-001   7.20550       0.707851                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        91.3421                 NaN  0.810761E-001   7.86858       0.708248                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.6666                 NaN  0.924353E-001   8.53236       0.708643                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        89.9903                 NaN  0.103807        9.19683       0.709037                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        89.3134                 NaN  0.115191        9.86200       0.709430                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        88.6357                 NaN  0.126587        10.5279       0.709822                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        87.9574                 NaN  0.137996        11.1944       0.710213                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        87.3200                 NaN  0.148433        11.8210       0.710589                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        86.6819                 NaN  0.158880        12.4482       0.710965                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        86.0433                 NaN  0.169338        13.0761       0.711339                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        85.4040                 NaN  0.179807        13.7045       0.711712                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        84.7641                 NaN  0.190286        14.3335       0.712084                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        84.1236                 NaN  0.200776        14.9632       0.712455                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        83.4825                 NaN  0.211276        15.5934       0.712824                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        82.8407                 NaN  0.221787        16.2243       0.713193                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        82.2279                 NaN  0.231403        16.8271       0.713551                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        81.6146                 NaN  0.241028        17.4305       0.713909                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        81.0007                 NaN  0.250662        18.0344       0.714265                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        80.3862                 NaN  0.260305        18.6389       0.714621                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        79.7712                 NaN  0.269958        19.2439       0.714975                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        79.1556                 NaN  0.279619        19.8494       0.715327                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        78.5395                 NaN  0.289289        20.4555       0.715679                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        77.9229                 NaN  0.298968        21.0621       0.716029                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        77.3288                 NaN  0.307785        21.6470       0.716371                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        76.7342                 NaN  0.316610        22.2325       0.716712                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        76.1391                 NaN  0.325442        22.8184       0.717052                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        75.5435                 NaN  0.334282        23.4048       0.717391                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        74.9475                 NaN  0.343129        23.9917       0.717728                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        74.3509                 NaN  0.351984        24.5790       0.718064                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        73.7539                 NaN  0.360847        25.1669       0.718398                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        73.1564                 NaN  0.369717        25.7552       0.718731                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        72.5831                 NaN  0.378052        26.3198       0.719054                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        72.0093                 NaN  0.386393        26.8849       0.719375                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        71.4351                 NaN  0.394741        27.4504       0.719695                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        70.8605                 NaN  0.403096        28.0163       0.720014                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        70.2855                 NaN  0.411457        28.5827       0.720331                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        69.7101                 NaN  0.419825        29.1494       0.720647                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        69.1342                 NaN  0.428199        29.7166       0.720961                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        68.5580                 NaN  0.436579        30.2842       0.721274                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        68.0070                 NaN  0.444216        30.8272       0.721574                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        67.4557                 NaN  0.451858        31.3705       0.721873                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        66.9041                 NaN  0.459505        31.9143       0.722171                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        66.3520                 NaN  0.467158        32.4584       0.722467                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        65.7996                 NaN  0.474816        33.0028       0.722762                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        65.2469                 NaN  0.482479        33.5476       0.723055                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        64.6938                 NaN  0.490148        34.0927       0.723346                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        64.1404                 NaN  0.497821        34.6382       0.723637                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        63.6164                 NaN  0.504884        35.1548       0.723912                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        63.0921                 NaN  0.511952        35.6717       0.724186                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        62.5676                 NaN  0.519023        36.1890       0.724459                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        62.0427                 NaN  0.526099        36.7065       0.724730                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        61.5176                 NaN  0.533179        37.2243       0.725000                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        60.9921                 NaN  0.540263        37.7423       0.725268                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        60.4664                 NaN  0.547351        38.2607       0.725535                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        59.9404                 NaN  0.554443        38.7793       0.725799                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        59.4510                 NaN  0.561145        39.2618       0.726046                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        58.9614                 NaN  0.567850        39.7445       0.726292                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        58.4715                 NaN  0.574558        40.2274       0.726536                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        57.9815                 NaN  0.581269        40.7105       0.726778                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        57.4912                 NaN  0.587984        41.1938       0.727019                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        57.0007                 NaN  0.594702        41.6774       0.727258                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        56.5100                 NaN  0.601423        42.1611       0.727496                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        56.0191                 NaN  0.608147        42.6450       0.727732                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        55.5701                 NaN  0.614451        43.0875       0.727948                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        55.1210                 NaN  0.620759        43.5301       0.728162                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        54.6717                 NaN  0.627068        43.9728       0.728376                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        54.2223                 NaN  0.633380        44.4157       0.728587                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        53.7727                 NaN  0.639695        44.8588       0.728797                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        53.3230                 NaN  0.646011        45.3020       0.729006                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        52.8732                 NaN  0.652330        45.7453       0.729213                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        52.4232                 NaN  0.658651        46.1887       0.729418                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        51.9988                 NaN  0.664363        46.6072       0.729611                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        51.1966                 NaN  0.666197        46.9150       0.730178       0.492063                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        50.0809                 NaN  0.663956        47.1101       0.731070        1.41406                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        48.9625                 NaN  0.661709        47.3055       0.731963        2.33828                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        47.9708                 NaN  0.658859        47.4757       0.732763        3.16184                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        46.9771                 NaN  0.656001        47.6461       0.733563        3.98717                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        45.9814                 NaN  0.653136        47.8169       0.734364        4.81428                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        44.9835                 NaN  0.650263        47.9879       0.735165        5.64315                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        44.1749                 NaN  0.647020        48.1192       0.735829        6.32304                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        43.3649                 NaN  0.643770        48.2508       0.736494        7.00412                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        42.5535                 NaN  0.640514        48.3825       0.737159        7.68640                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        41.7407                 NaN  0.637252        48.5143       0.737824        8.36987                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        40.9266                 NaN  0.633982        48.6464       0.738489        9.05455                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        40.1111                 NaN  0.630707        48.7786       0.739154        9.74044                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        39.2943                 NaN  0.627424        48.9109       0.739819        10.4275                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        38.4761                 NaN  0.624135        49.0434       0.740484        11.1158                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        37.8365                 NaN  0.620149        49.1387       0.741022        11.6636                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        37.1961                 NaN  0.616156        49.2340       0.741560        12.2122                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        36.5548                 NaN  0.612157        49.3295       0.742098        12.7615                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        35.9126                 NaN  0.608152        49.4250       0.742636        13.3116                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        35.2696                 NaN  0.604141        49.5206       0.743174        13.8625                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        34.6258                 NaN  0.600124        49.6163       0.743712        14.4141                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        33.9811                 NaN  0.596100        49.7120       0.744249        14.9665                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        33.3356                 NaN  0.592070        49.8079       0.744787        15.5196                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        32.8082                 NaN  0.587410        49.8787       0.745241        15.9805                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        32.2801                 NaN  0.582743        49.9495       0.745695        16.4419                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        31.7516                 NaN  0.578071        50.0204       0.746148        16.9038                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        31.2224                 NaN  0.573392        50.0914       0.746602        17.3662                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        30.6927                 NaN  0.568708        50.1623       0.747055        17.8292                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        30.1624                 NaN  0.564018        50.2334       0.747509        18.2927                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        29.6315                 NaN  0.559322        50.3044       0.747962        18.7568                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        29.1001                 NaN  0.554621        50.3755       0.748415        19.2213                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        28.6417                 NaN  0.549137        50.4309       0.748818        19.6294                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        28.1828                 NaN  0.543648        50.4863       0.749221        20.0380                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        27.7236                 NaN  0.538153        50.5418       0.749624        20.4469                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        27.2639                 NaN  0.532651        50.5972       0.750027        20.8562                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        26.8038                 NaN  0.527144        50.6527       0.750430        21.2659                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        26.3432                 NaN  0.521631        50.7082       0.750832        21.6761                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        25.8822                 NaN  0.516112        50.7638       0.751235        22.0866                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        25.4208                 NaN  0.510588        50.8194       0.751637        22.4976                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        25.0076                 NaN  0.504143        50.8649       0.752008        22.8714                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        24.5939                 NaN  0.497692        50.9104       0.752379        23.2456                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        24.1800                 NaN  0.491235        50.9560       0.752750        23.6200                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        23.7657                 NaN  0.484772        51.0016       0.753121        23.9949                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        23.3510                 NaN  0.478303        51.0472       0.753491        24.3700                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        22.9360                 NaN  0.471827        51.0928       0.753862        24.7455                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        22.5207                 NaN  0.465345        51.1384       0.754233        25.1213                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        22.1050                 NaN  0.458857        51.1841       0.754603        25.4975                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        21.7129                 NaN  0.451662        51.2243       0.754958        25.8562                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        21.3204                 NaN  0.444460        51.2644       0.755313        26.2153                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.9277                 NaN  0.437251        51.3047       0.755667        26.5747                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        20.5347                 NaN  0.430036        51.3449       0.756022        26.9344                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        20.1419                 NaN  0.423611        51.3857       0.756383        27.2693       0.231757E-001            NaN            NaN            NaN            NaN
  1467.95        2500.00        19.5323                 NaN  0.426304        51.4487       0.756982        27.3870       0.448676                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.9563                 NaN  0.430147        51.5043       0.757553        27.4968       0.854843                 NaN            NaN            NaN            NaN
  1461.54        2500.00        18.3795                 NaN  0.433997        51.5600       0.758124        27.6068        1.26161                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.8991                 NaN  0.440886        51.5940       0.758617        27.6975        1.60985                 NaN            NaN            NaN            NaN
  1455.13        2500.00        17.4182                 NaN  0.447784        51.6280       0.759111        27.7883        1.95854                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.9367                 NaN  0.454693        51.6620       0.759604        27.8793        2.30766                 NaN            NaN            NaN            NaN
  1448.72        2500.00        16.4547                 NaN  0.461612        51.6960       0.760097        27.9703        2.65723                 NaN            NaN            NaN            NaN
  1445.51        2500.00        15.9721                 NaN  0.468541        51.7300       0.760589        28.0615        3.00724                 NaN            NaN            NaN            NaN
  1442.31        2500.00        15.4890                 NaN  0.475480        51.7640       0.761082        28.1528        3.35770                 NaN            NaN            NaN            NaN
  1439.10        2500.00        15.0053                 NaN  0.482428        51.7980       0.761575        28.2441        3.70860                 NaN            NaN            NaN            NaN
  1435.90        2500.00        14.5211                 NaN  0.489387        51.8320       0.762067        28.3356        4.05994                 NaN            NaN            NaN            NaN
  1432.69        2500.00        14.1369                 NaN  0.499212        51.8459       0.762478        28.4064        4.34916                 NaN            NaN            NaN            NaN
  1429.49        2500.00        13.7523                 NaN  0.509050        51.8598       0.762888        28.4772        4.63869                 NaN            NaN            NaN            NaN
  1426.28        2500.00        13.3674                 NaN  0.518899        51.8737       0.763299        28.5481        4.92851                 NaN            NaN            NaN            NaN
  1423.08        2500.00        12.9822                 NaN  0.528759        51.8876       0.763709        28.6191        5.21864                 NaN            NaN            NaN            NaN
  1419.87        2500.00        12.5936                 NaN  0.542943        51.8945       0.764133        28.5878       0.129902        5.48711                 NaN            NaN            NaN
  1416.67        2500.00        12.2314                 NaN  0.560076        51.8842       0.764521        28.4981       0.340588        5.72108                 NaN            NaN            NaN
  1413.46        2500.00        12.2309                 NaN  0.560093        51.8844       0.764535        28.4983       0.340592        5.72112                 NaN            NaN            NaN
  1410.26        2500.00        11.5298                 NaN  0.593743        51.8712       0.765294        28.3308        6.17733       0.731852                 NaN            NaN            NaN
  1407.05        2500.00        11.5293                 NaN  0.593761        51.8713       0.765307        28.3310        6.17737       0.731860                 NaN            NaN            NaN
  1403.85        2500.00        11.5289                 NaN  0.593780        51.8715       0.765320        28.3312        6.17740       0.731867                 NaN            NaN            NaN
  1400.64        2500.00        11.5285                 NaN  0.593798        51.8717       0.765332        28.3314        6.17744       0.731875                 NaN            NaN            NaN
  1397.44        2500.00        11.5280                 NaN  0.593816        51.8718       0.765345        28.3316        6.17748       0.731883                 NaN            NaN            NaN
  1394.23        2500.00        11.5276                 NaN  0.593835        51.8720       0.765358        28.3318        6.17751       0.731891                 NaN            NaN            NaN
  1391.03        2500.00        11.5271                 NaN  0.593853        51.8722       0.765371        28.3320        6.17755       0.731898                 NaN            NaN            NaN
  1387.82        2500.00        11.5267                 NaN  0.593872        51.8723       0.765383        28.3322        6.17759       0.731906                 NaN            NaN            NaN
  1384.62        2500.00        9.22448                 NaN  0.728057        51.7575       0.767938        27.9641        7.69219        1.86574                 NaN            NaN            NaN
  1381.41        2500.00        9.22418                 NaN  0.728079        51.7575       0.767949        27.9643        7.69223        1.86576                 NaN            NaN            NaN
  1378.21        2500.00        8.73824                 NaN  0.762019        51.7224       0.768528        27.9096        8.01896        2.08022                 NaN            NaN            NaN
  1375.00        2500.00        8.50935                 NaN  0.778603        51.7023       0.768808        27.8913        8.17281        2.17680                 NaN            NaN            NaN
  1371.79        2500.00        8.24995                 NaN  0.788332        51.7271       0.769009        27.8003        8.25293        2.32330       0.890577E-001            NaN            NaN
  1368.59        2500.00        8.24971                 NaN  0.788355        51.7272       0.769020        27.8004        8.25296        2.32332       0.890632E-001            NaN            NaN
  1365.38        2500.00        8.24946                 NaN  0.788379        51.7272       0.769031        27.8006        8.25300        2.32333       0.890687E-001            NaN            NaN
  1362.18        2500.00        8.24922                 NaN  0.788402        51.7272       0.769041        27.8007        8.25303        2.32335       0.890742E-001            NaN            NaN
  1358.97        2500.00        7.29441                 NaN  0.821282        51.8300       0.769710        27.4361        8.51062        2.87285       0.464976                 NaN            NaN
  1355.77        2500.00        7.29422                 NaN  0.821305        51.8300       0.769719        27.4362        8.51064        2.87287       0.465004                 NaN            NaN
  1352.56        2500.00        7.29402                 NaN  0.821329        51.8300       0.769729        27.4363        8.51067        2.87289       0.465033                 NaN            NaN
  1349.36        2500.00        7.29383                 NaN  0.821352        51.8300       0.769739        27.4364        8.51069        2.87291       0.465061                 NaN            NaN
  1346.15        2500.00        7.29363                 NaN  0.821376        51.8300       0.769749        27.4365        8.51072        2.87294       0.465089                 NaN            NaN
  1342.95        2500.00        7.29343                 NaN  0.821399        51.8299       0.769758        27.4367        8.51075        2.87296       0.465118                 NaN            NaN
  1339.74        2500.00        7.29324                 NaN  0.821422        51.8299       0.769768        27.4368        8.51077        2.87298       0.465146                 NaN            NaN
  1336.54        2500.00        7.29304                 NaN  0.821446        51.8299       0.769778        27.4369        8.51080        2.87301       0.465175                 NaN            NaN
  1333.33        2500.00        5.74765                 NaN  0.881015        51.9700       0.770938        26.8889        8.90947        3.73204        1.10000                 NaN            NaN
  1330.13        2500.00        5.74752                 NaN  0.881039        51.9699       0.770946        26.8889        8.90948        3.73206        1.10007                 NaN            NaN
  1326.92        2500.00        5.74740                 NaN  0.881063        51.9698       0.770955        26.8890        8.90950        3.73209        1.10013                 NaN            NaN
  1323.72        2500.00        5.74728                 NaN  0.881087        51.9697       0.770964        26.8891        8.90952        3.73211        1.10020                 NaN            NaN
  1320.51        2500.00        5.09338                 NaN  0.910210        52.0045       0.771514        26.7011        9.08457        4.06931        1.36539                 NaN            NaN
  1317.31        2500.00        4.93841                 NaN  0.917389        52.0101       0.771657        26.6628        9.12619        4.14600        1.42744                 NaN            NaN
  1314.10        2500.00        1.14262                 NaN  0.943836        52.5607       0.773305        26.1367        9.42312        4.71254        1.91942        2.38776                 NaN
  1310.90        2500.00                 NaN            NaN  0.954223        52.7325       0.773771        25.9717        9.50080        4.86948        2.07804        3.11948                 NaN
  1307.69        2500.00                 NaN            NaN  0.957872        52.7404       0.773754        25.9628        9.48941        4.85720        2.09785        3.12067                 NaN
  1304.49        2500.00                 NaN            NaN  0.957895        52.7402       0.773760        25.9628        9.48941        4.85723        2.09796        3.12073                 NaN
  1301.28        2500.00                 NaN            NaN  0.957919        52.7399       0.773766        25.9629        9.48941        4.85725        2.09808        3.12079                 NaN
  1298.08        2500.00                 NaN            NaN  0.957942        52.7397       0.773773        25.9629        9.48941        4.85727        2.09820        3.12085                 NaN
  1294.87        2500.00                 NaN            NaN  0.957965        52.7394       0.773779        25.9629        9.48941        4.85729        2.09832        3.12091                 NaN
