|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             Sp(TH)         lc            
  1286.74        2500.00        94.9009                 NaN  0.331808                 NaN  0.709267                 NaN  0.669125        3.23806       0.150812                 NaN            NaN            NaN
  1285.26        2500.00        95.2585                 NaN  0.311267                 NaN  0.662703                 NaN  0.622625        3.00442       0.140472                 NaN            NaN            NaN
  1283.78        2500.00        95.5721                 NaN  0.292774                 NaN  0.622762                 NaN  0.581944        2.79904       0.131372                 NaN            NaN            NaN
  1282.31        2500.00        95.8458                 NaN  0.276214                 NaN  0.588480                 NaN  0.546419        2.61976       0.123284                 NaN            NaN            NaN
  1280.83        2500.00        94.1917                 NaN  0.430501                 NaN  0.761909                 NaN  0.797799        3.63117       0.186954                 NaN            NaN            NaN
  1279.35        2500.00        91.8436                 NaN            NaN            NaN   1.27661                 NaN   1.31011        5.40691       0.162770                 NaN            NaN            NaN
  1277.87        2500.00        99.1854                 NaN  0.620500                 NaN  0.117540                 NaN            NaN            NaN  0.765306E-001            NaN            NaN            NaN
  1276.39        2500.00        99.2719                 NaN  0.643748E-001            NaN  0.261218E-001            NaN            NaN  0.601854       0.357738E-001            NaN            NaN            NaN
  1274.92        2500.00        97.8397                 NaN  0.137905                 NaN  0.333029                 NaN  0.201375        1.42124       0.667057E-001            NaN            NaN            NaN
  1273.44        2500.00        96.8572                 NaN  0.211147                 NaN  0.465009                 NaN  0.413494        1.95982       0.933416E-001            NaN            NaN            NaN
  1271.96        2500.00        97.2055                 NaN  0.187911                 NaN  0.425574                 NaN  0.367604        1.73091       0.824625E-001            NaN            NaN            NaN
  1270.48        2500.00        96.0616                 NaN  0.235869                 NaN  0.620843                 NaN  0.524667        2.43852       0.118475                 NaN            NaN            NaN
  1269.00        2500.00        94.5601                 NaN  0.274544                 NaN   1.04610                 NaN  0.620816        2.95060       0.119443       0.428371                 NaN            NaN
  1267.53        2500.00        98.3699                 NaN  0.833677E-001            NaN  0.129013                 NaN  0.187240       0.902603       0.530688E-001  0.274802                 NaN            NaN
  1266.05        2500.00        79.0867                 NaN  0.936182                 NaN   3.55545                 NaN   2.15379        10.0251       0.384612        3.85822                 NaN            NaN
  1264.57        2500.00        99.3460                 NaN            NaN            NaN  0.221595E-002            NaN  0.374661E-001  0.433396       0.292489E-001  0.151691                 NaN            NaN
  1263.09        2500.00        97.9914                 NaN  0.492692E-001            NaN  0.666558                 NaN  0.204649       0.718723       0.200620E-001  0.349385                 NaN            NaN
  1261.61        2500.00        92.5121                 NaN  0.327904                 NaN   1.23653                 NaN  0.758429        3.65582       0.134916        1.37427                 NaN            NaN
  1260.14        2500.00        98.3495                 NaN  0.800169E-001            NaN  0.194533                 NaN  0.175460       0.864355       0.287139E-001  0.307377                 NaN            NaN
  1258.66        2500.00        81.2321                 NaN  0.703150                 NaN   3.31426                 NaN   1.80876        9.17292       0.340598        3.42821                 NaN            NaN
  1257.18        2500.00        90.4632                 NaN  0.358963                 NaN   1.60763                 NaN  0.905897        4.76016       0.166104        1.73809                 NaN            NaN
  1255.70        2500.00        85.0037                 NaN  0.207933                 NaN   2.59748                 NaN   1.29747        7.82509                 NaN   2.63075       0.437529                 NaN
  1254.22        2500.00                 NaN            NaN   2.31366                 NaN   15.7990                 NaN   8.44905        48.9601       0.247246        17.0240        2.07869        5.12835     
  1252.75        2500.00                 NaN            NaN   3.59742                 NaN   15.1495                 NaN   8.94030        47.5875        1.53292        17.6173       0.200532E-005   5.57510     
  1251.27        2500.00                 NaN            NaN   3.59749                 NaN   15.1498                 NaN   8.94067        47.6212        1.53295        17.6323       0.175609E-005   5.52562     
  1249.79        2500.00                 NaN            NaN   3.59755                 NaN   15.1501                 NaN   8.94105        47.6551        1.53299        17.6473       0.154181E-005   5.47584     
  1248.31        2500.00                 NaN            NaN   3.59761                 NaN   15.1504                 NaN   8.94143        47.6893        1.53303        17.6625       0.135723E-005   5.42575     
  1246.83        2500.00                 NaN            NaN   3.59767                 NaN   15.1507                 NaN   8.94181        47.7236        1.53306        17.6778       0.119798E-005   5.37536     
  1245.36        2500.00                 NaN            NaN   3.59773                 NaN   15.1510                 NaN   8.94219        47.7582        1.53310        17.6932       0.106038E-005   5.32466     
  1243.88        2500.00                 NaN            NaN   3.59779                 NaN   15.1513                 NaN   8.94257        47.7930        1.53313        17.7086       0.941238E-006   5.27360     
  1242.40        2500.00                 NaN            NaN   3.59786                 NaN   15.1516                 NaN   8.94295        47.8281        1.53317        17.7243       0.837977E-006   5.22201     
  1240.92        2500.00                 NaN            NaN   3.59792                 NaN   15.1519                 NaN   8.94333        47.8635        1.53320        17.7400       0.748272E-006   5.17011     
  1239.44        2500.00                 NaN            NaN   3.59798                 NaN   15.1522                 NaN   8.94371        47.8990        1.53324        17.7559                 NaN   5.11787     
  1237.97        2500.00                 NaN            NaN   3.59804                 NaN   15.1526                 NaN   8.94409        47.9348        1.53327        17.7719                 NaN   5.06532     
  1236.49        2500.00                 NaN            NaN   3.59811                 NaN   15.1529                 NaN   8.94447        47.9709        1.53331        17.7879                 NaN   5.01244     
  1235.01        2500.00                 NaN            NaN   3.59817                 NaN   15.1532                 NaN   8.94486        48.0071        1.53335        17.8041                 NaN   4.95922     
  1233.53        2500.00                 NaN            NaN   3.59823                 NaN   15.1535                 NaN   8.94524        48.0436        1.53338        17.8204                 NaN   4.90568     
  1232.05        2500.00                 NaN            NaN   3.59829                 NaN   15.1538                 NaN   8.94562        48.0803        1.53342        17.8368                 NaN   4.85175     
  1230.58        2500.00                 NaN            NaN   3.59836                 NaN   15.1541                 NaN   8.94601        48.1174        1.53346        17.8534                 NaN   4.79724     
  1229.10        2500.00                 NaN            NaN   3.59842                 NaN   15.1545                 NaN   8.94639        48.1548        1.53349        17.8701                 NaN   4.74238     
  1227.62        2500.00                 NaN            NaN   3.59849                 NaN   15.1548                 NaN   8.94678        48.1923        1.53353        17.8869                 NaN   4.68718     
  1226.14        2500.00                 NaN            NaN   3.59855                 NaN   15.1551                 NaN   8.94716        48.2302        1.53356        17.9038                 NaN   4.63163     
  1224.66        2500.00                 NaN            NaN   3.59861                 NaN   15.1554                 NaN   8.94755        48.2682        1.53360        17.9209                 NaN   4.57572     
  1223.18        2500.00                 NaN            NaN   3.59868                 NaN   15.1557                 NaN   8.94793        48.3065        1.53364        17.9380                 NaN   4.51946     
  1221.71        2500.00                 NaN            NaN  0.272508        3.40076        14.9264                 NaN   9.05646        48.4270        1.55601        17.9589                 NaN   4.40193     
  1220.23        2500.00                 NaN            NaN  0.272513        3.40082        14.9267                 NaN   9.05685        48.4659        1.55604        17.9763                 NaN   4.34484     
  1218.75        2500.00                 NaN            NaN  0.272518        3.40088        14.9270                 NaN   9.05724        48.5052        1.55608        17.9940                 NaN   4.28707     
  1217.27        2500.00                 NaN            NaN  0.272523        3.40094        14.9274                 NaN   9.05764        48.5448        1.55612        18.0117                 NaN   4.22894     
  1215.79        2500.00                 NaN            NaN  0.272528        3.40101        14.9277                 NaN   9.05803        48.5846        1.55616        18.0296                 NaN   4.17043     
  1214.32        2500.00                 NaN            NaN  0.272532        3.40107        14.9280                 NaN   9.05842        48.6246        1.55619        18.0476                 NaN   4.11155     
  1212.84        2500.00                 NaN            NaN  0.272537        3.40113        14.9283                 NaN   9.05882        48.6649        1.55623        18.0657                 NaN   4.05229     
  1211.36        2500.00                 NaN            NaN  0.272542        3.40119        14.9286                 NaN   9.05922        48.7055        1.55627        18.0840                 NaN   3.99264     
  1209.88        2500.00                 NaN            NaN  0.272547        3.40126        14.9290                 NaN   9.05961        48.7464        1.55631        18.1023                 NaN   3.93261     
  1208.40        2500.00                 NaN            NaN  0.272552        3.40132        14.9293                 NaN   9.06001        48.7875        1.55635        18.1208                 NaN   3.87219     
  1206.93        2500.00                 NaN            NaN  0.272557        3.40138        14.9296                 NaN   9.06041        48.8291        1.55639        18.1396                 NaN   3.81102     
  1205.45        2500.00                 NaN            NaN  0.272562        3.40145        14.9300                 NaN   9.06081        48.8709        1.55642        18.1584                 NaN   3.74945     
  1203.97        2500.00                 NaN            NaN  0.272567        3.40151        14.9303                 NaN   9.06121        48.9131        1.55646        18.1774                 NaN   3.68749     
  1202.49        2500.00                 NaN            NaN  0.272572        3.40158        14.9306                 NaN   9.06161        48.9555        1.55650        18.1965                 NaN   3.62512     
  1201.01        2500.00                 NaN            NaN  0.272577        3.40164        14.9310                 NaN   9.06201        48.9982        1.55654        18.2158                 NaN   3.56235     
  1199.54        2500.00                 NaN            NaN  0.272582        3.40171        14.9313                 NaN   9.06242        49.0411        1.55658        18.2351                 NaN   3.49917     
  1198.06        2500.00                 NaN            NaN  0.272587        3.40177        14.9316                 NaN   9.06282        49.0844        1.55662        18.2547                 NaN   3.43557     
  1196.58        2500.00                 NaN            NaN  0.272592        3.40184        14.9320                 NaN   9.06322        49.1279        1.55666        18.2743                 NaN   3.37156     
  1195.10        2500.00                 NaN            NaN  0.272598        3.40190        14.9323                 NaN   9.06363        49.1719        1.55670        18.2942                 NaN   3.30675     
  1193.62        2500.00                 NaN            NaN  0.272603        3.40197        14.9326                 NaN   9.06404        49.2163        1.55674        18.3142                 NaN   3.24150     
  1192.15        2500.00                 NaN            NaN  0.272608        3.40204        14.9330                 NaN   9.06444        49.2609        1.55678        18.3344                 NaN   3.17582     
  1190.67        2500.00                 NaN            NaN  0.327467        3.39039        14.9335                 NaN   9.15662        49.2983        1.55568        18.3437                 NaN   2.99435     
  1189.19        2500.00                 NaN            NaN  0.327473        3.39046        14.9339                 NaN   9.15703        49.3435        1.55572        18.3642                 NaN   2.92782     
  1187.71        2500.00                 NaN            NaN  0.327480        3.39052        14.9342                 NaN   9.15744        49.3890        1.55576        18.3848                 NaN   2.86086     
  1186.23        2500.00                 NaN            NaN  0.327486        3.39059        14.9346                 NaN   9.15786        49.4349        1.55580        18.4056                 NaN   2.79325     
  1184.76        2500.00                 NaN            NaN  0.327493        3.39066        14.9349                 NaN   9.15827        49.4811        1.55584        18.4265                 NaN   2.72519     
  1183.28        2500.00                 NaN            NaN  0.327499        3.39073        14.9353                 NaN   9.15869        49.5277        1.55589        18.4476                 NaN   2.65668     
  1181.80        2500.00                 NaN            NaN  0.327505        3.39079        14.9356                 NaN   9.15910        49.5745        1.55593        18.4688                 NaN   2.58773     
  1180.32        2500.00                 NaN            NaN  0.327512        3.39086        14.9360                 NaN   9.15952        49.6218        1.55597        18.4903                 NaN   2.51811     
  1178.84        2500.00                 NaN            NaN  0.327520        3.39093        14.9363                 NaN   9.15994        49.6694        1.55601        18.5119                 NaN   2.44801     
  1177.37        2500.00                 NaN            NaN  0.327530        3.39100        14.9367                 NaN   9.16036        49.7173        1.55605        18.5336                 NaN   2.37746     
  1175.89        2500.00                 NaN            NaN  0.327551        3.39105        14.9371                 NaN   9.16078        49.7655        1.55609        18.5555                 NaN   2.30644     
  1174.41        2500.00                 NaN            NaN  0.327656        3.39102        14.9374                 NaN   9.16121        49.8142        1.55613        18.5776                 NaN   2.23474     
  1172.93        2500.00                 NaN            NaN   3.72466                 NaN   15.2519                 NaN   9.20960        49.7208        1.52199        18.5013                 NaN   2.06984     
  1171.45        2500.00                 NaN            NaN   3.72846                 NaN   15.2453                 NaN   9.22029        49.7668        1.52284        18.5238                 NaN   1.99252     
  1169.98        2500.00                 NaN            NaN   3.73795                 NaN   15.1535                 NaN   9.16244        49.9235        1.53208        18.5657                 NaN   1.92479     
  1168.50        2500.00                 NaN            NaN   3.73572                 NaN   15.2481                 NaN   9.23243        49.8682        1.52175        18.5655                 NaN   1.82836     
  1167.02        2500.00                 NaN            NaN   2.53757        1.20176        15.2470                 NaN   9.24020        49.9179        1.52166        18.5873                 NaN   1.74658     
  1165.54        2500.00                 NaN            NaN   2.54494        1.19793        15.2466                 NaN   9.24769        49.9679        1.52151        18.6091                 NaN   1.66420     
  1164.06        2500.00                 NaN            NaN   2.55235        1.19405        15.2463                 NaN   9.25516        50.0183        1.52135        18.6312                 NaN   1.58130     
  1162.58        2500.00                 NaN            NaN   2.55979        1.19012        15.2461                 NaN   9.26263        50.0691        1.52118        18.6534                 NaN   1.49763     
  1161.11        2500.00                 NaN            NaN   2.56728        1.18614        15.2460                 NaN   9.27010        50.1203        1.52101        18.6758                 NaN   1.41336     
  1159.63        2500.00                 NaN            NaN   2.57481        1.18212        15.2460                 NaN   9.27756        50.1718        1.52082        18.6984                 NaN   1.32855     
  1158.15        2500.00                 NaN            NaN   2.58237        1.17804        15.2460                 NaN   9.28501        50.2236        1.52063        18.7211                 NaN   1.24320     
  1156.67        2500.00                 NaN            NaN   2.58998        1.17392        15.2462                 NaN   9.29246        50.2760        1.52043        18.7440                 NaN   1.15704     
  1155.19        2500.00                 NaN            NaN   2.59764        1.16974        15.2464                 NaN   9.29991        50.3287        1.52023        18.7672                 NaN   1.07028     
  1153.72        2500.00                 NaN            NaN   2.60533        1.16551        15.2467                 NaN   9.30735        50.3817        1.52001        18.7904                 NaN  0.982948     
  1152.24        2500.00                 NaN            NaN   2.61307        1.16123        15.2471                 NaN   9.31478        50.4350        1.51979        18.8139                 NaN  0.895050     
  1150.76        2500.00                 NaN            NaN   2.62085        1.15690        15.2476                 NaN   9.32222        50.4889        1.51956        18.8376                 NaN  0.806354     
  1149.28        2500.00                 NaN            NaN   2.62868        1.15251        15.2483                 NaN   9.32965        50.5431        1.51932        18.8614                 NaN  0.717008     
  1147.80        2500.00                 NaN            NaN   2.63655        1.14804        15.2491                 NaN   9.33709        50.5976        1.51907        18.8855                 NaN  0.627079     
  1146.33        2500.00                 NaN            NaN   2.64446        1.14349        15.2501                 NaN   9.34452        50.6524        1.51880        18.9096                 NaN  0.536565     
  1144.85        2500.00                 NaN            NaN   2.65243        1.13889        15.2512                 NaN   9.35196        50.7077        1.51852        18.9340                 NaN  0.445239     
  1143.37        2500.00                 NaN            NaN   2.66045        1.13423        15.2524                 NaN   9.35940        50.7634        1.51823        18.9587                 NaN  0.353222     
  1141.89        2500.00                 NaN            NaN   2.66852        1.12951        15.2537                 NaN   9.36684        50.8194        1.51793        18.9834                 NaN  0.260616     
  1140.41        2500.00                 NaN            NaN   2.67664        1.12474        15.2551                 NaN   9.37427        50.8758        1.51763        19.0084                 NaN  0.167413     
  1138.94        2500.00                 NaN            NaN   2.68481        1.11990        15.2566                 NaN   9.38170        50.9326        1.51732        19.0335                 NaN  0.736100E-001
  1137.46        2500.00                 NaN            NaN   3.80724                 NaN   15.2547                 NaN   9.37748        50.9825        1.51444        19.0637                 NaN            NaN
  1135.98        2500.00                 NaN            NaN   2.69781        1.11271        15.2576                 NaN   9.39656        50.9701        1.51668        19.0486                 NaN            NaN
  1134.50        2500.00                 NaN            NaN   2.70602        1.10769        15.2589                 NaN   9.40370        50.9638        1.51629        19.0435                 NaN            NaN
  1133.02        2500.00                 NaN            NaN   3.81543                 NaN   15.2569                 NaN   9.41150        50.9587        1.51602        19.0415                 NaN            NaN
  1131.55        2500.00                 NaN            NaN   3.81641                 NaN   15.2458                 NaN   9.40097        50.9672        1.51315        19.0565                 NaN            NaN
  1130.07        2500.00                 NaN            NaN   3.82144                 NaN   15.2586                 NaN   9.41687        50.9500        1.51287        19.0402                 NaN            NaN
  1128.59        2500.00                 NaN            NaN   3.82375                 NaN   15.2624                 NaN   9.43343        50.9383        1.51466        19.0275                 NaN            NaN
  1127.11        2500.00                 NaN            NaN   3.82639                 NaN   15.2600                 NaN   9.43329        50.9371        1.51276        19.0305                 NaN            NaN
  1125.63        2500.00                 NaN            NaN   3.82925                 NaN   15.2665                 NaN   9.44807        50.9245        1.51369        19.0180                 NaN            NaN
  1124.16        2500.00                 NaN            NaN   3.83209                 NaN   15.2626                 NaN   9.44686        50.9244        1.51130        19.0228                 NaN            NaN
  1122.68        2500.00                 NaN            NaN   3.83416                 NaN   15.2602                 NaN   9.45123        50.9214        1.51073        19.0223                 NaN            NaN
  1121.20        2500.00                 NaN            NaN   3.83686                 NaN   15.2616                 NaN   9.45843        50.9149        1.51028        19.0179                 NaN            NaN
  1119.72        2500.00                 NaN            NaN   3.83983                 NaN   15.2658                 NaN   9.46843        50.9055        1.50994        19.0105                 NaN            NaN
  1118.24        2500.00                 NaN            NaN   3.84857                 NaN   15.2087                 NaN   9.46898        50.9413        1.51661        19.0158                 NaN            NaN
  1116.77        2500.00                 NaN            NaN   3.84534                 NaN   15.2726                 NaN   9.48612        50.8887        1.50920        18.9981                 NaN            NaN
  1115.29        2500.00                 NaN            NaN   3.84730                 NaN   15.2696                 NaN   9.48930        50.8866        1.50851        18.9987                 NaN            NaN
  1113.81        2500.00                 NaN            NaN   3.84972                 NaN   15.2701                 NaN   9.49573        50.8810        1.50794        18.9956                 NaN            NaN
  1112.33        2500.00                 NaN            NaN   3.85212                 NaN   15.2715                 NaN   9.50303        50.8744        1.50744        18.9915                 NaN            NaN
  1110.85        2500.00                 NaN            NaN   3.86405                 NaN   15.2647                 NaN   9.53186        50.8497        1.50491        18.9848                 NaN            NaN
  1109.38        2500.00                 NaN            NaN   3.85726                 NaN   15.2759                 NaN   9.51729        50.8606        1.50634        18.9826                 NaN            NaN
  1107.90        2500.00                 NaN            NaN   3.85954                 NaN   15.2777                 NaN   9.52484        50.8537        1.50583        18.9784                 NaN            NaN
  1106.42        2500.00                 NaN            NaN   3.86210                 NaN   15.2805                 NaN   9.53228        50.8463        1.50527        18.9736                 NaN            NaN
  1104.94        2500.00                 NaN            NaN   3.86502                 NaN   15.2804                 NaN   9.54038        50.8402        1.50474        18.9693                 NaN            NaN
  1103.46        2500.00                 NaN            NaN   3.86680                 NaN   15.3001                 NaN   9.55859        50.8185        1.50570        18.9503                 NaN            NaN
  1101.99        2500.00                 NaN            NaN   3.86946                 NaN   15.2884                 NaN   9.55399        50.8246        1.50348        18.9600                 NaN            NaN
  1100.51        2500.00                 NaN            NaN   3.87037                 NaN   15.2542                 NaN   9.54474        50.8552        1.50842        18.9671                 NaN            NaN
  1099.03        2500.00                 NaN            NaN   3.88222                 NaN   15.2348                 NaN   9.55775        50.8578        1.50902        18.9585                 NaN            NaN
  1097.55        2500.00                 NaN            NaN   3.88660                 NaN   15.2267                 NaN   9.56411        50.8592        1.51002        18.9534                 NaN            NaN
  1096.07        2500.00                 NaN            NaN   3.87758                 NaN   15.3140                 NaN   9.59577        50.7813        1.50256        18.9288                 NaN            NaN
  1094.59        2500.00                 NaN            NaN   3.88057                 NaN   15.3105                 NaN   9.57895        50.7971        1.49626        18.9366                 NaN            NaN
  1093.12        2500.00                 NaN            NaN   3.88429                 NaN   15.2938                 NaN   9.59107        50.7910        1.49994        18.9399                 NaN            NaN
  1091.64        2500.00                 NaN            NaN   3.88652                 NaN   15.2981                 NaN   9.59870        50.7825        1.49918        18.9349                 NaN            NaN
  1090.16        2500.00                 NaN            NaN   3.88887                 NaN   15.3023                 NaN   9.60628        50.7743        1.49849        18.9298                 NaN            NaN
  1088.68        2500.00                 NaN            NaN   3.89130                 NaN   15.3065                 NaN   9.61367        50.7661        1.49778        18.9246                 NaN            NaN
  1087.20        2500.00                 NaN            NaN   3.89359                 NaN   15.3106                 NaN   9.62123        50.7578        1.49708        18.9197                 NaN            NaN
  1085.73        2500.00                 NaN            NaN   3.89592                 NaN   15.3151                 NaN   9.62889        50.7493        1.49631        18.9145                 NaN            NaN
  1084.25        2500.00                 NaN            NaN   3.90785                 NaN   15.2727                 NaN   9.62982        50.7792        1.50123        18.9092                 NaN            NaN
  1082.77        2500.00                 NaN            NaN   3.90030                 NaN   15.3233                 NaN   9.64395        50.7327        1.49479        18.9049                 NaN            NaN
  1081.29        2500.00                 NaN            NaN  0.770952        3.11030        15.3467                 NaN   9.64256        50.7019        1.48833        18.9393                 NaN            NaN
  1079.81        2500.00                 NaN            NaN   3.90483                 NaN   15.3328                 NaN   9.65874        50.7157        1.49321        18.8948                 NaN            NaN
  1078.34        2500.00                 NaN            NaN   3.90712                 NaN   15.3374                 NaN   9.66614        50.7072        1.49241        18.8897                 NaN            NaN
  1076.86        2500.00                 NaN            NaN   3.90927                 NaN   15.3425                 NaN   9.67338        50.6985        1.49154        18.8849                 NaN            NaN
  1075.38        2500.00                 NaN            NaN   3.91160                 NaN   15.3476                 NaN   9.68111        50.6895        1.49073        18.8795                 NaN            NaN
  1073.90        2500.00                 NaN            NaN   3.91397                 NaN   15.3532                 NaN   9.68805        50.6808        1.48984        18.8740                 NaN            NaN
  1072.42        2500.00                 NaN            NaN   3.91569                 NaN   15.3584                 NaN   9.69568        50.6717        1.48902        18.8696                 NaN            NaN
  1070.95        2500.00                 NaN            NaN   3.91817                 NaN   15.3627                 NaN   9.70280        50.6635        1.48810        18.8647                 NaN            NaN
  1069.47        2500.00                 NaN            NaN   3.92029                 NaN   15.3683                 NaN   9.71002        50.6543        1.48729        18.8598                 NaN            NaN
  1067.99        2500.00                 NaN            NaN   3.92300                 NaN   15.3650                 NaN   9.71839        50.6519        1.48788        18.8538                 NaN            NaN
  1066.51        2500.00                 NaN            NaN   3.92191                 NaN   15.3809                 NaN   9.73954        50.6235        1.48390        18.8503                 NaN            NaN
  1065.03        2500.00                 NaN            NaN   3.93469                 NaN   15.3815                 NaN   9.71878        50.6444        1.48092        18.8398                 NaN            NaN
  1063.56        2500.00                 NaN            NaN   3.92832                 NaN   15.3922                 NaN   9.74370        50.6131        1.48207        18.8406                 NaN            NaN
  1062.08        2500.00                 NaN            NaN   3.92964                 NaN   15.4276                 NaN   9.76666        50.5812        1.48315        18.8118                 NaN            NaN
  1060.60        2500.00                 NaN            NaN   3.93193                 NaN   15.4346                 NaN   9.77438        50.5710        1.48211        18.8060                 NaN            NaN
  1059.12        2500.00                 NaN            NaN   3.93435                 NaN   15.4422                 NaN   9.78207        50.5606        1.48103        18.7998                 NaN            NaN
  1057.64        2500.00                 NaN            NaN   3.93665                 NaN   15.4386                 NaN   9.78157        50.5596        1.47873        18.8049                 NaN            NaN
  1056.17        2500.00                 NaN            NaN  0.974680        2.94688        15.3469                 NaN   9.70606        50.6655        1.48568        18.8743                 NaN            NaN
  1054.69        2500.00                 NaN            NaN   3.93982                 NaN   15.4596                 NaN   9.80505        50.5323        1.47799        18.7852                 NaN            NaN
  1053.21        2500.00                 NaN            NaN   3.94175                 NaN   15.4679                 NaN   9.81301        50.5212        1.47679        18.7794                 NaN            NaN
  1051.73        2500.00                 NaN            NaN   3.94751                 NaN   15.4441                 NaN   9.80744        50.5364        1.47626        18.7883                 NaN            NaN
  1050.25        2500.00                 NaN            NaN   3.94660                 NaN   15.4555                 NaN   9.78295        50.5447        1.47288        18.7974                 NaN            NaN
  1048.78        2500.00                 NaN            NaN   3.94911                 NaN   15.4452                 NaN   9.81468        50.5274        1.47506        18.7885                 NaN            NaN
  1047.30        2500.00                 NaN            NaN   3.95534                 NaN   15.4580                 NaN   9.82664        50.5140        1.47384        18.7721                 NaN            NaN
  1045.82        2500.00                 NaN            NaN   3.96206                 NaN   15.4338                 NaN   9.82825        50.5289        1.47579        18.7712                 NaN            NaN
  1044.34        2500.00                 NaN            NaN   3.96364                 NaN   15.4459                 NaN   9.83574        50.5161        1.47423        18.7644                 NaN            NaN
  1042.86        2500.00                 NaN            NaN   3.96536                 NaN   15.4555                 NaN   9.84357        50.5042        1.47294        18.7584                 NaN            NaN
  1041.39        2500.00                 NaN            NaN   3.96668                 NaN   15.4678                 NaN   9.85254        50.4896        1.47133        18.7521                 NaN            NaN
  1039.91        2500.00                 NaN            NaN   3.96790                 NaN   15.4811                 NaN   9.86162        50.4743        1.46957        18.7455                 NaN            NaN
  1038.43        2500.00                 NaN            NaN   3.96280                 NaN   15.5236                 NaN   9.87632        50.4330        1.46402        18.7403                 NaN            NaN
  1036.95        2500.00                 NaN            NaN   3.96466                 NaN   15.5354                 NaN   9.88543        50.4190        1.46263        18.7329                 NaN            NaN
  1035.47        2500.00                 NaN            NaN   3.96663                 NaN   15.5464                 NaN   9.89472        50.4055        1.46124        18.7255                 NaN            NaN
  1034.00        2500.00                 NaN            NaN   3.96853                 NaN   15.5579                 NaN   9.90406        50.3916        1.45983        18.7181                 NaN            NaN
  1032.52        2500.00                 NaN            NaN   3.97056                 NaN   15.5690                 NaN   9.91328        50.3779        1.45839        18.7108                 NaN            NaN
  1031.04        2500.00                 NaN            NaN   3.97246                 NaN   15.5809                 NaN   9.92266        50.3638        1.45694        18.7033                 NaN            NaN
  1029.56        2500.00                 NaN            NaN   3.97437                 NaN   15.5927                 NaN   9.93202        50.3496        1.45545        18.6959                 NaN            NaN
  1028.08        2500.00                 NaN            NaN   3.97624                 NaN   15.6045                 NaN   9.94124        50.3355        1.45395        18.6886                 NaN            NaN
  1026.60        2500.00                 NaN            NaN   3.97811                 NaN   15.6165                 NaN   9.95057        50.3211        1.45241        18.6813                 NaN            NaN
  1025.13        2500.00                 NaN            NaN   3.97992                 NaN   15.6284                 NaN   9.95983        50.3069        1.45088        18.6741                 NaN            NaN
  1023.65        2500.00                 NaN            NaN   3.98175                 NaN   15.6405                 NaN   9.96899        50.2926        1.44930        18.6669                 NaN            NaN
  1022.17        2500.00                 NaN            NaN   3.98354                 NaN   15.6528                 NaN   9.97825        50.2781        1.44770        18.6597                 NaN            NaN
  1020.69        2500.00                 NaN            NaN   3.98534                 NaN   15.6651                 NaN   9.98750        50.2635        1.44607        18.6525                 NaN            NaN
  1019.21        2500.00                 NaN            NaN   3.98712                 NaN   15.6775                 NaN   9.99672        50.2489        1.44444        18.6453                 NaN            NaN
  1017.74        2500.00                 NaN            NaN   3.98892                 NaN   15.6904                 NaN   10.0062        50.2338        1.44274        18.6379                 NaN            NaN
  1016.26        2500.00                 NaN            NaN   3.99065                 NaN   15.7028                 NaN   10.0153        50.2192        1.44104        18.6310                 NaN            NaN
  1014.78        2500.00                 NaN            NaN   3.99240                 NaN   15.7154                 NaN   10.0246        50.2043        1.43931        18.6240                 NaN            NaN
  1013.30        2500.00                 NaN            NaN   3.99408                 NaN   15.7282                 NaN   10.0337        50.1894        1.43758        18.6171                 NaN            NaN
  1011.82        2500.00                 NaN            NaN   3.99579                 NaN   15.7410                 NaN   10.0430        50.1743        1.43579        18.6101                 NaN            NaN
  1010.35        2500.00                 NaN            NaN   3.99767                 NaN   15.7479                 NaN   10.0606        50.1547        1.43464        18.6045                 NaN            NaN
  1008.87        2500.00                 NaN            NaN   4.00117                 NaN   15.7630                 NaN   10.0674        50.1400        1.43277        18.5956                 NaN            NaN
  1007.39        2500.00                 NaN            NaN   4.00045                 NaN   15.7773                 NaN   10.0753        50.1253        1.43080        18.5909                 NaN            NaN
  1005.91        2500.00                 NaN            NaN   4.00372                 NaN   15.7920                 NaN   10.0831        50.1113        1.42894        18.5809                 NaN            NaN
  1004.43        2500.00                 NaN            NaN   1.66392        2.39582        15.4883                 NaN   9.92020        50.4349        1.47722        18.6197                 NaN            NaN
  1002.96        2500.00                 NaN            NaN   1.66391        2.39581        15.4883                 NaN   9.92041        50.4355        1.47723        18.6189                 NaN            NaN
  1001.48        2500.00                 NaN            NaN   1.66391        2.39580        15.4883                 NaN   9.92062        50.4360        1.47723        18.6181                 NaN            NaN
  1000.00        2500.00                 NaN            NaN   1.66390        2.39579        15.4884                 NaN   9.92083        50.4366        1.47724        18.6173                 NaN            NaN
