|6.6.6
Archiving\03_Data\eq/QFM_m2.75/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5900       0.370682       0.393623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5900       0.370682       0.393622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5900       0.370681       0.393622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5900       0.370681       0.393622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5900       0.370681       0.393621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5900       0.370681       0.393621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5900       0.370680       0.393621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5900       0.370680       0.393620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5900       0.370680       0.393620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5900       0.370679       0.393619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5900       0.370678       0.393619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5900       0.370678       0.393618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5900       0.370677       0.393618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5900       0.370677       0.393617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5900       0.370676       0.393617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5900       0.370676       0.393616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5900       0.370675       0.393615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5900       0.370675       0.393615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5900       0.370674       0.393614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5900       0.370674       0.393614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5900       0.370673       0.393613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5900       0.370673       0.393613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5900       0.370672       0.393612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5900       0.370672       0.393612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5900       0.370671       0.393611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5900       0.370671       0.393611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5900       0.370670       0.393610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.5900       0.370670       0.393610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.5900       0.370669       0.393609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.5900       0.370669       0.393608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        98.8070       0.370662       0.316320E-001  0.790701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        98.0128       0.370656       0.236701E-001   1.59288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.9429       0.300512       0.134977E-001   2.61354       0.129540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        95.0763                 NaN            NaN   4.23916       0.684566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        94.5445                 NaN            NaN   4.77093       0.684567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        93.9624                 NaN            NaN   5.35299       0.684569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        93.3804                 NaN            NaN   5.93506       0.684571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        92.7743                 NaN            NaN   6.53269       0.684573       0.839036E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        92.1381                 NaN            NaN   7.14994       0.684575       0.273725E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        91.4935                 NaN            NaN   7.77589       0.684577       0.460665E-001            NaN            NaN            NaN            NaN            NaN            NaN
