|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1431.28        500.000        97.5630                 NaN            NaN  0.962165       0.691887                 NaN  0.782952                 NaN            NaN            NaN
  1429.82        500.000        97.6181                 NaN            NaN  0.939626       0.676696                 NaN  0.765561                 NaN            NaN            NaN
  1428.36        500.000        97.6731                 NaN            NaN  0.660812       0.917540                 NaN  0.748536                 NaN            NaN            NaN
  1426.90        500.000        97.7250                 NaN            NaN  0.646471       0.896285                 NaN  0.732289                 NaN            NaN            NaN
  1425.44        500.000        97.7760                 NaN            NaN  0.632764       0.875292                 NaN  0.715970                 NaN            NaN            NaN
  1423.97        500.000        97.8231                 NaN            NaN  0.856740       0.619005                 NaN  0.701154                 NaN            NaN            NaN
  1422.51        500.000        97.8716                 NaN            NaN  0.605411       0.837326                 NaN  0.685661                 NaN            NaN            NaN
  1421.05        500.000        97.9152                 NaN            NaN  0.819463       0.593287                 NaN  0.672012                 NaN            NaN            NaN
  1419.59        500.000        97.9589                 NaN            NaN  0.581004       0.801997                 NaN  0.658145                 NaN            NaN            NaN
  1418.13        500.000        98.0008                 NaN            NaN  0.569028       0.785369                 NaN  0.644805                 NaN            NaN            NaN
  1416.66        500.000        98.0393                 NaN            NaN  0.558491       0.769694                 NaN  0.632472                 NaN            NaN            NaN
  1415.20        500.000        98.0787                 NaN            NaN  0.547181       0.754100                 NaN  0.620015                 NaN            NaN            NaN
  1413.74        500.000        98.1181                 NaN            NaN  0.738779       0.535646                 NaN  0.607464                 NaN            NaN            NaN
  1412.28        500.000        98.1535                 NaN            NaN  0.525614       0.724777                 NaN  0.596061                 NaN            NaN            NaN
  1410.82        500.000        98.1879                 NaN            NaN  0.515970       0.710945                 NaN  0.585203                 NaN            NaN            NaN
  1409.35        500.000        98.2195                 NaN            NaN  0.697017       0.507674                 NaN  0.575829                 NaN            NaN            NaN
  1407.89        500.000        98.2605                 NaN            NaN  0.682783       0.495123                 NaN  0.561589                 NaN            NaN            NaN
  1406.43        500.000        98.2871                 NaN            NaN  0.487550       0.672158                 NaN  0.553170                 NaN            NaN            NaN
  1404.97        500.000        98.3167                 NaN            NaN  0.660273       0.479154                 NaN  0.543880                 NaN            NaN            NaN
  1403.51        500.000        98.3493                 NaN            NaN  0.468976       0.648276                 NaN  0.533467                 NaN            NaN            NaN
  1402.04        500.000        98.3769                 NaN            NaN  0.461175       0.637492                 NaN  0.524398                 NaN            NaN            NaN
  1400.58        500.000        98.4021                 NaN            NaN  0.454377       0.627145                 NaN  0.516382                 NaN            NaN            NaN
  1399.12        500.000        98.4393                 NaN            NaN  0.613484       0.443250                 NaN  0.503976                 NaN            NaN            NaN
  1397.66        500.000        98.4593                 NaN  0.176290E-004  0.605629       0.437249                 NaN  0.497788                 NaN            NaN            NaN
  1396.20        500.000        98.4796                 NaN            NaN  0.431505       0.597649                 NaN  0.491222                 NaN            NaN            NaN
  1394.73        500.000        98.5123                 NaN            NaN  0.585872       0.421432                 NaN  0.480427                 NaN            NaN            NaN
  1393.27        500.000        98.5242                 NaN            NaN  0.580514       0.418309                 NaN  0.476940                 NaN            NaN            NaN
  1391.81        500.000        98.5697                 NaN            NaN  0.404706       0.564148                 NaN  0.461458                 NaN            NaN            NaN
  1390.35        500.000        98.5804                 NaN  0.410997E-005  0.559654       0.401605                 NaN  0.458345                 NaN            NaN            NaN
  1388.89        500.000        98.6039                 NaN  0.139009E-002  0.548540       0.395149                 NaN  0.451018                 NaN            NaN            NaN
  1387.42        500.000        98.6369                 NaN  0.136319       0.446018       0.314648                 NaN  0.466077                 NaN            NaN            NaN
  1385.96        500.000        98.6604                 NaN  0.136912       0.303631       0.440703                 NaN  0.458344                 NaN            NaN            NaN
  1384.50        500.000        98.6820                 NaN  0.137880       0.435250       0.293384                 NaN  0.451497                 NaN            NaN            NaN
  1383.04        500.000        98.7038                 NaN  0.138655       0.430213       0.282610                 NaN  0.444733                 NaN            NaN            NaN
  1381.58        500.000        98.7234                 NaN  0.134800       0.423469       0.280868                 NaN  0.437442                 NaN            NaN            NaN
  1380.11        500.000        98.7449                 NaN  0.144625       0.255640       0.422482                 NaN  0.432303                 NaN            NaN            NaN
  1378.65        500.000        98.7648                 NaN  0.140880       0.415648       0.253570                 NaN  0.425151                 NaN            NaN            NaN
  1377.19        500.000        98.7838                 NaN  0.141407       0.411544       0.244254                 NaN  0.419041                 NaN            NaN            NaN
  1375.73        500.000        98.8026                 NaN  0.141975       0.235628       0.406872                 NaN  0.412962                 NaN            NaN            NaN
  1374.27        500.000        98.8194                 NaN  0.142996       0.403135       0.226751                 NaN  0.407672                 NaN            NaN            NaN
  1372.80        500.000        98.8403                 NaN  0.142846       0.397606       0.218552                 NaN  0.400669                 NaN            NaN            NaN
  1371.34        500.000        98.8548                 NaN  0.143701       0.394929       0.210443                 NaN  0.396105                 NaN            NaN            NaN
  1369.88        500.000        98.8752                 NaN  0.143925       0.389803       0.201658                 NaN  0.389374                 NaN            NaN            NaN
  1368.42        500.000        98.8904                 NaN  0.143092       0.196383       0.385889                 NaN  0.384280                 NaN            NaN            NaN
  1366.96        500.000        98.9076                 NaN  0.146695       0.182969       0.383384                 NaN  0.379368                 NaN            NaN            NaN
  1365.49        500.000        98.9252                 NaN  0.145115       0.377779       0.178685                 NaN  0.373266                 NaN            NaN            NaN
  1364.03        500.000        98.9405                 NaN  0.145467       0.171228       0.374571                 NaN  0.368209                 NaN            NaN            NaN
  1362.57        500.000        98.9551                 NaN  0.145664       0.371386       0.164432                 NaN  0.363408                 NaN            NaN            NaN
  1361.11        500.000        98.9702                 NaN  0.146010       0.157094       0.368180                 NaN  0.358498                 NaN            NaN            NaN
  1359.65        500.000        98.9850                 NaN  0.145973       0.364012       0.151524                 NaN  0.353450                 NaN            NaN            NaN
  1358.19        500.000        99.0004                 NaN  0.146166       0.360891       0.144032                 NaN  0.348515                 NaN            NaN            NaN
  1356.72        500.000        99.0141                 NaN  0.146188       0.357764       0.138028                 NaN  0.343873                 NaN            NaN            NaN
  1355.26        500.000        99.0285                 NaN  0.146174       0.132113       0.354102                 NaN  0.339153                 NaN            NaN            NaN
  1353.80        500.000        99.0415                 NaN  0.146880       0.351262       0.125445                 NaN  0.334921                 NaN            NaN            NaN
  1352.34        500.000        99.0560                 NaN  0.146022       0.347152       0.120822                 NaN  0.330030                 NaN            NaN            NaN
  1350.88        500.000        99.0692                 NaN  0.145450       0.344337       0.115684                 NaN  0.325310                 NaN            NaN            NaN
  1349.41        500.000        99.0745                 NaN  0.140571       0.335933       0.125485                 NaN  0.323520                 NaN            NaN            NaN
  1347.95        500.000        99.1001                 NaN  0.149887       0.896836E-001  0.345108                 NaN  0.315240                 NaN            NaN            NaN
  1346.49        500.000        99.1073                 NaN  0.144748       0.334951       0.100513                 NaN  0.312498                 NaN            NaN            NaN
  1345.03        500.000        99.1188                 NaN  0.144488       0.956356E-001  0.332480                 NaN  0.308626                 NaN            NaN            NaN
  1343.57        500.000        99.1301                 NaN  0.143702       0.329691       0.918756E-001            NaN  0.304592                 NaN            NaN            NaN
  1342.10        500.000        99.1428                 NaN  0.143686       0.869203E-001  0.326202                 NaN  0.300408                 NaN            NaN            NaN
  1340.64        500.000        99.1535                 NaN  0.142680       0.836853E-001  0.323577                 NaN  0.296584                 NaN            NaN            NaN
  1339.18        500.000        99.1653                 NaN  0.142242       0.796840E-001  0.320204                 NaN  0.292531                 NaN            NaN            NaN
  1337.72        500.000        99.1760                 NaN  0.141210       0.317339       0.766595E-001            NaN  0.288754                 NaN            NaN            NaN
  1336.26        500.000        98.7364                 NaN  0.266148       0.519909                 NaN            NaN  0.477541                 NaN            NaN            NaN
  1334.79        500.000        99.5329                 NaN            NaN  0.229435       0.121824                 NaN  0.115829                 NaN            NaN            NaN
  1333.33        500.000        99.2025                 NaN  0.998410E-001  0.141497       0.283829                 NaN  0.272337                 NaN            NaN            NaN
  1331.87        500.000        99.2189                 NaN  0.137362       0.647374E-001  0.305464                 NaN  0.273522                 NaN            NaN            NaN
  1330.41        500.000        99.2282                 NaN  0.138067       0.587091E-001  0.304406                 NaN  0.270647                 NaN            NaN            NaN
  1328.95        500.000        99.2401                 NaN  0.133880       0.622661E-001  0.298170                 NaN  0.265570                 NaN            NaN            NaN
  1327.48        500.000        99.2470                 NaN  0.133824       0.587454E-001  0.297060                 NaN  0.263348                 NaN            NaN            NaN
  1326.02        500.000        99.2581                 NaN  0.132767       0.556499E-001  0.294151                 NaN  0.259303                 NaN            NaN            NaN
  1324.56        500.000        99.2664                 NaN  0.131611       0.540136E-001  0.291643                 NaN  0.256303                 NaN            NaN            NaN
  1323.10        500.000        99.2732                 NaN  0.125445       0.283783       0.645509E-001            NaN  0.253041                 NaN            NaN            NaN
  1321.64        500.000        99.2883                 NaN  0.133549       0.290550       0.383799E-001            NaN  0.249171                 NaN            NaN            NaN
  1320.17        500.000        99.2936                 NaN  0.127418       0.283154       0.495506E-001            NaN  0.246296                 NaN            NaN            NaN
  1318.71        500.000        99.3020                 NaN  0.126481       0.475743E-001  0.280656                 NaN  0.243332                 NaN            NaN            NaN
  1317.25        500.000        99.3112                 NaN  0.124096       0.276721       0.482274E-001            NaN  0.239730                 NaN            NaN            NaN
  1315.79        500.000        99.3193                 NaN  0.123034       0.274551       0.463090E-001            NaN  0.236835                 NaN            NaN            NaN
  1314.33        500.000        99.3277                 NaN  0.121480       0.457446E-001  0.271401                 NaN  0.233695                 NaN            NaN            NaN
  1312.86        500.000        99.3350                 NaN  0.119894       0.268832       0.453643E-001            NaN  0.230951                 NaN            NaN            NaN
  1311.40        500.000        99.3433                 NaN  0.118029       0.265599       0.453142E-001            NaN  0.227782                 NaN            NaN            NaN
  1309.94        500.000        99.3497                 NaN  0.119547       0.387872E-001  0.265745                 NaN  0.226270                 NaN            NaN            NaN
  1308.48        500.000        99.3601                 NaN  0.111192       0.510994E-001  0.257115                 NaN  0.220445                 NaN            NaN            NaN
  1307.02        500.000        99.3654                 NaN  0.112487       0.257692       0.451555E-001            NaN  0.219227                 NaN            NaN            NaN
  1305.55        500.000        99.3730                 NaN  0.110737       0.453122E-001  0.254582                 NaN  0.216357                 NaN            NaN            NaN
  1304.09        500.000        99.3802                 NaN  0.108203       0.251166       0.470146E-001            NaN  0.213413                 NaN            NaN            NaN
  1302.63        500.000        99.3868                 NaN  0.106665       0.465977E-001  0.248946                 NaN  0.210965                 NaN            NaN            NaN
  1301.17        500.000        99.3939                 NaN  0.104609       0.474816E-001  0.245808                 NaN  0.208169                 NaN            NaN            NaN
  1299.71        500.000        99.3995                 NaN  0.102100       0.501515E-001  0.242399                 NaN  0.205836                 NaN            NaN            NaN
  1298.24        500.000        99.4073                 NaN  0.101025       0.485880E-001  0.239959                 NaN  0.203125                 NaN            NaN            NaN
  1296.78        500.000        99.4133                 NaN  0.981028E-001  0.236348       0.517412E-001            NaN  0.200500                 NaN            NaN            NaN
  1295.32        500.000        99.4194                 NaN  0.956636E-001  0.233328       0.535846E-001            NaN  0.197982                 NaN            NaN            NaN
  1293.86        500.000        99.4255                 NaN  0.950504E-001  0.231556       0.518537E-001            NaN  0.195997                 NaN            NaN            NaN
  1292.40        500.000        99.4323                 NaN  0.911761E-001  0.227111       0.566240E-001            NaN  0.192821                 NaN            NaN            NaN
  1290.93        500.000        99.4366                 NaN  0.888319E-001  0.223086       0.602675E-001            NaN  0.191226                 NaN            NaN            NaN
  1289.47        500.000        99.4424                 NaN  0.866482E-001  0.221303       0.608952E-001            NaN  0.188704                 NaN            NaN            NaN
  1288.01        500.000        99.4488                 NaN  0.841935E-001  0.217558       0.632585E-001            NaN  0.186173                 NaN            NaN            NaN
  1286.55        500.000        99.4539                 NaN  0.820298E-001  0.214624       0.653030E-001            NaN  0.184177                 NaN            NaN            NaN
  1285.09        500.000        99.4601                 NaN  0.841242E-001  0.213662       0.590053E-001            NaN  0.183116                 NaN            NaN            NaN
  1283.62        500.000        99.4648                 NaN  0.738031E-001  0.763071E-001  0.206558                 NaN  0.178564                 NaN            NaN            NaN
  1282.16        500.000        99.4708                 NaN  0.780567E-001  0.655556E-001  0.207687                 NaN  0.177864                 NaN            NaN            NaN
  1280.70        500.000        99.4741                 NaN  0.698049E-001  0.198609       0.818934E-001            NaN  0.175571                 NaN            NaN            NaN
  1279.24        500.000        96.9945                 NaN  0.336473E-001  0.553807       0.336839                 NaN  0.445960        1.63523                 NaN            NaN
  1277.78        500.000        92.3840                 NaN            NaN  0.608208        1.37245                 NaN  0.952359        4.68295                 NaN            NaN
  1276.31        500.000        92.9163                 NaN            NaN   1.29160       0.565655                 NaN  0.892986        4.33346                 NaN            NaN
  1274.85        500.000        93.3387                 NaN            NaN   1.23523       0.520769                 NaN  0.846287        4.05903                 NaN            NaN
  1273.39        500.000        93.7325                 NaN            NaN  0.478829        1.18356                 NaN  0.802042        3.80304                 NaN            NaN
  1271.93        500.000        94.1018                 NaN            NaN   1.13444       0.438118                 NaN  0.759853        3.56583                 NaN            NaN
  1270.47        500.000        94.4239                 NaN            NaN   1.09910       0.396306                 NaN  0.723527        3.35720                 NaN            NaN
  1269.00        500.000        94.7246                 NaN            NaN  0.355695        1.06640                 NaN  0.688811        3.16448                 NaN            NaN
  1267.54        500.000        94.9890                 NaN            NaN  0.311459        1.04698                 NaN  0.658618        2.99390                 NaN            NaN
  1266.08        500.000        95.2316                 NaN            NaN   1.03861       0.261125                 NaN  0.630744        2.83797                 NaN            NaN
  1264.62        500.000        95.4555                 NaN            NaN   1.04290       0.202443                 NaN  0.604728        2.69447                 NaN            NaN
  1263.16        500.000        95.6653                 NaN            NaN  0.125811        1.06780                 NaN  0.580135        2.56099                 NaN            NaN
  1261.69        500.000        95.8553                 NaN            NaN   1.14716                 NaN            NaN  0.557708        2.43984                 NaN            NaN
  1260.23        500.000        94.9887                 NaN            NaN  0.776313       0.505331                 NaN  0.665275        2.97515       0.891818E-001            NaN
  1258.77        500.000        95.1946                 NaN            NaN   1.22853                 NaN            NaN  0.639709        2.84803       0.891228E-001            NaN
  1257.31        500.000        95.4455                 NaN            NaN   1.16874                 NaN            NaN  0.608257        2.69389       0.836040E-001            NaN
  1255.85        500.000        95.6747                 NaN            NaN   1.11393                 NaN            NaN  0.578953        2.55377       0.786956E-001            NaN
  1254.38        500.000        95.8862                 NaN            NaN   1.06239                 NaN            NaN  0.552199        2.42523       0.739908E-001            NaN
  1252.92        500.000        96.0699                 NaN            NaN   1.01906                 NaN            NaN  0.528563        2.31255       0.699009E-001            NaN
  1251.46        500.000        96.2508                 NaN            NaN  0.974881                 NaN            NaN  0.505331        2.20309       0.659377E-001            NaN
  1250.00        500.000        96.4124                 NaN            NaN  0.935081                 NaN            NaN  0.483407        2.10646       0.626141E-001            NaN
  1248.54        500.000        96.5619                 NaN            NaN  0.898861                 NaN            NaN  0.464071        2.01590       0.592487E-001            NaN
  1247.07        500.000        96.7014                 NaN            NaN  0.864788                 NaN            NaN  0.445424        1.93220       0.561988E-001            NaN
  1245.61        500.000        96.8258                 NaN            NaN  0.834708                 NaN            NaN  0.429842        1.85656       0.530629E-001            NaN
  1244.15        500.000        96.9542                 NaN            NaN  0.802509                 NaN            NaN  0.412536        1.78046       0.503016E-001            NaN
  1242.69        500.000        97.0687                 NaN            NaN  0.773762                 NaN            NaN  0.396454        1.71305       0.480231E-001            NaN
  1241.23        500.000        97.1780                 NaN  0.133598E-001  0.729381                 NaN            NaN  0.381847        1.65128       0.461642E-001            NaN
  1239.76        500.000        97.2846                 NaN  0.223895E-001  0.690493                 NaN            NaN  0.368499        1.58999       0.440319E-001            NaN
  1238.30        500.000        97.3808                 NaN  0.231760E-001  0.664934                 NaN            NaN  0.354897        1.53413       0.420710E-001            NaN
