|6.6.6
Archiving\03_Data\frac/QFM_m0.5/NWA1068/NWA1068_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1501.25        2500.00        99.0879                 NaN            NaN  0.817931E-001            NaN            NaN  0.830260                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0570                 NaN            NaN  0.628425E-001            NaN            NaN  0.683169       0.197032                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8054                 NaN            NaN            NaN            NaN            NaN  0.620942E-001   1.13255                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7882                 NaN            NaN  0.538820E-002            NaN            NaN            NaN   1.20641                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.7680                 NaN            NaN            NaN            NaN            NaN            NaN   1.23195                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.7403                 NaN            NaN            NaN            NaN            NaN            NaN   1.25966                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.7032                 NaN            NaN            NaN            NaN            NaN            NaN  0.910376E-002   1.28772                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2107                 NaN            NaN            NaN            NaN            NaN            NaN   1.21774       0.571580                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2327                 NaN            NaN            NaN  0.136820E-002            NaN            NaN   1.19608       0.569861                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2551                 NaN            NaN  0.142046       0.483691E-002            NaN            NaN   1.25704       0.341019                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2780                 NaN            NaN  0.179560       0.444761E-002            NaN            NaN  0.277644        1.26030                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4176                 NaN            NaN  0.162239       0.413137E-002            NaN            NaN   1.15364       0.262352                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2087                 NaN            NaN  0.181754       0.429912E-002            NaN            NaN  0.304752        1.30054                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3418                 NaN            NaN  0.164605       0.380067E-002            NaN            NaN  0.290248        1.19959                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3620                 NaN            NaN  0.159639       0.361161E-002            NaN            NaN  0.296824        1.17792                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3806                 NaN            NaN  0.155175       0.341118E-002            NaN            NaN   1.16043       0.300423                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3995                 NaN            NaN  0.150404       0.322468E-002            NaN            NaN   1.14132       0.305593                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4160                 NaN            NaN  0.146284       0.304497E-002            NaN            NaN  0.309949        1.12471                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4334                 NaN            NaN  0.141950       0.286048E-002            NaN            NaN  0.313374        1.10838                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4495                 NaN            NaN  0.137985       0.269328E-002            NaN            NaN   1.09198       0.317849                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4667                 NaN            NaN  0.133109       0.252302E-002            NaN            NaN  0.322589        1.07508                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4821                 NaN            NaN  0.129310       0.234357E-002            NaN            NaN  0.325850        1.06040                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4971                 NaN            NaN  0.125887       0.224753E-002            NaN            NaN  0.327648        1.04714                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5114                 NaN            NaN  0.121676       0.203992E-002            NaN            NaN  0.332788        1.03211                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5226                 NaN            NaN  0.118379       0.188849E-002            NaN            NaN   1.02163       0.335462                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5374                 NaN            NaN  0.114611       0.173662E-002            NaN            NaN   1.00781       0.338482                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5477                 NaN            NaN  0.111162       0.158996E-002            NaN            NaN  0.340817       0.998779                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5611                 NaN            NaN  0.107826       0.146345E-002            NaN            NaN  0.985294       0.344321                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5714                 NaN            NaN  0.103896       0.133085E-002            NaN            NaN  0.348296       0.975089                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5839                 NaN            NaN  0.101281       0.120940E-002            NaN            NaN  0.962705       0.350880                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5934                 NaN            NaN  0.976252E-001  0.108333E-002            NaN            NaN  0.953673       0.354209                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6035                 NaN            NaN  0.943765E-001  0.969818E-003            NaN            NaN  0.357464       0.943641                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6130                 NaN            NaN  0.913183E-001  0.858506E-003            NaN            NaN  0.360119       0.934712                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6205                 NaN            NaN  0.880445E-001  0.751996E-003            NaN            NaN  0.363714       0.926987                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6308                 NaN            NaN  0.850940E-001  0.648154E-003            NaN            NaN  0.917906       0.365594                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6376                 NaN            NaN  0.820348E-001  0.555839E-003            NaN            NaN  0.910413       0.369399                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.6449                 NaN            NaN  0.789930E-001  0.462014E-003            NaN            NaN  0.372780       0.902815                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.6519                 NaN            NaN  0.759710E-001  0.385132E-003            NaN            NaN  0.895735       0.375985                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.6594                 NaN            NaN  0.728313E-001  0.305898E-003            NaN            NaN  0.378488       0.888988                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.6647                 NaN            NaN  0.699199E-001  0.229828E-003            NaN            NaN  0.381473       0.883663                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.6683                 NaN            NaN  0.671803E-001  0.175608E-003            NaN            NaN  0.878931       0.385458                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.6766                 NaN            NaN  0.638502E-001  0.110711E-003            NaN            NaN  0.387656       0.871753                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.6792                 NaN            NaN  0.608792E-001  0.610813E-004            NaN            NaN  0.868248       0.391652                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.6826                 NaN            NaN  0.577385E-001  0.280391E-004            NaN            NaN  0.864285       0.395340                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.4050                 NaN            NaN  0.564556                 NaN            NaN            NaN  0.969087       0.335982       0.725389                 NaN            NaN            NaN
  1388.47        2500.00        97.3445                 NaN            NaN  0.609054                 NaN            NaN            NaN  0.307216       0.966858       0.772419                 NaN            NaN            NaN
  1385.96        2500.00        97.3903                 NaN            NaN  0.610861                 NaN            NaN            NaN  0.283648       0.956840       0.758377                 NaN            NaN            NaN
  1383.46        2500.00        97.4379                 NaN            NaN  0.611792                 NaN            NaN            NaN  0.944645       0.261424       0.744234                 NaN            NaN            NaN
  1380.95        2500.00        97.4821                 NaN            NaN  0.612823                 NaN            NaN            NaN  0.935665       0.238511       0.730923                 NaN            NaN            NaN
  1378.45        2500.00        97.5243                 NaN            NaN  0.613739                 NaN            NaN            NaN  0.925357       0.218349       0.718221                 NaN            NaN            NaN
  1375.94        2500.00        97.5621                 NaN            NaN  0.615426                 NaN            NaN            NaN  0.916397       0.199566       0.706481                 NaN            NaN            NaN
  1373.43        2500.00        97.6076                 NaN            NaN  0.613547                 NaN            NaN            NaN  0.180666       0.905735       0.692452                 NaN            NaN            NaN
  1370.93        2500.00        97.6378                 NaN            NaN  0.614706                 NaN            NaN            NaN  0.163615       0.901571       0.682305                 NaN            NaN            NaN
  1368.42        2500.00        97.6685                 NaN            NaN  0.619344                 NaN            NaN            NaN  0.892409       0.144243       0.675530                 NaN            NaN            NaN
  1365.91        2500.00        97.7303                 NaN            NaN  0.607149                 NaN            NaN            NaN  0.876530       0.132853       0.653161                 NaN            NaN            NaN
  1363.41        2500.00        97.7501                 NaN            NaN  0.611333                 NaN            NaN            NaN  0.116436       0.874506       0.647651                 NaN            NaN            NaN
  1360.90        2500.00        97.7835                 NaN            NaN  0.609358                 NaN            NaN            NaN  0.104343       0.865954       0.636809                 NaN            NaN            NaN
  1358.40        2500.00        97.8160                 NaN            NaN  0.607151                 NaN            NaN            NaN  0.925248E-001  0.858151       0.626216                 NaN            NaN            NaN
  1355.89        2500.00        97.8463                 NaN            NaN  0.604279                 NaN            NaN            NaN  0.851854       0.814472E-001  0.616128                 NaN            NaN            NaN
  1353.38        2500.00        97.8048                 NaN            NaN  0.546151       0.499673E-001            NaN            NaN  0.859273       0.127776       0.612000                 NaN            NaN            NaN
  1350.88        2500.00        97.5363                 NaN            NaN  0.332415       0.238067                 NaN            NaN  0.947521       0.318860       0.626849                 NaN            NaN            NaN
  1348.37        2500.00        97.4448                 NaN            NaN  0.238844       0.311619                 NaN            NaN  0.999193       0.380039       0.625480                 NaN            NaN            NaN
  1345.86        2500.00        97.4122                 NaN            NaN  0.179161       0.353061                 NaN            NaN   1.02438       0.411967       0.619200                 NaN            NaN            NaN
  1343.36        2500.00        97.4194                 NaN            NaN  0.139463       0.373801                 NaN            NaN  0.429635        1.02860       0.609145                 NaN            NaN            NaN
  1340.85        2500.00        97.4474                 NaN            NaN  0.112964       0.382681                 NaN            NaN   1.02157       0.437594       0.597801                 NaN            NaN            NaN
  1338.35        2500.00        97.4922                 NaN            NaN  0.952343E-001  0.382366                 NaN            NaN  0.442116        1.00296       0.585094                 NaN            NaN            NaN
  1335.84        2500.00        97.5430                 NaN            NaN  0.825191E-001  0.379119                 NaN            NaN  0.981270       0.441914       0.572183                 NaN            NaN            NaN
  1333.33        2500.00        97.5936                 NaN            NaN  0.701362E-001  0.374202                 NaN            NaN  0.444377       0.958143       0.559537                 NaN            NaN            NaN
  1330.83        2500.00        97.6428                 NaN            NaN  0.571289E-001  0.370205                 NaN            NaN  0.937206       0.445574       0.547120                 NaN            NaN            NaN
  1328.32        2500.00        97.7004                 NaN            NaN  0.500735E-001  0.360990                 NaN            NaN  0.906097       0.448047       0.534369                 NaN            NaN            NaN
  1325.81        2500.00        97.7495                 NaN            NaN  0.391794E-001  0.355622                 NaN            NaN  0.883413       0.449882       0.522360                 NaN            NaN            NaN
  1323.31        2500.00        97.8000                 NaN            NaN  0.291616E-001  0.348739                 NaN            NaN  0.856874       0.454583       0.510659                 NaN            NaN            NaN
  1320.80        2500.00        97.8496                 NaN            NaN  0.202784E-001  0.342035                 NaN            NaN  0.832057       0.456845       0.499148                 NaN            NaN            NaN
  1318.30        2500.00        97.8952                 NaN            NaN  0.836319E-002  0.336012                 NaN            NaN  0.807319       0.465005       0.488108                 NaN            NaN            NaN
  1315.79        2500.00        97.9422                 NaN            NaN  0.277974E-005  0.329339                 NaN            NaN  0.781575       0.469284       0.477607                 NaN            NaN            NaN
  1313.28        2500.00        97.9897                 NaN            NaN  0.270301E-002  0.320454                 NaN            NaN  0.457072       0.762277       0.467770                 NaN            NaN            NaN
  1310.78        2500.00        98.0353                 NaN            NaN  0.400643E-005  0.313091                 NaN            NaN  0.453402       0.739921       0.458261                 NaN            NaN            NaN
  1308.27        2500.00        98.0784                 NaN            NaN            NaN  0.305081                 NaN            NaN  0.446215       0.720927       0.449406                 NaN            NaN            NaN
  1305.76        2500.00        98.1236                 NaN            NaN            NaN  0.297245                 NaN            NaN  0.439230       0.699901       0.440032                 NaN            NaN            NaN
  1303.26        2500.00        98.1655                 NaN            NaN            NaN  0.289306                 NaN            NaN  0.680163       0.433576       0.431410                 NaN            NaN            NaN
  1300.75        2500.00        98.2069                 NaN            NaN            NaN  0.281408                 NaN            NaN  0.661126       0.427700       0.422915                 NaN            NaN            NaN
  1298.25        2500.00        98.2476                 NaN            NaN            NaN  0.273805                 NaN            NaN  0.642024       0.422017       0.414543                 NaN            NaN            NaN
  1295.74        2500.00        98.2876                 NaN            NaN  0.425089E-004  0.266044                 NaN            NaN  0.416281       0.623815       0.406264                 NaN            NaN            NaN
  1293.23        2500.00        98.3257                 NaN            NaN            NaN  0.258709                 NaN            NaN  0.605562       0.411543       0.398458                 NaN            NaN            NaN
  1290.73        2500.00        98.1426                 NaN            NaN            NaN  0.267989                 NaN            NaN  0.618426       0.434697       0.416870       0.119388                 NaN            NaN
  1288.22        2500.00        72.0186                 NaN            NaN            NaN   2.15389                 NaN            NaN   3.95727        3.93956        3.51497        14.4158                 NaN            NaN
  1285.71        2500.00        77.2440                 NaN            NaN  0.777776E-005   1.68679                 NaN            NaN   3.09666        3.40740        2.88931        11.6758                 NaN            NaN
  1283.21        2500.00        80.8047                 NaN            NaN            NaN   1.37488                 NaN            NaN   3.03186        2.51327        2.46021        9.81511                 NaN            NaN
  1280.70        2500.00        83.3716                 NaN            NaN            NaN   1.15405                 NaN            NaN   2.09168        2.75414        2.14866        8.47985                 NaN            NaN
  1278.20        2500.00        85.3300                 NaN            NaN            NaN  0.991207                 NaN            NaN   2.52957        1.77521        1.90909        7.46490                 NaN            NaN
  1275.69        2500.00        86.8435                 NaN            NaN            NaN  0.868609                 NaN            NaN   1.53005        2.34874        1.72199        6.68715                 NaN            NaN
  1273.18        2500.00        87.8759                 NaN            NaN            NaN  0.783299                 NaN            NaN   1.38675        2.19300        1.59630        6.16473                 NaN            NaN
  1270.68        2500.00        88.9388                 NaN            NaN            NaN  0.696880                 NaN            NaN   2.12398        1.16189        1.46156        5.61692                 NaN            NaN
  1268.17        2500.00        89.2477                 NaN            NaN            NaN  0.630017                 NaN            NaN  0.732892        2.46683        1.44275        5.47978                 NaN            NaN
  1265.66        2500.00        91.5239                 NaN            NaN            NaN  0.567186                 NaN            NaN   1.15946        1.36059        1.10667        4.28216                 NaN            NaN
  1263.16        2500.00        91.0826                 NaN            NaN            NaN  0.538248                 NaN            NaN   1.82695       0.822925        1.18602        4.54329                 NaN            NaN
  1260.65        2500.00        91.7327                 NaN            NaN            NaN  0.546885                 NaN            NaN   1.47873       0.861667        1.09580        4.28419                 NaN            NaN
  1258.15        2500.00        91.4381                 NaN            NaN            NaN  0.539889                 NaN            NaN   1.71838       0.851835        1.19308        4.25872                 NaN            NaN
  1255.64        2500.00        93.6944                 NaN            NaN            NaN  0.399291                 NaN            NaN   1.11970       0.598746       0.773858        3.41401                 NaN            NaN
  1253.13        2500.00        92.4146                 NaN            NaN            NaN  0.581900                 NaN            NaN  0.799414        1.14217        1.03876        4.02319                 NaN            NaN
  1250.63        2500.00        94.2902                 NaN            NaN            NaN  0.231609                 NaN            NaN   1.57481       0.316272       0.718117        2.86894                 NaN            NaN
  1248.12        2500.00        93.7141                 NaN            NaN            NaN  0.610929                 NaN            NaN  0.974204       0.776179       0.941595        2.98300                 NaN            NaN
  1245.61        2500.00        94.5831                 NaN            NaN            NaN  0.144351                 NaN            NaN  0.723155E-001   1.41540       0.592473        3.19234                 NaN            NaN
  1243.11        2500.00        93.2517                 NaN            NaN            NaN  0.376022       0.128772                 NaN   1.00857       0.804674       0.872469        3.55784                 NaN            NaN
  1240.60        2500.00        95.1273                 NaN            NaN            NaN            NaN            NaN            NaN   1.62722                 NaN  0.637796        2.47396       0.133698                 NaN
  1238.10        2500.00        94.7941                 NaN            NaN            NaN  0.230019                 NaN            NaN   1.41945                 NaN  0.685595        2.78953       0.812872E-001            NaN
  1235.59        2500.00        94.9897                 NaN            NaN            NaN            NaN            NaN            NaN   1.64394                 NaN  0.682941        2.51489       0.168538                 NaN
  1233.08        2500.00        95.1549                 NaN            NaN            NaN            NaN            NaN            NaN   1.38471       0.262920E-001  0.575514        2.73035       0.128234                 NaN
  1230.58        2500.00        98.3057                 NaN            NaN            NaN  0.192328                 NaN            NaN  0.150347       0.191134       0.212746       0.947757                 NaN            NaN
  1228.07        2500.00        99.6432                 NaN            NaN            NaN            NaN            NaN            NaN  0.553689E-001            NaN  0.340395E-001  0.244525       0.228353E-001            NaN
  1225.56        2500.00        99.7179                 NaN            NaN            NaN            NaN            NaN            NaN  0.426182E-001  0.107312       0.433875E-001  0.755544E-001            NaN  0.132278E-001
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.4222                 NaN   9.22107        44.5867        1.40057        26.3695     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.4222                 NaN   9.22174        44.5861        1.40048        26.3694     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.4223                 NaN   9.22253        44.5854        1.40036        26.3694     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   18.4224                 NaN   9.22345        44.5846        1.40022        26.3693     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.5091       0.919803        9.22239        44.5753        1.39836        26.3750     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.5346       0.895144        9.22807        44.5703        1.39747        26.3744     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.4559       0.980457        9.27047        44.5300        1.39114        26.3720     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.2730        1.16159        9.27816        44.5242        1.39099        26.3721     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.75631        16.6388        9.27995        44.5569        1.40136        26.3666     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.2136        2.15266        9.27633        44.5827        1.41034        26.3644     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.1408        2.21896        9.27582        44.5883        1.41225        26.3639     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.1216        2.23513        9.27567        44.5907        1.41315        26.3637     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.1320        2.22392        9.27608        44.5908        1.41338        26.3638     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.1530        2.20301        9.27684        44.5898        1.41333        26.3640     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.1752        2.18118        9.27778        44.5884        1.41320        26.3642     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   16.1972        2.16014        9.27928        44.5861        1.41283        26.3645     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.5826        2.83562        9.41423        44.4129        1.38278        26.3719     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6068        2.81179        9.41532        44.4113        1.38266        26.3722     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6290        2.78990        9.41632        44.4097        1.38254        26.3725     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7854        2.63576        9.41653        44.4063        1.38221        26.3739     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7760        2.64506        9.41741        44.4055        1.38215        26.3739     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.8145        2.60735        9.41524        44.4070        1.38207        26.3738     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7596        2.66122        9.41896        44.4044        1.38204        26.3738     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7521        2.66862        9.41969        44.4037        1.38198        26.3738     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7452        2.67545        9.42039        44.4032        1.38193        26.3738     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7444        2.67643        9.42169        44.4013        1.38189        26.3744     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7692        2.65219        9.42318        44.3992        1.38163        26.3746     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7818        2.63994        9.42452        44.3973        1.38148        26.3749     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.7932        2.62897        9.42601        44.3953        1.38130        26.3752     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.8025        2.62007        9.42777        44.3930        1.38109        26.3756     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.8087        2.61433        9.42997        44.3903        1.38083        26.3759     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.8393        2.58300        9.42637        44.3935        1.38153        26.3763     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.8513        2.57137        9.42711        44.3921        1.38146        26.3766     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.8630        2.56003        9.42784        44.3908        1.38139        26.3769     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4409        2.98709        9.50056        44.3217        1.37263        26.3771     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.4042        3.02434        9.50907        44.3127        1.37178        26.3779     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.0371        3.39271        9.57286        44.2537        1.36491        26.3787     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.0337        3.39683        9.57713        44.2486        1.36442        26.3793     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.3550        3.07727        9.53623        44.2846        1.36818        26.3788     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1151        3.29048        9.57057        44.2793        1.36948        26.3750     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.28721        15.1181        9.57054        44.2796        1.36955        26.3750     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2261        3.20729        9.55757        44.2618        1.36624        26.3809     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1094        3.32454        9.58268        44.2381        1.36361        26.3817     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1391        3.29568        9.58043        44.2389        1.36374        26.3821     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1280        3.30726        9.58725        44.2316        1.36306        26.3828     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1354        3.30078        9.58862        44.2291        1.36280        26.3833     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2366        3.20503        9.59712        44.2117        1.36171        26.3878     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2364        3.20521        9.59717        44.2117        1.36170        26.3878     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1378        3.30121        9.59912        44.2154        1.36141        26.3851     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1196        3.32071        9.60607        44.2074        1.36048        26.3858     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2360        3.20563        9.59726        44.2116        1.36169        26.3878     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2363        3.20550        9.59738        44.2113        1.36165        26.3878     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.49249        14.9448        9.64413        44.1729        1.35801        26.3876     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9517        3.49623        9.65434        44.1541        1.35408        26.3896     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9411        3.50926        9.66310        44.1434        1.35265        26.3905     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9096        3.53493        9.66477        44.1456        1.35465        26.3905     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.8320        3.59290        9.64826        44.1768        1.36242        26.3877     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.8871        3.54935        9.66335        44.1512        1.35804        26.3910     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.8892        3.54278        9.65912        44.1576        1.36016        26.3911     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.5795        3.82105        9.65016        44.1852        1.37198        26.3921     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.8441        3.61745        9.71175        44.0852        1.34558        26.3959     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.8192        3.62624        9.69762        44.1095        1.35260        26.3949     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.64508        14.8211        9.72833        44.0647        1.34287        26.3979     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7991        3.66909        9.73720        44.0539        1.34156        26.3992     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7844        3.68511        9.74333        44.0465        1.34080        26.3999     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.3461        4.03860        9.66486        44.1754        1.37755        26.3975     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7608        3.71313        9.75965        44.0262        1.33818        26.4020     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7453        3.73117        9.76848        44.0147        1.33681        26.4035     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7413        3.73870        9.77739        44.0028        1.33513        26.4047     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7439        3.74057        9.78671        43.9900        1.33309        26.4057     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7298        3.75693        9.79479        43.9797        1.33183        26.4070     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6376        3.83001        9.79585        43.9919        1.33859        26.4060     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7117        3.78043        9.81070        43.9591        1.32903        26.4090     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6977        3.79695        9.81886        43.9483        1.32771        26.4104     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6743        3.81780        9.82542        43.9443        1.32755        26.4106     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6814        3.81766        9.83584        43.9272        1.32509        26.4128     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6836        3.82352        9.84549        43.9104        1.32215        26.4149     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6724        3.83586        9.85288        43.9022        1.32120        26.4155     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.84493        14.6684        9.86269        43.8874        1.31910        26.4175     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6581        3.85814        9.87071        43.8765        1.31771        26.4188     
