|6.6.6
Archiving\03_Data\eqLP/QFM_m0.5/WD94/WD94_6.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        4954.13     
  1996.79        500.000        4955.04     
  1993.59        500.000        4955.96     
  1990.38        500.000        4956.88     
  1987.18        500.000        4957.79     
  1983.97        500.000        4958.71     
  1980.77        500.000        4959.62     
  1977.56        500.000        4960.54     
  1974.36        500.000        4961.45     
  1971.15        500.000        4962.36     
  1967.95        500.000        4963.27     
  1964.74        500.000        4964.18     
  1961.54        500.000        4965.09     
  1958.33        500.000        4966.00     
  1955.13        500.000        4966.91     
  1951.92        500.000        4967.82     
  1948.72        500.000        4968.73     
  1945.51        500.000        4969.64     
  1942.31        500.000        4970.54     
  1939.10        500.000        4971.45     
  1935.90        500.000        4972.35     
  1932.69        500.000        4973.26     
  1929.49        500.000        4974.16     
  1926.28        500.000        4975.07     
  1923.08        500.000        4975.97     
  1919.87        500.000        4976.87     
  1916.67        500.000        4977.77     
  1913.46        500.000        4978.67     
  1910.26        500.000        4979.57     
  1907.05        500.000        4980.47     
  1903.85        500.000        4981.37     
  1900.64        500.000        4982.27     
  1897.44        500.000        4983.17     
  1894.23        500.000        4984.07     
  1891.03        500.000        4984.96     
  1887.82        500.000        4985.86     
  1884.62        500.000        4986.75     
  1881.41        500.000        4987.65     
  1878.21        500.000        3801.22     
  1875.00        500.000        3440.57     
  1871.79        500.000        3314.55     
  1868.59        500.000        3232.19     
  1865.38        500.000        3227.66     
  1862.18        500.000        3226.26     
  1858.97        500.000        3225.25     
  1855.77        500.000        3225.49     
  1852.56        500.000        3225.76     
  1849.36        500.000        3226.07     
  1846.15        500.000        3226.40     
  1842.95        500.000        3228.06     
  1839.74        500.000        3229.57     
  1836.54        500.000        3230.96     
  1833.33        500.000        3232.26     
  1830.13        500.000        3233.48     
  1826.92        500.000        3234.62     
  1823.72        500.000        3235.70     
  1820.51        500.000        3236.73     
  1817.31        500.000        3238.86     
  1814.10        500.000        3240.87     
  1810.90        500.000        3242.76     
  1807.69        500.000        3244.56     
  1804.49        500.000        3246.26     
  1801.28        500.000        3247.88     
  1798.08        500.000        3249.42     
  1794.87        500.000        3250.90     
  1791.67        500.000        3253.11     
  1788.46        500.000        3255.22     
  1785.26        500.000        3257.24     
  1782.05        500.000        3259.18     
  1778.85        500.000        3261.04     
  1775.64        500.000        3262.83     
  1772.44        500.000        3264.55     
  1769.23        500.000        3266.21     
  1766.03        500.000        3268.32     
  1762.82        500.000        3270.34     
  1759.62        500.000        3272.30     
  1756.41        500.000        3274.20     
  1753.21        500.000        3276.04     
  1750.00        500.000        3277.82     
  1746.79        500.000        3279.55     
  1743.59        500.000        3281.23     
  1740.38        500.000        3283.21     
  1737.18        500.000        3285.14     
  1733.97        500.000        3287.02     
  1730.77        500.000        3288.84     
  1727.56        500.000        3290.62     
  1724.36        500.000        3292.36     
  1721.15        500.000        3294.05     
  1717.95        500.000        3295.70     
  1714.74        500.000        3297.50     
  1711.54        500.000        3299.26     
  1708.33        500.000        3300.98     
  1705.13        500.000        3302.67     
  1701.92        500.000        3304.32     
  1698.72        500.000        3305.93     
  1695.51        500.000        3307.51     
  1692.31        500.000        3309.07     
  1689.10        500.000        3310.66     
  1685.90        500.000        3312.22     
  1682.69        500.000        3313.76     
  1679.49        500.000        3315.27     
  1676.28        500.000        3316.76     
  1673.08        500.000        3318.22     
  1669.87        500.000        3319.65     
  1666.67        500.000        3321.07     
  1663.46        500.000        3322.46     
  1660.26        500.000        3323.84     
  1657.05        500.000        3325.19     
  1653.85        500.000        3326.53     
  1650.64        500.000        3327.85     
  1647.44        500.000        3329.15     
  1644.23        500.000        3330.43     
  1641.03        500.000        3331.70     
  1637.82        500.000        3332.92     
  1634.62        500.000        3334.13     
  1631.41        500.000        3335.32     
  1628.21        500.000        3336.50     
  1625.00        500.000        3337.66     
  1621.79        500.000        3338.82     
  1618.59        500.000        3339.96     
  1615.38        500.000        3341.09     
  1612.18        500.000        3342.16     
  1608.97        500.000        3343.23     
  1605.77        500.000        3344.29     
  1602.56        500.000        3345.34     
  1599.36        500.000        3346.36     
  1596.15        500.000        3347.37     
  1592.95        500.000        3348.42     
  1589.74        500.000        3348.88     
  1586.54        500.000        3348.33     
  1583.33        500.000        3347.81     
  1580.13        500.000        3347.31     
  1576.92        500.000        3346.84     
  1573.72        500.000        3346.39     
  1570.51        500.000        3345.97     
  1567.31        500.000        3345.58     
  1564.10        500.000        3345.20     
  1560.90        500.000        3345.11     
  1557.69        500.000        3345.03     
  1554.49        500.000        3344.97     
  1551.28        500.000        3344.91     
  1548.08        500.000        3344.86     
  1544.87        500.000        3344.82     
  1541.67        500.000        3344.79     
  1538.46        500.000        3344.77     
  1535.26        500.000        3344.85     
  1532.05        500.000        3344.94     
  1528.85        500.000        3345.03     
  1525.64        500.000        3345.12     
  1522.44        500.000        3345.22     
  1519.23        500.000        3345.33     
  1516.03        500.000        3345.44     
  1512.82        500.000        3345.55     
  1509.62        500.000        3345.73     
  1506.41        500.000        3345.92     
  1503.21        500.000        3346.11     
  1500.00        500.000        3346.30     
  1496.79        500.000        3346.50     
  1493.59        500.000        3346.69     
  1490.38        500.000        3346.89     
  1487.18        500.000        3347.10     
  1483.97        500.000        3347.33     
  1480.77        500.000        3347.56     
  1477.56        500.000        3347.79     
  1474.36        500.000        3348.02     
  1471.15        500.000        3348.26     
  1467.95        500.000        3348.50     
  1464.74        500.000        3348.74     
  1461.54        500.000        3348.99     
  1458.33        500.000        3349.24     
  1455.13        500.000        3349.49     
  1451.92        500.000        3349.74     
  1448.72        500.000        3350.00     
  1445.51        500.000        3350.27     
  1442.31        500.000        3350.54     
  1439.10        500.000        3350.88     
  1435.90        500.000        3351.08     
  1432.69        500.000        3351.43     
  1429.49        500.000        3351.78     
  1426.28        500.000        3352.13     
  1423.08        500.000        3352.48     
  1419.87        500.000        3352.83     
  1416.67        500.000        3353.17     
  1413.46        500.000        3353.52     
  1410.26        500.000        3353.87     
  1407.05        500.000        3354.25     
  1403.85        500.000        3354.63     
  1400.64        500.000        3355.02     
  1397.44        500.000        3354.82     
  1394.23        500.000        3354.11     
  1391.03        500.000        3353.41     
  1387.82        500.000        3352.72     
  1384.62        500.000        3352.03     
  1381.41        500.000        3352.47     
  1378.21        500.000        3352.91     
  1375.00        500.000        3353.35     
  1371.79        500.000        3353.79     
  1368.59        500.000        3354.23     
  1365.38        500.000        3354.67     
  1362.18        500.000        3355.10     
  1358.97        500.000        3348.36     
  1355.77        500.000        3348.80     
  1352.56        500.000        3349.23     
  1349.36        500.000        3349.67     
  1346.15        500.000        3350.10     
  1342.95        500.000        3350.53     
  1339.74        500.000        3350.97     
  1336.54        500.000        3351.40     
  1333.33        500.000        3346.54     
  1330.13        500.000        3346.97     
  1326.92        500.000        3347.40     
  1323.72        500.000        3347.83     
  1320.51        500.000        3348.26     
  1317.31        500.000        3348.69     
  1314.10        500.000        3349.12     
  1310.90        500.000        3349.54     
  1307.69        500.000        3345.66     
  1304.49        500.000        3346.09     
  1301.28        500.000        3345.51     
  1298.08        500.000        3345.47     
  1294.87        500.000        3329.66     
  1291.67        500.000        3310.51     
  1288.46        500.000        3310.85     
  1285.26        500.000        3311.26     
  1282.05        500.000        3311.53     
  1278.85        500.000        3311.94     
  1275.64        500.000        3312.36     
  1272.44        500.000        3312.77     
  1269.23        500.000        3313.18     
  1266.03        500.000        3313.60     
  1262.82        500.000        3314.01     
  1259.62        500.000        3314.42     
  1256.41        500.000        3314.27     
  1253.21        500.000        3314.68     
  1250.00        500.000        3315.10     
  1246.79        500.000        3315.51     
  1243.59        500.000        3315.92     
  1240.38        500.000        3316.33     
  1237.18        500.000        3316.74     
  1233.97        500.000        3317.15     
  1230.77        500.000        3317.04     
  1227.56        500.000        3317.45     
  1224.36        500.000        3317.86     
  1221.15        500.000        3318.27     
  1217.95        500.000        3318.68     
  1214.74        500.000        3319.09     
  1211.54        500.000        3319.50     
  1208.33        500.000        3319.91     
  1205.13        500.000        3319.83     
  1201.92        500.000        3320.24     
  1198.72        500.000        3320.65     
  1195.51        500.000        3321.06     
  1192.31        500.000        3321.46     
  1189.10        500.000        3321.87     
  1185.90        500.000        3322.28     
  1182.69        500.000        3322.68     
  1179.49        500.000        3322.65     
  1176.28        500.000        3323.06     
  1173.08        500.000        3323.46     
  1169.87        500.000        3323.87     
  1166.67        500.000        3324.27     
  1163.46        500.000        3324.68     
  1160.26        500.000        3325.08     
  1157.05        500.000        3325.49     
  1153.85        500.000        3325.49     
  1150.64        500.000        3325.90     
  1147.44        500.000        3326.30     
  1144.23        500.000        3326.70     
  1141.03        500.000        3327.11     
  1137.82        500.000        3327.51     
  1134.62        500.000        3327.91     
  1131.41        500.000        3328.31     
  1128.21        500.000        3328.36     
  1125.00        500.000        3328.76     
  1121.79        500.000        3329.16     
  1118.59        500.000        3329.56     
  1115.38        500.000        3329.96     
  1112.18        500.000        3330.36     
  1108.97        500.000        3330.76     
  1105.77        500.000        3331.16     
  1102.56        500.000        3331.25     
  1099.36        500.000        3331.65     
  1096.15        500.000        3332.05     
  1092.95        500.000        3332.45     
  1089.74        500.000        3332.84     
  1086.54        500.000        3333.24     
  1083.33        500.000        3333.64     
  1080.13        500.000        3334.04     
  1076.92        500.000        3334.17     
  1073.72        500.000        3334.57     
  1070.51        500.000        3334.96     
  1067.31        500.000        3335.36     
  1064.10        500.000        3335.76     
  1060.90        500.000        3336.15     
  1057.69        500.000        3336.55     
  1054.49        500.000        3336.94     
  1051.28        500.000        3337.10     
  1048.08        500.000        3337.49     
  1044.87        500.000        3337.83     
  1041.67        500.000        3338.21     
  1038.46        500.000        3338.59     
  1035.26        500.000        3338.97     
  1032.05        500.000        3339.35     
  1028.85        500.000        3339.75     
  1025.64        500.000        3340.09     
  1022.44        500.000        3340.49     
  1019.23        500.000        3340.88     
  1016.03        500.000        3341.28     
  1012.82        500.000        3341.68     
  1009.62        500.000        3342.07     
  1006.41        500.000        3342.47     
  1003.21        500.000        3342.86     
  1000.00        500.000        3343.05     
