|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/TAY13/TAY13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1877.19        500.000        99.3746                 NaN            NaN  0.625399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3727                 NaN            NaN  0.627278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3791                 NaN            NaN  0.620949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.1892                 NaN            NaN  0.810830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5722                 NaN            NaN  0.427783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3856                 NaN            NaN  0.614425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3882                 NaN            NaN  0.611841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3774                 NaN            NaN  0.610754       0.118578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3781                 NaN            NaN  0.607010       0.149132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3780                 NaN            NaN  0.607031       0.149507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3818                 NaN            NaN  0.603319       0.148408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2033                 NaN            NaN  0.777536       0.191976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5658                 NaN            NaN  0.423772       0.103864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3855                 NaN            NaN  0.599745       0.147510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4433                 NaN            NaN  0.543173       0.135712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3285                 NaN            NaN  0.655576       0.159028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3909                 NaN            NaN  0.594498       0.146159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3904                 NaN            NaN  0.594991       0.146058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3905                 NaN            NaN  0.594900       0.146029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3912                 NaN            NaN  0.594219       0.145542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3936                 NaN            NaN  0.591946       0.144878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3930                 NaN            NaN  0.592472       0.144961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3945                 NaN            NaN  0.591103       0.144297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3951                 NaN            NaN  0.590496       0.143896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5072                 NaN            NaN  0.481123       0.117077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2810                 NaN            NaN  0.702012       0.169892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3937                 NaN            NaN  0.591984       0.143431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3950                 NaN            NaN  0.590797       0.142483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3947                 NaN            NaN  0.591019       0.142457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3932                 NaN            NaN  0.592550       0.142265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3945                 NaN            NaN  0.591370       0.141544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3936                 NaN            NaN  0.592274       0.141476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5837                 NaN            NaN  0.406615       0.967827E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2008                 NaN            NaN  0.780680       0.184813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3910                 NaN            NaN  0.594927       0.140675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3904                 NaN            NaN  0.595527       0.140286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3859                 NaN            NaN  0.600004       0.140863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3895                 NaN            NaN  0.596549       0.139221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3861                 NaN            NaN  0.599978       0.139660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3851                 NaN            NaN  0.600957       0.139139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3840                 NaN            NaN  0.602124       0.138897E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3826                 NaN            NaN  0.603540       0.138715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3806                 NaN            NaN  0.605517       0.138371E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3788                 NaN            NaN  0.607375       0.138322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3807                 NaN            NaN  0.605624       0.137225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3709                 NaN            NaN  0.615243       0.138596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3709                 NaN            NaN  0.615310       0.137883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3710                 NaN            NaN  0.615309       0.137100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3698                 NaN            NaN  0.616518       0.136729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3661                 NaN            NaN  0.620197       0.136751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3604                 NaN            NaN  0.625892       0.136654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3619                 NaN            NaN  0.624402       0.136921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3600                 NaN            NaN  0.626438       0.135732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3553                 NaN            NaN  0.631075       0.136024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3525                 NaN            NaN  0.633945       0.135867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3498                 NaN            NaN  0.636621       0.135494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3567                 NaN            NaN  0.629909       0.133559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3342                 NaN            NaN  0.652100       0.137124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3409                 NaN            NaN  0.645604       0.135064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3361                 NaN            NaN  0.650389       0.135023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3351                 NaN            NaN  0.651468       0.134542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3316                 NaN            NaN  0.654927       0.134472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3285                 NaN            NaN  0.658104       0.134340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3251                 NaN            NaN  0.661542       0.134067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3219                 NaN            NaN  0.664671       0.134008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3176                 NaN            NaN  0.668962       0.134010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3164                 NaN            NaN  0.670251       0.133534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3129                 NaN            NaN  0.673747       0.133398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3087                 NaN            NaN  0.677982       0.133451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3030                 NaN            NaN  0.683665       0.133680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3048                 NaN            NaN  0.681922       0.132626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3004                 NaN            NaN  0.686348       0.132744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2943                 NaN            NaN  0.692368       0.133433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2976                 NaN            NaN  0.689197       0.131731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2909                 NaN            NaN  0.695885       0.132375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2880                 NaN            NaN  0.698775       0.132149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2853                 NaN            NaN  0.701470       0.132035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2799                 NaN            NaN  0.706817       0.132709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2819                 NaN            NaN  0.704995       0.131208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2773                 NaN            NaN  0.709567       0.131484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2745                 NaN            NaN  0.712386       0.131461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2706                 NaN            NaN  0.716258       0.131603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2726                 NaN            NaN  0.714292       0.130678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2690                 NaN            NaN  0.717903       0.130925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2664                 NaN            NaN  0.720591       0.130588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.5172                 NaN            NaN  0.474244       0.858485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.0105                 NaN            NaN  0.972022       0.174970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2616                 NaN            NaN  0.725427       0.129707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2618                 NaN            NaN  0.725225       0.129583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2582                 NaN            NaN  0.728774       0.130116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2609                 NaN            NaN  0.726238       0.129034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2601                 NaN            NaN  0.727035       0.128637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2567                 NaN            NaN  0.730375       0.129058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2586                 NaN            NaN  0.728603       0.128427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2576                 NaN            NaN  0.729562       0.128143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2539                 NaN            NaN  0.733178       0.128785E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2606                 NaN            NaN  0.726685       0.127085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2576                 NaN            NaN  0.729615       0.127427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2595                 NaN            NaN  0.727746       0.127053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2610                 NaN            NaN  0.726308       0.126544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2609                 NaN            NaN  0.726419       0.126333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2626                 NaN            NaN  0.724798       0.126002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2647                 NaN            NaN  0.722722       0.125595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2614                 NaN            NaN  0.726059       0.125815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2713                 NaN            NaN  0.716228       0.124270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2702                 NaN            NaN  0.717301       0.124493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2707                 NaN            NaN  0.716898       0.124250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2770                 NaN            NaN  0.710645       0.123426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2736                 NaN            NaN  0.713993       0.124052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2830                 NaN            NaN  0.704842       0.122007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2840                 NaN            NaN  0.703745       0.122249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2874                 NaN            NaN  0.700437       0.121686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2896                 NaN            NaN  0.698255       0.121499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4085                 NaN            NaN  0.581443       0.100963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.1809                 NaN            NaN  0.805097       0.140356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3030                 NaN            NaN  0.685074       0.119387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3045                 NaN            NaN  0.683525       0.119328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3088                 NaN            NaN  0.679337       0.118665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3135                 NaN            NaN  0.674680       0.117989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3051                 NaN            NaN  0.682901       0.119560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3272                 NaN            NaN  0.661248       0.115765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3274                 NaN            NaN  0.660907       0.116603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5988                 NaN            NaN   1.37637       0.248592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.9981                 NaN            NaN  0.132115E-002  0.543586E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4198                 NaN            NaN  0.571175       0.906136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9929                 NaN            NaN  0.316015                 NaN  0.691107                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7687                 NaN            NaN  0.961434E-001            NaN   1.13512                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7874                 NaN            NaN  0.957427E-001            NaN   1.11688                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7880                 NaN            NaN  0.932943E-001            NaN   1.11873                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.3283                 NaN            NaN  0.468603E-001            NaN  0.624884                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.3480                 NaN            NaN  0.117351                 NaN   1.53460                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8573                 NaN            NaN  0.838718E-001            NaN   1.05880                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8760                 NaN            NaN  0.867298E-001            NaN   1.03732                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8917                 NaN            NaN  0.817810E-001            NaN   1.02649                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8964                 NaN            NaN  0.793771E-001            NaN   1.02426                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9259                 NaN            NaN  0.718766E-001            NaN   1.00220                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9413                 NaN            NaN  0.723788E-001            NaN  0.986312                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9492                 NaN            NaN  0.670989E-001            NaN  0.983705                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9625                 NaN            NaN  0.650701E-001            NaN  0.972403                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9775                 NaN            NaN  0.652564E-001            NaN  0.957197                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9878                 NaN            NaN  0.598460E-001            NaN  0.952367                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0024                 NaN            NaN  0.605342E-001            NaN  0.937024                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0140                 NaN            NaN  0.584716E-001            NaN  0.927519                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0233                 NaN            NaN  0.587534E-001            NaN  0.917952                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0445                 NaN            NaN  0.490221E-001            NaN  0.906517                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0521                 NaN            NaN  0.482669E-001            NaN  0.899631                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0638                 NaN            NaN  0.477441E-001            NaN  0.888491                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0689                 NaN            NaN  0.404390E-001            NaN  0.890674                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0848                 NaN            NaN  0.439885E-001            NaN  0.871163                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0942                 NaN            NaN  0.386211E-001            NaN  0.867186                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1031                 NaN            NaN  0.370723E-001            NaN  0.859861                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0999                 NaN            NaN  0.326690E-001            NaN  0.867393                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1361                 NaN            NaN  0.357361E-001            NaN  0.828181                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1347                 NaN            NaN  0.349565E-001            NaN  0.830330                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1412                 NaN            NaN  0.254708E-001            NaN  0.833373                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1477                 NaN            NaN  0.238973E-001            NaN  0.828374                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1585                 NaN            NaN  0.218015E-001            NaN  0.819740                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1668                 NaN            NaN  0.202205E-001            NaN  0.812958                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1764                 NaN            NaN  0.296372E-001            NaN  0.793975                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1824                 NaN            NaN  0.205012E-001            NaN  0.797098                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1974                 NaN            NaN  0.144678E-001            NaN  0.788172                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1979                 NaN            NaN  0.115539E-001            NaN  0.790522                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2070                 NaN            NaN  0.118300E-001            NaN  0.781165                 NaN            NaN            NaN            NaN            NaN            NaN
