|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/TAY13/TAY13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.7554                 NaN            NaN  0.244611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3856                 NaN            NaN  0.614369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3901                 NaN            NaN  0.609945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3916                 NaN            NaN  0.608385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3990                 NaN            NaN  0.601047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4011                 NaN            NaN  0.598934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4030                 NaN            NaN  0.597002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4081                 NaN            NaN  0.591872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4108                 NaN            NaN  0.589235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4113                 NaN            NaN  0.588675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4194                 NaN            NaN  0.580650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4178                 NaN            NaN  0.582188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4239                 NaN            NaN  0.576109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2479                 NaN            NaN  0.752066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.6036                 NaN            NaN  0.396410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4307                 NaN            NaN  0.569262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4334                 NaN            NaN  0.566637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4266                 NaN            NaN  0.565328       0.803728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4283                 NaN            NaN  0.561621       0.101073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4284                 NaN            NaN  0.561443       0.101273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4322                 NaN            NaN  0.557728       0.100509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2685                 NaN            NaN  0.718524       0.129946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.6017                 NaN            NaN  0.391255       0.702567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4365                 NaN            NaN  0.553478       0.997542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4901                 NaN            NaN  0.500716       0.916914E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3848                 NaN            NaN  0.604431       0.107419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4423                 NaN            NaN  0.547858       0.987182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4422                 NaN            NaN  0.547943       0.985867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4426                 NaN            NaN  0.547542       0.985248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4436                 NaN            NaN  0.546565       0.981509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4460                 NaN            NaN  0.544246       0.976611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4458                 NaN            NaN  0.544458       0.976729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4474                 NaN            NaN  0.542848       0.971886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4483                 NaN            NaN  0.542029       0.968448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5509                 NaN            NaN  0.441221       0.787578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3449                 NaN            NaN  0.643629       0.114254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4480                 NaN            NaN  0.542316       0.964070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4495                 NaN            NaN  0.540928       0.957131E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4496                 NaN            NaN  0.540882       0.956788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4486                 NaN            NaN  0.541859       0.954730E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4500                 NaN            NaN  0.540477       0.949583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4495                 NaN            NaN  0.540981       0.948663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.6224                 NaN            NaN  0.371138       0.647923E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2753                 NaN            NaN  0.712294       0.123811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4483                 NaN            NaN  0.542327       0.941781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4481                 NaN            NaN  0.542550       0.938842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4444                 NaN            NaN  0.546151       0.942039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4480                 NaN            NaN  0.542727       0.930775E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4452                 NaN            NaN  0.545453       0.933028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4447                 NaN            NaN  0.545965       0.928965E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4440                 NaN            NaN  0.546683       0.927143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4431                 NaN            NaN  0.547660       0.925552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4417                 NaN            NaN  0.549038       0.922691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4405                 NaN            NaN  0.550328       0.921899E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4425                 NaN            NaN  0.548338       0.914171E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4341                 NaN            NaN  0.556648       0.922851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4345                 NaN            NaN  0.556297       0.917212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4350                 NaN            NaN  0.555882       0.911824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4344                 NaN            NaN  0.556538       0.909015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4315                 NaN            NaN  0.559451       0.908529E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4268                 NaN            NaN  0.564125       0.907464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4285                 NaN            NaN  0.562377       0.908823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4272                 NaN            NaN  0.563771       0.900354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4235                 NaN            NaN  0.567487       0.901763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4214                 NaN            NaN  0.569580       0.900293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4195                 NaN            NaN  0.571519       0.897139E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4260                 NaN            NaN  0.565124       0.883901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4065                 NaN            NaN  0.584460       0.907108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4129                 NaN            NaN  0.578126       0.892920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4091                 NaN            NaN  0.581933       0.891939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4088                 NaN            NaN  0.582353       0.888527E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4061                 NaN            NaN  0.585010       0.887521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4038                 NaN            NaN  0.587342       0.886277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4013                 NaN            NaN  0.589846       0.883769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3990                 NaN            NaN  0.592128       0.882998E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3958                 NaN            NaN  0.595389       0.882371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3951                 NaN            NaN  0.596117       0.878856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3926                 NaN            NaN  0.598665       0.877338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3895                 NaN            NaN  0.601748       0.877273E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3850                 NaN            NaN  0.606208       0.878075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3871                 NaN            NaN  0.604208       0.870835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3837                 NaN            NaN  0.607551       0.871069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3787                 NaN            NaN  0.612518       0.875333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3825                 NaN            NaN  0.608908       0.863388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3771                 NaN            NaN  0.614227       0.867062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3752                 NaN            NaN  0.616174       0.864994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3735                 NaN            NaN  0.617893       0.863874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3692                 NaN            NaN  0.622157       0.867796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3717                 NaN            NaN  0.619699       0.857229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3683                 NaN            NaN  0.623148       0.858401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3665                 NaN            NaN  0.624879       0.857858E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3638                 NaN            NaN  0.627572       0.858346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3662                 NaN            NaN  0.625327       0.851711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3635                 NaN            NaN  0.627932       0.852749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3621                 NaN            NaN  0.629395       0.849792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.5806                 NaN            NaN  0.413772       0.558712E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1411                 NaN            NaN  0.847572       0.113759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3601                 NaN            NaN  0.631481       0.842209E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3609                 NaN            NaN  0.630693       0.841210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3582                 NaN            NaN  0.633386       0.844179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3613                 NaN            NaN  0.630301       0.836652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3615                 NaN            NaN  0.630196       0.833321E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3592                 NaN            NaN  0.632405       0.835549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3615                 NaN            NaN  0.630148       0.831016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3616                 NaN            NaN  0.630139       0.828483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3592                 NaN            NaN  0.632468       0.832174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3657                 NaN            NaN  0.626144       0.820410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3638                 NaN            NaN  0.628000       0.822032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3660                 NaN            NaN  0.625767       0.819216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3683                 NaN            NaN  0.623561       0.815373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3688                 NaN            NaN  0.623033       0.813199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3711                 NaN            NaN  0.620818       0.810601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3736                 NaN            NaN  0.618372       0.807585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3717                 NaN            NaN  0.620262       0.808018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3808                 NaN            NaN  0.611213       0.797909E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3805                 NaN            NaN  0.611491       0.798678E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3817                 NaN            NaN  0.610293       0.796387E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3877                 NaN            NaN  0.604398       0.790835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3857                 NaN            NaN  0.606317       0.794281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3945                 NaN            NaN  0.597748       0.780199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3959                 NaN            NaN  0.596237       0.781479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3996                 NaN            NaN  0.592628       0.777254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4021                 NaN            NaN  0.590173       0.775547E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.5030                 NaN            NaN  0.490591       0.643923E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3122                 NaN            NaN  0.678807       0.894744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4157                 NaN            NaN  0.576690       0.760381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4177                 NaN            NaN  0.574738       0.759456E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4221                 NaN            NaN  0.570339       0.754714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4267                 NaN            NaN  0.565759       0.749691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4206                 NaN            NaN  0.571763       0.759042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4399                 NaN            NaN  0.552777       0.734416E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4402                 NaN            NaN  0.552413       0.739745E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8360                 NaN            NaN   1.14828       0.157587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.9986                 NaN            NaN  0.109940E-002  0.343871E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.5191                 NaN            NaN  0.475152       0.573354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.1379                 NaN            NaN  0.262778                 NaN  0.599345                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9362                 NaN            NaN  0.798593E-001            NaN  0.983903                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9533                 NaN            NaN  0.794368E-001            NaN  0.967270                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9543                 NaN            NaN  0.773387E-001            NaN  0.968404                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4210                 NaN            NaN  0.387736E-001            NaN  0.540193                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.5756                 NaN            NaN  0.971262E-001            NaN   1.32730                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0162                 NaN            NaN  0.693029E-001            NaN  0.914511                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0333                 NaN            NaN  0.715823E-001            NaN  0.895160                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0474                 NaN            NaN  0.674092E-001            NaN  0.885167                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0520                 NaN            NaN  0.653903E-001            NaN  0.882613                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0776                 NaN            NaN  0.591509E-001            NaN  0.863280                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0917                 NaN            NaN  0.594802E-001            NaN  0.848855                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0989                 NaN            NaN  0.550772E-001            NaN  0.846008                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1109                 NaN            NaN  0.533603E-001            NaN  0.835714                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1246                 NaN            NaN  0.534419E-001            NaN  0.821939                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1339                 NaN            NaN  0.489589E-001            NaN  0.817185                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1470                 NaN            NaN  0.494608E-001            NaN  0.803494                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1576                 NaN            NaN  0.477245E-001            NaN  0.794701                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1665                 NaN            NaN  0.478819E-001            NaN  0.785634                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1843                 NaN            NaN  0.399296E-001            NaN  0.775764                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1915                 NaN            NaN  0.392589E-001            NaN  0.769275                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2020                 NaN            NaN  0.388032E-001            NaN  0.759189                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2067                 NaN            NaN  0.328217E-001            NaN  0.760468                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2211                 NaN            NaN  0.356702E-001            NaN  0.743241                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2293                 NaN            NaN  0.312803E-001            NaN  0.739435                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2375                 NaN            NaN  0.299846E-001            NaN  0.732514                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2354                 NaN            NaN  0.263840E-001            NaN  0.738259                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2666                 NaN            NaN  0.288461E-001            NaN  0.704507                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2659                 NaN            NaN  0.281807E-001            NaN  0.705885                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2715                 NaN            NaN  0.205110E-001            NaN  0.708005                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2776                 NaN            NaN  0.192198E-001            NaN  0.703159                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2870                 NaN            NaN  0.175170E-001            NaN  0.695463                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2946                 NaN            NaN  0.162283E-001            NaN  0.689179                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.3040                 NaN            NaN  0.237571E-001            NaN  0.672264                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.3090                 NaN            NaN  0.164119E-001            NaN  0.674585                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.3217                 NaN            NaN  0.115704E-001            NaN  0.666750                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3226                 NaN            NaN  0.922975E-002            NaN  0.668214                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.3308                 NaN            NaN  0.943863E-002            NaN  0.659796                 NaN            NaN            NaN            NaN            NaN            NaN
