|6.6.6
Archiving\03_Data\eqfrac/QFM_m4/YM20/YM20_6.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1583.33        2500.00        3230.00     
  1581.87        2500.00        3231.89     
  1580.41        2500.00        3237.42     
  1578.94        2500.00        3238.04     
  1577.48        2500.00        3239.24     
  1576.02        2500.00        3239.13     
  1574.56        2500.00        3238.99     
  1573.10        2500.00        3234.22     
  1571.63        2500.00        3248.58     
  1570.17        2500.00        3240.71     
  1568.71        2500.00        3241.36     
  1567.25        2500.00        3240.96     
  1565.79        2500.00        3241.97     
  1564.32        2500.00        3242.93     
  1562.86        2500.00        3242.58     
  1561.40        2500.00        3243.08     
  1559.94        2500.00        3244.69     
  1558.48        2500.00        3243.73     
  1557.01        2500.00        3244.49     
  1555.55        2500.00        3244.69     
  1554.09        2500.00        3245.41     
  1552.63        2500.00        3245.05     
  1551.17        2500.00        3245.13     
  1549.70        2500.00        3245.49     
  1548.24        2500.00        3247.12     
  1546.78        2500.00        3246.56     
  1545.32        2500.00        3246.48     
  1543.86        2500.00        3247.16     
  1542.39        2500.00        3248.08     
  1540.93        2500.00        3247.69     
  1539.47        2500.00        3248.82     
  1538.01        2500.00        3247.82     
  1536.55        2500.00        3247.84     
  1535.08        2500.00        3249.14     
  1533.62        2500.00        3250.41     
  1532.16        2500.00        3249.68     
  1530.70        2500.00        3249.43     
  1529.24        2500.00        3251.82     
  1527.77        2500.00        3250.86     
  1526.31        2500.00        3251.42     
  1524.85        2500.00        3251.21     
  1523.39        2500.00        3252.02     
  1521.93        2500.00        3263.02     
  1520.46        2500.00        2791.86     
  1519.00        2500.00        3248.18     
  1517.54        2500.00        3247.31     
  1516.08        2500.00        3254.88     
  1514.62        2500.00        3255.74     
  1513.15        2500.00        3252.01     
  1511.69        2500.00        3254.83     
  1510.23        2500.00        3254.62     
  1508.77        2500.00        3255.15     
  1507.31        2500.00        3256.27     
  1505.85        2500.00        3255.85     
  1504.38        2500.00        3241.24     
  1502.92        2500.00        3234.98     
  1501.46        2500.00        3236.83     
  1500.00        2500.00        3236.61     
  1498.54        2500.00        3236.21     
  1497.07        2500.00        3245.84     
  1495.61        2500.00        3238.19     
  1494.15        2500.00        3239.78     
  1492.69        2500.00        3240.13     
  1491.23        2500.00        3240.32     
  1489.76        2500.00        3241.72     
  1488.30        2500.00        3242.12     
  1486.84        2500.00        3243.51     
  1485.38        2500.00        3241.53     
  1483.92        2500.00        3234.42     
  1482.45        2500.00        3235.51     
  1480.99        2500.00        3236.53     
  1479.53        2500.00        3237.46     
  1478.07        2500.00        3238.41     
  1476.61        2500.00        3239.05     
  1475.14        2500.00        3240.39     
  1473.68        2500.00        3240.93     
  1472.22        2500.00        3242.36     
  1470.76        2500.00        3243.34     
  1469.30        2500.00        3243.72     
  1467.83        2500.00        3245.31     
  1466.37        2500.00        3246.13     
  1464.91        2500.00        3246.86     
  1463.45        2500.00        3248.01     
  1461.99        2500.00        3248.76     
  1460.52        2500.00        3249.78     
  1459.06        2500.00        3250.44     
  1457.60        2500.00        3249.29     
  1456.14        2500.00        3253.10     
  1454.68        2500.00        3253.42     
  1453.21        2500.00        3254.66     
  1451.75        2500.00        3255.34     
  1450.29        2500.00        3256.70     
  1448.83        2500.00        3257.67     
  1447.37        2500.00        3259.58     
  1445.90        2500.00        3259.72     
  1444.44        2500.00        3260.73     
  1442.98        2500.00        3104.99     
  1441.52        2500.00        3084.67     
  1440.06        2500.00        3085.78     
  1438.59        2500.00        3088.45     
  1437.13        2500.00        3090.33     
  1435.67        2500.00        3091.51     
  1434.21        2500.00        3092.67     
  1432.75        2500.00        3093.82     
  1431.28        2500.00        3095.18     
  1429.82        2500.00        3096.44     
  1428.36        2500.00        3097.70     
  1426.90        2500.00        3099.01     
  1425.44        2500.00        3100.05     
  1423.97        2500.00        3101.25     
  1422.51        2500.00        3102.50     
  1421.05        2500.00        3103.66     
  1419.59        2500.00        3104.53     
  1418.13        2500.00        3106.29     
  1416.66        2500.00        3107.50     
  1415.20        2500.00        3108.76     
  1413.74        2500.00        3109.15     
  1412.28        2500.00        3111.70     
  1410.82        2500.00        3111.54     
