|6.6.6
Archiving\03_Data\eqfrac/QFM_m4/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1583.33        2500.00        1.29422       -397221.       0.340140        243514.        0.00000        2.94214        2.94214        0.00000                 NaN   2813.17       -558082.        55.9104       0.603203E-004  0.424643E-005   101.596       0.185066        36.4087       -30.0523      -0.742508E-001   11.3898       0.261406E-002 -0.928106E-004 -0.934087E-004   0.00000       0.625593E-004  0.625804E-004   0.00000        1.03242        100.000        100.000        100.000       0.316890       0.212857E-002  0.309922E-001  0.986907E-003  0.573465E-001   0.00000       0.158793       0.486831E-001  0.951935E-002  0.424646E-003  0.460199E-011  0.272448E-003  -992319.      -0.107896E+007 -0.182880E+007 -0.134036E+007  -414300.       -520322.       -690993.       -825253.       -948162.      -0.110099E+007  -539382.        0.00000     
  1581.87        2500.00        1.29077       -396477.       0.342114        244940.        0.00000        2.95008        2.95008        0.00000                 NaN   2814.43       -556692.        55.7231       0.602305E-004  0.423537E-005   101.282       0.184706        36.3279       -30.4541      -0.221169        11.3796       0.777437E-002 -0.945540E-004 -0.963298E-004   0.00000       0.622814E-004  0.623438E-004   0.00000        1.03240        100.000        100.000        100.000       0.316163       0.212843E-002  0.309747E-001  0.977767E-003  0.572189E-001   0.00000       0.158202       0.486669E-001  0.951907E-002  0.424646E-003  0.340101E-012  0.271385E-003  -992103.      -0.107852E+007 -0.182815E+007 -0.134044E+007  -414095.       -520114.       -690829.       -824921.       -947676.      -0.109996E+007  -586783.        0.00000     
  1580.41        2500.00        1.28238       -393895.       0.342191        244952.        0.00000        2.95041        2.95041        0.00000                 NaN   2813.95       -552825.        55.3268       0.601973E-004  0.423594E-005   100.563       0.183613        36.0855       -30.4021      -0.214857        11.3818       0.751643E-002 -0.942907E-004 -0.960160E-004   0.00000       0.622970E-004  0.623574E-004   0.00000        1.03235        100.000        100.000        100.000       0.313996       0.212804E-002  0.309230E-001  0.950937E-003  0.568310E-001   0.00000       0.156411       0.486187E-001  0.951825E-002  0.424646E-003  0.234072E-010  0.269746E-003  -991881.      -0.107795E+007 -0.182773E+007 -0.134031E+007  -413826.       -519913.       -690683.       -824549.       -946951.      -0.109979E+007  -534961.        0.00000     
  1578.94        2500.00        1.27346       -391407.       0.344398        246544.        0.00000        2.95957        2.95957        0.00000                 NaN   2814.73       -548989.        54.8685       0.600568E-004  0.422473E-005   99.8022       0.182550        35.8444       -30.8313      -0.376622        11.3701       0.131658E-001 -0.961822E-004 -0.991962E-004   0.00000       0.619932E-004  0.620986E-004   0.00000        1.03230        100.000        100.000        100.000       0.311880       0.212767E-002  0.308750E-001  0.926195E-003  0.564286E-001   0.00000       0.154582       0.485735E-001  0.951748E-002  0.424646E-003  0.333129E-012  0.267235E-003  -991678.      -0.107798E+007 -0.182677E+007 -0.134025E+007  -413553.                 NaN  -690528.       -824291.       -946805.      -0.109994E+007            NaN   0.00000     
  1577.48        2500.00        1.26016       -386733.       0.339714        243112.        0.00000        2.94085        2.94085        0.00000                 NaN   2810.99       -542402.        54.3103       0.602060E-004  0.425084E-005   98.6823       0.180506        35.4231       -29.8512      -0.481913E-001   11.4148       0.168339E-002 -0.920223E-004 -0.924109E-004   0.00000       0.627903E-004  0.628039E-004   0.00000        1.03222        100.000        100.000        100.000       0.308191       0.212699E-002  0.307921E-001  0.883342E-003  0.557229E-001   0.00000       0.151375       0.484927E-001  0.951615E-002  0.424646E-003  0.282405E-011  0.266093E-003  -991427.      -0.107737E+007 -0.182664E+007 -0.134085E+007  -413269.                 NaN  -690404.       -823853.       -946202.      -0.109847E+007            NaN   0.00000     
  1576.02        2500.00        1.25766       -386293.       0.341875        244698.        0.00000        2.94974        2.94974        0.00000                 NaN   2812.32       -541439.        54.1616       0.600970E-004  0.423885E-005   98.4414       0.180302        35.3695       -30.2844      -0.205059        11.3997       0.717100E-002 -0.938979E-004 -0.955458E-004   0.00000       0.624578E-004  0.625154E-004   0.00000        1.03218        100.000        100.000        100.000       0.307723       0.212690E-002  0.307817E-001  0.878150E-003  0.556321E-001   0.00000       0.150966       0.484826E-001  0.951599E-002  0.424646E-003  0.348432E-012  0.265031E-003  -991218.      -0.107707E+007 -0.182601E+007 -0.134056E+007  -413022.       -519308.       -690246.       -823551.       -945486.      -0.109783E+007  -569514.        0.00000     
  1574.56        2500.00        1.24983       -383897.       0.341866        244684.        0.00000        2.94990        2.94990        0.00000                 NaN   2811.84       -537838.        53.7910       0.600607E-004  0.423928E-005   97.7679       0.179257        35.1432       -30.2632      -0.208363        11.4048       0.728529E-002 -0.938394E-004 -0.955141E-004   0.00000       0.624953E-004  0.625539E-004   0.00000        1.03213        100.000        100.000        100.000       0.305738       0.212652E-002  0.307369E-001  0.855751E-003  0.552503E-001   0.00000       0.149253       0.484388E-001  0.951527E-002  0.424646E-003  0.326093E-012  0.263490E-003  -991032.      -0.107611E+007 -0.182550E+007 -0.133945E+007  -412838.       -519072.       -690059.       -823148.       -944531.      -0.109696E+007  -579179.        0.00000     
  1573.10        2500.00        1.24178       -381482.       0.342092        244833.        0.00000        2.95090        2.95090        0.00000                 NaN   2811.65       -534203.        53.4108       0.600259E-004  0.423792E-005   97.0831       0.178159        34.9145       -30.3290      -0.242140        11.4133       0.851290E-002 -0.942082E-004 -0.961538E-004   0.00000       0.625276E-004  0.625960E-004   0.00000        1.03209        100.000        100.000        100.000       0.303734       0.212613E-002  0.306914E-001  0.832774E-003  0.548661E-001   0.00000       0.147520       0.483934E-001  0.951453E-002  0.424646E-003  0.323800E-012  0.261985E-003  -990770.      -0.107556E+007 -0.182533E+007 -0.134008E+007  -412474.       -518912.       -689963.       -822920.       -943454.      -0.109429E+007  -515285.        0.00000     
  1571.63        2500.00        1.23322       -378729.       0.341396        244282.        0.00000        2.94820        2.94820        0.00000                 NaN   2810.45       -530152.        53.0148       0.600106E-004  0.424346E-005   96.3475       0.177045        34.6591       -30.0714      -0.163868        11.4161       0.568102E-002 -0.930021E-004 -0.943206E-004   0.00000       0.626343E-004  0.626800E-004   0.00000        1.03202        100.000        100.000        100.000       0.301446       0.212565E-002  0.306373E-001  0.805847E-003  0.544516E-001   0.00000       0.145651       0.483387E-001  0.951361E-002  0.424646E-003  0.375664E-012  0.260394E-003  -990582.      -0.107568E+007 -0.182456E+007 -0.133954E+007  -412228.       -518679.       -689792.       -822456.       -943423.      -0.109572E+007  -556011.        0.00000     
  1570.17        2500.00        1.22667       -376788.       0.341577        244451.        0.00000        2.94933        2.94933        0.00000                 NaN   2810.25       -527176.        52.7002       0.599624E-004  0.424197E-005   95.7781       0.176155        34.4726       -30.1507      -0.200696        11.4223       0.701614E-002 -0.934612E-004 -0.950755E-004   0.00000       0.626503E-004  0.627067E-004   0.00000        1.03197        100.000        100.000        100.000       0.299860       0.212536E-002  0.306045E-001  0.789662E-003  0.541160E-001   0.00000       0.144178       0.483052E-001  0.951309E-002  0.424646E-003  0.390624E-010  0.259073E-003  -990346.      -0.107536E+007 -0.182403E+007 -0.134012E+007  -411966.       -518493.       -689655.       -822166.       -942940.      -0.109466E+007  -538140.        0.00000     
