|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.5/LAR/LAR_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1410.25        2500.00                 NaN   98.8192       0.403688       0.221375                 NaN  0.192704       0.363066                 NaN            NaN            NaN
  1409.19        2500.00       0.988682E-003   98.7202       0.434300       0.242027                 NaN  0.208436       0.394072                 NaN            NaN            NaN
  1408.12        2500.00                 NaN   98.9576       0.359150       0.187882                 NaN  0.174758       0.320634                 NaN            NaN            NaN
  1407.05        2500.00                 NaN   98.8304       0.225985       0.399417                 NaN  0.184897       0.359284                 NaN            NaN            NaN
  1405.98        2500.00                 NaN   98.8855       0.179950       0.391119                 NaN  0.199964       0.343465                 NaN            NaN            NaN
  1404.91        2500.00                 NaN   98.8791       0.196901       0.389212                 NaN  0.190177       0.344621                 NaN            NaN            NaN
  1403.84        2500.00                 NaN   98.8888       0.387432       0.191206                 NaN  0.190716       0.341843                 NaN            NaN            NaN
  1402.78        2500.00                 NaN   98.9006       0.186302       0.384532                 NaN  0.190324       0.338230                 NaN            NaN            NaN
  1401.71        2500.00                 NaN   98.9114       0.181527       0.382260                 NaN  0.189864       0.334923                 NaN            NaN            NaN
  1400.64        2500.00                 NaN   98.9177       0.177052       0.381438                 NaN  0.190679       0.333090                 NaN            NaN            NaN
  1399.57        2500.00                 NaN   98.9377       0.172205       0.374989                 NaN  0.188161       0.326935                 NaN            NaN            NaN
  1398.50        2500.00                 NaN   98.9444       0.167699       0.374758                 NaN  0.188463       0.324667                 NaN            NaN            NaN
  1397.43        2500.00                 NaN   98.9545       0.371604       0.163627                 NaN  0.188505       0.321756                 NaN            NaN            NaN
  1396.37        2500.00                 NaN   98.9643       0.370404       0.158496                 NaN  0.188211       0.318583                 NaN            NaN            NaN
  1395.30        2500.00                 NaN   98.9739       0.367684       0.154642                 NaN  0.187838       0.315955                 NaN            NaN            NaN
  1394.23        2500.00                 NaN   98.9789       0.371788       0.142540                 NaN  0.191997       0.314819                 NaN            NaN            NaN
  1393.16        2500.00                 NaN   98.9999       0.156655       0.355643                 NaN  0.181246       0.306524                 NaN            NaN            NaN
  1392.09        2500.00                 NaN   99.0028       0.142137       0.361816                 NaN  0.186546       0.306688                 NaN            NaN            NaN
  1391.02        2500.00                 NaN   99.0128       0.358411       0.139116                 NaN  0.186048       0.303650                 NaN            NaN            NaN
  1389.96        2500.00                 NaN   99.0229       0.136527       0.355542                 NaN  0.184785       0.300244                 NaN            NaN            NaN
  1388.89        2500.00                 NaN   99.0302       0.355386       0.131067                 NaN  0.185236       0.298131                 NaN            NaN            NaN
  1387.82        2500.00                 NaN   99.0208       0.134406       0.358154                 NaN  0.185473       0.301128                 NaN            NaN            NaN
  1386.75        2500.00                 NaN   99.0671       0.118819       0.345317                 NaN  0.182659       0.286141                 NaN            NaN            NaN
  1385.68        2500.00                 NaN   99.0572       0.347983       0.121427                 NaN  0.183740       0.289640                 NaN            NaN            NaN
  1384.61        2500.00                 NaN   99.0661       0.346449       0.117827                 NaN  0.182876       0.286755                 NaN            NaN            NaN
  1383.55        2500.00                 NaN   99.0731       0.114040       0.345384                 NaN  0.182800       0.284648                 NaN            NaN            NaN
  1382.48        2500.00                 NaN   99.0819       0.109953       0.343739                 NaN  0.182518       0.281886                 NaN            NaN            NaN
  1381.41        2500.00                 NaN   99.0925       0.110097       0.338872                 NaN  0.180317       0.278257                 NaN            NaN            NaN
  1380.34        2500.00                 NaN   99.0975       0.339962       0.104498                 NaN  0.181257       0.276804                 NaN            NaN            NaN
  1379.27        2500.00                 NaN   99.1079       0.336486       0.101857                 NaN  0.180249       0.273507                 NaN            NaN            NaN
  1378.20        2500.00                 NaN   99.1143       0.996717E-001  0.334672                 NaN  0.179752       0.271565                 NaN            NaN            NaN
  1377.13        2500.00                 NaN   99.1221       0.961395E-001  0.333963                 NaN  0.178943       0.268871                 NaN            NaN            NaN
  1376.07        2500.00                 NaN   99.1299       0.331486       0.938859E-001            NaN  0.178290       0.266464                 NaN            NaN            NaN
  1375.00        2500.00                 NaN   99.1376       0.329874       0.906943E-001            NaN  0.177800       0.264055                 NaN            NaN            NaN
  1373.93        2500.00                 NaN   99.1417       0.350255       0.276025E-001            NaN  0.212803       0.267646                 NaN            NaN            NaN
  1372.86        2500.00                 NaN   99.1543       0.304110       0.147589                 NaN  0.140431       0.253617                 NaN            NaN            NaN
  1371.79        2500.00                 NaN   99.1588       0.324783       0.834191E-001            NaN  0.175881       0.257157                 NaN            NaN            NaN
  1370.72        2500.00                 NaN   99.1651       0.323243       0.814717E-001            NaN  0.175032       0.255129                 NaN            NaN            NaN
  1369.66        2500.00                 NaN   99.1736       0.789663E-001  0.320877                 NaN  0.174165       0.252352                 NaN            NaN            NaN
  1368.59        2500.00                 NaN   99.1798       0.770208E-001  0.319212                 NaN  0.173557       0.250367                 NaN            NaN            NaN
  1367.52        2500.00                 NaN   99.1868       0.740041E-001  0.318221                 NaN  0.172901       0.248120                 NaN            NaN            NaN
  1366.45        2500.00                 NaN   99.1934       0.316571       0.716370E-001            NaN  0.172325       0.246034                 NaN            NaN            NaN
  1365.38        2500.00                 NaN   99.1990       0.314571       0.707919E-001            NaN  0.171590       0.244094                 NaN            NaN            NaN
  1364.31        2500.00                 NaN   99.2064       0.312678       0.700226E-001            NaN  0.169506       0.241376                 NaN            NaN            NaN
  1363.25        2500.00                 NaN   99.2127       0.667369E-001  0.311538                 NaN  0.169448       0.239582                 NaN            NaN            NaN
  1362.18        2500.00                 NaN   99.2187       0.310686       0.642371E-001            NaN  0.168821       0.237571                 NaN            NaN            NaN
  1361.11        2500.00                 NaN   99.2253       0.632563E-001  0.308645                 NaN  0.167451       0.235342                 NaN            NaN            NaN
  1360.04        2500.00                 NaN   99.2305       0.307707       0.605558E-001            NaN  0.167487       0.233756                 NaN            NaN            NaN
  1358.97        2500.00                 NaN   99.2374       0.603183E-001  0.305653                 NaN  0.165457       0.231179                 NaN            NaN            NaN
  1357.90        2500.00                 NaN   99.2437       0.304135       0.581130E-001            NaN  0.164742       0.229261                 NaN            NaN            NaN
  1356.84        2500.00                 NaN   99.2494       0.563613E-001  0.302373                 NaN  0.164412       0.227475                 NaN            NaN            NaN
  1355.77        2500.00                 NaN   99.2551       0.299844       0.571563E-001            NaN  0.162427       0.225471                 NaN            NaN            NaN
  1354.70        2500.00                 NaN   99.2612       0.299447       0.542990E-001            NaN  0.161713       0.223325                 NaN            NaN            NaN
  1353.63        2500.00                 NaN   99.2666       0.299630       0.505706E-001            NaN  0.161464       0.221762                 NaN            NaN            NaN
  1352.56        2500.00                 NaN   99.2720       0.296025       0.535507E-001            NaN  0.158899       0.219547                 NaN            NaN            NaN
  1351.49        2500.00                 NaN   99.2733       0.508047E-001  0.296746                 NaN  0.159868       0.219310                 NaN            NaN            NaN
  1350.43        2500.00                 NaN   99.2853       0.292090       0.518632E-001            NaN  0.155959       0.214820                 NaN            NaN            NaN
  1349.36        2500.00                 NaN   99.2867       0.293669       0.473808E-001            NaN  0.157430       0.214786                 NaN            NaN            NaN
  1348.29        2500.00                 NaN   99.2941       0.289778       0.502174E-001            NaN  0.153954       0.211914                 NaN            NaN            NaN
  1347.22        2500.00                 NaN   99.2987       0.288901       0.478816E-001            NaN  0.153918       0.210594                 NaN            NaN            NaN
  1346.15        2500.00                 NaN   99.3035       0.287906       0.471740E-001            NaN  0.152538       0.208871                 NaN            NaN            NaN
  1345.08        2500.00                 NaN   99.3087       0.464868E-001  0.286055                 NaN  0.151592       0.207183                 NaN            NaN            NaN
  1344.02        2500.00                 NaN   99.3139       0.284153       0.468269E-001            NaN  0.149815       0.205283                 NaN            NaN            NaN
  1342.95        2500.00                 NaN   99.3183       0.283486       0.457418E-001            NaN  0.148768       0.203701                 NaN            NaN            NaN
  1341.88        2500.00                 NaN   99.3236       0.281696       0.452797E-001            NaN  0.147486       0.201937                 NaN            NaN            NaN
  1340.81        2500.00                 NaN   99.3284       0.449690E-001  0.280125                 NaN  0.146222       0.200292                 NaN            NaN            NaN
  1339.74        2500.00                 NaN   99.3327       0.278850       0.451713E-001            NaN  0.144603       0.198675                 NaN            NaN            NaN
  1338.67        2500.00                 NaN   99.3381       0.277301       0.423674E-001            NaN  0.144798       0.197438                 NaN            NaN            NaN
  1337.61        2500.00                 NaN   99.3432       0.209060E-001  0.285968                 NaN  0.153656       0.196300                 NaN            NaN            NaN
  1336.54        2500.00                 NaN   99.3460       0.263158       0.698706E-001            NaN  0.128235       0.192705                 NaN            NaN            NaN
  1335.47        2500.00                 NaN   99.3520       0.456373E-001  0.272327                 NaN  0.138306       0.191764                 NaN            NaN            NaN
  1334.40        2500.00                 NaN   99.3540       0.272806       0.443790E-001            NaN  0.137729       0.191051                 NaN            NaN            NaN
  1333.33        2500.00                 NaN   99.3601       0.269606       0.460073E-001            NaN  0.135444       0.188812                 NaN            NaN            NaN
  1332.26        2500.00                 NaN   99.3646       0.267813       0.456218E-001            NaN  0.134503       0.187442                 NaN            NaN            NaN
  1331.19        2500.00                 NaN   99.3685       0.267283       0.445335E-001            NaN  0.133594       0.186136                 NaN            NaN            NaN
  1330.13        2500.00                 NaN   99.3735       0.264339       0.468313E-001            NaN  0.131083       0.184262                 NaN            NaN            NaN
  1329.06        2500.00                 NaN   99.3765       0.263728       0.469947E-001            NaN  0.129715       0.183055                 NaN            NaN            NaN
  1327.99        2500.00                 NaN   99.3803       0.262977       0.451986E-001            NaN  0.129505       0.182051                 NaN            NaN            NaN
  1326.92        2500.00                 NaN   99.3856       0.495631E-001  0.259722                 NaN  0.125548       0.179593                 NaN            NaN            NaN
  1325.85        2500.00                 NaN   99.3890       0.488771E-001  0.258400                 NaN  0.125050       0.178660                 NaN            NaN            NaN
  1324.78        2500.00                 NaN   99.3914       0.515551E-001  0.255820                 NaN  0.123417       0.177766                 NaN            NaN            NaN
  1323.72        2500.00                 NaN   99.3960       0.254418       0.532137E-001            NaN  0.120568       0.175833                 NaN            NaN            NaN
  1322.65        2500.00                 NaN   99.4001       0.255121       0.503859E-001            NaN  0.119921       0.174475                 NaN            NaN            NaN
  1321.58        2500.00                 NaN   99.4040       0.251619       0.535935E-001            NaN  0.117725       0.173036                 NaN            NaN            NaN
  1320.51        2500.00                 NaN   99.4076       0.250783       0.533803E-001            NaN  0.116463       0.171791                 NaN            NaN            NaN
  1319.44        2500.00                 NaN   99.4112       0.552945E-001  0.248589                 NaN  0.114464       0.170458                 NaN            NaN            NaN
  1318.37        2500.00                 NaN   99.4149       0.565191E-001  0.246639                 NaN  0.112797       0.169168                 NaN            NaN            NaN
  1317.31        2500.00                 NaN   99.4179       0.244561       0.590968E-001            NaN  0.110530       0.167914                 NaN            NaN            NaN
  1316.24        2500.00                 NaN   99.4217       0.243422       0.590550E-001            NaN  0.109220       0.166568                 NaN            NaN            NaN
  1315.17        2500.00                 NaN   99.4256       0.594867E-001  0.241841                 NaN  0.107770       0.165263                 NaN            NaN            NaN
  1314.10        2500.00                 NaN   99.4284       0.243007       0.576506E-001            NaN  0.106721       0.164225                 NaN            NaN            NaN
  1313.03        2500.00                 NaN   99.4321       0.236831       0.655640E-001            NaN  0.102870       0.162671                 NaN            NaN            NaN
  1311.96        2500.00                 NaN   99.4347       0.236322       0.654481E-001            NaN  0.101826       0.161716                 NaN            NaN            NaN
  1310.90        2500.00                 NaN   99.4378       0.668753E-001  0.234889                 NaN  0.999039E-001  0.160576                 NaN            NaN            NaN
  1309.83        2500.00                 NaN   99.4412       0.688244E-001  0.232068                 NaN  0.984399E-001  0.159485                 NaN            NaN            NaN
  1308.76        2500.00                 NaN   99.4448       0.228772       0.733614E-001            NaN  0.952358E-001  0.157857                 NaN            NaN            NaN
  1307.69        2500.00                 NaN   99.4466       0.228988       0.726232E-001            NaN  0.944528E-001  0.157318                 NaN            NaN            NaN
  1306.62        2500.00                 NaN   99.4508       0.757201E-001  0.225160                 NaN  0.924321E-001  0.155906                 NaN            NaN            NaN
  1305.55        2500.00                 NaN   94.5070        1.12858       0.174477                 NaN  0.474401       0.760379        2.95513                 NaN            NaN
  1304.49        2500.00                 NaN   90.7225        1.88691       0.207345                 NaN  0.751860        1.22140        5.20999                 NaN            NaN
  1303.42        2500.00                 NaN   91.0900        1.95245       0.817195E-001            NaN  0.716766        1.17643        4.98266                 NaN            NaN
  1302.35        2500.00                 NaN   91.4515       0.282443E-001   1.97864                 NaN  0.656051        1.13165        4.75395                 NaN            NaN
  1301.28        2500.00                 NaN   91.7918        1.92772                 NaN            NaN  0.641247        1.08951        4.54976                 NaN            NaN
  1300.21        2500.00                 NaN   92.1046        1.90498                 NaN            NaN  0.587998        1.05039        4.35200                 NaN            NaN
  1299.14        2500.00                 NaN   92.3835        1.88225                 NaN            NaN  0.541877        1.01618        4.17617                 NaN            NaN
  1298.08        2500.00                 NaN   92.6404        1.80707                 NaN            NaN  0.541892       0.984134        4.02654                 NaN            NaN
  1297.01        2500.00                 NaN   92.9064        1.78614                 NaN            NaN  0.498079       0.951074        3.85828                 NaN            NaN
  1295.94        2500.00                 NaN   93.1199        1.76396                 NaN            NaN  0.466098       0.924942        3.72506                 NaN            NaN
  1294.87        2500.00                 NaN   93.3276        1.70346                 NaN            NaN  0.467339       0.899032        3.60259                 NaN            NaN
  1293.80        2500.00                 NaN   93.5008        1.70412                 NaN            NaN  0.428234       0.878227        3.48863                 NaN            NaN
  1292.73        2500.00                 NaN   92.7838        1.81041                 NaN            NaN  0.490898       0.971193        3.87458       0.691238E-001            NaN
  1291.67        2500.00                 NaN   88.8245        2.55667                 NaN            NaN  0.739161        1.48080        6.01904       0.379824                 NaN
  1290.60        2500.00                 NaN   89.1610        2.44403                 NaN            NaN  0.752964        1.43491        5.83937       0.367695                 NaN
  1289.53        2500.00                 NaN   89.3243        2.40229                 NaN            NaN  0.763777        1.41003        5.74050       0.359134                 NaN
  1288.46        2500.00                 NaN   89.7309        2.28638                 NaN            NaN  0.760475        1.35513        5.52342       0.343650                 NaN
  1287.39        2500.00                 NaN   89.9057        2.24411                 NaN            NaN  0.755901        1.33020        5.42914       0.334942                 NaN
  1286.32        2500.00                 NaN   90.0776        2.20200                 NaN            NaN  0.751343        1.30527        5.33739       0.326426                 NaN
  1285.26        2500.00                 NaN   90.1884        2.17418                 NaN            NaN  0.748856        1.28778        5.28082       0.319956                 NaN
  1284.19        2500.00                 NaN   90.2465        2.16257                 NaN            NaN  0.745085        1.27689        5.25394       0.315010                 NaN
  1283.12        2500.00                 NaN   90.2192        2.16551                 NaN            NaN  0.748662        1.27629        5.27720       0.313115                 NaN
  1282.05        2500.00                 NaN   84.3302        2.81058                 NaN            NaN   1.51774        2.06772        8.75064       0.523097                 NaN
  1280.98        2500.00                 NaN   92.2636        2.33181                 NaN            NaN  0.379053       0.944589        3.86987       0.211039                 NaN
  1279.91        2500.00                 NaN   88.8531        2.33288                 NaN            NaN  0.823399        1.44884        6.17770       0.364073                 NaN
  1278.84        2500.00                 NaN   91.1117        1.08189                 NaN            NaN  0.997581        1.20217        5.29452       0.312174                 NaN
  1277.78        2500.00                 NaN   87.9904        3.73639                 NaN            NaN  0.494419        1.41715        6.05056       0.311121                 NaN
  1276.71        2500.00                 NaN   86.2466        2.96594                 NaN            NaN   1.00753        1.73097        7.62200       0.426951                 NaN
  1275.64        2500.00                 NaN   87.8589        2.74659                 NaN            NaN  0.793141        1.51631        6.72280       0.362257                 NaN
  1274.57        2500.00                 NaN   87.9715        2.75875                 NaN            NaN  0.772125        1.50825        6.63068       0.358702                 NaN
  1273.50        2500.00                 NaN   88.7795        2.62408                 NaN            NaN  0.686298        1.40840        6.16991       0.331818                 NaN
  1272.43        2500.00                 NaN   89.2458        2.47600                 NaN            NaN  0.685625        1.35345        5.92030       0.318861                 NaN
  1271.37        2500.00                 NaN   90.7387        2.37883                 NaN            NaN  0.557792        1.21541        4.81958       0.289640                 NaN
  1270.30        2500.00                 NaN   91.0723        2.18237                 NaN            NaN  0.389722        1.06208        5.06189       0.231647                 NaN
  1269.23        2500.00                 NaN   91.9334        2.15421                 NaN            NaN  0.332503        1.02117        4.33509       0.223598                 NaN
  1268.16        2500.00                 NaN   92.4537        2.10049                 NaN            NaN  0.255550       0.956548        4.02919       0.204501                 NaN
  1267.09        2500.00                 NaN   93.0178        2.23112                 NaN            NaN            NaN  0.869830        3.69675       0.184480                 NaN
  1266.02        2500.00                 NaN   93.2784        1.86826                 NaN            NaN  0.268391       0.872266        3.54211       0.170545                 NaN
  1264.96        2500.00                 NaN   91.3600        2.79511                 NaN            NaN            NaN   1.07524        4.52815       0.241547                 NaN
  1263.89        2500.00                 NaN   90.9914        2.51230                 NaN            NaN  0.386769        1.19479        4.71098       0.203771                 NaN
  1262.82        2500.00                 NaN   99.5906       0.150551                 NaN            NaN            NaN  0.493692E-001  0.200789       0.865695E-002            NaN
  1261.75        2500.00                 NaN   97.6709       0.699683                 NaN            NaN  0.560945E-001  0.303330        1.21302       0.569314E-001            NaN
  1260.68        2500.00                 NaN   92.2752        2.71401                 NaN            NaN            NaN   1.05021        3.76210       0.198435                 NaN
  1259.61        2500.00                 NaN   89.6111        2.84148                 NaN            NaN  0.378733        1.33096        5.62208       0.215685                 NaN
  1258.55        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1257.48        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1256.41        2500.00                 NaN   92.5602        2.46315                 NaN            NaN            NaN  0.954779        3.84295       0.178881                 NaN
  1255.34        2500.00                 NaN   91.9807       0.794967        1.83375                 NaN            NaN   1.05184        4.17102       0.167759                 NaN
  1254.27        2500.00                 NaN   99.8802       0.485836E-001            NaN            NaN            NaN  0.203103E-001  0.509462E-001            NaN            NaN
  1253.20        2500.00                 NaN   99.9813       0.723893E-002            NaN            NaN            NaN  0.125268E-002  0.918910E-002  0.102082E-002            NaN
  1252.14        2500.00                 NaN   99.9612       0.943384E-002            NaN            NaN            NaN  0.388217E-002  0.242500E-001  0.124990E-002            NaN
  1251.07        2500.00                 NaN   91.1794        2.92563                 NaN            NaN            NaN   1.11860        4.56172       0.214706                 NaN
  1250.00        2500.00                 NaN   96.8123        1.08367                 NaN            NaN            NaN  0.403717        1.62512       0.751806E-001            NaN
  1248.93        2500.00                 NaN   96.6910        1.00568                 NaN            NaN            NaN  0.483811        1.71140       0.108132                 NaN
  1247.86        2500.00                 NaN   94.7102        1.13024                 NaN            NaN            NaN  0.595387        3.40172       0.162409                 NaN
  1246.79        2500.00                 NaN   99.5845       0.108343                 NaN            NaN            NaN  0.518230E-001  0.240001       0.152891E-001            NaN
  1245.73        2500.00                 NaN   98.5283       0.537300                 NaN            NaN            NaN  0.186754       0.722351       0.252613E-001            NaN
  1244.66        2500.00                 NaN   98.2074        1.37484                 NaN            NaN            NaN  0.288984       0.128770                 NaN            NaN
  1243.59        2500.00                 NaN   92.9325        1.60858       0.390186                 NaN            NaN  0.852309        4.08019       0.136270                 NaN
  1242.52        2500.00                 NaN   99.7195       0.249772                 NaN            NaN            NaN  0.282520E-001            NaN  0.248990E-002            NaN
  1241.45        2500.00                 NaN   97.4232       0.626330                 NaN            NaN            NaN  0.324379        1.55543       0.706710E-001            NaN
  1240.38        2500.00                 NaN   99.7465       0.553302E-001            NaN            NaN            NaN  0.286340E-001  0.161422       0.814232E-002            NaN
  1239.32        2500.00                 NaN   99.6817       0.948297E-001            NaN            NaN            NaN  0.363885E-001  0.176902       0.101761E-001            NaN
  1238.25        2500.00                 NaN   93.5443        2.29564       0.109217                 NaN            NaN  0.840902        3.08135       0.128615                 NaN
  1237.18        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1236.11        2500.00                 NaN  100.0000       0.995112E-005            NaN            NaN  0.379514E-005  0.520449E-005  0.188592E-004            NaN            NaN
  1235.04        2500.00                 NaN   99.9999       0.223994E-004            NaN            NaN            NaN  0.104333E-004  0.398013E-004  0.262381E-005            NaN
  1233.97        2500.00                 NaN   94.9246        1.65148                 NaN            NaN            NaN  0.616650        2.68456       0.122724                 NaN
  1232.90        2500.00                 NaN   98.5892       0.393126                 NaN            NaN            NaN  0.178654       0.804555       0.344470E-001            NaN
  1231.84        2500.00                 NaN   97.0419                 NaN            NaN            NaN            NaN  0.129616        2.29992       0.166531       0.362004     
  1230.77        2500.00                 NaN   98.9445       0.561456                 NaN            NaN            NaN  0.289794       0.160928       0.432929E-001            NaN
  1229.70        2500.00                 NaN   95.4895        1.58537                 NaN            NaN            NaN  0.536232        1.78568                 NaN  0.603193     
  1228.63        2500.00                 NaN            NaN   5.88957        9.74581                 NaN            NaN   8.49743        43.4759        1.00113        31.3901     
  1227.56        2500.00                 NaN            NaN   6.20321        9.43299                 NaN            NaN   8.49950        43.4734        1.00067        31.3902     
  1226.49        2500.00                 NaN            NaN   6.51593        9.12096                 NaN            NaN   8.50151        43.4711        1.00023        31.3902     
  1225.43        2500.00                 NaN            NaN   6.84571        8.79202                 NaN            NaN   8.50336        43.4688       0.999766        31.3904     
  1224.36        2500.00                 NaN            NaN   7.17383        8.46404                 NaN            NaN   8.50568        43.4668       0.999385        31.3903     
  1223.29        2500.00                 NaN            NaN   7.49395        8.14468                 NaN            NaN   8.50745        43.4645       0.999018        31.3904     
  1222.22        2500.00                 NaN            NaN   15.6627                 NaN            NaN            NaN   8.52548        43.4273       0.990659        31.3939     
  1221.15        2500.00                 NaN            NaN   15.6648                 NaN            NaN            NaN   8.52912        43.4223       0.989641        31.3941     
  1220.08        2500.00                 NaN            NaN   15.6654                 NaN            NaN            NaN   8.53200        43.4193       0.989189        31.3941     
  1219.02        2500.00                 NaN            NaN   15.6674                 NaN            NaN            NaN   8.53559        43.4145       0.988231        31.3942     
  1217.95        2500.00                 NaN            NaN   15.6731                 NaN            NaN            NaN   8.55005        43.3925       0.986552        31.3978     
  1216.88        2500.00                 NaN            NaN   15.6650                 NaN            NaN            NaN   8.55694        43.4053       0.982050        31.3907     
  1215.81        2500.00                 NaN            NaN   15.6737                 NaN            NaN            NaN   8.54674        43.3996       0.985203        31.3948     
  1214.74        2500.00                 NaN            NaN   15.6911                 NaN            NaN            NaN   8.58250        43.3539       0.976140        31.3963     
  1213.67        2500.00                 NaN            NaN   15.6802                 NaN            NaN            NaN   8.55398        43.3874       0.982495        31.3959     
  1212.61        2500.00                 NaN            NaN   15.6746                 NaN            NaN            NaN   8.55753        43.3897       0.983830        31.3943     
  1211.54        2500.00                 NaN            NaN   15.6745                 NaN            NaN            NaN   8.56033        43.3871       0.983783        31.3943     
  1210.47        2500.00                 NaN            NaN   15.6755                 NaN            NaN            NaN   8.56146        43.3852       0.983345        31.3945     
  1209.40        2500.00                 NaN            NaN   15.6832                 NaN            NaN            NaN   8.56580        43.3751       0.980194        31.3957     
  1208.33        2500.00                 NaN            NaN   15.6853                 NaN            NaN            NaN   8.56879        43.3704       0.979400        31.3961     
  1207.26        2500.00                 NaN            NaN   15.6860                 NaN            NaN            NaN   8.57096        43.3682       0.978933        31.3959     
  1206.20        2500.00                 NaN            NaN   15.6886                 NaN            NaN            NaN   8.57687        43.3607       0.977706        31.3961     
  1205.13        2500.00                 NaN            NaN   15.6899                 NaN            NaN            NaN   8.58006        43.3568       0.976979        31.3962     
  1204.06        2500.00                 NaN            NaN   15.6913                 NaN            NaN            NaN   8.58330        43.3528       0.976235        31.3963     
  1202.99        2500.00                 NaN            NaN   15.6928                 NaN            NaN            NaN   8.58664        43.3487       0.975454        31.3965     
  1201.92        2500.00                 NaN            NaN   15.6942                 NaN            NaN            NaN   8.58978        43.3448       0.974670        31.3965     
  1200.85        2500.00                 NaN            NaN   15.6957                 NaN            NaN            NaN   8.59321        43.3405       0.973916        31.3967     
  1199.79        2500.00                 NaN            NaN   15.6911                 NaN            NaN            NaN   8.60730        43.3325       0.974235        31.3949     
  1198.72        2500.00                 NaN            NaN   15.6866                 NaN            NaN            NaN   8.59672        43.3454       0.976436        31.3948     
  1197.65        2500.00                 NaN            NaN   15.6961                 NaN            NaN            NaN   8.60821        43.3273       0.972368        31.3960     
  1196.58        2500.00                 NaN            NaN   15.6764                 NaN            NaN            NaN   8.60827        43.3441       0.978818        31.3925     
  1195.51        2500.00                 NaN            NaN   15.6788                 NaN            NaN            NaN   8.61357        43.3375       0.977434        31.3927     
  1194.44        2500.00                 NaN            NaN   15.7039                 NaN            NaN            NaN   8.61137        43.3177       0.969616        31.3974     
  1193.38        2500.00                 NaN            NaN   15.7053                 NaN            NaN            NaN   8.61448        43.3138       0.968866        31.3976     
  1192.31        2500.00                 NaN            NaN   15.7044                 NaN            NaN            NaN   8.61993        43.3107       0.968170        31.3968     
  1191.24        2500.00                 NaN            NaN   11.1537        4.54669                 NaN            NaN   8.61007        43.3213       0.970799        31.3975     
  1190.17        2500.00                 NaN            NaN   15.6918                 NaN            NaN            NaN   8.61718        43.3232       0.972816        31.3950     
  1189.10        2500.00                 NaN            NaN   15.6941                 NaN            NaN            NaN   8.62018        43.3186       0.971785        31.3953     
  1188.03        2500.00                 NaN            NaN   12.5691        3.13471                 NaN            NaN   8.61601        43.3136       0.968798        31.3978     
  1186.96        2500.00                 NaN            NaN   14.1756        1.29094       0.236690                 NaN   8.62816        43.3029       0.967687        31.3980     
