|6.6.6
Archiving\03_Data\fracLP/QFM_m3.25/KHA22/KHA22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1468.67        500.000        99.1112                 NaN            NaN  0.512297E-004            NaN  0.277869E-001  0.861001                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1160                 NaN            NaN            NaN            NaN  0.188772E-001  0.865160                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1216                 NaN            NaN            NaN            NaN  0.881996E-002  0.869573                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1238                 NaN            NaN            NaN            NaN  0.595979E-002  0.870212                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1287                 NaN            NaN            NaN            NaN  0.775094E-002  0.863504                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1340                 NaN            NaN            NaN            NaN            NaN  0.865988                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1384                 NaN            NaN            NaN            NaN  0.101904       0.759684                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1387                 NaN            NaN            NaN            NaN  0.141965E-001  0.847110                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1382                 NaN            NaN            NaN            NaN  0.274083E-002  0.859056                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1372                 NaN            NaN            NaN            NaN            NaN  0.862793                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1374                 NaN            NaN            NaN            NaN            NaN  0.862647                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1356                 NaN            NaN            NaN            NaN            NaN  0.864418                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1297                 NaN            NaN            NaN            NaN            NaN  0.870315                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.0743                 NaN            NaN            NaN            NaN            NaN  0.834247       0.914877E-001            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6883                 NaN            NaN            NaN            NaN            NaN  0.486902       0.824783                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.7090                 NaN            NaN            NaN            NaN            NaN  0.479196       0.811834                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.7282                 NaN            NaN            NaN            NaN            NaN  0.471632       0.800140                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7466                 NaN            NaN            NaN            NaN            NaN  0.464432       0.789016                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7627                 NaN            NaN            NaN            NaN            NaN  0.457410       0.779914                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7855                 NaN            NaN            NaN            NaN            NaN  0.449254       0.765277                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.8000                 NaN            NaN            NaN            NaN            NaN  0.758040       0.441982                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.8169                 NaN            NaN            NaN            NaN            NaN  0.436005       0.747145                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8328                 NaN            NaN            NaN            NaN            NaN  0.429272       0.737930                 NaN            NaN            NaN            NaN
  1411.03        500.000        97.0368                 NaN            NaN            NaN            NaN            NaN   1.26142       0.868028       0.833796                 NaN            NaN            NaN
  1408.52        500.000        97.0172                 NaN            NaN            NaN            NaN            NaN  0.848145        1.27465       0.859967                 NaN            NaN            NaN
  1406.02        500.000        97.1091                 NaN            NaN            NaN            NaN            NaN   1.23578       0.821652       0.833471                 NaN            NaN            NaN
  1403.51        500.000        97.1980                 NaN            NaN            NaN            NaN            NaN  0.796237        1.19773       0.808034                 NaN            NaN            NaN
  1401.00        500.000        97.2817                 NaN            NaN            NaN            NaN            NaN  0.771648        1.16272       0.783950                 NaN            NaN            NaN
  1398.50        500.000        97.3604                 NaN            NaN            NaN            NaN            NaN   1.12951       0.748891       0.761238                 NaN            NaN            NaN
  1395.99        500.000        97.4373                 NaN            NaN            NaN            NaN            NaN   1.09757       0.726115       0.739049                 NaN            NaN            NaN
  1393.48        500.000        97.5083                 NaN            NaN            NaN            NaN            NaN   1.06834       0.704804       0.718566                 NaN            NaN            NaN
  1390.98        500.000        97.5791                 NaN            NaN            NaN            NaN            NaN  0.684318        1.03855       0.698054                 NaN            NaN            NaN
  1388.47        500.000        97.6441                 NaN            NaN            NaN            NaN            NaN   1.01201       0.664562       0.679355                 NaN            NaN            NaN
  1385.96        500.000        97.7074                 NaN            NaN            NaN            NaN            NaN  0.985321       0.646736       0.660553                 NaN            NaN            NaN
  1383.46        500.000        97.7664                 NaN            NaN            NaN            NaN            NaN  0.629029       0.960958       0.643656                 NaN            NaN            NaN
  1380.95        500.000        97.8259                 NaN            NaN            NaN            NaN            NaN  0.610246       0.937722       0.626158                 NaN            NaN            NaN
  1378.45        500.000        97.8825                 NaN            NaN            NaN            NaN            NaN  0.593886       0.913903       0.609749                 NaN            NaN            NaN
  1375.94        500.000        97.9344                 NaN            NaN            NaN            NaN            NaN  0.578040       0.892838       0.594767                 NaN            NaN            NaN
  1373.43        500.000        97.9847                 NaN            NaN            NaN            NaN            NaN  0.563148       0.872279       0.579878                 NaN            NaN            NaN
  1370.93        500.000        98.0345                 NaN            NaN            NaN            NaN            NaN  0.548438       0.851973       0.565087                 NaN            NaN            NaN
  1368.42        500.000        98.0821                 NaN            NaN            NaN            NaN            NaN  0.833061       0.533626       0.551221                 NaN            NaN            NaN
  1365.91        500.000        98.1266                 NaN            NaN            NaN            NaN            NaN  0.520275       0.815084       0.538030                 NaN            NaN            NaN
  1363.41        500.000        98.1708                 NaN            NaN            NaN            NaN            NaN  0.797105       0.507092       0.525045                 NaN            NaN            NaN
  1360.90        500.000        98.2115                 NaN            NaN            NaN            NaN            NaN  0.781399       0.494178       0.512881                 NaN            NaN            NaN
  1358.40        500.000        98.2525                 NaN            NaN            NaN            NaN            NaN  0.482050       0.764652       0.500811                 NaN            NaN            NaN
  1355.89        500.000        98.2914                 NaN            NaN            NaN            NaN            NaN  0.749417       0.469974       0.489211                 NaN            NaN            NaN
  1353.38        500.000        98.3292                 NaN            NaN            NaN            NaN            NaN  0.459119       0.733662       0.477975                 NaN            NaN            NaN
  1350.88        500.000        98.3651                 NaN            NaN            NaN            NaN            NaN  0.447934       0.719729       0.467256                 NaN            NaN            NaN
  1348.37        500.000        98.4000                 NaN            NaN            NaN            NaN            NaN  0.437093       0.706026       0.456884                 NaN            NaN            NaN
  1345.86        500.000        98.4354                 NaN            NaN            NaN            NaN            NaN  0.425852       0.692330       0.446455                 NaN            NaN            NaN
  1343.36        500.000        98.4674                 NaN            NaN            NaN            NaN            NaN  0.416139       0.679690       0.436765                 NaN            NaN            NaN
  1340.85        500.000        98.5000                 NaN            NaN            NaN            NaN            NaN  0.666535       0.406280       0.427209                 NaN            NaN            NaN
  1338.35        500.000        98.5301                 NaN            NaN            NaN            NaN            NaN  0.655426       0.396482       0.417959                 NaN            NaN            NaN
  1335.84        500.000        98.5603                 NaN            NaN            NaN            NaN            NaN  0.387748       0.642996       0.408939                 NaN            NaN            NaN
  1333.33        500.000        98.5884                 NaN            NaN            NaN            NaN            NaN  0.632196       0.378899       0.400531                 NaN            NaN            NaN
  1330.83        500.000        98.6166                 NaN            NaN            NaN            NaN            NaN  0.621070       0.370358       0.391986                 NaN            NaN            NaN
  1328.32        500.000        98.6410                 NaN            NaN            NaN            NaN            NaN  0.362705       0.611535       0.384717                 NaN            NaN            NaN
  1325.81        500.000        98.6702                 NaN            NaN            NaN            NaN            NaN  0.353330       0.600746       0.375736                 NaN            NaN            NaN
  1323.31        500.000        98.6971                 NaN            NaN            NaN            NaN            NaN  0.345381       0.589833       0.367642                 NaN            NaN            NaN
  1320.80        500.000        98.7197                 NaN            NaN            NaN            NaN            NaN  0.337988       0.581359       0.360945                 NaN            NaN            NaN
  1318.30        500.000        98.7449                 NaN            NaN            NaN            NaN            NaN  0.571518       0.330233       0.353392                 NaN            NaN            NaN
  1315.79        500.000        98.7684                 NaN            NaN            NaN            NaN            NaN  0.323136       0.562174       0.346265                 NaN            NaN            NaN
  1313.28        500.000        98.7912                 NaN            NaN            NaN            NaN            NaN  0.316351       0.553100       0.339389                 NaN            NaN            NaN
  1310.78        500.000        98.8139                 NaN            NaN            NaN            NaN            NaN  0.544494       0.308980       0.332657                 NaN            NaN            NaN
  1308.27        500.000        98.8355                 NaN            NaN            NaN            NaN            NaN  0.301994       0.536386       0.326081                 NaN            NaN            NaN
  1305.76        500.000        98.8865                 NaN            NaN  0.230869                 NaN            NaN  0.124675       0.424866       0.333130                 NaN            NaN            NaN
  1303.26        500.000        98.8946                 NaN            NaN            NaN            NaN            NaN  0.506100       0.291863       0.307405                 NaN            NaN            NaN
  1300.75        500.000        98.8986                 NaN            NaN  0.846845E-003            NaN            NaN  0.509974       0.283257       0.307289                 NaN            NaN            NaN
  1298.25        500.000        98.9319                 NaN            NaN  0.662631E-001            NaN            NaN  0.315254       0.383589       0.303024                 NaN            NaN            NaN
  1295.74        500.000        98.9719                 NaN            NaN  0.170586                 NaN            NaN  0.185145       0.372519       0.299870                 NaN            NaN            NaN
  1293.23        500.000        98.9907                 NaN            NaN  0.166340                 NaN            NaN  0.365214       0.184037       0.293668                 NaN            NaN            NaN
  1290.73        500.000        87.5294                 NaN            NaN            NaN            NaN            NaN   1.35079        2.61663        1.51907        6.98411                 NaN            NaN
  1288.22        500.000        79.4727                 NaN            NaN            NaN            NaN            NaN   2.12333        4.08781        2.37878        11.9374                 NaN            NaN
  1285.71        500.000        83.0554                 NaN            NaN            NaN            NaN            NaN   3.37912        1.78137        1.98267        9.80141                 NaN            NaN
  1283.21        500.000        85.6490                 NaN            NaN            NaN            NaN            NaN   2.86365        1.53073        1.69338        8.26327                 NaN            NaN
  1280.70        500.000        87.5705                 NaN            NaN            NaN            NaN            NaN   2.48045        1.34527        1.47792        7.12584                 NaN            NaN
  1278.20        500.000        89.0860                 NaN            NaN            NaN            NaN            NaN   1.19231        2.18125        1.30669        6.23376                 NaN            NaN
  1275.69        500.000        90.2797                 NaN            NaN            NaN            NaN            NaN   1.94385        1.07205        1.17063        5.53377                 NaN            NaN
  1273.18        500.000        91.2549                 NaN            NaN            NaN            NaN            NaN   1.75008       0.972189        1.05860        4.96425                 NaN            NaN
  1270.68        500.000        92.0600                 NaN            NaN            NaN            NaN            NaN   1.59038       0.888402       0.965314        4.49590                 NaN            NaN
  1268.17        500.000        92.7364                 NaN            NaN            NaN            NaN            NaN  0.814984        1.45872       0.886422        4.10343                 NaN            NaN
  1265.66        500.000        93.3132                 NaN            NaN            NaN            NaN            NaN   1.34997       0.746755       0.818535        3.77153                 NaN            NaN
  1263.16        500.000        93.8081                 NaN            NaN            NaN            NaN            NaN   1.25409       0.693509       0.759679        3.48467                 NaN            NaN
  1260.65        500.000        94.2321                 NaN            NaN            NaN            NaN            NaN   1.18470       0.634621       0.709018        3.23958                 NaN            NaN
  1258.15        500.000        94.6086                 NaN            NaN            NaN            NaN            NaN  0.574989        1.12907       0.663568        3.02373                 NaN            NaN
  1255.64        500.000        94.9414                 NaN            NaN            NaN            NaN            NaN   1.08441       0.518166       0.623126        2.83294                 NaN            NaN
  1253.13        500.000        95.2508                 NaN            NaN            NaN            NaN            NaN  0.979892       0.526274       0.584870        2.65816                 NaN            NaN
  1250.63        500.000        95.5095                 NaN            NaN            NaN            NaN            NaN   1.20979       0.216785       0.553795        2.51012                 NaN            NaN
  1248.12        500.000        95.7556                 NaN            NaN            NaN            NaN            NaN   1.35275                 NaN  0.522458        2.36919                 NaN            NaN
  1245.61        500.000        95.9749                 NaN            NaN            NaN            NaN            NaN   1.28443                 NaN  0.494381        2.24630                 NaN            NaN
  1243.11        500.000        96.1750                 NaN            NaN            NaN            NaN            NaN   1.22303                 NaN  0.468190        2.13374                 NaN            NaN
  1240.60        500.000        96.3585                 NaN            NaN            NaN            NaN            NaN   1.16612                 NaN  0.445380        2.02999                 NaN            NaN
  1238.10        500.000        96.5340                 NaN            NaN            NaN            NaN            NaN   1.10871                 NaN  0.424066        1.93327                 NaN            NaN
  1235.59        500.000        96.6856                 NaN            NaN            NaN            NaN            NaN   1.06557                 NaN  0.402454        1.84642                 NaN            NaN
  1233.08        500.000        96.8302                 NaN            NaN            NaN            NaN            NaN   1.02010                 NaN  0.383269        1.76639                 NaN            NaN
  1230.58        500.000        96.9535                 NaN            NaN            NaN            NaN            NaN  0.984001                 NaN  0.368575        1.69396                 NaN            NaN
  1228.07        500.000        97.0819                 NaN            NaN            NaN            NaN            NaN  0.943299                 NaN  0.351850        1.62299                 NaN            NaN
  1225.56        500.000        97.1983                 NaN            NaN            NaN            NaN            NaN  0.907633                 NaN  0.335626        1.55848                 NaN            NaN
  1223.06        500.000        97.3136                 NaN            NaN            NaN            NaN            NaN  0.868689                 NaN  0.322278        1.49546                 NaN            NaN
  1220.55        500.000        97.4048                 NaN            NaN            NaN            NaN            NaN  0.845401                 NaN  0.307564        1.44227                 NaN            NaN
  1218.05        500.000        97.5029                 NaN            NaN            NaN            NaN            NaN  0.813107                 NaN  0.296311        1.38767                 NaN            NaN
  1215.54        500.000        97.5889                 NaN            NaN            NaN            NaN            NaN  0.787005                 NaN  0.284959        1.33910                 NaN            NaN
  1213.03        500.000        97.6776                 NaN            NaN            NaN            NaN            NaN  0.760082                 NaN  0.270745        1.29155                 NaN            NaN
  1210.53        500.000        97.7605                 NaN            NaN            NaN            NaN            NaN  0.732169                 NaN  0.261379        1.24597                 NaN            NaN
  1208.02        500.000        92.7389                 NaN            NaN            NaN            NaN            NaN   1.32132                 NaN  0.643581        2.98360        2.31264                 NaN
  1205.51        500.000        83.2535                 NaN            NaN            NaN            NaN            NaN   2.41540                 NaN   1.38250        6.35099        6.48835       0.109275     
  1203.01        500.000        40.1221                 NaN            NaN            NaN            NaN            NaN   7.34975        1.22582        4.95284        22.7961        23.1519       0.401542     
  1200.50        500.000        99.5304                 NaN            NaN            NaN            NaN            NaN  0.116211                 NaN            NaN  0.141310E-002  0.351997                 NaN
  1197.99        500.000        97.1258                 NaN            NaN            NaN            NaN            NaN  0.788457E-002  0.414011       0.275131        1.26711       0.889469       0.206077E-001
  1195.49        500.000        98.9380                 NaN            NaN            NaN            NaN            NaN  0.460989                 NaN  0.102726                 NaN  0.469107       0.292111E-001
  1192.98        500.000        94.9931                 NaN            NaN            NaN            NaN            NaN  0.490684       0.350035E-005  0.232233        2.24381        2.02047       0.196541E-001
  1190.48        500.000        46.4383                 NaN            NaN            NaN            NaN            NaN   6.74272                 NaN   4.10850        21.4315        21.0124       0.266505     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.57778        7.78677        7.29593        41.0469        39.7058       0.586804     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.7469       0.585425        7.28482        41.0783        39.7012       0.603396     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.42658        7.94401        7.30184        41.0377        39.7061       0.583808     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3524                 NaN   7.29908        41.0494        39.7043       0.594897     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3559                 NaN   7.30304        41.0431        39.7046       0.593297     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3567                 NaN   7.31020        41.0363        39.7045       0.592271     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3631                 NaN   7.31143        41.0296        39.7057       0.590101     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3737                 NaN   7.31279        41.0185        39.7078       0.587231     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3765                 NaN   7.31873        41.0112        39.7079       0.585704     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3741                 NaN   7.32354        41.0095        39.7073       0.585465     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.1556       0.226125        7.32852        40.9989        39.7084       0.582432     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3824                 NaN   7.33244        40.9949        39.7085       0.581752     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3832                 NaN   7.33463        40.9923        39.7086       0.581306     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3860                 NaN   7.33809        40.9869        39.7090       0.580044     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3893                 NaN   7.34171        40.9809        39.7095       0.578626     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3935                 NaN   7.34576        40.9737        39.7102       0.576843     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4027                 NaN   7.35299        40.9596        39.7115       0.573191     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4035                 NaN   7.35452        40.9574        39.7118       0.572744     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4084                 NaN   7.35980        40.9488        39.7123       0.570637     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4122                 NaN   7.36309        40.9424        39.7131       0.569241     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.562954        10.8515        7.36598        40.9379        39.7136       0.568030     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.708928        10.7505        7.40964        40.8627        39.7200       0.548287     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.550534        10.9134        7.41390        40.8552        39.7206       0.546374     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.114635        11.3498        7.41706        40.8521        39.7206       0.545843     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4689                 NaN   7.42095        40.8449        39.7212       0.543976     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4748                 NaN   7.42514        40.8363        39.7221       0.541601     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4781                 NaN   7.42760        40.8313        39.7227       0.540269     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4498                 NaN   7.39913        40.8794        39.7185       0.553152     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.1861       0.296247        7.43164        40.8242        39.7234       0.538462     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.1749       0.309155        7.43321        40.8213        39.7236       0.537749     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.1521       0.333495        7.43471        40.8187        39.7239       0.537092     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.1429       0.344494        7.43621        40.8159        39.7242       0.536373     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.0003        1.47986        7.42914        40.8276        39.7232       0.539874     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.0743       0.416188        7.43903        40.8107        39.7247       0.535084     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.7276       0.763186        7.43934        40.8101        39.7247       0.535006     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.5776       0.915195        7.44192        40.8061        39.7252       0.533995     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.5664       0.927263        7.44272        40.8046        39.7254       0.533639     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4380       0.591030E-001   7.44827        40.7970        39.7254       0.532207     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.7542       0.743001        7.44532        40.7992        39.7259       0.532286     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.3037        1.19669        7.44746        40.7947        39.7264       0.531136     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.3106        1.19182        7.44920        40.7914        39.7267       0.530322     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.2797        1.22483        7.45103        40.7879        39.7271       0.529475     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.2042        1.30248        7.45295        40.7842        39.7275       0.528600     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.1058        1.40332        7.45506        40.7802        39.7280       0.527653     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.05937        2.47037        7.47109        40.7479        39.7314       0.519844     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.69233        1.81328        7.45405        40.7830        39.7283       0.528991     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.32262        3.21042        7.47516        40.7406        39.7327       0.518518     
  1070.18        500.000                 NaN            NaN            NaN  0.220460                 NaN            NaN   6.89272        4.31039        7.44719        40.8010        39.7916       0.536596     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.11023        3.42898        7.48111        40.7294        39.7342       0.516102     
  1065.16        500.000                 NaN            NaN            NaN   1.82599                 NaN            NaN   8.79078                 NaN   7.23306        41.2618        40.2172       0.671132     
  1062.66        500.000                 NaN            NaN            NaN   1.85033                 NaN            NaN   8.75885                 NaN   7.23287        41.2616        40.2246       0.671707     
  1060.15        500.000                 NaN            NaN            NaN   2.00782                 NaN            NaN   8.51755                 NaN   7.20991        41.3118        40.2663       0.686541     
  1057.64        500.000                 NaN            NaN            NaN   2.08352                 NaN            NaN   8.40444                 NaN   7.20056        41.3318        40.2870       0.692774     
  1055.14        500.000                 NaN            NaN            NaN   2.01287                 NaN            NaN   8.51937                 NaN   7.21263        41.3000        40.2698       0.685255     
  1052.63        500.000                 NaN            NaN            NaN   2.05494                 NaN            NaN   8.45720                 NaN   7.21114        41.3086        40.2812       0.686905     
  1050.13        500.000                 NaN            NaN            NaN   2.27529                 NaN            NaN   8.11963                 NaN   7.17867        41.3773        40.3405       0.708615     
  1047.62        500.000                 NaN            NaN            NaN   2.30587                 NaN            NaN   8.07358                 NaN   7.17502        41.3869        40.3482       0.710426     
  1045.11        500.000                 NaN            NaN            NaN   2.19831                 NaN            NaN   8.24716                 NaN   7.19407        41.3459        40.3185       0.696022     
  1042.61        500.000                 NaN            NaN            NaN   2.37567                 NaN            NaN   7.97579                 NaN   7.16828        41.3965        40.3689       0.714910     
  1040.10        500.000                 NaN            NaN            NaN   2.42153                 NaN            NaN   7.90414                 NaN   7.16379        41.4107        40.3808       0.719048     
  1037.59        500.000                 NaN            NaN            NaN   2.42669                 NaN            NaN   7.90572                 NaN   7.16864        41.3987        40.3837       0.716577     
  1035.09        500.000                 NaN            NaN            NaN   2.52349                 NaN            NaN   7.74681                 NaN   7.14750        41.4436        40.4085       0.730023     
  1032.58        500.000                 NaN            NaN            NaN   2.59831                 NaN            NaN   7.63956                 NaN   7.14316        41.4500        40.4328       0.736177     
  1030.08        500.000                 NaN            NaN            NaN   2.54025                 NaN            NaN   7.74098                 NaN   7.15730        41.4194        40.4168       0.725258     
  1027.57        500.000                 NaN            NaN            NaN   2.53442                 NaN            NaN   7.72782                 NaN   7.15047        41.4408        40.4147       0.731727     
  1025.06        500.000                 NaN            NaN            NaN   2.59568                 NaN            NaN   7.65028                 NaN   7.14922        41.4427        40.4310       0.731122     
  1022.56        500.000                 NaN            NaN            NaN   2.61187                 NaN            NaN   7.63640                 NaN   7.15216        41.4327        40.4371       0.729731     
  1020.05        500.000                 NaN            NaN            NaN   2.68977                 NaN            NaN   7.50800                 NaN   7.13647        41.4687        40.4571       0.739973     
  1017.54        500.000                 NaN            NaN            NaN   2.69308                 NaN            NaN   7.51088                 NaN   7.14108        41.4580        40.4594       0.737513     
  1015.04        500.000                 NaN            NaN            NaN   2.69255                 NaN            NaN   7.51963                 NaN   7.14448        41.4476        40.4602       0.735526     
  1012.53        500.000                 NaN            NaN            NaN   2.72513                 NaN            NaN   7.46724                 NaN   7.13951        41.4606        40.4687       0.738821     
  1010.03        500.000                 NaN            NaN            NaN   2.74946                 NaN            NaN   7.42996                 NaN   7.13389        41.4702        40.4747       0.741761     
  1007.52        500.000                 NaN            NaN            NaN   2.77413                 NaN            NaN   7.39568                 NaN   7.13493        41.4694        40.4832       0.742737     
  1005.01        500.000                 NaN            NaN            NaN   2.80721                 NaN            NaN   7.34941                 NaN   7.13267        41.4728        40.4931       0.744871     
  1002.51        500.000                 NaN            NaN            NaN   2.81296                 NaN            NaN   7.34234                 NaN   7.13341        41.4716        40.4951       0.744558     
  1000.00        500.000                 NaN            NaN            NaN   2.88917                 NaN            NaN   7.22012                 NaN   7.12131        41.5007        40.5152       0.753559     
