|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/YM20/YM20_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1548.08        500.000       0.177928E-001   99.6105       0.371668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.71        500.000                 NaN   99.4047       0.595294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.33        500.000                 NaN   99.4085       0.591464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.96        500.000                 NaN   99.4108       0.583971       0.526045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.59        500.000                 NaN   99.4174       0.582578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.21        500.000                 NaN   99.4222       0.543479       0.342743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.84        500.000                 NaN   99.4233       0.559857       0.168077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        500.000                 NaN   99.4333       0.566678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.09        500.000                 NaN   99.4231       0.388466       0.188405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.72        500.000                 NaN   99.8398       0.723690E-001  0.878467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.34        500.000                 NaN   99.0725       0.927505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.97        500.000                 NaN   99.4462       0.553798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.60        500.000                 NaN   99.4284       0.568043       0.351453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.22        500.000                 NaN   99.4775       0.522536       0.256661E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        500.000                 NaN   99.4606       0.539354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.48        500.000                 NaN   99.4635       0.535129       0.136623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.10        500.000                 NaN   99.4365       0.563271       0.222174E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.73        500.000                 NaN   99.5038       0.475346       0.208893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.35        500.000                 NaN   99.4742       0.525828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.98        500.000                 NaN   99.4784       0.521578       0.354491E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.61        500.000                 NaN   99.4394       0.560588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        500.000                 NaN   99.5318       0.446412       0.217492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.86        500.000                 NaN   99.4886       0.511363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.49        500.000                 NaN   99.4941       0.505928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.11        500.000                 NaN   99.4834       0.494960       0.216378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        500.000                 NaN   99.7548       0.237814       0.734335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.37        500.000                 NaN   99.2593       0.737231       0.343416E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        500.000                 NaN   99.5051       0.491408       0.350126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.62        500.000                 NaN   99.4391       0.554317       0.662883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        500.000                 NaN   99.5805       0.416523       0.295056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.87        500.000                 NaN   99.5149       0.473727       0.113632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.50        500.000                 NaN   99.5222       0.467421       0.104281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.12        500.000                 NaN   99.5221       0.468847       0.907741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.75        500.000                 NaN   99.5245       0.466039       0.951013E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000                 NaN   99.5295       0.462091       0.840897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.00        500.000                 NaN   99.5267       0.466963       0.630139E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.63        500.000                 NaN   99.5358       0.458607       0.561584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.26        500.000                 NaN   99.5372       0.456736       0.602078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.88        500.000                 NaN   99.5379       0.457028       0.506508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.51        500.000                 NaN   99.5420       0.454790       0.320788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.13        500.000                 NaN   99.5452       0.440694       0.141511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.76        500.000                 NaN   99.5466       0.444525       0.890950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.39        500.000                 NaN   99.5496       0.450415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.01        500.000                 NaN   99.5430       0.455883       0.114637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.64        500.000                 NaN   99.4657       0.534284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.27        500.000                 NaN   99.8674       0.132593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.89        500.000                 NaN   99.3443       0.641169       0.145651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.52        500.000                 NaN   99.0571       0.832976       0.109914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.15        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.77        500.000                 NaN   99.6552       0.344807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.40        500.000                 NaN   99.5668       0.433182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.02        500.000                 NaN   99.5701       0.429340       0.532804E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.65        500.000                 NaN   99.4588       0.541174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN   99.6721       0.242465                 NaN  0.854088E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1473.90        500.000                 NaN   99.5383       0.277213                 NaN  0.184449                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.53        500.000                 NaN   99.4648       0.571964E-002            NaN  0.529438                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.16        500.000                 NaN   99.4667       0.130983E-002            NaN  0.531979                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.78        500.000                 NaN   99.4663                 NaN            NaN  0.533698                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.41        500.000                 NaN   99.4690       0.487263E-001            NaN  0.482240                 NaN            NaN            NaN            NaN            NaN            NaN
  1467.04        500.000                 NaN   99.4679                 NaN            NaN  0.532101                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.66        500.000                 NaN   99.4087       0.174481E-001            NaN  0.573863                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.29        500.000                 NaN   99.5274                 NaN            NaN  0.472618                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.91        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.54        500.000                 NaN   98.9344       0.866672E-002            NaN   1.05689                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.17        500.000                 NaN   99.4668                 NaN            NaN  0.533168                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.79        500.000                 NaN   99.4653                 NaN            NaN  0.534655                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.42        500.000                 NaN   99.9968                 NaN            NaN  0.322861E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1456.05        500.000                 NaN   98.8345                 NaN            NaN   1.01758       0.147885                 NaN            NaN            NaN            NaN            NaN
  1454.67        500.000                 NaN   99.1508                 NaN            NaN  0.502639       0.346575                 NaN            NaN            NaN            NaN            NaN
  1453.30        500.000                 NaN   99.1580       0.381050E-002            NaN  0.339577       0.498585                 NaN            NaN            NaN            NaN            NaN
  1451.93        500.000                 NaN   99.9979                 NaN            NaN  0.208680E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1450.55        500.000                 NaN   98.3475                 NaN            NaN  0.980723       0.671755                 NaN            NaN            NaN            NaN            NaN
  1449.18        500.000                 NaN   99.1820                 NaN            NaN  0.332751       0.485296                 NaN            NaN            NaN            NaN            NaN
  1447.80        500.000                 NaN   99.1898                 NaN            NaN  0.481057       0.329113                 NaN            NaN            NaN            NaN            NaN
  1446.43        500.000                 NaN   99.1967                 NaN            NaN  0.326291       0.477042                 NaN            NaN            NaN            NaN            NaN
  1445.06        500.000                 NaN   99.2042                 NaN            NaN  0.473134       0.322700                 NaN            NaN            NaN            NaN            NaN
  1443.68        500.000                 NaN   99.2111                 NaN            NaN  0.319609       0.469281                 NaN            NaN            NaN            NaN            NaN
  1442.31        500.000                 NaN   99.2180                 NaN            NaN  0.316390       0.465596                 NaN            NaN            NaN            NaN            NaN
  1440.94        500.000                 NaN   99.2245                 NaN            NaN  0.462390       0.313107                 NaN            NaN            NaN            NaN            NaN
  1439.56        500.000                 NaN   99.2315                 NaN            NaN  0.309947       0.458518                 NaN            NaN            NaN            NaN            NaN
  1438.19        500.000                 NaN   99.2386                 NaN            NaN  0.454486       0.306950                 NaN            NaN            NaN            NaN            NaN
  1436.82        500.000                 NaN   99.2448                 NaN            NaN  0.304084       0.451152                 NaN            NaN            NaN            NaN            NaN
  1435.44        500.000                 NaN   99.2534       0.579263E-001            NaN  0.448149       0.240550                 NaN            NaN            NaN            NaN            NaN
  1434.07        500.000                 NaN   99.2581                 NaN            NaN  0.443746       0.298139                 NaN            NaN            NaN            NaN            NaN
  1432.69        500.000                 NaN   99.2638                 NaN            NaN  0.440749       0.295461                 NaN            NaN            NaN            NaN            NaN
  1431.32        500.000                 NaN   99.2708                 NaN            NaN  0.436939       0.292297                 NaN            NaN            NaN            NaN            NaN
  1429.95        500.000                 NaN   98.7676                 NaN            NaN  0.516471       0.495099                 NaN  0.220793                 NaN            NaN            NaN
  1428.57        500.000                 NaN   97.9327                 NaN            NaN  0.888689       0.589155                 NaN  0.589477                 NaN            NaN            NaN
  1427.20        500.000                 NaN   97.9763                 NaN            NaN  0.869559       0.576922                 NaN  0.577248                 NaN            NaN            NaN
  1425.83        500.000                 NaN   98.0180                 NaN            NaN  0.852295       0.564009                 NaN  0.565712                 NaN            NaN            NaN
  1424.45        500.000                 NaN   98.0574                 NaN            NaN  0.552520       0.835415                 NaN  0.554662                 NaN            NaN            NaN
