|6.6.6
Archiving\03_Data\Deq/QFM/YM20/YM20_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1932.69        2500.00        98.9166        1.08340                 NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.8235        1.17650                 NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.6582        1.34185                 NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.4976        1.49361       0.883696E-002            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.1493        1.82788       0.228388E-001            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.8008        2.16237       0.368505E-001            NaN            NaN            NaN            NaN
  1913.46        2500.00        97.4520        2.49709       0.508721E-001            NaN            NaN            NaN            NaN
  1910.26        2500.00        97.1031        2.83203       0.649035E-001            NaN            NaN            NaN            NaN
  1907.05        2500.00        96.7539        3.16720       0.789447E-001            NaN            NaN            NaN            NaN
  1903.85        2500.00        96.4044        3.50258       0.929957E-001            NaN            NaN            NaN            NaN
  1900.64        2500.00        96.0548        3.83819       0.107056                 NaN            NaN            NaN            NaN
  1897.44        2500.00        95.7049        4.17401       0.121127                 NaN            NaN            NaN            NaN
  1894.23        2500.00        95.1551        4.71161       0.133281                 NaN            NaN            NaN            NaN
  1891.03        2500.00        94.6049        5.24969       0.145447                 NaN            NaN            NaN            NaN
  1887.82        2500.00        94.0541        5.78826       0.157624                 NaN            NaN            NaN            NaN
  1884.62        2500.00        93.5029        6.32732       0.169813                 NaN            NaN            NaN            NaN
  1881.41        2500.00        92.9511        6.86686       0.182013                 NaN            NaN            NaN            NaN
  1878.21        2500.00        92.3989        7.40689       0.194224                 NaN            NaN            NaN            NaN
  1875.00        2500.00        91.8462        7.94740       0.206446                 NaN            NaN            NaN            NaN
  1871.79        2500.00        91.2929        8.48839       0.218680                 NaN            NaN            NaN            NaN
  1868.59        2500.00        90.7259        9.04435       0.229758                 NaN            NaN            NaN            NaN
  1865.38        2500.00        90.1583        9.60082       0.240847                 NaN            NaN            NaN            NaN
  1862.18        2500.00        89.5903        10.1578       0.251946                 NaN            NaN            NaN            NaN
  1858.97        2500.00        89.0217        10.7153       0.263055                 NaN            NaN            NaN            NaN
  1855.77        2500.00        88.4526        11.2732       0.274174                 NaN            NaN            NaN            NaN
  1852.56        2500.00        87.8830        11.8317       0.285304                 NaN            NaN            NaN            NaN
  1849.36        2500.00        87.3129        12.3906       0.296444                 NaN            NaN            NaN            NaN
  1846.15        2500.00        86.7423        12.9501       0.307593                 NaN            NaN            NaN            NaN
  1842.95        2500.00        86.1915        13.4907       0.317807                 NaN            NaN            NaN            NaN
  1839.74        2500.00        85.6401        14.0318       0.328030                 NaN            NaN            NaN            NaN
  1836.54        2500.00        85.0883        14.5734       0.338262                 NaN            NaN            NaN            NaN
  1833.33        2500.00        84.5361        15.1154       0.348503                 NaN            NaN            NaN            NaN
  1830.13        2500.00        83.9833        15.6579       0.358752                 NaN            NaN            NaN            NaN
  1826.92        2500.00        83.4301        16.2009       0.369011                 NaN            NaN            NaN            NaN
  1823.72        2500.00        82.8765        16.7442       0.379278                 NaN            NaN            NaN            NaN
  1820.51        2500.00        82.3224        17.2881       0.389553                 NaN            NaN            NaN            NaN
  1817.31        2500.00        81.7889        17.8122       0.398987                 NaN            NaN            NaN            NaN
  1814.10        2500.00        81.2549        18.3367       0.408427                 NaN            NaN            NaN            NaN
  1810.90        2500.00        80.7205        18.8616       0.417876                 NaN            NaN            NaN            NaN
  1807.69        2500.00        80.1857        19.3869       0.427332                 NaN            NaN            NaN            NaN
  1804.49        2500.00        79.6505        19.9127       0.436796                 NaN            NaN            NaN            NaN
  1801.28        2500.00        79.1149        20.4388       0.446267                 NaN            NaN            NaN            NaN
  1798.08        2500.00        78.5789        20.9654       0.455745                 NaN            NaN            NaN            NaN
  1794.87        2500.00        78.0425        21.4923       0.465231                 NaN            NaN            NaN            NaN
  1791.67        2500.00        77.5234        22.0025       0.474070                 NaN            NaN            NaN            NaN
  1788.46        2500.00        77.0040        22.5131       0.482916                 NaN            NaN            NaN            NaN
  1785.26        2500.00        76.4842        23.0241       0.491769                 NaN            NaN            NaN            NaN
  1782.05        2500.00        75.9640        23.5354       0.500628                 NaN            NaN            NaN            NaN
  1778.85        2500.00        75.4434        24.0471       0.509493                 NaN            NaN            NaN            NaN
  1775.64        2500.00        74.9225        24.5591       0.518365                 NaN            NaN            NaN            NaN
  1772.44        2500.00        74.4012        25.0715       0.527243                 NaN            NaN            NaN            NaN
  1769.23        2500.00        73.8796        25.5843       0.536128                 NaN            NaN            NaN            NaN
  1766.03        2500.00        73.3705        26.0852       0.544355                 NaN            NaN            NaN            NaN
  1762.82        2500.00        72.8610        26.5865       0.552588                 NaN            NaN            NaN            NaN
  1759.62        2500.00        72.3511        27.0880       0.560827                 NaN            NaN            NaN            NaN
  1756.41        2500.00        71.8410        27.5900       0.569071                 NaN            NaN            NaN            NaN
  1753.21        2500.00        71.3305        28.0922       0.577320                 NaN            NaN            NaN            NaN
  1750.00        2500.00        70.8197        28.5947       0.585575                 NaN            NaN            NaN            NaN
  1746.79        2500.00        70.3086        29.0976       0.593835                 NaN            NaN            NaN            NaN
  1743.59        2500.00        69.7971        29.6008       0.602101                 NaN            NaN            NaN            NaN
  1740.38        2500.00        69.3004        30.0898       0.609793                 NaN            NaN            NaN            NaN
  1737.18        2500.00        68.8034        30.5791       0.617490                 NaN            NaN            NaN            NaN
  1733.97        2500.00        68.3061        31.0687       0.625191                 NaN            NaN            NaN            NaN
  1730.77        2500.00        67.8085        31.5586       0.632897                 NaN            NaN            NaN            NaN
  1727.56        2500.00        67.3107        32.0487       0.640607                 NaN            NaN            NaN            NaN
  1724.36        2500.00        66.8126        32.5391       0.648321                 NaN            NaN            NaN            NaN
  1721.15        2500.00        66.3142        33.0298       0.656040                 NaN            NaN            NaN            NaN
  1717.95        2500.00        65.8155        33.5208       0.663763                 NaN            NaN            NaN            NaN
  1714.74        2500.00        65.3329        33.9960       0.671110                 NaN            NaN            NaN            NaN
  1711.54        2500.00        64.8500        34.4715       0.678461                 NaN            NaN            NaN            NaN
  1708.33        2500.00        64.3670        34.9472       0.685815                 NaN            NaN            NaN            NaN
  1705.13        2500.00        63.8836        35.4232       0.693173                 NaN            NaN            NaN            NaN
  1701.92        2500.00        63.4001        35.8994       0.700535                 NaN            NaN            NaN            NaN
  1698.72        2500.00        62.9163        36.3758       0.707900                 NaN            NaN            NaN            NaN
  1695.51        2500.00        62.4323        36.8524       0.715269                 NaN            NaN            NaN            NaN
  1692.31        2500.00        61.9481        37.3293       0.722641                 NaN            NaN            NaN            NaN
  1689.10        2500.00        61.4840        37.7863       0.729607                 NaN            NaN            NaN            NaN
  1685.90        2500.00        61.0198        38.2436       0.736575                 NaN            NaN            NaN            NaN
  1682.69        2500.00        60.5554        38.7010       0.743546                 NaN            NaN            NaN            NaN
  1679.49        2500.00        60.0908        39.1587       0.750521                 NaN            NaN            NaN            NaN
  1676.28        2500.00        59.6260        39.6165       0.757497                 NaN            NaN            NaN            NaN
  1673.08        2500.00        59.1611        40.0744       0.764477                 NaN            NaN            NaN            NaN
  1669.87        2500.00        58.6959        40.5326       0.771459                 NaN            NaN            NaN            NaN
  1666.67        2500.00        58.2306        40.9909       0.778444                 NaN            NaN            NaN            NaN
  1663.46        2500.00        57.7844        41.4305       0.785136                 NaN            NaN            NaN            NaN
  1660.26        2500.00        57.3380        41.8702       0.791831                 NaN            NaN            NaN            NaN
  1657.05        2500.00        56.8915        42.3100       0.798528                 NaN            NaN            NaN            NaN
  1653.85        2500.00        56.4448        42.7500       0.805227                 NaN            NaN            NaN            NaN
  1650.64        2500.00        55.8500        43.1554       0.810395       0.184151                 NaN            NaN            NaN
  1647.44        2500.00        54.3479        43.3964       0.806881        1.44881                 NaN            NaN            NaN
  1644.23        2500.00        52.9438        43.6208       0.803018        2.63235                 NaN            NaN            NaN
  1641.03        2500.00        51.5356        43.8458       0.799142        3.81945                 NaN            NaN            NaN
  1637.82        2500.00        50.3891        44.0252       0.794806        4.79093                 NaN            NaN            NaN
  1634.62        2500.00        49.2399        44.2048       0.790458        5.76481                 NaN            NaN            NaN
  1631.41        2500.00        48.0879        44.3849       0.786098        6.74110                 NaN            NaN            NaN
  1628.21        2500.00        46.9332        44.5652       0.781725        7.71981                 NaN            NaN            NaN
  1625.00        2500.00        45.7757        44.7460       0.777340        8.70094                 NaN            NaN            NaN
  1621.79        2500.00        44.6155        44.9271       0.772942        9.68449                 NaN            NaN            NaN
  1618.59        2500.00        43.4525        45.1085       0.768532        10.6705                 NaN            NaN            NaN
  1615.38        2500.00        42.2867        45.2903       0.764109        11.6589                 NaN            NaN            NaN
  1612.18        2500.00        41.4144        45.4195       0.758971        12.4070                 NaN            NaN            NaN
  1608.97        2500.00        40.5406        45.5490       0.753822        13.1566                 NaN            NaN            NaN
  1605.77        2500.00        39.6652        45.6786       0.748663        13.9076                 NaN            NaN            NaN
  1602.56        2500.00        38.7882        45.8084       0.743492        14.6600                 NaN            NaN            NaN
  1599.36        2500.00        37.9096        45.9383       0.738311        15.4138                 NaN            NaN            NaN
  1596.15        2500.00        37.0294        46.0684       0.733119        16.1690                 NaN            NaN            NaN
  1592.95        2500.00        36.1477        46.1988       0.727916        16.9256                 NaN            NaN            NaN
  1589.74        2500.00        35.2644        46.3292       0.722702        17.6836                 NaN            NaN            NaN
  1586.54        2500.00        34.5608        46.4260       0.716657        18.2965                 NaN            NaN            NaN
  1583.33        2500.00        33.8562        46.5229       0.710602        18.9103                 NaN            NaN            NaN
  1580.13        2500.00        33.1505        46.6200       0.704536        19.5250                 NaN            NaN            NaN
  1576.92        2500.00        32.4439        46.7171       0.698461        20.1406                 NaN            NaN            NaN
  1573.72        2500.00        31.7362        46.8143       0.692376        20.7572                 NaN            NaN            NaN
  1570.51        2500.00        31.0275        46.9116       0.686280        21.3747                 NaN            NaN            NaN
  1567.31        2500.00        30.3178        47.0089       0.680175        21.9931                 NaN            NaN            NaN
  1564.10        2500.00        29.6071        47.1064       0.674059        22.6124                 NaN            NaN            NaN
  1560.90        2500.00        29.0007        47.1831       0.666651        23.1495                 NaN            NaN            NaN
  1557.69        2500.00        28.3936        47.2599       0.659232        23.6873                 NaN            NaN            NaN
  1554.49        2500.00        27.7857        47.3367       0.651803        24.2258                 NaN            NaN            NaN
  1551.28        2500.00        27.1771        47.4136       0.644363        24.7650                 NaN            NaN            NaN
  1548.08        2500.00        26.5678        47.4905       0.636913        25.3048                 NaN            NaN            NaN
  1544.87        2500.00        25.9576        47.5675       0.629453        25.8454                 NaN            NaN            NaN
  1541.67        2500.00        25.3468        47.6446       0.621982        26.3867                 NaN            NaN            NaN
  1538.46        2500.00        24.7352        47.7217       0.614501        26.9286                 NaN            NaN            NaN
  1535.26        2500.00        24.1755        47.7866       0.605041        27.4329                 NaN            NaN            NaN
  1532.05        2500.00        23.6151        47.8516       0.595570        27.9377                 NaN            NaN            NaN
  1528.85        2500.00        23.0541        47.9166       0.586086        28.4432                 NaN            NaN            NaN
  1525.64        2500.00        22.4925        47.9817       0.576590        28.9492                 NaN            NaN            NaN
  1522.44        2500.00        21.9303        48.0468       0.567081        29.4558                 NaN            NaN            NaN
  1519.23        2500.00        21.3674        48.1120       0.557561        29.9630                 NaN            NaN            NaN
  1516.03        2500.00        20.8038        48.1773       0.548028        30.4709                 NaN            NaN            NaN
  1512.82        2500.00        20.2397        48.2426       0.538484        30.9793                 NaN            NaN            NaN
  1509.62        2500.00        19.6925        48.3014       0.527360        31.4788                 NaN            NaN            NaN
  1506.41        2500.00        19.1446        48.3602       0.516222        31.9789                 NaN            NaN            NaN
  1503.21        2500.00        18.5962        48.4192       0.505070        32.4796                 NaN            NaN            NaN
  1500.00        2500.00        18.0471        48.4781       0.493905        32.9808                 NaN            NaN            NaN
  1496.79        2500.00        17.3189        48.5510       0.490172        33.3087       0.331221                 NaN            NaN
  1493.59        2500.00        16.4517        48.6309       0.493370        33.5124       0.911624                 NaN            NaN
  1490.38        2500.00        15.6482        48.6989       0.498275        33.6955        1.45909                 NaN            NaN
  1487.18        2500.00        14.8432        48.7670       0.503191        33.8789        2.00767                 NaN            NaN
  1483.97        2500.00        14.2151        48.8011       0.512638        34.0147        2.45642                 NaN            NaN
  1480.77        2500.00        13.5860        48.8353       0.522103        34.1507        2.90590                 NaN            NaN
  1477.56        2500.00        12.9560        48.8694       0.531584        34.2869        3.35611                 NaN            NaN
  1474.36        2500.00        12.3251        48.9035       0.541083        34.4233        3.80706                 NaN            NaN
  1471.15        2500.00        11.6932        48.9376       0.550599        34.5599        4.25875                 NaN            NaN
  1467.95        2500.00        11.0603        48.9717       0.560131        34.6966        4.71118                 NaN            NaN
  1464.74        2500.00        10.4265        49.0058       0.569681        34.8336        5.16434                 NaN            NaN
  1461.54        2500.00        9.79176        49.0399       0.579247        34.9708        5.61824                 NaN            NaN
  1458.33        2500.00        9.31368        49.0496       0.591867        35.0649        5.97992                 NaN            NaN
  1455.13        2500.00        8.83506        49.0593       0.604504        35.1590        6.34206                 NaN            NaN
  1451.92        2500.00        8.38790        49.0629       0.618618        35.2162        6.68021       0.342296E-001            NaN
  1448.72        2500.00        7.91711        49.0532       0.640638        35.0583        6.99482       0.335948                 NaN
  1445.51        2500.00        7.91667        49.0533       0.640657        35.0585        6.99485       0.335952                 NaN
  1442.31        2500.00        7.91623        49.0535       0.640676        35.0588        6.99489       0.335955                 NaN
  1439.10        2500.00        7.91579        49.0536       0.640695        35.0590        6.99493       0.335959                 NaN
  1435.90        2500.00        6.32731        48.9960       0.723974        34.5948        1.28016        8.07772                 NaN
  1432.69        2500.00        6.32699        48.9961       0.723995        34.5950        1.28018        8.07776                 NaN
  1429.49        2500.00        6.32666        48.9961       0.724015        34.5952        1.28019        8.07780                 NaN
  1426.28        2500.00        6.32633        48.9962       0.724036        34.5954        1.28020        8.07783                 NaN
  1423.08        2500.00        6.32600        48.9962       0.724057        34.5956        1.28021        8.07787                 NaN
  1419.87        2500.00        6.32568        48.9963       0.724078        34.5958        1.28023        8.07790                 NaN
  1416.67        2500.00        6.32535        48.9964       0.724099        34.5960        1.28024        8.07794                 NaN
  1413.46        2500.00        6.32502        48.9964       0.724120        34.5962        1.28025        8.07798                 NaN
  1410.26        2500.00        4.10672        48.8363       0.876557        34.0848        2.44409        9.65145                 NaN
  1407.05        2500.00        3.88539        48.8133       0.894713        34.0437        9.81229        2.55058                 NaN
  1403.85        2500.00        3.65714        48.8218       0.907883        33.9538        9.91605        2.68213       0.611518E-001
  1400.64        2500.00        3.65698        48.8218       0.907908        33.9539        9.91608        2.68215       0.611555E-001
  1397.44        2500.00        3.20942        48.8769       0.926462        33.7201        2.96410        10.0484       0.254596     
  1394.23        2500.00        3.20929        48.8768       0.926487        33.7202        2.96412        10.0484       0.254612     
  1391.03        2500.00        3.20917        48.8768       0.926512        33.7203        2.96415        10.0485       0.254627     
  1387.82        2500.00        3.20904        48.8767       0.926537        33.7204        2.96417        10.0485       0.254642     
  1384.62        2500.00        2.43138        48.9652       0.962285        33.3082        10.2730        3.45331       0.606675     
  1381.41        2500.00        2.43130        48.9651       0.962310        33.3083        10.2730        3.45333       0.606711     
  1378.21        2500.00        2.43121        48.9650       0.962336        33.3084        10.2730        3.45336       0.606747     
  1375.00        2500.00        2.43112        48.9648       0.962361        33.3085        10.2730        3.45338       0.606783     
  1371.79        2500.00        2.43103        48.9647       0.962386        33.3086        10.2731        3.45341       0.606820     
  1368.59        2500.00        2.43094        48.9646       0.962411        33.3087        10.2731        3.45343       0.606856     
  1365.38        2500.00        2.43085        48.9645       0.962437        33.3088        10.2731        3.45346       0.606892     
  1362.18        2500.00        2.43076        48.9644       0.962462        33.3089        10.2731        3.45348       0.606929     
  1358.97        2500.00        1.17439        49.0736        1.03063        32.6704        4.21664        10.6239        1.21040     
  1355.77        2500.00        1.17436        49.0735        1.03065        32.6705        4.21667        10.6239        1.21047     
  1352.56        2500.00        1.17432        49.0733        1.03068        32.6706        4.21669        10.6239        1.21054     
  1349.36        2500.00        1.17429        49.0731        1.03071        32.6707        4.21672        10.6239        1.21061     
  1346.15        2500.00        1.17425        49.0729        1.03073        32.6707        4.21675        10.6239        1.21069     
  1342.95        2500.00        1.17422        49.0728        1.03076        32.6708        4.21678        10.6239        1.21076     
  1339.74        2500.00        1.17418        49.0726        1.03078        32.6709        4.21680        10.6239        1.21083     
  1336.54        2500.00        1.17415        49.0724        1.03081        32.6710        4.21683        10.6239        1.21090     
  1333.33        2500.00       0.132748        49.1118        1.09713        32.2391        4.78699        10.9144        1.71783     
  1330.13        2500.00       0.104157E-001   49.1122        1.10531        32.2000        4.84745        10.9487        1.77593     
  1326.92        2500.00                 NaN   49.1235        1.11028        32.1709        10.9383        4.85077        1.80627     
  1323.72        2500.00                 NaN   49.1232        1.11030        32.1710        10.9383        4.85080        1.80637     
  1320.51        2500.00                 NaN   49.1474        1.11958        32.1181        4.84685        10.9070        1.86116     
  1317.31        2500.00                 NaN   49.1471        1.11961        32.1181        4.84688        10.9070        1.86127     
  1314.10        2500.00                 NaN   49.1469        1.11964        32.1182        4.84691        10.9070        1.86137     
  1310.90        2500.00                 NaN   49.1467        1.11967        32.1183        4.84693        10.9070        1.86148     
  1307.69        2500.00                 NaN   49.1928        1.13858        32.0152        4.83490        10.8530        1.96558     
  1304.49        2500.00                 NaN   49.1926        1.13861        32.0152        4.83493        10.8530        1.96569     
  1301.28        2500.00                 NaN   49.1923        1.13864        32.0153        4.83496        10.8530        1.96580     
  1298.08        2500.00                 NaN   49.1921        1.13866        32.0153        4.83499        10.8530        1.96592     
  1294.87        2500.00                 NaN   49.1919        1.13869        32.0154        4.83502        10.8530        1.96603     
  1291.67        2500.00                 NaN   49.1916        1.13872        32.0155        4.83505        10.8530        1.96614     
  1288.46        2500.00                 NaN   49.1914        1.13875        32.0155        4.83508        10.8530        1.96626     
  1285.26        2500.00                 NaN   49.1912        1.13877        32.0156        4.83511        10.8530        1.96637     
  1282.05        2500.00                 NaN   49.2789        1.17695        31.8209        10.7458        4.80931        2.16808     
  1278.85        2500.00                 NaN   49.2787        1.17698        31.8210        10.7458        4.80934        2.16821     
  1275.64        2500.00                 NaN   49.2784        1.17701        31.8211        10.7458        4.80937        2.16833     
  1272.44        2500.00                 NaN   49.2782        1.17704        31.8211        10.7458        4.80940        2.16845     
  1269.23        2500.00                 NaN   49.2779        1.17707        31.8212        10.7458        4.80943        2.16858     
  1266.03        2500.00                 NaN   49.2777        1.17709        31.8212        10.7458        4.80946        2.16870     
  1262.82        2500.00                 NaN   49.2774        1.17712        31.8213        10.7458        4.80949        2.16883     
  1259.62        2500.00                 NaN   49.2772        1.17715        31.8214        10.7458        4.80952        2.16895     
  1256.41        2500.00                 NaN   49.3532        1.21650        31.6505        4.76908        10.6576        2.35313     
  1253.21        2500.00                 NaN   49.3530        1.21653        31.6505        4.76911        10.6576        2.35326     
  1250.00        2500.00                 NaN   49.3527        1.21656        31.6506        4.76914        10.6576        2.35339     
  1246.79        2500.00                 NaN   49.3525        1.21659        31.6507        4.76917        10.6576        2.35353     
  1243.59        2500.00                 NaN   49.3522        1.21662        31.6507        4.76920        10.6576        2.35366     
  1240.38        2500.00                 NaN   49.3519        1.21665        31.6508        4.76923        10.6576        2.35380     
  1237.18        2500.00                 NaN   49.3517        1.21668        31.6509        4.76927        10.6576        2.35393     
  1233.97        2500.00                 NaN   49.3514        1.21670        31.6509        4.76930        10.6576        2.35406     
  1230.77        2500.00                 NaN   49.4153        1.25842        31.4993        10.5808        4.72508        2.52110     
  1227.56        2500.00                 NaN   49.4151        1.25845        31.4994        10.5808        4.72511        2.52124     
  1224.36        2500.00                 NaN   49.4148        1.25848        31.4995        10.5808        4.72514        2.52139     
  1221.15        2500.00                 NaN   49.4145        1.25850        31.4995        10.5807        4.72517        2.52153     
  1217.95        2500.00                 NaN   49.4143        1.25853        31.4996        10.5807        4.72520        2.52167     
  1214.74        2500.00                 NaN   49.4140        1.25856        31.4997        10.5807        4.72523        2.52182     
  1211.54        2500.00                 NaN   49.4137        1.25859        31.4997        10.5807        4.72526        2.52196     
  1208.33        2500.00                 NaN   49.4135        1.25862        31.4998        10.5807        4.72529        2.52210     
  1205.13        2500.00                 NaN   49.4656        1.30209        31.3742        4.66852        10.5180        2.67164     
  1201.92        2500.00                 NaN   49.4653        1.30212        31.3743        4.66855        10.5180        2.67179     
  1198.72        2500.00                 NaN   49.4650        1.30215        31.3743        4.66858        10.5180        2.67194     
  1195.51        2500.00                 NaN   49.4648        1.30218        31.3744        4.66861        10.5180        2.67209     
  1192.31        2500.00                 NaN   49.4645        1.30221        31.3745        4.66864        10.5180        2.67224     
  1189.10        2500.00                 NaN   49.4642        1.30224        31.3746        4.66868        10.5179        2.67239     
  1185.90        2500.00                 NaN   49.4639        1.30227        31.3746        4.66871        10.5179        2.67254     
  1182.69        2500.00                 NaN   49.4636        1.30230        31.3747        4.66874        10.5179        2.67269     
  1179.49        2500.00                 NaN   49.5044        1.34830        31.2662        10.4653        4.60961        2.80608     
  1176.28        2500.00                 NaN   49.5041        1.34833        31.2663        10.4653        4.60964        2.80624     
  1173.08        2500.00                 NaN   49.5039        1.34836        31.2664        10.4653        4.60967        2.80640     
  1169.87        2500.00                 NaN   49.5036        1.34839        31.2665        10.4653        4.60971        2.80656     
  1166.67        2500.00                 NaN   49.5033        1.34842        31.2665        10.4653        4.60974        2.80672     
  1163.46        2500.00                 NaN   49.5030        1.34845        31.2666        10.4653        4.60977        2.80687     
  1160.26        2500.00                 NaN   49.5027        1.34848        31.2667        10.4653        4.60980        2.80703     
  1157.05        2500.00                 NaN   49.5024        1.34851        31.2668        10.4653        4.60983        2.80719     
  1153.85        2500.00                 NaN   49.5334        1.39657        31.1798        10.4195        4.54332        2.92734     
  1150.64        2500.00                 NaN   49.5331        1.39660        31.1799        10.4195        4.54335        2.92751     
  1147.44        2500.00                 NaN   49.5328        1.39663        31.1800        10.4195        4.54338        2.92767     
  1144.23        2500.00                 NaN   49.5326        1.39666        31.1801        10.4195        4.54342        2.92784     
  1141.03        2500.00                 NaN   49.5323        1.39669        31.1801        10.4195        4.54345        2.92800     
  1137.82        2500.00                 NaN   49.5320        1.39672        31.1802        10.4195        4.54348        2.92816     
  1134.62        2500.00                 NaN   49.5317        1.39676        31.1803        10.4194        4.54351        2.92833     
  1131.41        2500.00                 NaN   49.5314        1.39679        31.1804        10.4194        4.54355        2.92849     
  1128.21        2500.00                 NaN   49.5492        1.44878        31.1140        10.3837        4.47439        3.02996     
  1125.00        2500.00                 NaN   49.5489        1.44881        31.1141        10.3837        4.47443        3.03013     
  1121.79        2500.00                 NaN   49.5486        1.44885        31.1142        10.3837        4.47446        3.03030     
  1118.59        2500.00                 NaN   49.5483        1.44888        31.1143        10.3836        4.47449        3.03047     
  1115.38        2500.00                 NaN   49.5480        1.44891        31.1143        10.3836        4.47452        3.03064     
  1112.18        2500.00                 NaN   49.5477        1.44894        31.1144        10.3836        4.47456        3.03081     
  1108.97        2500.00                 NaN   49.5473        1.44897        31.1145        10.3836        4.47459        3.03098     
  1105.77        2500.00                 NaN   49.5470        1.44901        31.1146        10.3836        4.47462        3.03115     
  1102.56        2500.00                 NaN   49.5521        1.50462        31.0704        10.3573        4.39953        3.11604     
  1099.36        2500.00                 NaN   49.5518        1.50466        31.0705        10.3573        4.39956        3.11621     
  1096.15        2500.00                 NaN   49.5515        1.50469        31.0706        10.3572        4.39959        3.11639     
  1092.95        2500.00                 NaN   49.5512        1.50472        31.0706        10.3572        4.39963        3.11656     
  1089.74        2500.00                 NaN   49.5509        1.50476        31.0707        10.3572        4.39966        3.11673     
  1086.54        2500.00                 NaN   49.5506        1.50479        31.0708        10.3572        4.39969        3.11691     
  1083.33        2500.00                 NaN   49.5503        1.50482        31.0709        10.3572        4.39973        3.11708     
  1080.13        2500.00                 NaN   49.5500        1.50486        31.0710        10.3572        4.39976        3.11725     
  1076.92        2500.00                 NaN   49.5434        1.56415        31.0472        10.3396        4.31940        3.18632     
  1073.72        2500.00                 NaN   49.5430        1.56419        31.0473        10.3396        4.31943        3.18650     
  1070.51        2500.00                 NaN   49.5427        1.56422        31.0474        10.3395        4.31947        3.18667     
  1067.31        2500.00                 NaN   49.5424        1.56426        31.0475        10.3395        4.31950        3.18685     
  1064.10        2500.00                 NaN   49.5421        1.56429        31.0476        10.3395        4.31953        3.18703     
  1060.90        2500.00                 NaN   49.5418        1.56432        31.0476        10.3395        4.31957        3.18720     
  1057.69        2500.00                 NaN   49.5415        1.56436        31.0477        10.3395        4.31960        3.18738     
  1054.49        2500.00                 NaN   49.5411        1.56439        31.0478        10.3394        4.31964        3.18756     
  1051.28        2500.00                 NaN   49.5189        1.62874        31.0475        4.23332        10.3355        3.23602     
  1048.08        2500.00                 NaN   49.5186        1.62878        31.0476        4.23335        10.3354        3.23619     
  1044.87        2500.00                 NaN   49.5183        1.62881        31.0477        4.23339        10.3354        3.23637     
  1041.67        2500.00                 NaN   49.5179        1.62885        31.0478        4.23342        10.3354        3.23655     
  1038.46        2500.00                 NaN   49.5176        1.62888        31.0479        4.23346        10.3354        3.23673     
  1035.26        2500.00                 NaN   49.5173        1.62892        31.0480        4.23349        10.3354        3.23691     
  1032.05        2500.00                 NaN   49.5170        1.62896        31.0481        4.23353        10.3354        3.23709     
  1028.85        2500.00                 NaN   49.5167        1.62899        31.0482        4.23356        10.3353        3.23727     
  1025.64        2500.00                 NaN   49.4798        1.69950        31.0689        4.14554        10.3386        3.26757     
