|6.6.6
Archiving\03_Data\Deq/QFM/YM20/YM20_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1782.05        2500.00        74.1521        25.1222       0.725727                 NaN            NaN            NaN            NaN
  1778.85        2500.00        73.5932        25.6683       0.738516                 NaN            NaN            NaN            NaN
  1775.64        2500.00        73.0342        26.2144       0.751306                 NaN            NaN            NaN            NaN
  1772.44        2500.00        72.4753        26.7606       0.764096                 NaN            NaN            NaN            NaN
  1769.23        2500.00        71.9163        27.3068       0.776887                 NaN            NaN            NaN            NaN
  1766.03        2500.00        71.3679        27.8433       0.788771                 NaN            NaN            NaN            NaN
  1762.82        2500.00        70.8195        28.3798       0.800656                 NaN            NaN            NaN            NaN
  1759.62        2500.00        70.2711        28.9163       0.812541                 NaN            NaN            NaN            NaN
  1756.41        2500.00        69.7227        29.4529       0.824427                 NaN            NaN            NaN            NaN
  1753.21        2500.00        69.1742        29.9895       0.836313                 NaN            NaN            NaN            NaN
  1750.00        2500.00        68.6258        30.5260       0.848200                 NaN            NaN            NaN            NaN
  1746.79        2500.00        68.0773        31.0626       0.860087                 NaN            NaN            NaN            NaN
  1743.59        2500.00        67.5288        31.5993       0.871974                 NaN            NaN            NaN            NaN
  1740.38        2500.00        66.9943        32.1227       0.883016                 NaN            NaN            NaN            NaN
  1737.18        2500.00        66.4598        32.6461       0.894058                 NaN            NaN            NaN            NaN
  1733.97        2500.00        65.9253        33.1696       0.905101                 NaN            NaN            NaN            NaN
  1730.77        2500.00        65.3908        33.6930       0.916144                 NaN            NaN            NaN            NaN
  1727.56        2500.00        64.8563        34.2165       0.927187                 NaN            NaN            NaN            NaN
  1724.36        2500.00        64.3217        34.7400       0.938231                 NaN            NaN            NaN            NaN
  1721.15        2500.00        63.7872        35.2635       0.949275                 NaN            NaN            NaN            NaN
  1717.95        2500.00        63.2526        35.7871       0.960320                 NaN            NaN            NaN            NaN
  1714.74        2500.00        62.7339        36.2953       0.970767                 NaN            NaN            NaN            NaN
  1711.54        2500.00        62.2152        36.8036       0.981215                 NaN            NaN            NaN            NaN
  1708.33        2500.00        61.6965        37.3119       0.991663                 NaN            NaN            NaN            NaN
  1705.13        2500.00        61.1777        37.8202        1.00211                 NaN            NaN            NaN            NaN
  1701.92        2500.00        60.6589        38.3285        1.01256                 NaN            NaN            NaN            NaN
  1698.72        2500.00        60.1401        38.8368        1.02301                 NaN            NaN            NaN            NaN
  1695.51        2500.00        59.6213        39.3452        1.03346                 NaN            NaN            NaN            NaN
  1692.31        2500.00        59.1025        39.8536        1.04391                 NaN            NaN            NaN            NaN
  1689.10        2500.00        58.6045        40.3418        1.05372                 NaN            NaN            NaN            NaN
  1685.90        2500.00        58.1064        40.8300        1.06353                 NaN            NaN            NaN            NaN
  1682.69        2500.00        57.6084        41.3183        1.07334                 NaN            NaN            NaN            NaN
  1679.49        2500.00        57.1103        41.8066        1.08315                 NaN            NaN            NaN            NaN
  1676.28        2500.00        56.6122        42.2949        1.09296                 NaN            NaN            NaN            NaN
  1673.08        2500.00        56.1141        42.7832        1.10277                 NaN            NaN            NaN            NaN
  1669.87        2500.00        55.6159        43.2715        1.11258                 NaN            NaN            NaN            NaN
  1666.67        2500.00        55.1178        43.7599        1.12239                 NaN            NaN            NaN            NaN
  1663.46        2500.00        54.6398        44.2285        1.13174                 NaN            NaN            NaN            NaN
  1660.26        2500.00        54.1618        44.6971        1.14109                 NaN            NaN            NaN            NaN
  1657.05        2500.00        53.6838        45.1657        1.15045                 NaN            NaN            NaN            NaN
  1653.85        2500.00        53.2058        45.6344        1.15980                 NaN            NaN            NaN            NaN
  1650.64        2500.00        52.5835        46.0574        1.16661       0.192552                 NaN            NaN            NaN
  1647.44        2500.00        51.0750        46.2529        1.15924        1.51280                 NaN            NaN            NaN
  1644.23        2500.00        49.6686        46.4346        1.15154        2.74528                 NaN            NaN            NaN
  1641.03        2500.00        48.2621        46.6163        1.14385        3.97782                 NaN            NaN            NaN
  1637.82        2500.00        47.1187        46.7601        1.13578        4.98546                 NaN            NaN            NaN
  1634.62        2500.00        45.9753        46.9039        1.12770        5.99313                 NaN            NaN            NaN
  1631.41        2500.00        44.8318        47.0477        1.11963        7.00085                 NaN            NaN            NaN
  1628.21        2500.00        43.6883        47.1915        1.11156        8.00861                 NaN            NaN            NaN
  1625.00        2500.00        42.5448        47.3354        1.10348        9.01640                 NaN            NaN            NaN
  1621.79        2500.00        41.4012        47.4792        1.09541        10.0242                 NaN            NaN            NaN
  1618.59        2500.00        40.2575        47.6230        1.08733        11.0321                 NaN            NaN            NaN
  1615.38        2500.00        39.1138        47.7669        1.07926        12.0400                 NaN            NaN            NaN
  1612.18        2500.00        38.2589        47.8674        1.07048        12.8033                 NaN            NaN            NaN
  1608.97        2500.00        37.4039        47.9679        1.06170        13.5665                 NaN            NaN            NaN
  1605.77        2500.00        36.5489        48.0684        1.05292        14.3298                 NaN            NaN            NaN
  1602.56        2500.00        35.6938        48.1689        1.04414        15.0931                 NaN            NaN            NaN
  1599.36        2500.00        34.8388        48.2695        1.03536        15.8564                 NaN            NaN            NaN
  1596.15        2500.00        33.9837        48.3700        1.02658        16.6198                 NaN            NaN            NaN
  1592.95        2500.00        33.1286        48.4705        1.01779        17.3831                 NaN            NaN            NaN
  1589.74        2500.00        32.2734        48.5710        1.00901        18.1465                 NaN            NaN            NaN
  1586.54        2500.00        31.5935        48.6433       0.999240        18.7640                 NaN            NaN            NaN
  1583.33        2500.00        30.9135        48.7156       0.989467        19.3815                 NaN            NaN            NaN
  1580.13        2500.00        30.2335        48.7879       0.979694        19.9989                 NaN            NaN            NaN
  1576.92        2500.00        29.5535        48.8602       0.969921        20.6165                 NaN            NaN            NaN
  1573.72        2500.00        28.8734        48.9324       0.960148        21.2340                 NaN            NaN            NaN
  1570.51        2500.00        28.1934        49.0047       0.950374        21.8515                 NaN            NaN            NaN
  1567.31        2500.00        27.5134        49.0770       0.940600        22.4690                 NaN            NaN            NaN
  1564.10        2500.00        26.8333        49.1493       0.930826        23.0866                 NaN            NaN            NaN
  1560.90        2500.00        26.2546        49.2036       0.919341        23.6224                 NaN            NaN            NaN
  1557.69        2500.00        25.6760        49.2579       0.907855        24.1582                 NaN            NaN            NaN
  1554.49        2500.00        25.0973        49.3122       0.896370        24.6941                 NaN            NaN            NaN
  1551.28        2500.00        24.5187        49.3665       0.884884        25.2299                 NaN            NaN            NaN
  1548.08        2500.00        23.9400        49.4208       0.873399        25.7658                 NaN            NaN            NaN
  1544.87        2500.00        23.3613        49.4751       0.861913        26.3016                 NaN            NaN            NaN
  1541.67        2500.00        22.7826        49.5294       0.850426        26.8375                 NaN            NaN            NaN
  1538.46        2500.00        22.2039        49.5837       0.838940        27.3734                 NaN            NaN            NaN
  1535.26        2500.00        21.6763        49.6267       0.824786        27.8722                 NaN            NaN            NaN
  1532.05        2500.00        21.1486        49.6696       0.810632        28.3711                 NaN            NaN            NaN
  1528.85        2500.00        20.6210        49.7125       0.796478        28.8700                 NaN            NaN            NaN
  1525.64        2500.00        20.0933        49.7555       0.782323        29.3689                 NaN            NaN            NaN
  1522.44        2500.00        19.5657        49.7984       0.768169        29.8678                 NaN            NaN            NaN
  1519.23        2500.00        19.0380        49.8413       0.754014        30.3667                 NaN            NaN            NaN
  1516.03        2500.00        18.5103        49.8843       0.739859        30.8655                 NaN            NaN            NaN
  1512.82        2500.00        17.9826        49.9272       0.725704        31.3645                 NaN            NaN            NaN
  1509.62        2500.00        17.4725        49.9633       0.709435        31.8548                 NaN            NaN            NaN
  1506.41        2500.00        16.9625        49.9993       0.693166        32.3451                 NaN            NaN            NaN
  1503.21        2500.00        16.4523        50.0354       0.676897        32.8354                 NaN            NaN            NaN
  1500.00        2500.00        15.9422        50.0715       0.660628        33.3257                 NaN            NaN            NaN
  1496.79        2500.00        15.2683        50.1115       0.653905        33.6351       0.331216                 NaN            NaN
  1493.59        2500.00        14.4681        50.1502       0.656041        33.8148       0.910810                 NaN            NaN
  1490.38        2500.00        13.7286        50.1799       0.660444        33.9744        1.45667                 NaN            NaN
  1487.18        2500.00        12.9891        50.2095       0.664848        34.1340        2.00253                 NaN            NaN
  1483.97        2500.00        12.4148        50.2109       0.675405        34.2500        2.44889                 NaN            NaN
  1480.77        2500.00        11.8404        50.2123       0.685963        34.3661        2.89525                 NaN            NaN
  1477.56        2500.00        11.2661        50.2137       0.696521        34.4821        3.34162                 NaN            NaN
  1474.36        2500.00        10.6917        50.2151       0.707078        34.5982        3.78799                 NaN            NaN
  1471.15        2500.00        10.1173        50.2165       0.717636        34.7142        4.23436                 NaN            NaN
  1467.95        2500.00        9.54293        50.2179       0.728194        34.8303        4.68073                 NaN            NaN
  1464.74        2500.00        8.96855        50.2193       0.738752        34.9463        5.12711                 NaN            NaN
  1461.54        2500.00        8.39417        50.2207       0.749310        35.0624        5.57349                 NaN            NaN
  1458.33        2500.00        7.96425        50.2035       0.763992        35.1392        5.92903                 NaN            NaN
  1455.13        2500.00        7.53433        50.1863       0.778673        35.2161        6.28458                 NaN            NaN
  1451.92        2500.00        7.13381        50.1641       0.795249        35.2567        6.61613       0.339910E-001            NaN
  1448.72        2500.00        6.71303        50.1280       0.821773        35.0803        6.92352       0.333400                 NaN
  1445.51        2500.00        6.71303        50.1280       0.821773        35.0803        6.92352       0.333400                 NaN
  1442.31        2500.00        6.71303        50.1280       0.821773        35.0803        6.92352       0.333400                 NaN
  1439.10        2500.00        6.71303        50.1280       0.821773        35.0803        6.92352       0.333400                 NaN
  1435.90        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1432.69        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1429.49        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1426.28        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1423.08        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1419.87        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1416.67        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1413.46        2500.00        5.30226        49.9744       0.921790        34.5555        1.26769        7.97839                 NaN
  1410.26        2500.00        3.36728        49.6691        1.10275        33.9499        2.41132        9.49969                 NaN
  1407.05        2500.00        3.17757        49.6306        1.12425        33.8982        9.65413        2.51525                 NaN
  1403.85        2500.00        2.98318        49.6287        1.13995        33.8008        9.75303        2.64398       0.503887E-001
  1400.64        2500.00        2.98318        49.6287        1.13995        33.8008        9.75303        2.64398       0.503887E-001
  1397.44        2500.00        2.60443        49.6706        1.16251        33.5555        2.91987        9.87749       0.209681     
  1394.23        2500.00        2.60443        49.6706        1.16251        33.5555        2.91987        9.87749       0.209681     
  1391.03        2500.00        2.60443        49.6706        1.16251        33.5555        2.91987        9.87749       0.209681     
  1387.82        2500.00        2.60443        49.6706        1.16251        33.5555        2.91987        9.87749       0.209681     
  1384.62        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1381.41        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1378.21        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1375.00        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1371.79        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1368.59        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1365.38        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1362.18        2500.00        1.95394        49.7341        1.20585        33.1225        10.0873        3.39711       0.499185     
  1358.97        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1355.77        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1352.56        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1349.36        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1346.15        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1342.95        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1339.74        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1336.54        2500.00       0.927728        49.7941        1.28786        32.4470        4.13699        10.4120       0.994275     
  1333.33        2500.00       0.103347        49.7806        1.36656        31.9779        4.68397        10.6788        1.40881     
  1330.13        2500.00       0.809531E-002   49.7740        1.37613        31.9339        4.74155        10.7101        1.45616     
  1326.92        2500.00                 NaN   49.7874        1.38241        31.9053        10.6994        4.74450        1.48099     
  1323.72        2500.00                 NaN   49.7874        1.38241        31.9053        10.6994        4.74450        1.48099     
  1320.51        2500.00                 NaN   49.8170        1.39425        31.8543        4.74049        10.6680        1.52594     
  1317.31        2500.00                 NaN   49.8170        1.39425        31.8543        4.74049        10.6680        1.52594     
  1314.10        2500.00                 NaN   49.8170        1.39425        31.8543        4.74049        10.6680        1.52594     
  1310.90        2500.00                 NaN   49.8170        1.39425        31.8543        4.74049        10.6680        1.52594     
  1307.69        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1304.49        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1301.28        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1298.08        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1294.87        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1291.67        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1288.46        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1285.26        2500.00                 NaN   49.8747        1.41827        31.7538        4.72823        10.6136        1.61143     
  1282.05        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1278.85        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1275.64        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1272.44        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1269.23        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1266.03        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1262.82        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1259.62        2500.00                 NaN   49.9841        1.46688        31.5647        10.5052        4.70198        1.77716     
  1256.41        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1253.21        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1250.00        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1246.79        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1243.59        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1240.38        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1237.18        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1233.97        2500.00                 NaN   50.0796        1.51671        31.3978        4.66151        10.4159        1.92847     
  1230.77        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1227.56        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1224.36        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1221.15        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1217.95        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1214.74        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1211.54        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1208.33        2500.00                 NaN   50.1604        1.56934        31.2499        10.3375        4.61714        2.06569     
  1205.13        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1201.92        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1198.72        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1195.51        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1192.31        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1189.10        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1185.90        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1182.69        2500.00                 NaN   50.2269        1.62397        31.1274        4.56072        10.2725        2.18849     
  1179.49        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1176.28        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1173.08        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1169.87        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1166.67        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1163.46        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1160.26        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1157.05        2500.00                 NaN   50.2805        1.68153        31.0207        10.2179        4.50137        2.29800     
  1153.85        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1150.64        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1147.44        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1144.23        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1141.03        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1137.82        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1134.62        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1131.41        2500.00                 NaN   50.3221        1.74148        30.9353        10.1696        4.43493        2.39660     
  1128.21        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1125.00        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1121.79        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1118.59        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1115.38        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1112.18        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1108.97        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1105.77        2500.00                 NaN   50.3485        1.80589        30.8691        10.1310        4.36580        2.47981     
  1102.56        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1099.36        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1096.15        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1092.95        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1089.74        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1086.54        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1083.33        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1080.13        2500.00                 NaN   50.3595        1.87449        30.8246        10.1014        4.29070        2.54936     
  1076.92        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1073.72        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1070.51        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1067.31        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1064.10        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1060.90        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1057.69        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1054.49        2500.00                 NaN   50.3567        1.94728        30.7997        10.0801        4.21033        2.60587     
  1051.28        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1048.08        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1044.87        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1041.67        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1038.46        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1035.26        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1032.05        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1028.85        2500.00                 NaN   50.3352        2.02586        30.7973        4.12410        10.0721        2.64541     
  1025.64        2500.00                 NaN   50.2965        2.11140        30.8155        4.03607        10.0705        2.67002     
