|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/GRV/GRV_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1257.31        500.000                 NaN   96.2920       0.604884E-001            NaN  0.887755                 NaN            NaN  0.499590       0.656987E-001   2.19445                 NaN
  1255.89        500.000                 NaN   96.4592       0.558372E-001            NaN  0.853252                 NaN            NaN  0.477195       0.620211E-001   2.09254                 NaN
  1254.48        500.000                 NaN   96.6224       0.521569E-001            NaN  0.813023                 NaN            NaN  0.455870       0.586675E-001   1.99792                 NaN
  1253.07        500.000                 NaN   96.7556       0.427266E-001            NaN  0.801602                 NaN            NaN  0.436830       0.551100E-001   1.90814                 NaN
  1251.65        500.000                 NaN   96.8967       0.428059E-001            NaN  0.760655                 NaN            NaN  0.418200       0.523920E-001   1.82927                 NaN
  1250.24        500.000                 NaN   97.0125       0.364883E-001            NaN  0.742772                 NaN            NaN  0.401988       0.496047E-001   1.75667                 NaN
  1248.83        500.000                 NaN   97.1342       0.343303E-001            NaN  0.713743                 NaN            NaN  0.385458       0.470154E-001   1.68524                 NaN
  1247.41        500.000                 NaN   97.2422       0.302623E-001            NaN  0.691920                 NaN            NaN  0.370465       0.445496E-001   1.62056                 NaN
  1246.00        500.000                 NaN   97.3493       0.231133E-001            NaN  0.672539                 NaN            NaN  0.355836       0.420349E-001   1.55720                 NaN
  1244.58        500.000                 NaN   97.4571       0.218693E-001            NaN  0.644343                 NaN            NaN  0.340958       0.398990E-001   1.49581                 NaN
  1243.17        500.000                 NaN   97.5084       0.211280E-001            NaN  0.642588                 NaN            NaN  0.332613       0.381856E-001   1.45708                 NaN
  1241.76        500.000                 NaN   97.6076       0.182686E-001            NaN  0.616962                 NaN            NaN  0.318781       0.362374E-001   1.40220                 NaN
  1240.34        500.000                 NaN   97.6889       0.181312E-001            NaN  0.596240                 NaN            NaN  0.307184       0.345161E-001   1.35508                 NaN
  1238.93        500.000                 NaN   97.7674       0.970872E-002            NaN  0.586448                 NaN            NaN  0.296272       0.324974E-001   1.30763                 NaN
  1237.52        500.000                 NaN   97.8389       0.196455E-001            NaN  0.555997                 NaN            NaN  0.287546       0.309176E-001   1.26696                 NaN
  1236.10        500.000                 NaN   97.9023       0.787238E-006            NaN  0.565525                 NaN            NaN  0.275902       0.293415E-001   1.22695                 NaN
  1234.69        500.000                 NaN   97.9705                 NaN            NaN  0.547545                 NaN            NaN  0.266420       0.278391E-001   1.18773                 NaN
  1233.27        500.000                 NaN   98.0310       0.149003E-002            NaN  0.530590                 NaN            NaN  0.258930       0.262587E-001   1.15176                 NaN
  1231.86        500.000                 NaN   98.0936                 NaN            NaN  0.515837                 NaN            NaN  0.249631       0.249937E-001   1.11595                 NaN
  1230.45        500.000                 NaN   98.1527                 NaN            NaN  0.499927                 NaN            NaN  0.240385       0.240082E-001   1.08298                 NaN
  1229.03        500.000                 NaN   98.2111                 NaN            NaN  0.484261                 NaN            NaN  0.233835       0.223576E-001   1.04845                 NaN
  1227.62        500.000                 NaN   98.2681                 NaN            NaN  0.467431                 NaN            NaN  0.227136       0.209671E-001   1.01635                 NaN
  1226.21        500.000                 NaN   98.3137                 NaN            NaN  0.457997                 NaN            NaN  0.216602       0.208317E-001  0.990888                 NaN
  1224.79        500.000                 NaN   98.3664                 NaN            NaN  0.442489                 NaN            NaN  0.210703       0.194214E-001  0.961032                 NaN
  1223.38        500.000                 NaN   98.4124                 NaN            NaN  0.430282                 NaN            NaN  0.203987       0.185072E-001  0.934793                 NaN
  1221.96        500.000                 NaN   98.4596                 NaN            NaN  0.417297                 NaN            NaN  0.197002       0.176661E-001  0.908403                 NaN
  1220.55        500.000                 NaN   98.5083                 NaN            NaN  0.402708                 NaN            NaN  0.189248       0.170265E-001  0.882703                 NaN
  1219.14        500.000                 NaN   98.5488                 NaN            NaN  0.392253                 NaN            NaN  0.184154       0.160054E-001  0.858788                 NaN
  1217.72        500.000                 NaN   87.5913                 NaN            NaN   1.61366                 NaN            NaN   1.07207       0.587889E-001   5.03201        4.63220     
  1216.31        500.000                 NaN   70.5478                 NaN            NaN   3.56664                 NaN            NaN   2.45517       0.119759        11.4568        11.8539     
  1214.90        500.000                 NaN   75.2816                 NaN            NaN   3.00751                 NaN            NaN   2.06978       0.961749E-001   9.59941        9.94551     
  1213.48        500.000                 NaN   77.1144                 NaN            NaN   2.82643                 NaN            NaN   1.90708       0.879308E-001   8.86703        9.19712     
  1212.07        500.000                 NaN   78.4176       0.441229                 NaN   1.76965                 NaN            NaN   1.76442       0.108498        8.60611        8.89245     
  1210.65        500.000                 NaN   86.6333                 NaN            NaN  0.399581        1.38478                 NaN   1.08954       0.488205E-001   5.08068        5.36330     
  1209.24        500.000                 NaN   85.1614       0.695778E-001            NaN   1.48439                 NaN            NaN   1.29794       0.589533E-001   6.08135        5.84643     
  1207.83        500.000                 NaN   87.8836                 NaN            NaN   1.09310       0.408137                 NaN  0.945361       0.408292E-001   4.42648        5.20249     
  1206.41        500.000                 NaN   78.9697                 NaN            NaN   2.84684                 NaN            NaN   1.79758       0.562036E-001   8.03475        8.29495     
  1205.00        500.000                 NaN   95.3464                 NaN            NaN  0.538750                 NaN            NaN  0.338625       0.270171E-001   1.86683        1.88234     
  1203.58        500.000                 NaN   89.7562                 NaN            NaN   1.21624                 NaN            NaN  0.810861       0.444185E-001   4.04605        4.12619     
  1202.17        500.000                 NaN   82.1296       0.107540                 NaN   1.86964                 NaN            NaN   1.51315       0.596428E-001   7.10183        7.21860     
  1200.76        500.000                 NaN   91.2908                 NaN            NaN  0.863702                 NaN            NaN  0.652403       0.425319E-001   3.59683        3.55375     
  1199.34        500.000                 NaN   88.6314       0.151769                 NaN   1.20623                 NaN            NaN  0.921883       0.303962E-001   4.16660        4.89176     
  1197.93        500.000                 NaN   64.8857                 NaN            NaN   3.76145                 NaN            NaN   2.78927       0.120614        13.5813        14.8617     
  1196.52        500.000                 NaN   99.1773                 NaN            NaN  0.438099E-001            NaN            NaN            NaN            NaN  0.568255       0.210665     
  1195.10        500.000                 NaN   99.1932                 NaN            NaN  0.231869                 NaN            NaN  0.103555       0.122132E-001  0.459119                 NaN
  1193.69        500.000                 NaN   99.6435                 NaN            NaN  0.603311E-001            NaN            NaN            NaN  0.217795E-002  0.294031                 NaN
  1192.27        500.000                 NaN   99.5517                 NaN            NaN  0.345022E-001  0.125646                 NaN  0.624555E-001  0.449836E-002  0.221231                 NaN
  1190.86        500.000                 NaN   90.7446                 NaN            NaN  0.863654                 NaN            NaN  0.633090       0.254743E-001   4.51492        3.21825     
  1189.45        500.000                 NaN            NaN            NaN            NaN   8.47401                 NaN            NaN   7.05843       0.330235        43.0599        41.0774     
  1188.03        500.000                 NaN            NaN            NaN            NaN   8.47198                 NaN            NaN   7.05834       0.330369        43.0599        41.0794     
  1186.62        500.000                 NaN            NaN            NaN            NaN   8.47290                 NaN            NaN   7.05965       0.330056        43.0568        41.0806     
  1185.21        500.000                 NaN            NaN            NaN            NaN   8.47382                 NaN            NaN   7.06093       0.329746        43.0538        41.0818     
  1183.79        500.000                 NaN            NaN            NaN            NaN   8.47473                 NaN            NaN   7.06219       0.329439        43.0507        41.0829     
  1182.38        500.000                 NaN            NaN            NaN            NaN   8.48955                 NaN            NaN   7.07336       0.325949        43.0257        41.0854     
  1180.96        500.000                 NaN            NaN            NaN            NaN   8.47651                 NaN            NaN   7.06465       0.328834        43.0447        41.0853     
  1179.55        500.000                 NaN            NaN            NaN            NaN   8.47739                 NaN            NaN   7.06585       0.328537        43.0418        41.0865     
  1178.14        500.000                 NaN            NaN            NaN            NaN   8.47826                 NaN            NaN   7.06704       0.328242        43.0388        41.0876     
  1176.72        500.000                 NaN            NaN            NaN            NaN   8.48095                 NaN            NaN   7.07176       0.327629        43.0318        41.0878     
  1175.31        500.000                 NaN            NaN            NaN            NaN   8.48327                 NaN            NaN   7.07534       0.327040        43.0257        41.0886     
  1173.90        500.000                 NaN            NaN            NaN            NaN   8.48989                 NaN            NaN   7.08082       0.325350        43.0132        41.0907     
  1172.48        500.000                 NaN            NaN            NaN            NaN   8.49859                 NaN            NaN   7.08704       0.323124        42.9977        41.0936     
  1171.07        500.000                 NaN            NaN            NaN            NaN   8.50456                 NaN            NaN   7.09301       0.321458        42.9852        41.0958     
  1169.65        500.000                 NaN            NaN            NaN            NaN   8.50678                 NaN            NaN   7.09693       0.320663        42.9783        41.0973     
  1168.24        500.000                 NaN            NaN            NaN            NaN   8.51028                 NaN            NaN   7.10182       0.319555        42.9693        41.0990     
  1166.83        500.000                 NaN            NaN            NaN            NaN   8.49465                 NaN            NaN   7.08734       0.322702        42.9947        41.1006     
  1165.41        500.000                 NaN            NaN            NaN            NaN   8.49441                 NaN            NaN   7.08734       0.322687        42.9940        41.1015     
  1164.00        500.000                 NaN            NaN            NaN            NaN   8.49415                 NaN            NaN   7.08731       0.322679        42.9933        41.1025     
  1162.59        500.000                 NaN            NaN            NaN            NaN   8.49385                 NaN            NaN   7.08722       0.322681        42.9928        41.1035     
  1161.17        500.000                 NaN            NaN            NaN            NaN   8.49359                 NaN            NaN   7.08718       0.322673        42.9921        41.1045     
  1159.76        500.000                 NaN            NaN            NaN            NaN   8.49332                 NaN            NaN   7.08714       0.322666        42.9914        41.1054     
  1158.34        500.000                 NaN            NaN            NaN            NaN   8.49306                 NaN            NaN   7.08711       0.322658        42.9908        41.1064     
  1156.93        500.000                 NaN            NaN            NaN            NaN   8.49279                 NaN            NaN   7.08707       0.322650        42.9901        41.1074     
  1155.52        500.000                 NaN            NaN            NaN            NaN   8.49253                 NaN            NaN   7.08703       0.322643        42.9894        41.1084     
  1154.10        500.000                 NaN            NaN  0.166820E-005            NaN   8.49226                 NaN            NaN   7.08699       0.322635        42.9888        41.1093     
  1152.69        500.000                 NaN            NaN            NaN            NaN   6.01643        2.51539                 NaN   7.13914       0.311579        42.9027        41.1148     
  1151.27        500.000                 NaN            NaN            NaN            NaN   6.01625        2.51531                 NaN   7.13910       0.311571        42.9020        41.1157     
  1149.86        500.000                 NaN            NaN            NaN            NaN   8.53124                 NaN            NaN   7.13907       0.311564        42.9014        41.1167     
  1148.45        500.000                 NaN            NaN            NaN            NaN   8.53097                 NaN            NaN   7.13903       0.311557        42.9007        41.1177     
  1147.03        500.000                 NaN            NaN            NaN            NaN   6.01562        2.51515                 NaN   7.13899       0.311549        42.9000        41.1186     
  1145.62        500.000                 NaN            NaN            NaN            NaN   6.01544        2.51507                 NaN   7.13895       0.311542        42.8994        41.1196     
  1144.21        500.000                 NaN            NaN            NaN            NaN   6.01525        2.51499                 NaN   7.13891       0.311534        42.8987        41.1206     
  1142.79        500.000                 NaN            NaN            NaN            NaN   6.01507        2.51491                 NaN   7.13888       0.311527        42.8981        41.1216     
  1141.38        500.000                 NaN            NaN            NaN            NaN   6.01489        2.51483                 NaN   7.13884       0.311520        42.8974        41.1225     
  1139.96        500.000                 NaN            NaN            NaN            NaN   6.01470        2.51476                 NaN   7.13880       0.311512        42.8967        41.1235     
  1138.55        500.000                 NaN            NaN            NaN            NaN   6.01451        2.51468                 NaN   7.13876       0.311505        42.8961        41.1245     
  1137.14        500.000                 NaN            NaN            NaN            NaN   6.01432        2.51460                 NaN   7.13873       0.311498        42.8954        41.1254     
  1135.72        500.000                 NaN            NaN            NaN            NaN   6.01414        2.51453                 NaN   7.13869       0.311490        42.8947        41.1264     
  1134.31        500.000                 NaN            NaN            NaN            NaN   6.01395        2.51445                 NaN   7.13865       0.311483        42.8941        41.1274     
  1132.90        500.000                 NaN            NaN            NaN            NaN   6.01377        2.51437                 NaN   7.13862       0.311476        42.8934        41.1283     
  1131.48        500.000                 NaN            NaN            NaN            NaN   6.01358        2.51429                 NaN   7.13858       0.311468        42.8928        41.1293     
  1130.07        500.000                 NaN            NaN            NaN            NaN   6.01340        2.51422                 NaN   7.13854       0.311461        42.8921        41.1303     
  1128.65        500.000                 NaN            NaN            NaN            NaN   6.01321        2.51414                 NaN   7.13851       0.311454        42.8914        41.1313     
  1127.24        500.000                 NaN            NaN            NaN            NaN   6.01303        2.51406                 NaN   7.13847       0.311446        42.8908        41.1322     
  1125.83        500.000                 NaN            NaN            NaN            NaN   6.01284        2.51398                 NaN   7.13843       0.311439        42.8901        41.1332     
  1124.41        500.000                 NaN            NaN            NaN            NaN   6.01266        2.51391                 NaN   7.13840       0.311432        42.8895        41.1342     
  1123.00        500.000                 NaN            NaN            NaN            NaN   6.01247        2.51383                 NaN   7.13836       0.311425        42.8888        41.1351     
  1121.59        500.000                 NaN            NaN            NaN            NaN   6.01229        2.51375                 NaN   7.13832       0.311417        42.8881        41.1361     
  1120.17        500.000                 NaN            NaN            NaN            NaN   6.01210        2.51367                 NaN   7.13829       0.311410        42.8875        41.1371     
  1118.76        500.000                 NaN            NaN            NaN            NaN   6.01192        2.51360                 NaN   7.13825       0.311403        42.8868        41.1380     
  1117.34        500.000                 NaN            NaN            NaN            NaN   6.01173        2.51352                 NaN   7.13821       0.311395        42.8861        41.1390     
  1115.93        500.000                 NaN            NaN            NaN            NaN   6.01155        2.51344                 NaN   7.13818       0.311388        42.8855        41.1400     
  1114.52        500.000                 NaN            NaN            NaN            NaN   6.01137        2.51337                 NaN   7.13814       0.311381        42.8848        41.1409     
  1113.10        500.000                 NaN            NaN            NaN            NaN   6.01118        2.51329                 NaN   7.13811       0.311374        42.8842        41.1419     
  1111.69        500.000                 NaN            NaN            NaN            NaN   6.01100        2.51321                 NaN   7.13807       0.311366        42.8835        41.1428     
  1110.28        500.000                 NaN            NaN            NaN            NaN   6.01081        2.51313                 NaN   7.13803       0.311359        42.8828        41.1438     
  1108.86        500.000                 NaN            NaN            NaN            NaN   6.01063        2.51306                 NaN   7.13800       0.311352        42.8822        41.1448     
  1107.45        500.000                 NaN            NaN            NaN            NaN   6.01044        2.51298                 NaN   7.13796       0.311345        42.8815        41.1457     
  1106.03        500.000                 NaN            NaN            NaN            NaN   6.01026        2.51290                 NaN   7.13793       0.311337        42.8809        41.1467     
  1104.62        500.000                 NaN            NaN            NaN            NaN   6.01007        2.51283                 NaN   7.13789       0.311330        42.8802        41.1477     
  1103.21        500.000                 NaN            NaN            NaN            NaN   6.00989        2.51275                 NaN   7.13785       0.311323        42.8796        41.1486     
  1101.79        500.000                 NaN            NaN            NaN            NaN   6.00970        2.51267                 NaN   7.13782       0.311316        42.8789        41.1496     
  1100.38        500.000                 NaN            NaN            NaN            NaN   6.00952        2.51260                 NaN   7.13778       0.311308        42.8782        41.1506     
  1098.96        500.000                 NaN            NaN            NaN            NaN   6.00934        2.51252                 NaN   7.13775       0.311301        42.8776        41.1515     
  1097.55        500.000                 NaN            NaN            NaN            NaN   6.00915        2.51244                 NaN   7.13771       0.311294        42.8769        41.1525     
  1096.14        500.000                 NaN            NaN            NaN            NaN   6.00895        2.51237       0.675129E-005   7.13768       0.311287        42.8763        41.1534     
  1094.72        500.000                 NaN            NaN            NaN            NaN   6.00878        2.51229       0.309491E-005   7.13764       0.311280        42.8756        41.1544     
  1093.31        500.000                 NaN            NaN            NaN            NaN   6.00859        2.51222       0.310487E-005   7.13761       0.311272        42.8749        41.1554     
  1091.90        500.000                 NaN            NaN            NaN            NaN   6.00841        2.51214       0.311384E-005   7.13757       0.311265        42.8743        41.1563     
  1090.48        500.000                 NaN            NaN            NaN            NaN   6.00823        2.51206       0.312293E-005   7.13753       0.311258        42.8736        41.1573     
  1089.07        500.000                 NaN            NaN            NaN            NaN   2.35055        6.17566                 NaN   7.14728       0.309416        42.8574        41.1597     
  1087.65        500.000                 NaN            NaN            NaN            NaN   2.35047        6.17547                 NaN   7.14725       0.309409        42.8568        41.1606     
  1086.24        500.000                 NaN            NaN            NaN            NaN   2.35040        6.17528                 NaN   7.14721       0.309402        42.8561        41.1616     
  1084.83        500.000                 NaN            NaN            NaN            NaN   2.35033        6.17509                 NaN   7.14718       0.309394        42.8554        41.1626     
  1083.41        500.000                 NaN            NaN            NaN            NaN   2.35026        6.17490                 NaN   7.14714       0.309387        42.8548        41.1635     
  1082.00        500.000                 NaN            NaN            NaN            NaN   2.35019        6.17471                 NaN   7.14711       0.309380        42.8541        41.1645     
  1080.59        500.000                 NaN            NaN            NaN            NaN   2.35012        6.17453                 NaN   7.14707       0.309373        42.8535        41.1654     
  1079.17        500.000                 NaN            NaN            NaN            NaN   2.35005        6.17434                 NaN   7.14704       0.309366        42.8528        41.1664     
  1077.76        500.000                 NaN            NaN            NaN            NaN   2.34997        6.17415                 NaN   7.14700       0.309359        42.8522        41.1674     
  1076.34        500.000                 NaN            NaN            NaN            NaN   2.34990        6.17396                 NaN   7.14697       0.309352        42.8515        41.1683     
  1074.93        500.000                 NaN            NaN   1.29600                 NaN   6.27754                 NaN            NaN   6.89531       0.402908        43.4222        41.7061     
  1073.52        500.000                 NaN            NaN   1.29596                 NaN   6.27735                 NaN            NaN   6.89528       0.402898        43.4215        41.7070     
  1072.10        500.000                 NaN            NaN   1.29592                 NaN   6.27716                 NaN            NaN   6.89524       0.402889        43.4208        41.7080     
  1070.69        500.000                 NaN            NaN   1.29589                 NaN   6.27697                 NaN            NaN   6.89521       0.402880        43.4201        41.7089     
  1069.28        500.000                 NaN            NaN   1.29585                 NaN   6.27677                 NaN            NaN   6.89517       0.402870        43.4194        41.7099     
  1067.86        500.000                 NaN            NaN   1.29581                 NaN   6.27658                 NaN            NaN   6.89513       0.402861        43.4188        41.7108     
  1066.45        500.000                 NaN            NaN   1.55267                 NaN   5.86884                 NaN            NaN   6.86665       0.414203        43.4702        41.8275     
  1065.03        500.000                 NaN            NaN   1.55262                 NaN   5.86866                 NaN            NaN   6.86661       0.414193        43.4695        41.8284     
  1063.62        500.000                 NaN            NaN   1.18566                 NaN   6.58297                 NaN            NaN   6.98710       0.371943        43.1822        41.6901     
  1062.21        500.000                 NaN            NaN   1.55251                 NaN   5.86788       0.463856E-003            NaN   6.86655       0.414171        43.4681        41.8303     
  1060.79        500.000                 NaN            NaN   1.55249                 NaN   5.86812       0.476120E-005            NaN   6.86651       0.414164        43.4674        41.8313     
  1059.38        500.000                 NaN            NaN   1.55245                 NaN   5.86794       0.457941E-005            NaN   6.86647       0.414154        43.4667        41.8322     
  1057.97        500.000                 NaN            NaN   1.55241                 NaN   5.86776       0.684372E-005            NaN   6.86643       0.414145        43.4661        41.8332     
  1056.55        500.000                 NaN            NaN   1.55236                 NaN   5.86758       0.684404E-005            NaN   6.86640       0.414135        43.4654        41.8341     
  1055.14        500.000                 NaN            NaN   1.55232                 NaN   5.86740       0.684424E-005            NaN   6.86636       0.414125        43.4647        41.8351     
  1053.72        500.000                 NaN            NaN   1.55228                 NaN   5.86722       0.684458E-005            NaN   6.86633       0.414116        43.4640        41.8360     
  1052.31        500.000                 NaN            NaN   1.55223                 NaN   5.86705       0.488232E-005            NaN   6.86629       0.414106        43.4633        41.8370     
  1050.90        500.000                 NaN            NaN   1.58164                 NaN   5.82133       0.490063E-005            NaN   6.86401       0.415280        43.4661        41.8516     
  1049.48        500.000                 NaN            NaN   1.58160                 NaN   5.82115       0.491857E-005            NaN   6.86397       0.415270        43.4654        41.8526     
  1048.07        500.000                 NaN            NaN   1.58155                 NaN   5.82098       0.684542E-005            NaN   6.86394       0.415260        43.4647        41.8535     
  1046.65        500.000                 NaN            NaN   1.56990                 NaN   5.84648                 NaN            NaN   6.86956       0.413393        43.4500        41.8507     
  1045.24        500.000                 NaN            NaN   1.60869                 NaN   5.77923                 NaN            NaN   6.86222       0.416217        43.4654        41.8683     
  1043.83        500.000                 NaN            NaN   1.60946                 NaN   5.77731       0.108055E-005            NaN   6.86182       0.416329        43.4656        41.8695     
  1042.41        500.000                 NaN            NaN   1.44869                 NaN   6.13601                 NaN            NaN   6.94017       0.389676        43.2664        41.8191     
  1041.00        500.000                 NaN            NaN   1.46204                 NaN   6.11363                 NaN            NaN   6.93813       0.390533        43.2697        41.8259     
  1039.59        500.000                 NaN            NaN   1.63586                 NaN  0.117467E-005   5.73639                 NaN   6.86002       0.417273        43.4656        41.8849     
  1038.17        500.000                 NaN            NaN   1.63581                 NaN  0.117370E-005   5.73622                 NaN   6.85998       0.417264        43.4649        41.8858     
  1036.76        500.000                 NaN            NaN   1.66108                 NaN  0.673380E-005   5.69775                 NaN   6.85849       0.418163        43.4657        41.8988     
  1035.34        500.000                 NaN            NaN   1.66104                 NaN   5.69759                 NaN            NaN   6.85846       0.418153        43.4650        41.8997     
  1033.93        500.000                 NaN            NaN   1.66099                 NaN   5.69741                 NaN            NaN   6.85842       0.418144        43.4644        41.9007     
  1032.52        500.000                 NaN            NaN   1.68545                 NaN   5.66036                 NaN            NaN   6.85706       0.418990        43.4648        41.9134     
  1031.10        500.000                 NaN            NaN   1.68540                 NaN   5.66019                 NaN            NaN   6.85702       0.418981        43.4641        41.9143     
  1029.69        500.000                 NaN            NaN   1.68536                 NaN   5.66002                 NaN            NaN   6.85699       0.418971        43.4634        41.9152     
  1028.28        500.000                 NaN            NaN   1.68531                 NaN   5.65985                 NaN            NaN   6.85695       0.418961        43.4627        41.9162     
  1026.86        500.000                 NaN            NaN   1.70867                 NaN   5.62480                 NaN            NaN   6.85583       0.419724        43.4625        41.9284     
  1025.45        500.000                 NaN            NaN   1.70862                 NaN   5.62463                 NaN            NaN   6.85580       0.419714        43.4619        41.9294     
  1024.03        500.000                 NaN            NaN   1.70857                 NaN   5.62446                 NaN            NaN   6.85576       0.419705        43.4612        41.9303     
  1022.62        500.000                 NaN            NaN   1.70846                 NaN   5.62444                 NaN            NaN   6.85576       0.419683        43.4604        41.9313     
  1021.21        500.000                 NaN            NaN   1.70842                 NaN   5.62425                 NaN            NaN   6.85572       0.419675        43.4597        41.9322     
  1019.79        500.000                 NaN            NaN   1.70842                 NaN   5.62399                 NaN            NaN   6.85566       0.419673        43.4591        41.9331     
  1018.38        500.000                 NaN            NaN   1.70835                 NaN   5.62386                 NaN            NaN   6.85564       0.419659        43.4584        41.9341     
  1016.97        500.000                 NaN            NaN   1.64397                 NaN   5.80275                 NaN            NaN   6.90630       0.402994        43.3216        41.9224     
  1015.55        500.000                 NaN            NaN   1.64375                 NaN   5.81744                 NaN            NaN   6.91470       0.400448        43.2966        41.9270     
  1014.14        500.000                 NaN            NaN   1.65051                 NaN   5.80387                 NaN            NaN   6.91227       0.401239        43.3021        41.9300     
  1012.72        500.000                 NaN            NaN   1.65857                 NaN   5.79089                 NaN            NaN   6.91134       0.401652        43.3028        41.9347     
  1011.31        500.000                 NaN            NaN   1.66650                 NaN   5.77814                 NaN            NaN   6.91045       0.402054        43.3035        41.9394     
  1009.90        500.000                 NaN            NaN   1.67431                 NaN   5.76561                 NaN            NaN   6.90958       0.402448        43.3040        41.9440     
  1008.48        500.000                 NaN            NaN   1.68196                 NaN   5.75334                 NaN            NaN   6.90876       0.402828        43.3045        41.9486     
  1007.07        500.000                 NaN            NaN   1.68817                 NaN   5.74345                 NaN            NaN   6.90835       0.403144        43.3043        41.9526     
  1005.66        500.000                 NaN            NaN   1.70795                 NaN   5.62237                 NaN            NaN   6.85536       0.419564        43.4522        41.9426     
  1004.24        500.000                 NaN            NaN   1.70790                 NaN   5.62234                 NaN            NaN   6.85540       0.419531        43.4513        41.9436     
  1002.83        500.000                 NaN            NaN   1.70789                 NaN   5.62237                 NaN            NaN   6.85551       0.419479        43.4502        41.9446     
  1001.41        500.000                 NaN            NaN   1.70795                 NaN   5.62252                 NaN            NaN   6.85574       0.419390        43.4487        41.9457     
  1000.00        500.000                 NaN            NaN   1.70860                 NaN   5.62413                 NaN            NaN   6.85727       0.418917        43.4435        41.9476     
