|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.75/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1919.80        500.000        99.2973                 NaN            NaN  0.702661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3011                 NaN            NaN  0.698877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.6263                 NaN            NaN  0.373667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        98.9904                 NaN            NaN   1.00962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3159                 NaN            NaN  0.684083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3208                 NaN            NaN  0.679236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3250                 NaN            NaN  0.675006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3292                 NaN            NaN  0.670789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3333                 NaN            NaN  0.666743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3381                 NaN            NaN  0.661894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3397                 NaN            NaN  0.660345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3446                 NaN            NaN  0.655365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3482                 NaN            NaN  0.651842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3504                 NaN            NaN  0.649629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3546                 NaN            NaN  0.645406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3591                 NaN            NaN  0.640941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3604                 NaN            NaN  0.639642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3619                 NaN            NaN  0.636482       0.157473E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3520                 NaN            NaN  0.634323       0.136737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3523                 NaN            NaN  0.632466       0.152044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3567                 NaN            NaN  0.628143       0.151589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4829                 NaN            NaN  0.504882       0.121957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2349                 NaN            NaN  0.747116       0.180176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3642                 NaN            NaN  0.620806       0.150021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2613                 NaN            NaN  0.721168       0.175433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4719                 NaN            NaN  0.515717       0.124212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3678                 NaN            NaN  0.617220       0.149520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        98.6485                 NaN            NaN   1.31917       0.323529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.9789                 NaN            NaN  0.210996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4814                 NaN            NaN  0.506404       0.122114E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3714                 NaN            NaN  0.613731       0.148195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3735                 NaN            NaN  0.611723       0.147515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3743                 NaN            NaN  0.610969       0.147392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3761                 NaN            NaN  0.609251       0.146785E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3753                 NaN            NaN  0.610046       0.146610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3753                 NaN            NaN  0.610080       0.146569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3745                 NaN            NaN  0.610883       0.146258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3746                 NaN            NaN  0.610794       0.145968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3713                 NaN            NaN  0.614064       0.146701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3789                 NaN            NaN  0.606710       0.143974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3738                 NaN            NaN  0.611736       0.145116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3737                 NaN            NaN  0.611848       0.144761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3723                 NaN            NaN  0.613197       0.144643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3704                 NaN            NaN  0.615109       0.144599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3677                 NaN            NaN  0.617839       0.144663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3742                 NaN            NaN  0.611513       0.142770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3630                 NaN            NaN  0.622482       0.144701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3665                 NaN            NaN  0.619161       0.143166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3646                 NaN            NaN  0.621035       0.143300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3608                 NaN            NaN  0.624799       0.143548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3613                 NaN            NaN  0.624422       0.142791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3588                 NaN            NaN  0.626907       0.142872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        98.2033       0.972956E-002            NaN   1.74645       0.404702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.8112                 NaN            NaN  0.184476       0.435326E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3467                 NaN            NaN  0.638983       0.142844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3470                 NaN            NaN  0.638854       0.141906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3428                 NaN            NaN  0.642979       0.142163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3391                 NaN            NaN  0.646655       0.142156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        98.7369                 NaN            NaN   1.23603       0.270215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.9371                 NaN            NaN  0.615728E-001  0.128748E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3291                 NaN            NaN  0.656754       0.141797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3233                 NaN            NaN  0.662481       0.142042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3213                 NaN            NaN  0.664572       0.141457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        98.9326                 NaN            NaN   1.04511       0.222638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.6996                 NaN            NaN  0.294220       0.614367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3084                 NaN            NaN  0.677477       0.141692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3049                 NaN            NaN  0.680935       0.141335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        98.9395                 NaN            NaN   1.03907       0.214377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.7584                 NaN            NaN  0.236804       0.482261E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.1931                 NaN            NaN  0.790810       0.161126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2851                 NaN            NaN  0.700678       0.141948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0914                 NaN            NaN  0.881722       0.269165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4694                 NaN            NaN  0.529309       0.133000E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2724                 NaN            NaN  0.713446       0.141623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2683                 NaN            NaN  0.717487       0.141633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2643                 NaN            NaN  0.721514       0.141441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2584                 NaN            NaN  0.727404       0.141618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2531                 NaN            NaN  0.732725       0.141670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2488                 NaN            NaN  0.737012       0.141928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2448                 NaN            NaN  0.740981       0.141694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2369                 NaN            NaN  0.748872       0.142260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2363                 NaN            NaN  0.749584       0.141544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2270                 NaN            NaN  0.758777       0.142449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2270                 NaN            NaN  0.758885       0.141564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2283                 NaN            NaN  0.757683       0.140539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.9484                 NaN            NaN  0.506170E-001  0.955282E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.4765                 NaN            NaN   1.49590       0.275579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.1986                 NaN            NaN  0.786982       0.144644E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2170                 NaN            NaN  0.768991       0.139717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1990                 NaN            NaN  0.786692       0.142772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1985                 NaN            NaN  0.787280       0.142046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0545                 NaN            NaN  0.928779       0.167098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3354                 NaN            NaN  0.652956       0.116705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3830                 NaN            NaN  0.606172       0.108579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        98.9783                 NaN            NaN   1.00389       0.178386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1816                 NaN            NaN  0.804188       0.142399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1790                 NaN            NaN  0.806770       0.142409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1754                 NaN            NaN  0.810357       0.142379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1747                 NaN            NaN  0.811126       0.142147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1677                 NaN            NaN  0.817964       0.143370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1751                 NaN            NaN  0.810777       0.141424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1683                 NaN            NaN  0.817479       0.142511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1710                 NaN            NaN  0.814854       0.141768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1678                 NaN            NaN  0.817958       0.142361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1681                 NaN            NaN  0.817748       0.141932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1678                 NaN            NaN  0.818039       0.142020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1679                 NaN            NaN  0.817897       0.141669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1687                 NaN            NaN  0.817173       0.141619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1688                 NaN            NaN  0.817064       0.141501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1698                 NaN            NaN  0.816104       0.141377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1705                 NaN            NaN  0.815315       0.141413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1736                 NaN            NaN  0.812282       0.140780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1765                 NaN            NaN  0.809497       0.140440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1768                 NaN            NaN  0.809135       0.140487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1793                 NaN            NaN  0.806722       0.140157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1811                 NaN            NaN  0.804941       0.140064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1862                 NaN            NaN  0.799882       0.139319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1874                 NaN            NaN  0.798633       0.139485E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1922                 NaN            NaN  0.793894       0.138680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1943                 NaN            NaN  0.791872       0.138607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1421                 NaN            NaN  0.843117       0.148257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2589                 NaN            NaN  0.728351       0.127981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2080                 NaN            NaN  0.778297       0.137043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2073                 NaN            NaN  0.778984       0.137395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.1814                 NaN            NaN  0.804347       0.142439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4928                 NaN            NaN  0.498356       0.883605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.9920                 NaN            NaN  0.990327       0.176255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2292                 NaN            NaN  0.757270       0.135239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.0294                 NaN            NaN  0.953065       0.175576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4459                 NaN            NaN  0.544902       0.917976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2473                 NaN            NaN  0.739365       0.133414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2531                 NaN            NaN  0.733646       0.132822E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9511                 NaN            NaN  0.458156       0.221172E-002  0.588487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5594                 NaN            NaN  0.100503                 NaN   1.34014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5584                 NaN            NaN  0.950562E-001            NaN   1.34656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6290                 NaN            NaN  0.987473E-001            NaN   1.27228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5137                 NaN            NaN  0.103028                 NaN   1.38324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7648                 NaN            NaN  0.821363E-001            NaN   1.15303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6707                 NaN            NaN  0.885487E-001            NaN   1.24071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6954                 NaN            NaN  0.898638E-001            NaN   1.21476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7119                 NaN            NaN  0.835545E-001            NaN   1.20460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7325                 NaN            NaN  0.798184E-001            NaN   1.18772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7492                 NaN            NaN  0.773746E-001            NaN   1.17347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7616                 NaN            NaN  0.726877E-001            NaN   1.16574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7909                 NaN            NaN  0.736131E-001            NaN   1.13551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8092                 NaN            NaN  0.731376E-001            NaN   1.11766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8209                 NaN            NaN  0.691154E-001            NaN   1.11000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8321                 NaN            NaN  0.681357E-001            NaN   1.09976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8633                 NaN            NaN  0.666266E-001            NaN   1.07009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8677                 NaN            NaN  0.597348E-001            NaN   1.07252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8866                 NaN            NaN  0.609094E-001            NaN   1.05248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9001                 NaN            NaN  0.575120E-001            NaN   1.04236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9135                 NaN            NaN  0.534521E-001            NaN   1.03309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9256                 NaN            NaN  0.522731E-001            NaN   1.02216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9431                 NaN            NaN  0.518522E-001            NaN   1.00503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9564                 NaN            NaN  0.478471E-001            NaN  0.995713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9608                 NaN            NaN  0.386737E-001            NaN   1.00057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9827                 NaN            NaN  0.415783E-001            NaN  0.975757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9939                 NaN            NaN  0.448584E-001            NaN  0.961263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0046                 NaN            NaN  0.401553E-001            NaN  0.955261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0161                 NaN            NaN  0.374503E-001            NaN  0.946434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0286                 NaN            NaN  0.388696E-001            NaN  0.932547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0381                 NaN            NaN  0.322329E-001            NaN  0.929660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0486                 NaN            NaN  0.313019E-001            NaN  0.920068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0568                 NaN            NaN  0.253997E-001            NaN  0.917804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
