|6.6.6
Archiving\03_Data\frac/QFM_m1.25/YM20/YM20_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1922.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.7191                 NaN            NaN  0.280861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4144                 NaN            NaN  0.585631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4162                 NaN            NaN  0.583773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4132                 NaN            NaN  0.579140       0.762765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4078                 NaN            NaN  0.576846       0.153451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4116                 NaN            NaN  0.573119       0.152578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4159                 NaN            NaN  0.568904       0.151688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4098                 NaN            NaN  0.574780       0.154292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4272                 NaN            NaN  0.557946       0.148399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4220                 NaN            NaN  0.562897       0.150721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.6432                 NaN            NaN  0.347511       0.933241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.2076                 NaN            NaN  0.771662       0.207152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4271                 NaN            NaN  0.557910       0.150143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3976                 NaN            NaN  0.586679       0.157681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4687                 NaN            NaN  0.517405       0.139111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4346                 NaN            NaN  0.550594       0.148495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4373                 NaN            NaN  0.547976       0.147360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4374                 NaN            NaN  0.547821       0.147419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4399                 NaN            NaN  0.545417       0.146820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4413                 NaN            NaN  0.544077       0.146435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4409                 NaN            NaN  0.544493       0.146486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4325                 NaN            NaN  0.552652       0.148594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4551                 NaN            NaN  0.530686       0.142580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4434                 NaN            NaN  0.541975       0.145923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4498                 NaN            NaN  0.535841       0.143577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4462                 NaN            NaN  0.539305       0.144784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5822                 NaN            NaN  0.406661       0.111608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3157                 NaN            NaN  0.666628       0.176244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4499                 NaN            NaN  0.535822       0.143189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4507                 NaN            NaN  0.535019       0.142799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4513                 NaN            NaN  0.534493       0.142397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4511                 NaN            NaN  0.534652       0.142105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4507                 NaN            NaN  0.535094       0.141982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1788                 NaN            NaN  0.800117       0.210792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.9154                 NaN            NaN  0.823803E-001  0.217592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2603                 NaN            NaN  0.720670       0.190081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4535                 NaN            NaN  0.532516       0.139520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4512                 NaN            NaN  0.534811       0.140135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4507                 NaN            NaN  0.535276       0.139911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4508                 NaN            NaN  0.535303       0.139382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4496                 NaN            NaN  0.536532       0.139176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4488                 NaN            NaN  0.537271       0.139033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4490                 NaN            NaN  0.537142       0.138421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4478                 NaN            NaN  0.538390       0.138273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4470                 NaN            NaN  0.539155       0.137979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4460                 NaN            NaN  0.540198       0.137677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4449                 NaN            NaN  0.541323       0.137500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4432                 NaN            NaN  0.543062       0.137337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4436                 NaN            NaN  0.542785       0.136632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4411                 NaN            NaN  0.545180       0.136699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5293                 NaN            NaN  0.459286       0.114315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3479                 NaN            NaN  0.636272       0.157907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4373                 NaN            NaN  0.549084       0.135666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4354                 NaN            NaN  0.551087       0.135538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4402                 NaN            NaN  0.546392       0.133884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4266                 NaN            NaN  0.559824       0.136136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4313                 NaN            NaN  0.555220       0.134563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4282                 NaN            NaN  0.558311       0.134590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4274                 NaN            NaN  0.559196       0.134019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        98.3430                 NaN            NaN   1.61843       0.386044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.9966                 NaN            NaN            NaN  0.344858E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.8845                 NaN            NaN  0.109107       0.638035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.5564                 NaN            NaN  0.440493       0.309262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3422                 NaN            NaN  0.642783       0.149893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4149                 NaN            NaN  0.571798       0.132883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2396                 NaN            NaN  0.743248       0.171110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.6501                 NaN            NaN  0.342049       0.784552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3400                 NaN            NaN  0.645181       0.147827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4073                 NaN            NaN  0.579556       0.131470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4019                 NaN            NaN  0.584893       0.131982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4725                 NaN            NaN  0.515859       0.116061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3229                 NaN            NaN  0.662277       0.147878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3988                 NaN            NaN  0.588109       0.130700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3937                 NaN            NaN  0.593187       0.131054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3915                 NaN            NaN  0.595407       0.130818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3887                 NaN            NaN  0.598254       0.130663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        98.9672                 NaN            NaN   1.01055       0.222873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.8061                 NaN            NaN  0.190134       0.374246E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4158                 NaN            NaN  0.571899       0.123168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3479                 NaN            NaN  0.638415       0.136682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3302                 NaN            NaN  0.655220       0.145668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.4249                 NaN            NaN  0.563794       0.113251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3813                 NaN            NaN  0.605883       0.127912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3634                 NaN            NaN  0.623504       0.130672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3695                 NaN            NaN  0.617579       0.129085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3703                 NaN            NaN  0.616858       0.128129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3668                 NaN            NaN  0.620411       0.128237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3669                 NaN            NaN  0.620281       0.127866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3639                 NaN            NaN  0.623339       0.127973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.0498                 NaN            NaN  0.931226       0.189850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.6750                 NaN            NaN  0.318548       0.646324E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3598                 NaN            NaN  0.627513       0.127329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3586                 NaN            NaN  0.628666       0.126917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3584                 NaN            NaN  0.628952       0.126711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3570                 NaN            NaN  0.630320       0.126509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3560                 NaN            NaN  0.631402       0.126297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3524                 NaN            NaN  0.634955       0.126545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3577                 NaN            NaN  0.629745       0.125285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3346                 NaN            NaN  0.652505       0.129276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3741                 NaN            NaN  0.613751       0.121626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3402                 NaN            NaN  0.647262       0.125568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3686                 NaN            NaN  0.619024       0.123817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3533                 NaN            NaN  0.634278       0.124614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.0094                 NaN            NaN  0.495366       0.429885E-002  0.490922                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3338                 NaN            NaN  0.218712                 NaN   1.44747                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3530                 NaN            NaN  0.215830                 NaN   1.43121                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.1874                 NaN            NaN  0.232888                 NaN   1.57973                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.6365                 NaN            NaN  0.179285                 NaN   1.18417                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4449                 NaN            NaN  0.201455                 NaN   1.35364                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4751                 NaN            NaN  0.194576                 NaN   1.33032                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5024                 NaN            NaN  0.194400                 NaN   1.30318                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5213                 NaN            NaN  0.187453                 NaN   1.29123                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5512                 NaN            NaN  0.184890                 NaN   1.26392                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5806                 NaN            NaN  0.180132                 NaN   1.23930                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5940                 NaN            NaN  0.178772                 NaN   1.22726                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6276                 NaN            NaN  0.142294                 NaN   1.23012                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6384                 NaN            NaN  0.205159                 NaN   1.15642                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6669                 NaN            NaN  0.162969                 NaN   1.17013                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6821                 NaN            NaN  0.161468                 NaN   1.15642                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7043                 NaN            NaN  0.158823                 NaN   1.13692                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7189                 NaN            NaN  0.158994                 NaN   1.12209                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7500                 NaN            NaN  0.149620                 NaN   1.10040                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7636                 NaN            NaN  0.147474                 NaN   1.08894                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7789                 NaN            NaN  0.143985                 NaN   1.07713                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7966                 NaN            NaN  0.141229                 NaN   1.06218                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8157                 NaN            NaN  0.139132                 NaN   1.04520                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8080                 NaN            NaN  0.136041                 NaN   1.05598                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8680                 NaN            NaN  0.128102                 NaN   1.00385                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8616                 NaN            NaN  0.129946                 NaN   1.00844                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8796                 NaN            NaN  0.125532                 NaN  0.994850                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8916                 NaN            NaN  0.122372                 NaN  0.986002                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.6955                 NaN            NaN  0.264783                 NaN   1.03970                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.1385                 NaN            NaN  0.183465E-001            NaN  0.843182                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9384                 NaN            NaN  0.772666E-001            NaN  0.984363                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9568                 NaN            NaN  0.108080                 NaN  0.935149                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9628                 NaN            NaN  0.106579                 NaN  0.930574                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9751                 NaN            NaN  0.103121                 NaN  0.921770                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9859                 NaN            NaN  0.982639E-001            NaN  0.915819                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0006                 NaN            NaN  0.982608E-001            NaN  0.901162                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0130                 NaN            NaN  0.958289E-001            NaN  0.891134                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0065                 NaN            NaN  0.855568E-001            NaN  0.907895                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.6291                 NaN            NaN  0.133566                 NaN   1.23734                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.4759                 NaN            NaN  0.484833E-001            NaN  0.475611                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0567                 NaN            NaN  0.835331E-001            NaN  0.859769                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0662                 NaN            NaN  0.809634E-001            NaN  0.852841                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0772                 NaN            NaN  0.805454E-001            NaN  0.842252                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0868                 NaN            NaN  0.731269E-001            NaN  0.840035                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0977                 NaN            NaN  0.741612E-001            NaN  0.828130                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1066                 NaN            NaN  0.706030E-001            NaN  0.822795                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1156                 NaN            NaN  0.673924E-001            NaN  0.816960                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1230                 NaN            NaN  0.640002E-001            NaN  0.812965                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1339                 NaN            NaN  0.631175E-001            NaN  0.802946                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1414                 NaN            NaN  0.598762E-001            NaN  0.798715                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1500                 NaN            NaN  0.576036E-001            NaN  0.792441                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1567                 NaN            NaN  0.541584E-001            NaN  0.789164                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1655                 NaN            NaN  0.519581E-001            NaN  0.782510                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1726                 NaN            NaN  0.497013E-001            NaN  0.777719                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1803                 NaN            NaN  0.468825E-001            NaN  0.772787                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1861                 NaN            NaN  0.432390E-001            NaN  0.770662                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1926                 NaN            NaN  0.415224E-001            NaN  0.765878                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2004                 NaN            NaN  0.386956E-001            NaN  0.760867                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2048                 NaN            NaN  0.318798E-001            NaN  0.763336                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1287                 NaN            NaN  0.437745E-002            NaN  0.402530       0.464361                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0089                 NaN            NaN  0.699343E-004            NaN  0.125176E-001  0.978517                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0068                 NaN            NaN            NaN            NaN            NaN  0.993217                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0032                 NaN            NaN            NaN            NaN            NaN  0.996844                 NaN            NaN            NaN            NaN            NaN
