|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.75/KHA22/KHA22_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1494.73        500.000                 NaN   99.6168       0.382730       0.435932E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.34        500.000                 NaN   99.6203       0.378980       0.745831E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.6211       0.378914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.56        500.000                 NaN   99.6246       0.375385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN   99.6268       0.373162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.78        500.000                 NaN   99.5165       0.483499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.7856       0.214450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN   99.5911       0.408868       0.804915E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.62        500.000                 NaN   99.6352       0.364847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.23        500.000                 NaN   99.6380       0.362046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.84        500.000                 NaN   99.6397       0.360333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.45        500.000                 NaN   99.6432       0.356529       0.225042E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.06        500.000                 NaN   99.6437       0.356295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN   99.4571       0.217364       0.319227E-001            NaN  0.293656                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN   99.7271       0.202060E-001            NaN            NaN  0.252661                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.89        500.000                 NaN   99.5573       0.505246E-001            NaN            NaN  0.392192                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.50        500.000                 NaN   99.5687                 NaN            NaN            NaN  0.431334                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.11        500.000                 NaN   99.5654       0.127820E-001            NaN            NaN  0.421847                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.72        500.000                 NaN   99.5665       0.154653E-001            NaN            NaN  0.418021                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.33        500.000                 NaN   99.5680       0.131677E-001            NaN            NaN  0.418877                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN   99.5690       0.107483E-001            NaN            NaN  0.420251                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.55        500.000                 NaN   99.5704       0.831587E-002            NaN            NaN  0.421297                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.16        500.000                 NaN   99.5712       0.470284E-002            NaN            NaN  0.424144                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.77        500.000                 NaN   99.5710       0.186807E-002            NaN            NaN  0.427098                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.38        500.000                 NaN   99.5716                 NaN            NaN            NaN  0.428429                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.99        500.000                 NaN   99.4852       0.189790E-001            NaN            NaN  0.495822                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.60        500.000                 NaN   99.6600       0.175089E-001            NaN            NaN  0.322450                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.21        500.000                 NaN   99.5711                 NaN            NaN            NaN  0.428898                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.82        500.000                 NaN   99.1884       0.162085E-001            NaN            NaN  0.795391                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.43        500.000                 NaN   99.8813                 NaN            NaN            NaN  0.118674                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.04        500.000                 NaN   99.4652                 NaN            NaN            NaN  0.243624       0.291158                 NaN            NaN            NaN            NaN            NaN
  1451.65        500.000                 NaN   99.3325       0.154609                 NaN            NaN  0.118478       0.394424                 NaN            NaN            NaN            NaN            NaN
  1450.26        500.000                 NaN   99.3429                 NaN            NaN            NaN  0.280587       0.376530                 NaN            NaN            NaN            NaN            NaN
  1448.87        500.000                 NaN   99.3446                 NaN            NaN            NaN  0.277526       0.377914                 NaN            NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN   99.3514                 NaN            NaN            NaN  0.274004       0.374636                 NaN            NaN            NaN            NaN            NaN
  1446.09        500.000                 NaN   97.9139       0.388788E-001            NaN            NaN  0.835392        1.21178                 NaN            NaN            NaN            NaN            NaN
  1444.70        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.31        500.000                 NaN   99.8810                 NaN            NaN            NaN  0.692149E-001  0.497453E-001            NaN            NaN            NaN            NaN            NaN
  1441.92        500.000                 NaN   99.8641                 NaN            NaN            NaN  0.785923E-001  0.572671E-001            NaN            NaN            NaN            NaN            NaN
  1440.53        500.000                 NaN   99.2265                 NaN            NaN            NaN  0.325238       0.448217                 NaN            NaN            NaN            NaN            NaN
  1439.14        500.000                 NaN   99.3887                 NaN            NaN            NaN  0.353957       0.257308                 NaN            NaN            NaN            NaN            NaN
  1437.76        500.000                 NaN   99.3937                 NaN            NaN            NaN  0.254690       0.351597                 NaN            NaN            NaN            NaN            NaN
  1436.37        500.000                 NaN   99.4004                 NaN            NaN            NaN  0.251452       0.348122                 NaN            NaN            NaN            NaN            NaN
  1434.98        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1433.59        500.000                 NaN   98.8173                 NaN            NaN            NaN  0.495446       0.687229                 NaN            NaN            NaN            NaN            NaN
  1432.20        500.000                 NaN   99.4176                 NaN            NaN            NaN  0.243388       0.339031                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.4230                 NaN            NaN            NaN  0.335717       0.241240                 NaN            NaN            NaN            NaN            NaN
  1429.42        500.000                 NaN   99.4280       0.657855E-002            NaN            NaN  0.333232       0.232172                 NaN            NaN            NaN            NaN            NaN
  1428.03        500.000                 NaN   99.4329                 NaN            NaN            NaN  0.330409       0.236721                 NaN            NaN            NaN            NaN            NaN
  1426.64        500.000                 NaN   99.4386                 NaN            NaN            NaN  0.233996       0.327442                 NaN            NaN            NaN            NaN            NaN
  1425.25        500.000                 NaN   99.5087       0.147638E-001            NaN            NaN  0.189747       0.286803                 NaN            NaN            NaN            NaN            NaN
  1423.86        500.000                 NaN   99.3847       0.366948E-001            NaN            NaN  0.360047       0.218606                 NaN            NaN            NaN            NaN            NaN
  1422.47        500.000                 NaN   99.2588                 NaN            NaN            NaN  0.337754       0.306684                 NaN  0.967688E-001            NaN            NaN            NaN
  1421.08        500.000                 NaN   98.4591                 NaN            NaN            NaN  0.633516       0.408465                 NaN  0.498924                 NaN            NaN            NaN
  1419.69        500.000                 NaN   98.4912                 NaN            NaN            NaN  0.399576       0.620381                 NaN  0.488825                 NaN            NaN            NaN
  1418.30        500.000                 NaN   98.5210                 NaN            NaN            NaN  0.391514       0.607956                 NaN  0.479515                 NaN            NaN            NaN
  1416.91        500.000                 NaN   98.5503                 NaN            NaN            NaN  0.383481       0.595899                 NaN  0.470295                 NaN            NaN            NaN
  1415.52        500.000                 NaN   98.5780                 NaN            NaN            NaN  0.584784       0.375760                 NaN  0.461498                 NaN            NaN            NaN
  1414.13        500.000                 NaN   98.6082                 NaN            NaN            NaN  0.367841       0.571993                 NaN  0.451974                 NaN            NaN            NaN
  1412.74        500.000                 NaN   98.6342                 NaN            NaN            NaN  0.360506       0.561562                 NaN  0.443707                 NaN            NaN            NaN
  1411.35        500.000                 NaN   98.6605                 NaN            NaN            NaN  0.550707       0.353227                 NaN  0.435520                 NaN            NaN            NaN
  1409.96        500.000                 NaN   98.6870                 NaN            NaN            NaN  0.539983       0.345905                 NaN  0.427083                 NaN            NaN            NaN
  1408.57        500.000                 NaN   98.7106                 NaN            NaN            NaN  0.339740       0.530249                 NaN  0.419414                 NaN            NaN            NaN
  1407.18        500.000                 NaN   98.7339                 NaN            NaN            NaN  0.333269       0.520509                 NaN  0.412347                 NaN            NaN            NaN
  1405.79        500.000                 NaN   98.7587                 NaN            NaN            NaN  0.326295       0.510646                 NaN  0.404332                 NaN            NaN            NaN
  1404.40        500.000                 NaN   98.7793                 NaN            NaN            NaN  0.320469       0.502294                 NaN  0.397903                 NaN            NaN            NaN
  1403.01        500.000                 NaN   98.7995                 NaN            NaN            NaN  0.493505       0.315424                 NaN  0.391547                 NaN            NaN            NaN
  1401.62        500.000                 NaN   98.8223                 NaN            NaN            NaN  0.485006       0.308539                 NaN  0.384139                 NaN            NaN            NaN
  1400.23        500.000                 NaN   98.8450                 NaN            NaN            NaN  0.302279       0.475851                 NaN  0.376847                 NaN            NaN            NaN
  1398.84        500.000                 NaN   98.8637                 NaN            NaN            NaN  0.468123       0.297141                 NaN  0.371027                 NaN            NaN            NaN
  1397.45        500.000                 NaN   98.8832                 NaN            NaN            NaN  0.291869       0.460175                 NaN  0.364711                 NaN            NaN            NaN
  1396.06        500.000                 NaN   98.9022                 NaN            NaN            NaN  0.286581       0.452621                 NaN  0.358639                 NaN            NaN            NaN
  1394.67        500.000                 NaN   98.9212                 NaN            NaN            NaN  0.281178       0.445067                 NaN  0.352573                 NaN            NaN            NaN
  1393.28        500.000                 NaN   98.9385                 NaN            NaN            NaN  0.276738       0.437769                 NaN  0.347032                 NaN            NaN            NaN
  1391.90        500.000                 NaN   98.9573                 NaN            NaN            NaN  0.430403       0.271337                 NaN  0.340985                 NaN            NaN            NaN
  1390.51        500.000                 NaN   98.9736                 NaN            NaN            NaN  0.266926       0.423772                 NaN  0.335747                 NaN            NaN            NaN
  1389.12        500.000                 NaN   98.9905                 NaN            NaN            NaN  0.417072       0.262152                 NaN  0.330316                 NaN            NaN            NaN
  1387.73        500.000                 NaN   99.0068                 NaN            NaN            NaN  0.257681       0.410460                 NaN  0.325039                 NaN            NaN            NaN
  1386.34        500.000                 NaN   99.0226                 NaN            NaN            NaN  0.404220       0.253236                 NaN  0.319977                 NaN            NaN            NaN
  1384.95        500.000                 NaN   99.0386                 NaN            NaN            NaN  0.248726       0.397889                 NaN  0.314802                 NaN            NaN            NaN
  1383.56        500.000                 NaN   99.0537                 NaN            NaN            NaN  0.244598       0.391781                 NaN  0.309882                 NaN            NaN            NaN
  1382.17        500.000                 NaN   99.0662                 NaN            NaN            NaN  0.386508       0.241494                 NaN  0.305753                 NaN            NaN            NaN
  1380.78        500.000                 NaN   99.0844                 NaN            NaN            NaN  0.236028       0.379663                 NaN  0.299952                 NaN            NaN            NaN
  1379.39        500.000                 NaN   99.0962                 NaN            NaN            NaN  0.374861       0.232704                 NaN  0.296194                 NaN            NaN            NaN
  1378.00        500.000                 NaN   99.1104                 NaN            NaN            NaN  0.369134       0.228887                 NaN  0.291588                 NaN            NaN            NaN
  1376.61        500.000                 NaN   99.1245                 NaN            NaN            NaN  0.363804       0.224682                 NaN  0.286983                 NaN            NaN            NaN
  1375.22        500.000                 NaN   99.1369                 NaN            NaN            NaN  0.358848       0.221208                 NaN  0.283035                 NaN            NaN            NaN
  1373.83        500.000                 NaN   99.1496                 NaN            NaN            NaN  0.353841       0.217649                 NaN  0.278917                 NaN            NaN            NaN
  1372.44        500.000                 NaN   99.1630                 NaN            NaN            NaN  0.214074       0.348461                 NaN  0.274464                 NaN            NaN            NaN
  1371.05        500.000                 NaN   99.1748                 NaN            NaN            NaN  0.343755       0.210808                 NaN  0.270673                 NaN            NaN            NaN
  1369.66        500.000                 NaN   99.1867                 NaN            NaN            NaN  0.339192       0.207278                 NaN  0.266806                 NaN            NaN            NaN
  1368.27        500.000                 NaN   99.1995                 NaN            NaN            NaN  0.203639       0.334271                 NaN  0.262640                 NaN            NaN            NaN
  1366.88        500.000                 NaN   99.2104                 NaN            NaN            NaN  0.329921       0.200632                 NaN  0.259078                 NaN            NaN            NaN
  1365.49        500.000                 NaN   99.2190                 NaN            NaN            NaN  0.326293       0.198154                 NaN  0.256585                 NaN            NaN            NaN
  1364.10        500.000                 NaN   99.2351                 NaN            NaN            NaN  0.193741       0.320365                 NaN  0.250829                 NaN            NaN            NaN
  1362.71        500.000                 NaN   99.2434                 NaN            NaN            NaN  0.191330       0.316954                 NaN  0.248345                 NaN            NaN            NaN
  1361.32        500.000                 NaN   99.2541                 NaN            NaN            NaN  0.188469       0.312700                 NaN  0.244767                 NaN            NaN            NaN
  1359.93        500.000                 NaN   99.2643                 NaN            NaN            NaN  0.185669       0.308594                 NaN  0.241392                 NaN            NaN            NaN
  1358.54        500.000                 NaN   99.2738                 NaN            NaN            NaN  0.304836       0.182974                 NaN  0.238368                 NaN            NaN            NaN
  1357.15        500.000                 NaN   99.2851                 NaN            NaN            NaN  0.179825       0.300544                 NaN  0.234541                 NaN            NaN            NaN
  1355.76        500.000                 NaN   99.2941                 NaN            NaN            NaN  0.177325       0.296999                 NaN  0.231600                 NaN            NaN            NaN
  1354.37        500.000                 NaN   99.3034                 NaN            NaN            NaN  0.293127       0.174977                 NaN  0.228517                 NaN            NaN            NaN
  1352.98        500.000                 NaN   99.3133                 NaN            NaN            NaN  0.171825       0.289590                 NaN  0.225332                 NaN            NaN            NaN
  1351.59        500.000                 NaN   99.3224                 NaN            NaN            NaN  0.169299       0.285961                 NaN  0.222314                 NaN            NaN            NaN
  1350.20        500.000                 NaN   99.3318                 NaN            NaN            NaN  0.282352       0.166613                 NaN  0.219219                 NaN            NaN            NaN
  1348.81        500.000                 NaN   99.3405                 NaN            NaN            NaN  0.164101       0.279055                 NaN  0.216371                 NaN            NaN            NaN
  1347.42        500.000                 NaN   99.3489                 NaN            NaN            NaN  0.275708       0.161757                 NaN  0.213655                 NaN            NaN            NaN
  1346.04        500.000                 NaN   99.3577                 NaN            NaN            NaN  0.159446       0.272203                 NaN  0.210686                 NaN            NaN            NaN
  1344.65        500.000                 NaN   99.3661                 NaN            NaN            NaN  0.269034       0.156951                 NaN  0.207924                 NaN            NaN            NaN
  1343.26        500.000                 NaN   99.3740                 NaN            NaN            NaN  0.265973       0.154702                 NaN  0.205353                 NaN            NaN            NaN
  1341.87        500.000                 NaN   99.3822                 NaN            NaN            NaN  0.152494       0.262728                 NaN  0.202623                 NaN            NaN            NaN
  1340.48        500.000                 NaN   99.3897                 NaN            NaN            NaN  0.150369       0.259792                 NaN  0.200149                 NaN            NaN            NaN
  1339.09        500.000                 NaN   99.3980                 NaN            NaN            NaN  0.256628       0.147984                 NaN  0.197357                 NaN            NaN            NaN
  1337.70        500.000                 NaN   99.4053                 NaN            NaN            NaN  0.146058       0.253674                 NaN  0.194976                 NaN            NaN            NaN
  1336.31        500.000                 NaN   99.4126                 NaN            NaN            NaN  0.251235       0.143542                 NaN  0.192636                 NaN            NaN            NaN
  1334.92        500.000                 NaN   99.4205                 NaN            NaN            NaN  0.247922       0.141698                 NaN  0.189907                 NaN            NaN            NaN
  1333.53        500.000                 NaN   99.4276                 NaN            NaN            NaN  0.245195       0.139644                 NaN  0.187568                 NaN            NaN            NaN
  1332.14        500.000                 NaN   99.4346                 NaN            NaN            NaN  0.242509       0.137582                 NaN  0.185267                 NaN            NaN            NaN
  1330.75        500.000                 NaN   99.4413                 NaN            NaN            NaN  0.239797       0.135824                 NaN  0.183126                 NaN            NaN            NaN
  1329.36        500.000                 NaN   99.4489                 NaN            NaN            NaN  0.133728       0.236899                 NaN  0.180439                 NaN            NaN            NaN
  1327.97        500.000                 NaN   99.4547                 NaN            NaN            NaN  0.234822       0.131862                 NaN  0.178657                 NaN            NaN            NaN
  1326.58        500.000                 NaN   99.4617                 NaN            NaN            NaN  0.231888       0.130176                 NaN  0.176275                 NaN            NaN            NaN
  1325.19        500.000                 NaN   99.4687                 NaN            NaN            NaN  0.229289       0.128047                 NaN  0.173930                 NaN            NaN            NaN
  1323.80        500.000                 NaN   99.4708                 NaN            NaN            NaN  0.228071       0.127618                 NaN  0.173463                 NaN            NaN            NaN
  1322.41        500.000                 NaN   99.4846                 NaN            NaN            NaN  0.222640       0.124528                 NaN  0.168227                 NaN            NaN            NaN
  1321.02        500.000                 NaN   99.4873                 NaN            NaN            NaN  0.122816       0.222099                 NaN  0.167753                 NaN            NaN            NaN
  1319.63        500.000                 NaN   99.4926                 NaN            NaN            NaN  0.121458       0.219830                 NaN  0.166117                 NaN            NaN            NaN
  1318.24        500.000                 NaN   99.4990                 NaN            NaN            NaN  0.217719       0.119406                 NaN  0.163887                 NaN            NaN            NaN
  1316.85        500.000                 NaN   99.5055                 NaN            NaN            NaN  0.117964       0.214897                 NaN  0.161613                 NaN            NaN            NaN
  1315.46        500.000                 NaN   99.5108                 NaN            NaN            NaN  0.116334       0.212891                 NaN  0.159928                 NaN            NaN            NaN
  1314.07        500.000                 NaN   99.5166                 NaN            NaN            NaN  0.210716       0.114695                 NaN  0.158024                 NaN            NaN            NaN
  1312.68        500.000                 NaN   99.5223                 NaN            NaN            NaN  0.208480       0.113113                 NaN  0.156099                 NaN            NaN            NaN
  1311.29        500.000                 NaN   99.5278                 NaN            NaN            NaN  0.206326       0.111556                 NaN  0.154290                 NaN            NaN            NaN
  1309.90        500.000                 NaN   99.5333                 NaN            NaN            NaN  0.204295       0.109927                 NaN  0.152432                 NaN            NaN            NaN
  1308.51        500.000                 NaN   99.5386                 NaN            NaN            NaN  0.202092       0.108616                 NaN  0.150689                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.5437                 NaN            NaN            NaN  0.106957       0.200284                 NaN  0.149013                 NaN            NaN            NaN
  1305.73        500.000                 NaN   99.5491                 NaN            NaN            NaN  0.197999       0.105697                 NaN  0.147178                 NaN            NaN            NaN
  1304.34        500.000                 NaN   99.5543                 NaN            NaN            NaN  0.103979       0.196220                 NaN  0.145457                 NaN            NaN            NaN
  1302.95        500.000                 NaN   99.5594                 NaN            NaN            NaN  0.102752       0.194105                 NaN  0.143752                 NaN            NaN            NaN
  1301.56        500.000                 NaN   99.5642                 NaN            NaN            NaN  0.192243       0.101370                 NaN  0.142165                 NaN            NaN            NaN
  1300.18        500.000                 NaN   99.5690                 NaN            NaN            NaN  0.190377       0.100039                 NaN  0.140584                 NaN            NaN            NaN
  1298.79        500.000                 NaN   99.3328                 NaN            NaN            NaN  0.116713       0.224719                 NaN  0.164573       0.161238                 NaN            NaN
  1297.40        500.000                 NaN   76.5027                 NaN            NaN            NaN   3.62817        1.83925                 NaN   2.59530        15.4346                 NaN            NaN
  1296.01        500.000                 NaN   80.8797                 NaN            NaN            NaN   1.51768        2.93820                 NaN   2.12606        12.5384                 NaN            NaN
  1294.62        500.000                 NaN   84.0298                 NaN            NaN            NaN   2.44150        1.28539                 NaN   1.78717        10.4562                 NaN            NaN
  1293.23        500.000                 NaN   86.3917                 NaN            NaN            NaN   2.06998        1.10903                 NaN   1.53194        8.89731                 NaN            NaN
  1291.84        500.000                 NaN   88.1995                 NaN            NaN            NaN  0.970880        1.78744                 NaN   1.33589        7.70627                 NaN            NaN
  1290.45        500.000                 NaN   89.6260                 NaN            NaN            NaN  0.863039        1.56315                 NaN   1.18040        6.76739                 NaN            NaN
  1289.06        500.000                 NaN   90.7530                 NaN            NaN            NaN   1.38630       0.776140                 NaN   1.05698        6.02762                 NaN            NaN
  1287.67        500.000                 NaN   91.7045                 NaN            NaN            NaN  0.701342        1.23833                 NaN  0.952619        5.40325                 NaN            NaN
  1286.28        500.000                 NaN   92.4675                 NaN            NaN            NaN  0.642081        1.11911                 NaN  0.868788        4.90256                 NaN            NaN
  1284.89        500.000                 NaN   93.1186                 NaN            NaN            NaN  0.590856        1.01709                 NaN  0.796675        4.47678                 NaN            NaN
  1283.50        500.000                 NaN   93.6719                 NaN            NaN            NaN  0.930294       0.547637                 NaN  0.735216        4.11498                 NaN            NaN
  1282.11        500.000                 NaN   94.1501                 NaN            NaN            NaN  0.509810       0.855215                 NaN  0.681787        3.80310                 NaN            NaN
  1280.72        500.000                 NaN   94.5626                 NaN            NaN            NaN  0.790602       0.476857                 NaN  0.635677        3.53426                 NaN            NaN
  1279.33        500.000                 NaN   94.9280                 NaN            NaN            NaN  0.448655       0.732885                 NaN  0.594486        3.29600                 NaN            NaN
  1277.94        500.000                 NaN   95.2461                 NaN            NaN            NaN  0.422832       0.683008                 NaN  0.558610        3.08945                 NaN            NaN
  1276.55        500.000                 NaN   95.5350                 NaN            NaN            NaN  0.637539       0.399501                 NaN  0.525697        2.90230                 NaN            NaN
  1275.16        500.000                 NaN   95.7897                 NaN            NaN            NaN  0.378545       0.597925                 NaN  0.496697        2.73715                 NaN            NaN
  1273.77        500.000                 NaN   96.0180                 NaN            NaN            NaN  0.561651       0.360723                 NaN  0.470631        2.58901                 NaN            NaN
  1272.38        500.000                 NaN   96.2233                 NaN            NaN            NaN  0.344369       0.529315                 NaN  0.447070        2.45596                 NaN            NaN
  1270.99        500.000                 NaN   96.4176                 NaN            NaN            NaN  0.499204       0.327668                 NaN  0.424437        2.33106                 NaN            NaN
  1269.60        500.000                 NaN   96.5901                 NaN            NaN            NaN  0.471567       0.314281                 NaN  0.404481        2.21955                 NaN            NaN
  1268.21        500.000                 NaN   96.7495                 NaN            NaN            NaN  0.447138       0.300702                 NaN  0.385980        2.11666                 NaN            NaN
  1266.82        500.000                 NaN   96.8984                 NaN            NaN            NaN  0.288700       0.422896                 NaN  0.368363        2.02160                 NaN            NaN
